id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,off_camera,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_aerial_won,clearance_right_foot,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,pass_inswinging,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,shot_one_on_one,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,block_offensive,shot_redirect,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2d58726c-eb9f-43b7-8289-368c6dba2e78,1775,2,00:10:13.725,55,13,131,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['55e570fd-1250-45a4-ae0d-5845e8a23d36'],"[62.0, 68.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.725,1.009999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09250651305625734
4df24c83-919c-4a4b-bdf8-804ad71038de,1776,2,00:10:13.725,55,13,131,0.978642,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2d58726c-eb9f-43b7-8289-368c6dba2e78', '40d8f7ca-78d6-4ca4-a68c-16b42e5febeb']","[62.0, 68.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[57.5, 66.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.725,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7462402542579738
40d8f7ca-78d6-4ca4-a68c-16b42e5febeb,1777,2,00:10:14.704,55,14,131,1.253208,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['fe46d48f-df14-4a85-84b3-579cbfc4c677'],"[57.5, 66.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,18407.0,José Alberto Cañas Ruiz Herrera,19.301037,-1.5811586,1.0,Ground Pass,"[57.3, 46.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.704,0.9789999999999281,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6234850322084231
fe46d48f-df14-4a85-84b3-579cbfc4c677,1778,2,00:10:15.957,55,15,131,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['40d8f7ca-78d6-4ca4-a68c-16b42e5febeb'],"[57.3, 46.7]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.957,1.2530000000000427,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7066748233536738
c0787475-fcc0-481a-a0c0-03ff19c3f264,1779,2,00:10:15.957,55,15,131,0.82809,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0140e2c7-2227-47ee-ba0a-12b63fcda981', '4e0b8e43-6517-4f82-a880-09cf366b7678', 'fe46d48f-df14-4a85-84b3-579cbfc4c677']","[57.3, 46.7]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.2, 44.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.957,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.348039725896072
4e0b8e43-6517-4f82-a880-09cf366b7678,1780,2,00:10:16.567,55,16,131,0.294107,17,Pressure,214,Espanyol,1,Regular Play,1049,Granada,,,"['0140e2c7-2227-47ee-ba0a-12b63fcda981', 'c0787475-fcc0-481a-a0c0-03ff19c3f264']","[61.6, 32.4]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.567,0.6100000000000136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3471781024884093
0140e2c7-2227-47ee-ba0a-12b63fcda981,1781,2,00:10:16.785,55,16,131,1.199999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['4e0b8e43-6517-4f82-a880-09cf366b7678', '50618e60-7a57-44de-87e9-0fcef4834d18']","[57.2, 44.2]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,27241.0,Víctor Guillermo Álvarez Delgado,15.060212,-0.59168583,1.0,Ground Pass,"[69.7, 35.8]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.785,0.2179999999999609,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6512603310127519
50618e60-7a57-44de-87e9-0fcef4834d18,1782,2,00:10:17.985,55,17,131,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['0140e2c7-2227-47ee-ba0a-12b63fcda981'],"[69.7, 35.8]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.985,1.2000000000000455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4632657513331433
86b858eb-f4e7-4221-a42a-1244823324c1,1783,2,00:10:17.985,55,17,131,2.401549,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2de76291-b196-4069-a01a-71e0091ded83', '50618e60-7a57-44de-87e9-0fcef4834d18']","[69.7, 35.8]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,"[82.9, 40.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.985,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2829886954247619
2de76291-b196-4069-a01a-71e0091ded83,1784,2,00:10:20.386,55,20,131,0.799999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['3fd0bdb8-bfde-4818-a295-305a31637b39'],"[82.9, 40.2]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,5719.0,Marco Asensio Willemsen,10.893117,0.8113664,1.0,Ground Pass,"[90.4, 48.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.386,2.4009999999999536,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4924046089216556
3fd0bdb8-bfde-4818-a295-305a31637b39,1785,2,00:10:21.186,55,21,131,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['2de76291-b196-4069-a01a-71e0091ded83'],"[90.4, 48.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.186,0.8000000000000682,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010399335206430216
72a421ed-9d60-4ebf-93d2-d214a9a20e83,1786,2,00:10:21.186,55,21,131,1.353375,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['3fd0bdb8-bfde-4818-a295-305a31637b39', 'bf21ea7a-c3f5-4d39-b706-995629a50151']","[90.4, 48.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[94.9, 49.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.186,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7835846102720206
bf21ea7a-c3f5-4d39-b706-995629a50151,1787,2,00:10:22.540,55,22,131,0.470603,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['f39f2c73-49f4-4bf3-883d-6a8dac8c4090'],"[94.9, 49.4]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,10.394229,-1.046877,3.0,High Pass,"[100.1, 40.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.54,1.3539999999999281,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8457585922769716
f39f2c73-49f4-4bf3-883d-6a8dac8c4090,1788,2,00:10:23.010,55,23,132,2.277844,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['4fc68da0-f0df-42fa-8e78-2e64729a6a98', 'bf21ea7a-c3f5-4d39-b706-995629a50151']","[20.0, 39.7]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,6680.0,Rubén Rochina Naixes,13.34054,0.6524964,3.0,High Pass,"[30.6, 47.8]",37.0,Head,64.0,Interception,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.01,0.4700000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13334855832400638
4fc68da0-f0df-42fa-8e78-2e64729a6a98,1789,2,00:10:25.288,55,25,132,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['f39f2c73-49f4-4bf3-883d-6a8dac8c4090'],"[30.6, 47.8]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.288,2.27800000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8964422124757203
3e0b37bb-c965-46f2-9e18-78c93fdbace1,1790,2,00:10:25.288,55,25,132,1.658362,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['1846fdd0-a62c-46ba-8ef3-fc653fc42b1e', '4fc68da0-f0df-42fa-8e78-2e64729a6a98', 'dd20d182-05af-483c-817c-916281d3cee4']","[30.6, 47.8]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,"[31.6, 45.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.288,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5590657098892915
1846fdd0-a62c-46ba-8ef3-fc653fc42b1e,1791,2,00:10:25.708,55,25,132,0.464686,17,Pressure,1049,Granada,1,Regular Play,214,Espanyol,,,['3e0b37bb-c965-46f2-9e18-78c93fdbace1'],"[88.5, 37.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.708,0.4199999999999591,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6840420001598682
b929bf0d-5f2d-492a-8909-5de0d1b52258,1792,2,00:10:26.947,55,26,132,0.0,22,Foul Committed,1049,Granada,1,Regular Play,214,Espanyol,,,['dd20d182-05af-483c-817c-916281d3cee4'],"[88.5, 35.0]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.947,1.2390000000000327,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2122795141822894
dd20d182-05af-483c-817c-916281d3cee4,1793,2,00:10:26.947,55,26,132,0.0,21,Foul Won,1049,Granada,1,Regular Play,1049,Granada,,,['b929bf0d-5f2d-492a-8909-5de0d1b52258'],"[31.6, 45.1]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.947,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9485991754339451
a2e6af61-67d7-48db-8939-b715a2b8dd8c,1794,2,00:11:02.367,56,2,133,3.636217,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['404004fd-7b7e-4549-a952-ec0a35b2c542', '792d1bc1-e4b5-4bc1-bd57-48b73de29bf1']","[31.6, 45.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6918.0,Isaac Ajayi Success,65.95104,-0.51181126,3.0,High Pass,"[89.1, 12.8]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.367,35.41999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7384408966913212
792d1bc1-e4b5-4bc1-bd57-48b73de29bf1,1795,2,00:11:06.003,56,6,133,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['a2e6af61-67d7-48db-8939-b715a2b8dd8c'],"[89.1, 12.8]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.003,3.636000000000081,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14233335672082126
404004fd-7b7e-4549-a952-ec0a35b2c542,1796,2,00:11:06.003,56,6,133,1.287115,30,Pass,1049,Granada,3,From Free Kick,214,Espanyol,,,"['256278d8-7592-4990-a2f5-8ca5382e2966', 'a2e6af61-67d7-48db-8939-b715a2b8dd8c', 'ba1cf8cb-76ae-448b-a181-83b42ab4ea2d']","[31.0, 67.3]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,,,8.802273,0.02272336,2.0,Low Pass,"[39.8, 67.5]",,,66.0,Recovery,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.003,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.69381291969608
ba1cf8cb-76ae-448b-a181-83b42ab4ea2d,1797,2,00:11:06.003,56,6,133,0.0,4,Duel,1049,Granada,3,From Free Kick,1049,Granada,,,['404004fd-7b7e-4549-a952-ec0a35b2c542'],"[89.1, 12.8]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.003,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.207830621573724
256278d8-7592-4990-a2f5-8ca5382e2966,1798,2,00:11:07.290,56,7,133,0.975675,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['383a1e0d-a0a4-485c-be85-87e59f519929', '404004fd-7b7e-4549-a952-ec0a35b2c542']","[80.3, 12.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,7158.0,Cristiano Biraghi,6.8264194,-1.6588037,1.0,Ground Pass,"[79.7, 5.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.29,1.2869999999999209,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8618799080131012
383a1e0d-a0a4-485c-be85-87e59f519929,1799,2,00:11:08.266,56,8,133,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['256278d8-7592-4990-a2f5-8ca5382e2966'],"[79.7, 5.8]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.266,0.9759999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8399143674516666
84ea3406-2b30-4b01-a7ca-7a788e2b01dd,1800,2,00:11:08.266,56,8,133,1.175053,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['383a1e0d-a0a4-485c-be85-87e59f519929', 'ece29832-4138-403f-ba8a-f1e95d0e0046']","[79.7, 5.8]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[79.7, 5.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.266,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.605201605014467
ece29832-4138-403f-ba8a-f1e95d0e0046,1801,2,00:11:09.441,56,9,133,0.758174,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['bc1fb6eb-4b5c-4f9b-80d7-37af0e100833'],"[79.7, 5.8]",7158.0,Cristiano Biraghi,6.0,Left Back,3160.0,Rene Krhin,17.213076,1.7283043,1.0,Ground Pass,"[77.0, 22.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.441,1.1750000000000682,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.16395150072548248
bc1fb6eb-4b5c-4f9b-80d7-37af0e100833,1802,2,00:11:10.199,56,10,133,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['ece29832-4138-403f-ba8a-f1e95d0e0046'],"[77.0, 22.8]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.199,0.7579999999999245,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6322782599587807
8c2e978d-517e-4028-ae4f-2f2584d2486e,1803,2,00:11:10.199,56,10,133,0.980536,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['32bbc0c6-3449-4007-b515-f2f1337b882e', '68dddd27-f33b-49e6-af35-7fe69f82d373']","[77.0, 22.8]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,6599.0,Rubén Salvador Pérez Del Mármol,14.6219015,-0.05473978,1.0,Ground Pass,"[91.6, 22.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.199,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08698858897039485
68dddd27-f33b-49e6-af35-7fe69f82d373,1804,2,00:11:11.180,56,11,133,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['8c2e978d-517e-4028-ae4f-2f2584d2486e'],"[93.7, 20.7]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.18,0.9809999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4781773276747986
32bbc0c6-3449-4007-b515-f2f1337b882e,1805,2,00:11:11.180,56,11,133,1.529879,30,Pass,1049,Granada,3,From Free Kick,214,Espanyol,,,"['1e2612f8-a7cb-4f6d-ad1e-d0274e1066cb', '78848473-8215-438b-90cb-1b445a3ffc77', '8c2e978d-517e-4028-ae4f-2f2584d2486e']","[28.5, 58.1]",6762.0,Álvaro González Soberón,3.0,Right Center Back,18407.0,José Alberto Cañas Ruiz Herrera,11.386395,-0.12326567,1.0,Ground Pass,"[39.8, 56.7]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.18,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7742100085692891
1e2612f8-a7cb-4f6d-ad1e-d0274e1066cb,1806,2,00:11:12.709,56,12,133,,42,Ball Receipt*,1049,Granada,3,From Free Kick,214,Espanyol,,,['32bbc0c6-3449-4007-b515-f2f1337b882e'],"[39.8, 56.7]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.709,1.5289999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2408760257651794
78848473-8215-438b-90cb-1b445a3ffc77,1807,2,00:11:12.709,56,12,133,0.0,10,Interception,1049,Granada,3,From Free Kick,1049,Granada,,,['32bbc0c6-3449-4007-b515-f2f1337b882e'],"[80.3, 23.4]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.709,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0014947825460006614
09f26688-20ee-43a1-b03d-2dfa90e8a145,1808,2,00:11:14.100,56,14,133,1.002592,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['27fddda3-2ab8-4907-a4ec-0072d8f6b032'],"[80.3, 25.1]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,6680.0,Rubén Rochina Naixes,9.963935,1.7524451,1.0,Ground Pass,"[78.5, 34.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.1,1.3910000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6640146427386985
27fddda3-2ab8-4907-a4ec-0072d8f6b032,1809,2,00:11:15.103,56,15,133,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['09f26688-20ee-43a1-b03d-2dfa90e8a145'],"[78.5, 34.9]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.103,1.002999999999929,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7165077787368218
