id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_other,50_50_outcome_id,50_50_outcome_name,ball_recovery_recovery_failure,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_right_foot,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,foul_won_defensive,miscontrol_aerial_won,off_camera,pass_no_touch,pass_miscommunication,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_aerial_won,pass_goal_assist,foul_committed_advantage,foul_won_advantage,pass_outswinging,dribble_overrun,pass_deflected,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,ball_recovery_offensive,pass_cut_back,dribble_nutmeg,dribble_no_touch,foul_committed_penalty,foul_won_penalty,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2360dddf-5fb1-4cc1-a85d-96fcf4d86204,247,1,00:07:43.133,7,43,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['88c3f970-16f6-480d-9955-4d1da38d20bc'],"[79.7, 75.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.133,1.5329999999999586,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5056699148015565
c65e654b-37b4-4d05-83f5-4cc69bcebabd,248,1,00:07:43.133,7,43,19,2.21169,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['2360dddf-5fb1-4cc1-a85d-96fcf4d86204', '29d5f995-d749-41a9-b41c-a76c0b57918c']","[79.7, 75.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,"[75.3, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.133,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11677665889290911
29d5f995-d749-41a9-b41c-a76c0b57918c,249,1,00:07:45.345,7,45,19,2.287051,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['b8663ad8-000e-44fd-aa2b-be3d43428f6a'],"[75.3, 76.6]",23416.0,Stefan Šćepović,23.0,Center Forward,6627.0,Damián Nicolás Suárez Suárez,22.537525,-3.083879,1.0,Ground Pass,"[52.8, 75.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.345,2.212000000000046,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.302785914240133
b8663ad8-000e-44fd-aa2b-be3d43428f6a,250,1,00:07:47.632,7,47,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['29d5f995-d749-41a9-b41c-a76c0b57918c'],"[52.8, 75.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.632,2.2869999999999777,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5731347001598315
d4d9bc04-2d4b-4063-8f10-e6efacf52cf6,251,1,00:07:47.632,7,47,19,0.489415,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['a9cf7df8-7633-4352-ae2d-b55d13877f6f', 'b8663ad8-000e-44fd-aa2b-be3d43428f6a']","[52.8, 75.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[53.3, 75.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.632,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029688889269286478
a9cf7df8-7633-4352-ae2d-b55d13877f6f,252,1,00:07:48.121,7,48,19,1.819974,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['2059388a-2a2c-46dd-9c9b-db91e0acb9c2'],"[53.3, 75.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,27403.0,Santiago Vergini,14.3055935,-2.4701269,1.0,Ground Pass,"[42.1, 66.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.121,0.4889999999999759,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5636537581579768
2059388a-2a2c-46dd-9c9b-db91e0acb9c2,253,1,00:07:49.941,7,49,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['a9cf7df8-7633-4352-ae2d-b55d13877f6f'],"[42.1, 66.8]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.941,1.8199999999999932,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48138691320216564
57952661-a170-4d5a-9570-3c2aa043d297,254,1,00:07:49.941,7,49,19,0.910539,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['2059388a-2a2c-46dd-9c9b-db91e0acb9c2', '64470000-9eca-437c-bfb3-a56d26ddbf2e']","[42.1, 66.8]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[42.1, 65.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.941,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7733201324396233
64470000-9eca-437c-bfb3-a56d26ddbf2e,255,1,00:07:50.852,7,50,19,1.486311,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['c3b926cf-46ea-4e3a-8749-a711cb9d2baf'],"[42.1, 65.8]",27403.0,Santiago Vergini,3.0,Right Center Back,6861.0,Juan Torres Ruiz,24.113897,-2.1012588,1.0,Ground Pass,"[29.9, 45.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.852,0.9110000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5950111893595998
c3b926cf-46ea-4e3a-8749-a711cb9d2baf,256,1,00:07:52.338,7,52,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['64470000-9eca-437c-bfb3-a56d26ddbf2e'],"[29.9, 45.0]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.338,1.4860000000000468,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5953463215794491
d2b04d6a-f3a9-418b-8bcc-8562c51f69e2,257,1,00:07:52.338,7,52,19,0.972758,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['ab2232af-4ab4-47c5-a201-547f8e5515ac', 'c3b926cf-46ea-4e3a-8749-a711cb9d2baf']","[29.9, 45.0]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[29.9, 47.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.338,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9982916414693711
ab2232af-4ab4-47c5-a201-547f8e5515ac,258,1,00:07:53.311,7,53,19,1.349102,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['da1ce13f-0e66-4c1c-8935-bf69a72307c6'],"[29.9, 47.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,27403.0,Santiago Vergini,19.924858,1.2331741,1.0,Ground Pass,"[36.5, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.311,0.9729999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8846701369832759
da1ce13f-0e66-4c1c-8935-bf69a72307c6,259,1,00:07:54.660,7,54,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['ab2232af-4ab4-47c5-a201-547f8e5515ac'],"[36.5, 66.5]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.66,1.3490000000000464,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5326014868211143
401f35e8-d264-4392-a533-09bfc7420ed1,260,1,00:07:54.660,7,54,19,2.327414,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['b8f8f680-5cde-4030-a1a6-878d25159918', 'da1ce13f-0e66-4c1c-8935-bf69a72307c6']","[36.5, 66.5]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[36.6, 72.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.66,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.546026812767648
b8f8f680-5cde-4030-a1a6-878d25159918,261,1,00:07:56.987,7,56,19,2.811348,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['6834f0dd-f3ce-45f5-9f4a-edcab26143de'],"[36.6, 72.8]",27403.0,Santiago Vergini,3.0,Right Center Back,6907.0,Pedro León Sánchez Gil,47.083862,0.12777963,3.0,High Pass,"[83.3, 78.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.987,2.326999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6798967739401123
6834f0dd-f3ce-45f5-9f4a-edcab26143de,262,1,00:07:59.799,7,59,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['b8f8f680-5cde-4030-a1a6-878d25159918'],"[83.3, 78.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.799,2.811999999999955,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35230083468525486
852da01d-ada1-4e93-b741-024bb1b8f95b,263,1,00:07:59.799,7,59,19,1.739664,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['0422201e-ffa4-4556-abc4-996bbc94f2f4', 'b5e04fab-2ff2-4a36-bc7c-82991312723e']","[83.3, 78.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,6627.0,Damián Nicolás Suárez Suárez,20.080837,-3.0518346,2.0,Low Pass,"[63.3, 77.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.799,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5753044223104942
5c906fe8-e933-46c1-9395-20f5b69eb8e7,264,1,00:08:01.072,8,1,19,0.452994,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,,"[63.3, 72.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.072,1.2730000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5454737356943586
0422201e-ffa4-4556-abc4-996bbc94f2f4,265,1,00:08:01.538,8,1,19,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['852da01d-ada1-4e93-b741-024bb1b8f95b'],"[63.3, 72.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.538,0.4660000000000082,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8288759586827523
b5e04fab-2ff2-4a36-bc7c-82991312723e,266,1,00:08:01.538,8,1,20,0.787123,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['69522650-6690-4585-b6b9-d98179f3d363', '852da01d-ada1-4e93-b741-024bb1b8f95b']","[56.8, 3.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,18398.0,Omar Mascarell González,7.531268,2.9546134,1.0,Ground Pass,"[49.4, 4.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.538,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9529978903433753
69522650-6690-4585-b6b9-d98179f3d363,267,1,00:08:02.325,8,2,20,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b5e04fab-2ff2-4a36-bc7c-82991312723e'],"[49.4, 4.5]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.325,0.7869999999999777,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07234228552739808
b6601f7e-3676-4fe9-96a1-91d11f835c03,268,1,00:08:02.325,8,2,20,1.645107,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['69522650-6690-4585-b6b9-d98179f3d363', 'a30622a5-7b81-4671-970a-7561fa826ead']","[49.4, 4.5]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.5, 2.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.325,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7721997956033788
a30622a5-7b81-4671-970a-7561fa826ead,269,1,00:08:03.970,8,3,20,0.535909,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1fa9ce72-6843-40b3-adb4-ea1ae6bbdb5d', '7b2cbce3-94bb-4515-bde1-9de07da3d5dc']","[51.5, 2.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,11.921828,0.14308329,1.0,Ground Pass,"[63.3, 4.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.97,1.6450000000000387,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9216168370164463
7b2cbce3-94bb-4515-bde1-9de07da3d5dc,270,1,00:08:04.506,8,4,20,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['a30622a5-7b81-4671-970a-7561fa826ead'],"[69.2, 5.5]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.506,0.5359999999999445,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8627890914276506
1fa9ce72-6843-40b3-adb4-ea1ae6bbdb5d,271,1,00:08:04.506,8,4,20,0.0,10,Interception,1041,Sporting Gijón,1,Regular Play,216,Getafe,,,['a30622a5-7b81-4671-970a-7561fa826ead'],"[56.8, 75.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.506,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8363344410632834
870054f4-e6a5-4a99-a799-aaa77f94d9b6,272,1,00:08:16.559,8,16,21,1.498095,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['f2f6018d-fd9d-4cea-971f-a16e1386f865'],"[63.0, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,6880.0,Arnaldo Antonio Sanabria Ayala,15.086418,0.25462466,2.0,Low Pass,"[77.6, 3.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.559,12.053000000000054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.17943828219868907
845dc52b-9911-49c8-8c85-52e6d6b25168,273,1,00:08:17.797,8,17,21,1.03341,17,Pressure,1041,Sporting Gijón,4,From Throw In,216,Getafe,,,"['72da11db-1d24-47fd-bbcb-57a6348f92b1', 'f2f6018d-fd9d-4cea-971f-a16e1386f865']","[39.5, 76.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.797,1.2379999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6201263112773715
f2f6018d-fd9d-4cea-971f-a16e1386f865,274,1,00:08:18.057,8,18,21,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['845dc52b-9911-49c8-8c85-52e6d6b25168', '870054f4-e6a5-4a99-a799-aaa77f94d9b6']","[77.6, 3.9]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.057,0.2599999999999909,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5791582930481425
72da11db-1d24-47fd-bbcb-57a6348f92b1,275,1,00:08:18.057,8,18,21,1.053844,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['845dc52b-9911-49c8-8c85-52e6d6b25168', '9cf142da-b276-4ed5-b95d-ec5d986e2d83', 'f2f6018d-fd9d-4cea-971f-a16e1386f865']","[77.6, 3.9]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,"[79.0, 4.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.057,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8746683565084963
9cf142da-b276-4ed5-b95d-ec5d986e2d83,276,1,00:08:19.111,8,19,21,1.530886,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['1a37c591-1626-43af-9287-53bd700d659a'],"[79.0, 4.9]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,24263.0,Ismael López Blanco,8.736132,-2.863293,1.0,Ground Pass,"[70.6, 2.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.111,1.0539999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6165511962123847
1a37c591-1626-43af-9287-53bd700d659a,277,1,00:08:20.642,8,20,21,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9cf142da-b276-4ed5-b95d-ec5d986e2d83'],"[70.6, 2.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.642,1.531000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8882565460939672
31dcf83c-aac0-4278-a0d5-5515c5567c09,278,1,00:08:20.642,8,20,21,1.788538,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['1a37c591-1626-43af-9287-53bd700d659a', '2997b853-14e1-4b12-8e01-3fa3cdc8c510']","[70.6, 2.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[73.2, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.642,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.82808641698691
2997b853-14e1-4b12-8e01-3fa3cdc8c510,279,1,00:08:22.430,8,22,21,6.30177,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['3b10ef43-15b2-4019-92b0-da91ab90a02b'],"[73.2, 6.9]",24263.0,Ismael López Blanco,6.0,Left Back,8818.0,Jorge Meré Pérez,65.11114,2.2539325,3.0,High Pass,"[32.1, 57.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.43,1.788000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.33987423665805394
3b10ef43-15b2-4019-92b0-da91ab90a02b,280,1,00:08:28.732,8,28,21,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2997b853-14e1-4b12-8e01-3fa3cdc8c510'],"[32.1, 57.4]",8818.0,Jorge Meré Pérez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.732,6.302000000000021,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5625410594024199
