id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_goal_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_no_touch,pass_aerial_won,dribble_nutmeg,foul_won_defensive,clearance_head,ball_recovery_recovery_failure,clearance_left_foot,pass_cut_back,duel_outcome_id,duel_outcome_name,block_deflection,pass_deflected,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,goalkeeper_end_location,miscontrol_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,block_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6e69ebb1-5f9e-4fc8-89a4-8304cc2b8ee6,782,1,00:21:53.606,21,53,53,0.309576,17,Pressure,213,Sevilla,3,From Free Kick,210,Real Sociedad,,,"['0ee4accc-6d73-4653-a7eb-14440bbf4acf', '9ae3b361-7ba6-4a3b-89ba-7dfd808a740f']",,"[46.5, 50.1]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.606,0.9770000000000891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45494788868122005
0ee4accc-6d73-4653-a7eb-14440bbf4acf,783,1,00:21:53.888,21,53,53,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['6e69ebb1-5f9e-4fc8-89a4-8304cc2b8ee6', '95a44050-523f-4a59-b7ac-e37b8876c242']",,"[71.2, 27.8]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.888,0.2819999999999254,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18494748306923647
9ae3b361-7ba6-4a3b-89ba-7dfd808a740f,784,1,00:21:53.888,21,53,53,0.039999,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['0ee4accc-6d73-4653-a7eb-14440bbf4acf', '66e937bf-ad5f-4aec-b711-ecd7a9098e3e', '6e69ebb1-5f9e-4fc8-89a4-8304cc2b8ee6']",,"[71.2, 27.8]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,"[70.4, 29.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.888,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1293639987755245
66e937bf-ad5f-4aec-b711-ecd7a9098e3e,785,1,00:21:53.928,21,53,53,1.2,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ee91f190-7a13-4cdb-b5c9-2a14623d9856'],,"[70.4, 29.6]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,21210.0,Mariano Ferreira Filho,19.720547,1.6164498,2.0,Low Pass,"[69.5, 49.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.928,0.040000000000190994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9213938158488587
ee91f190-7a13-4cdb-b5c9-2a14623d9856,786,1,00:21:55.128,21,55,53,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['66e937bf-ad5f-4aec-b711-ecd7a9098e3e'],,"[69.5, 49.3]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.128,1.199999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07812924178893055
fbbd9919-5b34-4cf4-9e88-4bc0a34efdd8,787,1,00:21:55.128,21,55,53,0.119998,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['ee91f190-7a13-4cdb-b5c9-2a14623d9856', 'fb848759-859f-4a27-bb7a-bf399993cce5']",,"[69.5, 49.3]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[69.5, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.128,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.83655819912678
fb848759-859f-4a27-bb7a-bf399993cce5,788,1,00:21:55.248,21,55,53,1.24,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['706173e9-48d7-45de-927d-6fb9e33dd401'],,"[69.5, 49.3]",21210.0,Mariano Ferreira Filho,2.0,Right Back,23816.0,José Antonio Reyes Calderón,16.062689,-0.38281852,1.0,Ground Pass,"[84.4, 43.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.248,0.12000000000011823,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2950078781657982
706173e9-48d7-45de-927d-6fb9e33dd401,789,1,00:21:56.488,21,56,53,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['fb848759-859f-4a27-bb7a-bf399993cce5'],,"[84.4, 43.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.488,1.240000000000009,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11444278936168806
1cfb0a8e-74c0-41de-a8f3-7fe220a57b88,790,1,00:21:56.488,21,56,53,0.816825,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['706173e9-48d7-45de-927d-6fb9e33dd401', 'ba5a5638-8a04-45b3-82cc-90938c5465b7', 'f7363bca-6999-4a7b-98f9-92b8daba9369']",,"[84.4, 43.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[83.8, 39.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.488,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4494325699351752
ba5a5638-8a04-45b3-82cc-90938c5465b7,791,1,00:21:56.788,21,56,53,0.516419,17,Pressure,213,Sevilla,3,From Free Kick,210,Real Sociedad,,,"['1cfb0a8e-74c0-41de-a8f3-7fe220a57b88', '1f45a299-4681-4edc-bfdd-06f89ee22910', 'f7363bca-6999-4a7b-98f9-92b8daba9369']",,"[32.6, 40.4]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.788,0.2999999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9245038909102368
31c1b316-51b5-4081-9d35-c68af76a1e75,792,1,00:21:57.305,21,57,53,0.0,39,Dribbled Past,213,Sevilla,3,From Free Kick,210,Real Sociedad,,,"['1f45a299-4681-4edc-bfdd-06f89ee22910', 'f7363bca-6999-4a7b-98f9-92b8daba9369']",,"[36.3, 40.4]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.305,0.5170000000000528,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.558028967256135
f7363bca-6999-4a7b-98f9-92b8daba9369,793,1,00:21:57.305,21,57,53,0.0,14,Dribble,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['31c1b316-51b5-4081-9d35-c68af76a1e75', 'ba5a5638-8a04-45b3-82cc-90938c5465b7']",,"[83.8, 39.7]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.305,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2633871063168146
1f45a299-4681-4edc-bfdd-06f89ee22910,794,1,00:21:57.305,21,57,53,1.683255,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['31c1b316-51b5-4081-9d35-c68af76a1e75', '5761a2f2-d3ae-4b0e-af4e-8ee7e0bb3462', 'ba5a5638-8a04-45b3-82cc-90938c5465b7', 'e760d499-975d-4608-b56e-5612c1ef8d91', 'f7363bca-6999-4a7b-98f9-92b8daba9369']",,"[83.8, 39.7]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[83.8, 34.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.305,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49545269924113056
e760d499-975d-4608-b56e-5612c1ef8d91,795,1,00:21:57.546,21,57,53,1.383497,17,Pressure,213,Sevilla,3,From Free Kick,210,Real Sociedad,,,['1f45a299-4681-4edc-bfdd-06f89ee22910'],,"[37.3, 42.2]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.546,0.24099999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7020867127765746
5761a2f2-d3ae-4b0e-af4e-8ee7e0bb3462,796,1,00:21:58.988,21,58,53,0.0,3,Dispossessed,213,Sevilla,3,From Free Kick,213,Sevilla,,,['c349363c-93ad-4fd6-87e9-51eabad55277'],,"[83.8, 34.2]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.988,1.4420000000000073,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48028029548061024
c349363c-93ad-4fd6-87e9-51eabad55277,797,1,00:21:58.988,21,58,54,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5761a2f2-d3ae-4b0e-af4e-8ee7e0bb3462'],,"[36.3, 45.9]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.988,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0818628545191965
8314c273-3b61-4dee-b72e-be947d5c93ca,798,1,00:22:00.837,22,0,54,0.519997,17,Pressure,210,Real Sociedad,1,Regular Play,213,Sevilla,,,,,"[80.7, 20.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.837,1.8489999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6755256102608165
a6cd2ded-930b-4cc8-8dda-508d2fa28ef8,799,1,00:22:01.519,22,1,54,0.0,22,Foul Committed,210,Real Sociedad,1,Regular Play,213,Sevilla,,,['8cd435b0-1176-443a-8c03-6b1d251be1df'],,"[77.9, 20.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.519,0.6820000000000164,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34333120997091016
8cd435b0-1176-443a-8c03-6b1d251be1df,800,1,00:22:01.519,22,1,54,0.0,21,Foul Won,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a6cd2ded-930b-4cc8-8dda-508d2fa28ef8'],,"[42.2, 60.1]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.519,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5549545527696739
f2d2ac7b-3137-4dbf-a895-3fedf8501e4d,801,1,00:22:16.843,22,16,55,2.384207,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['9308de1c-6631-458d-ba93-7a607135d30e'],True,"[50.3, 58.7]",8724.0,Carlos Martínez Díez,2.0,Right Back,3023.0,Yuri Berchiche Izeta,49.791965,-1.2223685,3.0,High Pass,"[67.3, 11.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.843,15.32400000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4429576816589801
9308de1c-6631-458d-ba93-7a607135d30e,802,1,00:22:19.227,22,19,55,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['f2d2ac7b-3137-4dbf-a895-3fedf8501e4d'],,"[67.3, 11.9]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.227,2.3840000000000146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8336542245715838
cd3e160d-d542-48d1-99e9-5c07bc480f75,803,1,00:22:21.107,22,21,55,0.272191,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['3d870d69-7ed2-4c22-9c14-e9c0b6f4c607', '41aa2552-88b9-442b-a5f8-b7ab46b874ab']",,"[74.5, 11.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,5560.0,Carlos Alberto Vela Garrido,12.330855,1.0345492,1.0,Ground Pass,"[80.8, 21.9]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.107,1.8799999999998818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3784704513006689
3d870d69-7ed2-4c22-9c14-e9c0b6f4c607,804,1,00:22:21.379,22,21,55,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['cd3e160d-d542-48d1-99e9-5c07bc480f75'],,"[88.5, 28.4]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.379,0.2719999999999345,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45424318105889294
41aa2552-88b9-442b-a5f8-b7ab46b874ab,805,1,00:22:21.379,22,21,55,0.0,10,Interception,210,Real Sociedad,3,From Free Kick,213,Sevilla,,,['cd3e160d-d542-48d1-99e9-5c07bc480f75'],,"[39.3, 58.2]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.379,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7455185634848893
3f853357-de2e-4b93-847c-09a76dc59e11,806,1,00:22:23.210,22,23,55,1.715936,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['0afc5656-fd0f-4cb4-b76a-003a03b0eef5'],,"[68.5, 19.1]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,3023.0,Yuri Berchiche Izeta,16.909464,-1.1309538,1.0,Ground Pass,"[75.7, 3.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.21,1.831000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.12151439062551361
542a8e8d-4bd4-49b0-b1d9-2bf75077be29,807,1,00:22:24.379,22,24,55,0.719998,17,Pressure,210,Real Sociedad,3,From Free Kick,213,Sevilla,,,"['0afc5656-fd0f-4cb4-b76a-003a03b0eef5', '498975ed-1b0a-4ddf-930e-91867d648e4f', 'a7a9c7b8-e634-42d1-9f76-1f41cbb4e4df']",,"[45.8, 72.6]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.379,1.168999999999869,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10074559338378442
0afc5656-fd0f-4cb4-b76a-003a03b0eef5,808,1,00:22:24.926,22,24,55,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['3f853357-de2e-4b93-847c-09a76dc59e11', '542a8e8d-4bd4-49b0-b1d9-2bf75077be29']",,"[75.7, 3.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.926,0.5470000000000255,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06096932343060879
a7a9c7b8-e634-42d1-9f76-1f41cbb4e4df,809,1,00:22:24.926,22,24,55,0.015366,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['0afc5656-fd0f-4cb4-b76a-003a03b0eef5', '498975ed-1b0a-4ddf-930e-91867d648e4f', '542a8e8d-4bd4-49b0-b1d9-2bf75077be29']",,"[75.7, 3.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[75.7, 3.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.926,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28395966064779354
498975ed-1b0a-4ddf-930e-91867d648e4f,810,1,00:22:24.942,22,24,55,1.015605,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['542a8e8d-4bd4-49b0-b1d9-2bf75077be29', '83b343b8-080e-44fd-b3c5-30b6ba421aa4']",,"[75.7, 3.0]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,5560.0,Carlos Alberto Vela Garrido,10.860019,0.6416595,1.0,Ground Pass,"[84.4, 9.5]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.942,0.016000000000076398,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.41480884658175965
03f8bf3b-08ed-49d4-bf8c-cf5512333eb7,811,1,00:22:25.699,22,25,55,0.572816,17,Pressure,210,Real Sociedad,3,From Free Kick,213,Sevilla,,,"['83b343b8-080e-44fd-b3c5-30b6ba421aa4', 'cdc14f73-5c14-4579-914f-59c86736f4b6']",,"[33.4, 69.8]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.699,0.7570000000000618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7502602906357343
83b343b8-080e-44fd-b3c5-30b6ba421aa4,812,1,00:22:25.957,22,25,55,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['03f8bf3b-08ed-49d4-bf8c-cf5512333eb7', '498975ed-1b0a-4ddf-930e-91867d648e4f']",,"[84.4, 9.5]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.957,0.2580000000000382,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001331232307607455
cdc14f73-5c14-4579-914f-59c86736f4b6,813,1,00:22:25.957,22,25,55,0.882392,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['03f8bf3b-08ed-49d4-bf8c-cf5512333eb7', '82113361-b6fc-4c7f-bd55-d48ff1f740b4', '83b343b8-080e-44fd-b3c5-30b6ba421aa4', 'e3d8c7ec-04be-4cc7-83ec-7f2f5715a932']",,"[84.4, 9.5]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,"[84.4, 6.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.957,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5088836432009733
e3d8c7ec-04be-4cc7-83ec-7f2f5715a932,814,1,00:22:26.650,22,26,55,0.319998,17,Pressure,210,Real Sociedad,3,From Free Kick,213,Sevilla,,,"['82113361-b6fc-4c7f-bd55-d48ff1f740b4', 'cdc14f73-5c14-4579-914f-59c86736f4b6']",,"[36.8, 78.0]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.65,0.6929999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7271896611529549
