id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,pass_switch,foul_committed_offensive,foul_won_defensive,miscontrol_aerial_won,out,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,pass_through_ball,clearance_left_foot,shot_aerial_won,pass_no_touch,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_inswinging,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,block_offensive,pass_miscommunication,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9c7524be-a96f-49a9-ae53-c8f673ea0e1f,110,1,00:02:19.644,2,19,7,,42,Ball Receipt*,322,Eibar,1,Regular Play,218,Real Betis,,,"['2be77f61-edcf-40d7-9108-f1daca4ee40e', '9d6a261d-a1a8-4524-ac7c-3d5068612bab']",,"[47.9, 70.4]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.644,0.17199999999999704,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07643073420385571
ef5e3d18-fc33-4e8b-ad56-eac575c80770,111,1,00:02:19.644,2,19,7,1.07557,43,Carry,322,Eibar,1,Regular Play,218,Real Betis,,,"['2be77f61-edcf-40d7-9108-f1daca4ee40e', '9c7524be-a96f-49a9-ae53-c8f673ea0e1f', 'a87561ac-ec37-47c9-82ea-198e252598c8', 'e74a2c63-085f-47da-9169-c4c48537c503']",,"[47.9, 70.4]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,"[47.9, 67.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.644,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21697419579912625
a87561ac-ec37-47c9-82ea-198e252598c8,112,1,00:02:19.995,2,19,7,0.723648,17,Pressure,322,Eibar,1,Regular Play,322,Eibar,,,['ef5e3d18-fc33-4e8b-ad56-eac575c80770'],,"[74.6, 15.2]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.995,0.3509999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7799343850624147
e74a2c63-085f-47da-9169-c4c48537c503,113,1,00:02:20.719,2,20,7,0.0,3,Dispossessed,322,Eibar,1,Regular Play,218,Real Betis,,,"['2be77f61-edcf-40d7-9108-f1daca4ee40e', '84f9c459-7af5-4790-bec7-7a95081985a0']",,"[47.9, 67.6]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.719,0.7239999999999895,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7596939287620372
84f9c459-7af5-4790-bec7-7a95081985a0,114,1,00:02:20.719,2,20,7,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['e74a2c63-085f-47da-9169-c4c48537c503'],,"[72.2, 12.5]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,4.0,Won,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.719,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7303479881185456
6298fe1b-8113-4fa0-b0af-67e9d644507f,115,1,00:02:20.719,2,20,7,4.261405,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['73b5a817-b6ac-4c71-ab93-637a0dd54f1d', '84f9c459-7af5-4790-bec7-7a95081985a0']",,"[72.2, 12.5]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,"[88.5, 7.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.719,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10840584250370111
73b5a817-b6ac-4c71-ab93-637a0dd54f1d,116,1,00:02:24.981,2,24,7,1.100468,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['b04c36cd-bbc1-4326-a5ab-2e23f4e6d776'],,"[88.5, 7.9]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,6775.0,Daniel García Carrillo,14.718696,2.394637,1.0,Ground Pass,"[77.7, 17.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.981,4.2620000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.44736815544699704
b04c36cd-bbc1-4326-a5ab-2e23f4e6d776,117,1,00:02:26.081,2,26,7,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['73b5a817-b6ac-4c71-ab93-637a0dd54f1d'],,"[77.7, 17.9]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.081,1.0999999999999943,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.701650507952067
5287930e-e841-4316-bfbe-601adbd60e79,118,1,00:02:26.081,2,26,7,0.974372,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['f1f4612b-5332-4b04-b139-e38df07ea654'],,"[77.2, 18.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6778.0,Iván Ramis Barrios,13.582341,-2.9037566,1.0,Ground Pass,"[64.0, 14.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.081,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.12008316674170338
f1f4612b-5332-4b04-b139-e38df07ea654,119,1,00:02:27.055,2,27,7,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['5287930e-e841-4316-bfbe-601adbd60e79'],,"[64.0, 14.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.055,0.974000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4187005004400377
c364ee54-d1b0-4909-835c-2286af5bed3a,120,1,00:02:27.055,2,27,7,1.237331,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['261edec7-0789-47ba-839a-a71336fdc14d', 'f1f4612b-5332-4b04-b139-e38df07ea654']",,"[64.0, 14.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[58.1, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.055,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5383652074546722
261edec7-0789-47ba-839a-a71336fdc14d,121,1,00:02:28.293,2,28,7,2.700009,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['cfc3bb67-c99a-4f52-9b77-7eb8ca071b7e'],,"[58.1, 18.7]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6699.0,Ander Capa Rodríguez,46.315872,1.4539398,1.0,Ground Pass,"[63.5, 64.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.293,1.2379999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5349096618060543
cfc3bb67-c99a-4f52-9b77-7eb8ca071b7e,122,1,00:02:30.993,2,30,7,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['261edec7-0789-47ba-839a-a71336fdc14d'],,"[63.5, 64.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.993,2.6999999999999886,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7754730208755563
10438f38-3db6-444c-97b6-75c9b74da56a,123,1,00:02:30.993,2,30,7,0.908711,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['724204e7-082f-4e47-a022-4e0cc58d9712', 'cfc3bb67-c99a-4f52-9b77-7eb8ca071b7e']",,"[63.5, 64.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[68.4, 68.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.993,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9910555298875825
724204e7-082f-4e47-a022-4e0cc58d9712,124,1,00:02:31.901,2,31,7,1.256004,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['b1842b07-4a9c-42a6-b685-522bbacad7db'],,"[68.4, 68.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,16.721542,0.53324014,1.0,Ground Pass,"[82.8, 77.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.901,0.9080000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5843000495474632
f0fc8449-7a7e-467d-ad8d-efdb3b9ab43d,125,1,00:02:33.115,2,33,7,0.662435,17,Pressure,322,Eibar,1,Regular Play,218,Real Betis,,,"['a9145f66-95c9-48c1-8d96-b8b42c3c0239', 'b1842b07-4a9c-42a6-b685-522bbacad7db', 'eaa839df-7e7f-4f63-a17a-4ceec81b230b']",,"[32.3, 3.9]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.115,1.2139999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4114872852653222
b1842b07-4a9c-42a6-b685-522bbacad7db,126,1,00:02:33.157,2,33,7,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,"['724204e7-082f-4e47-a022-4e0cc58d9712', 'f0fc8449-7a7e-467d-ad8d-efdb3b9ab43d']",,"[82.8, 77.4]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.15699999999998,0.04199999999997317,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5139838462252552
a9145f66-95c9-48c1-8d96-b8b42c3c0239,127,1,00:02:33.157,2,33,7,0.62022,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['b1842b07-4a9c-42a6-b685-522bbacad7db', 'eaa839df-7e7f-4f63-a17a-4ceec81b230b', 'f0fc8449-7a7e-467d-ad8d-efdb3b9ab43d']",,"[82.8, 77.4]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[84.3, 76.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.15699999999998,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6866411999328984
eaa839df-7e7f-4f63-a17a-4ceec81b230b,128,1,00:02:33.778,2,33,7,0.0,22,Foul Committed,322,Eibar,1,Regular Play,322,Eibar,,,"['2c676404-448a-44e9-a9ac-fcc4610a0719', 'f0fc8449-7a7e-467d-ad8d-efdb3b9ab43d']",,"[84.3, 76.2]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.778,0.6210000000000093,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.658706682869173
2c676404-448a-44e9-a9ac-fcc4610a0719,129,1,00:02:33.778,2,33,7,0.0,21,Foul Won,322,Eibar,1,Regular Play,218,Real Betis,,,['eaa839df-7e7f-4f63-a17a-4ceec81b230b'],,"[35.8, 3.9]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.778,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.237131319881849
0f5e5e5b-742d-4fa9-af89-89fc3174ee12,130,1,00:02:53.669,2,53,8,0.67873,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['e3c51979-327d-45ba-aa22-5686e9cd7682'],,"[37.2, 6.7]",6593.0,Martín Montoya Torralbo,6.0,Left Back,27346.0,Petros Matheus dos Santos Araújo,5.4147944,1.6447353,1.0,Ground Pass,"[36.8, 12.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.66899999999998,19.89099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8683224734735154
e3c51979-327d-45ba-aa22-5686e9cd7682,131,1,00:02:54.348,2,54,8,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['0f5e5e5b-742d-4fa9-af89-89fc3174ee12'],,"[36.8, 12.1]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.348,0.6790000000000305,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6972538429014946
50f67e18-b8cc-4142-9bcf-b0b968a0e958,132,1,00:02:54.348,2,54,8,0.736186,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['254a0934-b60b-4e8a-b814-f89b99a79cc5'],,"[36.8, 12.1]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6593.0,Martín Montoya Torralbo,6.0083275,-1.2490457,1.0,Ground Pass,"[38.7, 6.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.348,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.975769923711705
254a0934-b60b-4e8a-b814-f89b99a79cc5,133,1,00:02:55.084,2,55,8,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['50f67e18-b8cc-4142-9bcf-b0b968a0e958'],,"[38.7, 6.4]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.084,0.73599999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8523855450178999
b854a5f9-fa9a-4939-b701-8679c1d6fd9f,134,1,00:02:55.084,2,55,8,0.082898,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['254a0934-b60b-4e8a-b814-f89b99a79cc5', '4a257b2a-e0da-4a11-a176-1547bf9c001f']",,"[38.7, 6.4]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,"[38.7, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.084,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008621882678000348
4a257b2a-e0da-4a11-a176-1547bf9c001f,135,1,00:02:55.167,2,55,8,1.841586,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['5d624ea2-c391-4e86-ba5a-b868ca4cb07e', '65cbf41c-f382-4a86-956b-a25794a3542f']",,"[38.7, 6.4]",6593.0,Martín Montoya Torralbo,6.0,Left Back,6651.0,Joaquín Sánchez Rodríguez,24.74126,0.7138871,3.0,High Pass,"[57.4, 22.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.167,0.08299999999999841,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.862093274011574
5d624ea2-c391-4e86-ba5a-b868ca4cb07e,136,1,00:02:57.008,2,57,8,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['4a257b2a-e0da-4a11-a176-1547bf9c001f'],,"[61.0, 23.8]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.008,1.8410000000000082,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3707268389988909
65cbf41c-f382-4a86-956b-a25794a3542f,137,1,00:02:57.008,2,57,8,0.0,10,Interception,218,Real Betis,3,From Free Kick,322,Eibar,,,['4a257b2a-e0da-4a11-a176-1547bf9c001f'],,"[62.7, 57.5]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.008,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030908649304343783
c52b3475-9215-4b79-bc7a-a6788c56a01e,138,1,00:02:57.008,2,57,8,1.298479,43,Carry,218,Real Betis,3,From Free Kick,322,Eibar,,,"['65cbf41c-f382-4a86-956b-a25794a3542f', '8b6f9261-d3d3-4b76-bb4b-c4f8a6b27a84', '8f11926c-29cf-4619-9245-3cc3e6a07b45']",,"[62.7, 57.5]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,"[62.7, 63.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.008,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15227241853091067
8f11926c-29cf-4619-9245-3cc3e6a07b45,139,1,00:02:58.251,2,58,8,0.239998,17,Pressure,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['8b6f9261-d3d3-4b76-bb4b-c4f8a6b27a84', 'c52b3475-9215-4b79-bc7a-a6788c56a01e']",,"[54.1, 16.3]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.251,1.242999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.678739468738255
8b6f9261-d3d3-4b76-bb4b-c4f8a6b27a84,140,1,00:02:58.307,2,58,8,3.859415,30,Pass,218,Real Betis,3,From Free Kick,322,Eibar,,,"['8f11926c-29cf-4619-9245-3cc3e6a07b45', 'f39e93a6-6b04-4eda-a449-dbe03e15341d']",,"[62.7, 63.2]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,23.672981,0.25624868,3.0,High Pass,"[85.6, 69.2]",38.0,Left Foot,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.30700000000002,0.056000000000011596,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0993108016314892
ea84fe2a-fba0-4a05-b36e-a6256251ec83,141,1,00:03:01.470,3,1,8,0.84333,17,Pressure,218,Real Betis,3,From Free Kick,322,Eibar,,,"['296f9504-dfd0-462f-9ba2-a785dda0f92f', 'f39e93a6-6b04-4eda-a449-dbe03e15341d']",,"[87.5, 65.7]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.47,3.1629999999999825,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7871916183638334
f39e93a6-6b04-4eda-a449-dbe03e15341d,142,1,00:03:02.166,3,2,8,0.0,2,Ball Recovery,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['8b6f9261-d3d3-4b76-bb4b-c4f8a6b27a84', 'ea84fe2a-fba0-4a05-b36e-a6256251ec83']",,"[34.5, 10.9]",5671.0,Alfred John Momar N''Diaye,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.166,0.695999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18290210720982503
296f9504-dfd0-462f-9ba2-a785dda0f92f,143,1,00:03:02.166,3,2,8,1.262041,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['c491c8c2-f2d8-4416-b450-710357a76d16', 'ea84fe2a-fba0-4a05-b36e-a6256251ec83', 'f39e93a6-6b04-4eda-a449-dbe03e15341d']",,"[34.5, 10.9]",5671.0,Alfred John Momar N''Diaye,5.0,Left Center Back,,,,,,,,,,,,"[33.6, 13.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.166,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1998562875708505
c491c8c2-f2d8-4416-b450-710357a76d16,144,1,00:03:03.428,3,3,8,1.084313,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['9a9a0e8f-6cb6-42fa-9284-0bc203534e74'],,"[33.6, 13.1]",5671.0,Alfred John Momar N''Diaye,5.0,Left Center Back,6651.0,Joaquín Sánchez Rodríguez,19.766891,0.24007073,2.0,Low Pass,"[52.8, 17.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.428,1.2620000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6785625953776507
