id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,pass_aerial_won,out,pass_switch,foul_committed_card_id,foul_committed_card_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_no_touch,clearance_other,clearance_left_foot,foul_won_defensive,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_head,clearance_aerial_won,ball_recovery_recovery_failure,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_outswinging,pass_deflected,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
210420bc-a2f0-4f88-a164-a3cf51116c21,818,1,00:21:55.442,21,55,41,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,216,Getafe,,,['5f9c1635-9b02-4d1a-8a2c-c68d6781155e'],,"[8.5, 45.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.442,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8037486973736059
342f2288-e0e7-4373-8a76-4840721c32ff,819,1,00:22:20.074,22,20,42,1.837341,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['fdb7c918-ab16-40f9-9ae0-bd8910ab2469'],,"[120.0, 0.1]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,43.583942,1.6627026,3.0,High Pass,"[116.0, 43.5]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,True,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.074,24.632000000000062,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7719764727770668
fdb7c918-ab16-40f9-9ae0-bd8910ab2469,820,1,00:22:21.912,22,21,43,0.0,23,Goal Keeper,216,Getafe,8,From Keeper,216,Getafe,,,['342f2288-e0e7-4373-8a76-4840721c32ff'],,"[4.1, 36.6]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,25.0,Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.912,1.8379999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8784997289709054
e69005aa-ae3e-4cb9-93ef-49749bbc3948,821,1,00:22:21.912,22,21,43,5.824513,43,Carry,216,Getafe,8,From Keeper,216,Getafe,,,"['28d65f88-005d-491c-bd17-f42df028f835', 'fdb7c918-ab16-40f9-9ae0-bd8910ab2469']",,"[4.1, 36.6]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,"[13.0, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.912,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12731633798239927
28d65f88-005d-491c-bd17-f42df028f835,822,1,00:22:27.736,22,27,43,3.13547,30,Pass,216,Getafe,8,From Keeper,216,Getafe,,,,,"[13.0, 42.5]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,53.888218,0.7696514,3.0,High Pass,"[51.7, 80.0]",69.0,Keeper Arm,,,,74.0,Injury Clearance,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.736,5.824000000000069,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2001234940700345
c96cdcfd-0458-45b5-aaa1-7f8a3a9073e3,823,1,00:22:31.738,22,31,43,0.0,40,Injury Stoppage,216,Getafe,8,From Keeper,212,Atlético Madrid,,,,,,6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.738,4.001999999999953,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4743426765859031
49bf37bb-16ad-4db2-b58f-985066f8db94,824,1,00:22:52.763,22,52,43,0.0,40,Injury Stoppage,216,Getafe,8,From Keeper,216,Getafe,,,,,,6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.763,21.024999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.49784174832936434
3a852965-ba88-46e9-9cd8-0a24737d47f3,825,1,00:23:43.479,23,43,43,0.0,27,Player Off,216,Getafe,8,From Keeper,216,Getafe,,,['f747e914-401c-4586-b961-98463b0c687f'],,,6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.479,50.71600000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46653170556973833
d0d4cafb-1782-4abc-8b9d-74d7b5914354,826,1,00:23:44.042,23,44,44,2.8,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['45b5a3da-cdff-44ae-ba0f-1afdf442d460'],True,"[78.5, 0.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,5487.0,Antoine Griezmann,7.5802374,0.93521065,2.0,Low Pass,"[83.0, 6.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.042,0.5629999999998745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.375583415998742
45b5a3da-cdff-44ae-ba0f-1afdf442d460,827,1,00:23:46.842,23,46,44,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d0d4cafb-1782-4abc-8b9d-74d7b5914354'],,"[83.0, 6.2]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.842,2.800000000000182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4085190382738618
82379d42-52e8-4255-ba8e-3059cf4ce17f,828,1,00:23:47.296,23,47,44,1.279998,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,,"[83.0, 6.2]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,5.0487623,-1.4317003,1.0,Ground Pass,"[83.7, 1.2]",40.0,Right Foot,,,,74.0,Injury Clearance,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.296,0.4539999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3555368121061524
861ad1ec-275d-408a-abc1-e56a8fa98a17,829,1,00:24:05.408,24,5,45,1.294422,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['372dad3c-8f22-44bd-bc5a-351ac3f5f96f', 'e5ac02f2-7561-40fc-bad6-041932bfbdd4']",,"[37.5, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,24.128199,-0.32043993,3.0,High Pass,"[60.4, 72.4]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.408,18.111999999999853,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09098386531122249
372dad3c-8f22-44bd-bc5a-351ac3f5f96f,830,1,00:24:06.703,24,6,45,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['861ad1ec-275d-408a-abc1-e56a8fa98a17'],,"[62.1, 72.4]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.703,1.2950000000000728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29676193761915914
e5ac02f2-7561-40fc-bad6-041932bfbdd4,831,1,00:24:06.703,24,6,46,1.864243,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['35e8284b-ad08-4aea-801e-f98be6c201ab', '861ad1ec-275d-408a-abc1-e56a8fa98a17']",,"[59.7, 7.7]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,6382.0,Fernando José Torres Sanz,16.696407,0.6878365,3.0,High Pass,"[72.6, 18.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.703,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47728730005565634
35e8284b-ad08-4aea-801e-f98be6c201ab,832,1,00:24:08.567,24,8,46,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e5ac02f2-7561-40fc-bad6-041932bfbdd4'],,"[72.6, 18.3]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.567,1.8640000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9837281212157674
ab75fc7d-bc9f-47d2-bf09-d96e5db1fa43,833,1,00:24:08.567,24,8,46,3.408507,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['30aa21af-eead-4d11-96bc-96d1060c3ee6', '35e8284b-ad08-4aea-801e-f98be6c201ab', '73db953f-4d7a-467e-b795-34024dff6c7c']",,"[72.6, 18.3]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[87.1, 14.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.567,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6117879177438668
73db953f-4d7a-467e-b795-34024dff6c7c,834,1,00:24:09.721,24,9,46,1.102395,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,['ab75fc7d-bc9f-47d2-bf09-d96e5db1fa43'],,"[39.8, 64.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.721,1.1539999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.836255905630046
dbeacec6-fe1b-4d4c-923b-bfb3582a1871,835,1,00:24:11.718,24,11,46,0.175971,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,,,"[36.2, 63.2]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.718,1.997000000000071,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7477041506934612
30aa21af-eead-4d11-96bc-96d1060c3ee6,836,1,00:24:11.976,24,11,46,1.065242,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['668f7e26-78d8-4311-872d-60ae22ef03d9'],,"[87.1, 14.3]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,5633.0,Yannick Ferreira Carrasco,4.9,-1.5707964,1.0,Ground Pass,"[87.1, 9.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.976,0.2580000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11574450368861688
668f7e26-78d8-4311-872d-60ae22ef03d9,837,1,00:24:13.041,24,13,46,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['30aa21af-eead-4d11-96bc-96d1060c3ee6'],,"[87.1, 9.4]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.041,1.0649999999998272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26180528947297377
e3e638ff-7abf-4187-ab55-c56336a01519,838,1,00:24:13.041,24,13,46,1.631652,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['094ca4a5-fa8e-4ad1-9c1d-42042a424461', '668f7e26-78d8-4311-872d-60ae22ef03d9']",,"[87.1, 9.4]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,"[92.9, 14.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.041,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2123454153041192
094ca4a5-fa8e-4ad1-9c1d-42042a424461,839,1,00:24:14.673,24,14,46,0.868971,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5db35c01-0a64-4432-b402-7b8c124e349c'],,"[92.9, 14.7]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,6382.0,Fernando José Torres Sanz,7.218033,0.7462026,1.0,Ground Pass,"[98.2, 19.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.673,1.6320000000000618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9648963309918341
ea5ad5a6-d3eb-4e46-8141-5d3b73008e9d,840,1,00:24:15.305,24,15,46,0.185118,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,,,"[21.5, 59.4]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.305,0.6320000000000618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6387981422496358
5db35c01-0a64-4432-b402-7b8c124e349c,841,1,00:24:15.542,24,15,46,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['094ca4a5-fa8e-4ad1-9c1d-42042a424461'],,"[98.2, 19.6]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.542,0.23699999999985266,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.582939410013009
30679315-5835-4ef5-b873-d89a05c65ce5,842,1,00:24:15.542,24,15,46,0.079999,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5db35c01-0a64-4432-b402-7b8c124e349c', 'ea357bc3-f6f3-41ae-b59f-9e8ecce4d0a4']",,"[98.2, 19.6]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[98.0, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.542,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.051138427560863176
ea357bc3-f6f3-41ae-b59f-9e8ecce4d0a4,843,1,00:24:15.622,24,15,46,0.854088,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b5e6a01b-413e-4614-8a35-1c8874f46fad'],,"[98.0, 19.6]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,5633.0,Yannick Ferreira Carrasco,3.8948684,-2.6320004,1.0,Ground Pass,"[94.6, 17.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.622,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5913615717812778
28d0ae01-0817-4bc3-b810-3f000143c2b6,844,1,00:24:15.715,24,15,46,0.631592,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,,,"[24.2, 62.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.715,0.0929999999998472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5951699147062435
b5e6a01b-413e-4614-8a35-1c8874f46fad,845,1,00:24:16.476,24,16,46,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ea357bc3-f6f3-41ae-b59f-9e8ecce4d0a4'],,"[94.6, 17.7]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.476,0.7610000000001946,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1908614891663828
c79d160e-fde3-4c3a-91ed-afa3508ff192,846,1,00:24:16.476,24,16,46,1.807498,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['21427248-463f-4532-a47c-436ea44303bc', 'b5e6a01b-413e-4614-8a35-1c8874f46fad']",,"[94.6, 17.7]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,"[92.4, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.476,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45791077571072036
21427248-463f-4532-a47c-436ea44303bc,847,1,00:24:18.283,24,18,46,1.43202,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['30bc1c8b-28f6-4cc1-bd7d-3285f68b76b4'],,"[92.4, 26.7]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,23.627949,0.755467,3.0,High Pass,"[109.6, 42.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.283,1.806999999999789,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7600927438885379
30bc1c8b-28f6-4cc1-bd7d-3285f68b76b4,848,1,00:24:19.715,24,19,46,1.188525,30,Pass,212,Atlético Madrid,1,Regular Play,216,Getafe,,,"['1aff0936-e0c3-48f0-9070-b13e368f2718', '21427248-463f-4532-a47c-436ea44303bc', '73896f43-169a-4dff-9f0b-4ef9dfe4fb12']",,"[10.5, 37.2]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,6907.0,Pedro León Sánchez Gil,12.965339,1.0277313,3.0,High Pass,"[17.2, 48.3]",37.0,Head,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.715,1.4320000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6181828066954692
b61d3b84-624c-4563-8d79-432befd7a351,849,1,00:24:20.775,24,20,46,0.190171,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,['73896f43-169a-4dff-9f0b-4ef9dfe4fb12'],,"[18.7, 50.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.775,1.0600000000001728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2671621039167287
1aff0936-e0c3-48f0-9070-b13e368f2718,850,1,00:24:20.904,24,20,46,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,216,Getafe,,,['30bc1c8b-28f6-4cc1-bd7d-3285f68b76b4'],,"[18.9, 49.1]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.904,0.1289999999999054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3362251482050973
73896f43-169a-4dff-9f0b-4ef9dfe4fb12,851,1,00:24:20.904,24,20,46,1.260526,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2e1740d8-e060-4bf9-adb9-3f3e0f3a0f82', '30bc1c8b-28f6-4cc1-bd7d-3285f68b76b4', 'b61d3b84-624c-4563-8d79-432befd7a351']",,"[102.9, 31.8]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,5487.0,Antoine Griezmann,8.819297,2.0800974,1.0,Ground Pass,"[98.6, 39.5]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.904,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7202724549194334
385d319c-5dda-465b-9e88-8c12d2e2fa54,852,1,00:24:21.966,24,21,46,0.60798,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,"['137c6783-87c7-413b-add4-5a17cf8acb18', '2e1740d8-e060-4bf9-adb9-3f3e0f3a0f82', '83a9429a-d501-4058-b36f-b96b58df725d']",,"[17.8, 39.3]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.966,1.0619999999998981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09873119503763073
2e1740d8-e060-4bf9-adb9-3f3e0f3a0f82,853,1,00:24:22.164,24,22,46,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['385d319c-5dda-465b-9e88-8c12d2e2fa54', '73896f43-169a-4dff-9f0b-4ef9dfe4fb12']",,"[98.6, 39.5]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.164,0.19800000000009277,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.923091645195326
