id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,foul_won_defensive,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,off_camera,dribble_outcome_id,dribble_outcome_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,pass_aerial_won,pass_deflected,foul_committed_advantage,foul_won_advantage,clearance_right_foot,pass_cross,pass_cut_back,pass_switch,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_type_id,foul_committed_type_name,50_50_outcome_id,50_50_outcome_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,dribble_overrun,block_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
66de1040-d3c2-4003-b532-3d00bf55b83e,310,1,00:10:24.598,10,24,25,0.86779,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e4c8bef0-b5ec-475d-951e-8b5f49cd753b'],"[51.6, 78.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,17.6,0.0,1.0,Ground Pass,"[69.2, 78.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.598,2.0039999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2961906753883352
e4c8bef0-b5ec-475d-951e-8b5f49cd753b,311,1,00:10:25.465,10,25,25,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['66de1040-d3c2-4003-b532-3d00bf55b83e'],"[69.2, 78.3]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.465,0.8670000000000755,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1569138097227648
64fe5b69-a04a-469d-b86e-0923543e89f8,312,1,00:10:25.465,10,25,25,2.818591,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['9accaca3-db22-4070-a26a-bca0f198e413', 'e4c8bef0-b5ec-475d-951e-8b5f49cd753b', 'ef032ed0-fc01-42ce-91bf-b3473d9a810c']","[69.2, 78.3]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,"[81.3, 74.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.465,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5929133768036529
9accaca3-db22-4070-a26a-bca0f198e413,313,1,00:10:27.117,10,27,25,1.153452,17,Pressure,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['64fe5b69-a04a-469d-b86e-0923543e89f8'],"[44.3, 4.8]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.117,1.65199999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9625252756617939
8d014b32-c80c-460b-9cfe-e01b242a476c,314,1,00:10:28.022,10,28,25,0.257856,17,Pressure,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,,"[36.0, 3.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.022,0.9050000000000864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3934749636959134
ef032ed0-fc01-42ce-91bf-b3473d9a810c,315,1,00:10:28.284,10,28,25,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['34057d92-725e-4492-9f86-4120741acd17'],"[81.3, 74.5]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.284,0.2619999999999436,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6346711304412692
34057d92-725e-4492-9f86-4120741acd17,316,1,00:10:28.284,10,28,25,0.0,4,Duel,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['ef032ed0-fc01-42ce-91bf-b3473d9a810c'],"[38.8, 5.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.284,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5464964091195197
ed1cfaba-f796-480a-bf5a-4992f6f6c62a,317,1,00:10:28.545,10,28,25,0.879571,17,Pressure,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['18cd5962-2a19-46e9-a4fa-07847a3ddcdd'],"[85.5, 70.4]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.545,0.26099999999996726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.35593180605258923
18cd5962-2a19-46e9-a4fa-07847a3ddcdd,318,1,00:10:29.368,10,29,25,0.135783,30,Pass,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,"['66063835-5d3b-4c0f-8e88-cefbc03907cf', 'ed1cfaba-f796-480a-bf5a-4992f6f6c62a']","[25.7, 12.0]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,2.8301942,0.5585993,2.0,Low Pass,"[28.1, 13.5]",66.0,Recovery,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.368,0.8230000000000928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8412963695534658
66063835-5d3b-4c0f-8e88-cefbc03907cf,319,1,00:10:29.504,10,29,25,0.0,6,Block,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['18cd5962-2a19-46e9-a4fa-07847a3ddcdd'],"[92.0, 66.6]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.504,0.13599999999996726,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37647070393046844
a9c498b8-d03f-41aa-a423-07ab0cf388fb,320,1,00:10:31.673,10,31,25,1.217444,30,Pass,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,"['03181b5e-df58-44bd-9835-17079a3dd4a8', 'f8a9b0b1-120e-4138-af83-086ada9e533b']","[20.6, 45.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,18925.0,Ignacio Cases Mora,15.86474,-0.52852815,3.0,High Pass,"[34.3, 37.6]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.673,2.1689999999999827,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9166307367117571
03181b5e-df58-44bd-9835-17079a3dd4a8,321,1,00:10:32.890,10,32,25,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['a9c498b8-d03f-41aa-a423-07ab0cf388fb'],"[36.0, 33.9]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.89,1.2169999999999845,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09273803782054191
f8a9b0b1-120e-4138-af83-086ada9e533b,322,1,00:10:32.890,10,32,25,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a9c498b8-d03f-41aa-a423-07ab0cf388fb'],"[85.8, 42.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.89,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5278548645394688
f298701b-6f1f-4d46-b516-31fd5b04cc3e,323,1,00:10:32.890,10,32,25,2.77028,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['d4ac6cfa-b6b4-47be-ba1c-74798246ff06', 'f0937dec-dd6d-4d24-8f98-70439790be63', 'f8a9b0b1-120e-4138-af83-086ada9e533b']","[85.8, 42.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[82.1, 52.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.89,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05258686719237471
d4ac6cfa-b6b4-47be-ba1c-74798246ff06,324,1,00:10:35.001,10,35,25,0.555634,17,Pressure,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['f298701b-6f1f-4d46-b516-31fd5b04cc3e'],"[37.2, 23.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.001,2.11099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.40655265243767846
f0937dec-dd6d-4d24-8f98-70439790be63,325,1,00:10:35.660,10,35,25,0.880374,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f7ab7f96-b2e5-4b23-a71a-a87a1c205a39'],"[82.1, 52.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,8522.0,Armindo Tué Na Bangna,9.027182,-0.8874051,1.0,Ground Pass,"[87.8, 45.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.66,0.6589999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9106540773305181
f7ab7f96-b2e5-4b23-a71a-a87a1c205a39,326,1,00:10:36.541,10,36,25,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f0937dec-dd6d-4d24-8f98-70439790be63'],"[87.8, 45.9]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.5409999999999,0.8809999999999718,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.910966721616344
011a2372-37f0-45eb-859d-bc62b7dcd084,327,1,00:10:36.541,10,36,25,0.819137,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['638b6817-e82c-4d1e-8247-c07aed0d3071', 'f7ab7f96-b2e5-4b23-a71a-a87a1c205a39']","[87.8, 45.9]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[91.3, 48.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.5409999999999,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5676081790440043
638b6817-e82c-4d1e-8247-c07aed0d3071,328,1,00:10:37.360,10,37,25,3.046848,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e50e751e-c682-461f-a897-2e2cdb2d493c'],"[91.3, 48.7]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,5560.0,Carlos Alberto Vela Garrido,31.375309,0.67474097,1.0,Ground Pass,"[115.8, 68.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.36,0.8190000000000737,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5478343134117092
e50e751e-c682-461f-a897-2e2cdb2d493c,329,1,00:10:40.407,10,40,25,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['638b6817-e82c-4d1e-8247-c07aed0d3071'],"[115.8, 68.3]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.407,3.0470000000000255,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4003139400400617
467d02b1-f627-4bc1-aefe-6a7afa1a9997,330,1,00:10:40.407,10,40,25,1.76585,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['e50e751e-c682-461f-a897-2e2cdb2d493c', 'f5c3260c-5d8e-4ac3-911c-1f9cff9111da']","[115.8, 68.3]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,"[116.2, 68.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.407,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8239675561116101
f5c3260c-5d8e-4ac3-911c-1f9cff9111da,331,1,00:10:42.173,10,42,25,1.055094,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['71c9b3b6-3a03-4037-aab3-2b6941c57e68', 'b5a35037-b131-4f36-981a-42e277b2e3d9']","[116.2, 68.3]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,8584.0,Jonathas Cristian de Jesus,24.437675,-1.7103785,2.0,Low Pass,"[112.8, 44.1]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.173,1.7659999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10251452880143253
b5a35037-b131-4f36-981a-42e277b2e3d9,332,1,00:10:43.228,10,43,25,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f5c3260c-5d8e-4ac3-911c-1f9cff9111da'],"[112.0, 40.3]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.228,1.05499999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6318625184413865
71c9b3b6-3a03-4037-aab3-2b6941c57e68,333,1,00:10:43.228,10,43,25,0.0,9,Clearance,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['f5c3260c-5d8e-4ac3-911c-1f9cff9111da'],"[7.3, 36.0]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.228,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6384887231973895
129c7c93-1cc1-4eac-9798-58e553c991ac,334,1,00:10:52.144,10,52,26,1.470227,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['5420f24a-0460-4c85-9e7b-a89911f742ed'],"[93.4, 80.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,17.280336,-0.18037109,2.0,Low Pass,"[110.4, 76.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.144,8.916000000000054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.32757540277303
5420f24a-0460-4c85-9e7b-a89911f742ed,335,1,00:10:53.614,10,53,26,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['129c7c93-1cc1-4eac-9798-58e553c991ac'],"[110.4, 76.9]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.614,1.4700000000000273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32243764706571776
28c9fbd3-5df1-4518-8f4d-1d4cd2193615,336,1,00:10:53.614,10,53,26,0.08,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['5420f24a-0460-4c85-9e7b-a89911f742ed', 'b54640e1-563c-4fc1-b58b-88254edc3cd9']","[110.4, 76.9]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,"[110.4, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.614,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.767894503604523
b54640e1-563c-4fc1-b58b-88254edc3cd9,337,1,00:10:53.694,10,53,26,1.39139,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['42e56d82-4806-4146-9960-4ba78dfc03d5'],"[110.4, 76.6]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,6690.0,Xabier Prieto Argarate,15.825612,-1.5138958,3.0,High Pass,"[111.3, 60.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.694,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41350215744688734
42e56d82-4806-4146-9960-4ba78dfc03d5,338,1,00:10:55.085,10,55,26,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b54640e1-563c-4fc1-b58b-88254edc3cd9'],"[111.3, 60.8]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.085,1.3910000000000764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8582151302756764
129ae58f-9111-46ac-b7ff-9674ee7cb15f,339,1,00:10:55.085,10,55,26,0.526571,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['019b99ec-12dc-4a5c-ade3-4f4719461df2', '42e56d82-4806-4146-9960-4ba78dfc03d5', '6f9ffcaa-2820-48b3-8a9f-0bd6b7cc3cf4']","[111.3, 60.8]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,"[112.3, 63.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.085,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8370530296894596
6f9ffcaa-2820-48b3-8a9f-0bd6b7cc3cf4,340,1,00:10:55.140,10,55,26,0.723168,17,Pressure,210,Real Sociedad,4,From Throw In,1041,Sporting Gijón,,,"['019b99ec-12dc-4a5c-ade3-4f4719461df2', '129ae58f-9111-46ac-b7ff-9674ee7cb15f']","[6.0, 19.8]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.14,0.05499999999994998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6048943916402812
019b99ec-12dc-4a5c-ade3-4f4719461df2,341,1,00:10:55.612,10,55,26,0.0,38,Miscontrol,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6f9ffcaa-2820-48b3-8a9f-0bd6b7cc3cf4'],"[112.3, 63.2]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.612,0.47199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7115477856058554
5b697ec6-4f5f-46cc-badd-096f163db175,342,1,00:10:56.838,10,56,27,1.777424,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bc323a18-402e-4527-a330-624aeefae796'],"[7.3, 21.8]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,31.541718,0.21729343,2.0,Low Pass,"[38.1, 28.6]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.838,1.225999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5510112416338255
bc323a18-402e-4527-a330-624aeefae796,343,1,00:10:58.615,10,58,27,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['5b697ec6-4f5f-46cc-badd-096f163db175'],"[38.1, 28.6]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.615,1.7770000000000437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5378150171435926
b8f0b532-afba-4801-996f-9dc669999311,344,1,00:10:58.615,10,58,27,3.306013,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7e65cd9f-3e1c-48db-b455-e58c7ab0b6c2', 'bc323a18-402e-4527-a330-624aeefae796']","[38.1, 28.6]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,"[26.4, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.615,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10896642185076222
