id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_cross,off_camera,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,out,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,clearance_head,clearance_aerial_won,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,shot_one_on_one,pass_technique_id,pass_technique_name,pass_inswinging,pass_outswinging,clearance_left_foot,dribble_overrun,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_deflected,pass_goal_assist,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ac5fcaa8-c80e-400a-9e91-59db8386bbe0,2180,2,00:12:20.122,57,20,119,0.0,38,Miscontrol,218,Real Betis,1,Regular Play,218,Real Betis,,,,"[22.1, 4.1]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.122,0.17499999999995453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5359524735288471
a6a7d772-8f36-48a8-a447-124a5b03c8d8,2181,2,00:12:20.897,57,20,119,0.191826,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,,"[83.9, 73.4]",27122.0,Simão Mate,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.897,0.775000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45588402916875137
4f1cb236-ed91-4717-bb80-b80818140bca,2182,2,00:12:21.658,57,21,119,0.0,22,Foul Committed,218,Real Betis,1,Regular Play,221,Levante UD,,,['de69a58a-56ab-4744-9b6f-749a872e3c2f'],"[86.0, 75.4]",27122.0,Simão Mate,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.658,0.7609999999999673,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8506967252498695
de69a58a-56ab-4744-9b6f-749a872e3c2f,2183,2,00:12:21.658,57,21,119,0.0,21,Foul Won,218,Real Betis,1,Regular Play,218,Real Betis,,,['4f1cb236-ed91-4717-bb80-b80818140bca'],"[34.1, 4.7]",6630.0,Jorge Molina Vidal,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,741.658,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7029447891479227
eabb30d8-eb18-4bfd-a418-04dfaa752a47,2184,2,00:12:40.518,57,40,119,0.0,19,Substitution,218,Real Betis,1,Regular Play,218,Real Betis,,,,,6630.0,Jorge Molina Vidal,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,27348.0,Ricky van Wolfswinkel,,,,,,760.518,18.860000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9223047262899754
4d38c812-99da-46ad-a719-38ec0c8e91a5,2185,2,00:12:52.524,57,52,120,1.362722,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['77e9f4f0-c769-4582-8aaf-2db4d445d02d'],"[43.9, 4.7]",6593.0,Martín Montoya Torralbo,6.0,Left Back,6872.0,Bruno González Cabrera,13.753545,2.4282346,1.0,Ground Pass,"[33.5, 13.7]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.524,12.005999999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.00535819854131514
77e9f4f0-c769-4582-8aaf-2db4d445d02d,2186,2,00:12:53.886,57,53,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['4d38c812-99da-46ad-a719-38ec0c8e91a5'],"[33.5, 13.7]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.886,1.3619999999999663,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014403023148736538
d38e26fe-7dd1-4bff-8ccb-e5137bcc35bd,2187,2,00:12:53.886,57,53,120,5.239603,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['77e9f4f0-c769-4582-8aaf-2db4d445d02d', '883b7043-b47e-4b87-a274-2c69912d34ec']","[33.5, 13.7]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[40.6, 19.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.886,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5796283598832859
883b7043-b47e-4b87-a274-2c69912d34ec,2188,2,00:12:59.126,57,59,120,1.123233,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['1b24c5f6-bdd0-43b8-8f21-5fc0edaefa29'],"[40.6, 19.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,6593.0,Martín Montoya Torralbo,15.142655,-0.8227639,1.0,Ground Pass,"[50.9, 8.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.126,5.240000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.39413862237093755
1b24c5f6-bdd0-43b8-8f21-5fc0edaefa29,2189,2,00:13:00.249,58,0,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['883b7043-b47e-4b87-a274-2c69912d34ec'],"[50.9, 8.3]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.249,1.1230000000000473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22768163778586104
1d2275b4-3b54-466b-8a59-1e9250068ec3,2190,2,00:13:00.249,58,0,120,0.963085,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['1b24c5f6-bdd0-43b8-8f21-5fc0edaefa29', '7c863305-355a-4427-91f1-4156c7c993a0']","[50.9, 8.3]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,"[50.9, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.249,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8243392913869931
7c863305-355a-4427-91f1-4156c7c993a0,2191,2,00:13:01.212,58,1,120,0.897531,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['0a609177-7a6a-47d2-baa7-580aeb987329'],"[50.9, 8.3]",6593.0,Martín Montoya Torralbo,6.0,Left Back,6651.0,Joaquín Sánchez Rodríguez,16.324827,-0.16615573,1.0,Ground Pass,"[67.0, 5.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.212,0.9629999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4920545990892309
0a609177-7a6a-47d2-baa7-580aeb987329,2192,2,00:13:02.110,58,2,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['7c863305-355a-4427-91f1-4156c7c993a0'],"[67.0, 5.6]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.11,0.8980000000000246,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9047003935415493
48508e6a-d3ec-4388-9eb8-e424273a10e2,2193,2,00:13:02.110,58,2,120,3.888181,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0a609177-7a6a-47d2-baa7-580aeb987329', '8a8fb804-1772-41b2-9a90-346bca46e916']","[67.0, 5.6]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,,,,,,,,,,,,"[73.5, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.11,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8012905970249513
8a8fb804-1772-41b2-9a90-346bca46e916,2194,2,00:13:05.998,58,5,120,1.037711,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3c2b807d-e923-46dc-917f-b448b0a634da'],"[73.5, 7.1]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,6593.0,Martín Montoya Torralbo,9.824968,-3.070285,1.0,Ground Pass,"[63.7, 6.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.998,3.8880000000000337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8791348021712075
3c2b807d-e923-46dc-917f-b448b0a634da,2195,2,00:13:07.036,58,7,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['8a8fb804-1772-41b2-9a90-346bca46e916'],"[63.7, 6.4]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.036,1.0379999999998972,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5791790074620463
26bc4f1d-cd5c-4b8e-943d-0f3e073c978a,2196,2,00:13:07.036,58,7,120,0.448119,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['3c2b807d-e923-46dc-917f-b448b0a634da', 'eabcdf92-ec72-4b7e-9ab4-e00b73dcc10e']","[63.7, 6.4]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,"[63.7, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.036,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9391030711310487
eabcdf92-ec72-4b7e-9ab4-e00b73dcc10e,2197,2,00:13:07.484,58,7,120,0.624072,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['a7d882e9-850a-4d0e-87c5-18ab1040275e'],"[63.7, 6.4]",6593.0,Martín Montoya Torralbo,6.0,Left Back,6697.0,Daniel Ceballos Fernández,10.93435,0.69473827,1.0,Ground Pass,"[72.1, 13.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.484,0.44800000000009277,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7762885653923111
e0b8ff7d-e19f-41af-bd3d-3e3c21664b0c,2198,2,00:13:08.073,58,8,120,0.160241,17,Pressure,218,Real Betis,3,From Free Kick,221,Levante UD,,,"['5da5f412-fa9d-4d67-8f25-54a71b4d2427', 'a7d882e9-850a-4d0e-87c5-18ab1040275e']","[50.1, 65.0]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.073,0.5889999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.08646132556068964
a7d882e9-850a-4d0e-87c5-18ab1040275e,2199,2,00:13:08.108,58,8,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['e0b8ff7d-e19f-41af-bd3d-3e3c21664b0c', 'eabcdf92-ec72-4b7e-9ab4-e00b73dcc10e']","[72.1, 13.4]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.108,0.03499999999996817,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08461929151556336
5da5f412-fa9d-4d67-8f25-54a71b4d2427,2200,2,00:13:08.108,58,8,120,0.262755,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['05285060-de7c-4e0d-91dd-6e79e89c8407', 'a7d882e9-850a-4d0e-87c5-18ab1040275e', 'e0b8ff7d-e19f-41af-bd3d-3e3c21664b0c']","[72.1, 13.4]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,"[71.8, 13.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.108,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3595702341922986
05285060-de7c-4e0d-91dd-6e79e89c8407,2201,2,00:13:08.371,58,8,120,0.705685,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['a7b15c10-edc5-4d01-b8b5-9e075a1a159c'],"[71.8, 13.1]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,6651.0,Joaquín Sánchez Rodríguez,11.840608,-0.91716045,1.0,Ground Pass,"[79.0, 3.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.371,0.26300000000003365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.16586305202730467
a7b15c10-edc5-4d01-b8b5-9e075a1a159c,2202,2,00:13:09.076,58,9,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['05285060-de7c-4e0d-91dd-6e79e89c8407'],"[79.0, 3.7]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.076,0.7050000000000409,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9748421690274625
0881a727-22cb-44c0-a70e-0cf49a3a0568,2203,2,00:13:09.076,58,9,120,3.397522,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['a7b15c10-edc5-4d01-b8b5-9e075a1a159c', 'b40a7a35-8cf7-4dea-9630-471a039f2b00', 'ee0e7e1b-12ab-4b39-ac61-6872cc7b0b27']","[79.0, 3.7]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,,,,,,,,,,,,"[68.4, 11.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.076,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9365026449916908
b40a7a35-8cf7-4dea-9630-471a039f2b00,2204,2,00:13:09.683,58,9,120,2.529521,17,Pressure,218,Real Betis,3,From Free Kick,221,Levante UD,,,['0881a727-22cb-44c0-a70e-0cf49a3a0568'],"[37.0, 74.2]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.683,0.6069999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.36400978948600815
ee0e7e1b-12ab-4b39-ac61-6872cc7b0b27,2205,2,00:13:12.474,58,12,120,1.833693,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['d0d8e907-6928-49d8-b626-33e93b929996'],"[68.4, 11.0]",6651.0,Joaquín Sánchez Rodríguez,16.0,Left Midfield,6872.0,Bruno González Cabrera,20.924627,2.519121,1.0,Ground Pass,"[51.4, 23.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.474,2.7910000000000537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3695014140591063
d0d8e907-6928-49d8-b626-33e93b929996,2206,2,00:13:14.307,58,14,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['ee0e7e1b-12ab-4b39-ac61-6872cc7b0b27'],"[51.4, 23.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.307,1.83299999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04092086030206632
6c331185-d6a1-4b44-b276-ea5498572c24,2207,2,00:13:14.307,58,14,120,1.067073,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['14f02765-df48-4ab6-a52a-97b73cfdf816', 'd0d8e907-6928-49d8-b626-33e93b929996']","[51.4, 23.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[49.9, 25.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.307,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5605909161872266
14f02765-df48-4ab6-a52a-97b73cfdf816,2208,2,00:13:15.375,58,15,120,1.954726,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['ea498114-6c95-46ad-8013-04f4fe766b88'],"[49.9, 25.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,40.227974,1.5335002,1.0,Ground Pass,"[51.4, 65.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.375,1.0679999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6861547899272904
ea498114-6c95-46ad-8013-04f4fe766b88,2209,2,00:13:17.329,58,17,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['14f02765-df48-4ab6-a52a-97b73cfdf816'],"[51.4, 65.3]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.329,1.9539999999999509,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07665992486309736
5594e30c-277a-492e-89f3-f46d39cb6ce2,2210,2,00:13:17.329,58,17,120,1.965258,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['3eba07a2-175f-462b-879f-56e6e21a6f00', 'ea498114-6c95-46ad-8013-04f4fe766b88']","[51.4, 65.3]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[61.3, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.329,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5289290357159564
3eba07a2-175f-462b-879f-56e6e21a6f00,2211,2,00:13:19.295,58,19,120,1.822969,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['a1f31947-efa2-49d5-8bd6-e795c0356caa'],"[61.3, 69.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6865.0,Francisco José Molinero Calderón,22.480213,0.41190103,1.0,Ground Pass,"[81.9, 78.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.295,1.9660000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2717429249894765
a1f31947-efa2-49d5-8bd6-e795c0356caa,2212,2,00:13:21.117,58,21,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3eba07a2-175f-462b-879f-56e6e21a6f00'],"[81.9, 78.7]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.117,1.8220000000000027,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3321094355302756
eb2237a9-f8b8-4656-ad61-3f0391e38e97,2213,2,00:13:21.117,58,21,120,0.820838,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['78f5df86-5a2d-42ce-960e-230314654d57', 'a1f31947-efa2-49d5-8bd6-e795c0356caa']","[81.9, 78.7]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,"[81.9, 78.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.117,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13616675118912835
78f5df86-5a2d-42ce-960e-230314654d57,2214,2,00:13:21.938,58,21,120,0.883033,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['7d7dbe91-e93a-486b-80d6-ccd7b8d535d3'],"[81.9, 78.7]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,3601.0,Charly Musonda Junior,7.8847957,-1.8403854,1.0,Ground Pass,"[79.8, 71.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.938,0.8210000000000264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09591076918467634
7d7dbe91-e93a-486b-80d6-ccd7b8d535d3,2215,2,00:13:22.821,58,22,120,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['78f5df86-5a2d-42ce-960e-230314654d57'],"[79.8, 71.1]",3601.0,Charly Musonda Junior,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.821,0.8830000000000382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2562650794325493
61bdddae-1fa2-4129-97b3-912d9c580728,2216,2,00:13:22.821,58,22,120,3.659292,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['6d9e812d-3d9f-4751-a3cf-88eaf1a879b6', '7d7dbe91-e93a-486b-80d6-ccd7b8d535d3']","[79.8, 71.1]",3601.0,Charly Musonda Junior,12.0,Right Midfield,,,,,,,,,,,,"[83.5, 44.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.821,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22715143337070198
