id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,out,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,block_deflection,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_outswinging,50_50_outcome_id,50_50_outcome_name,pass_no_touch,miscontrol_aerial_won,pass_miscommunication,shot_first_time,pass_inswinging,shot_open_goal,injury_stoppage_in_chain,clearance_right_foot,pass_goal_assist,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4ce930d7-c964-4f58-9d3d-895c08181d4a,2390,2,00:07:55.214,52,55,138,1.241446,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['93e28fc7-57fd-428f-bbec-a97009a93dbc'],"[107.9, 0.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6381.0,Saúl Ñíguez Esclapez,21.236053,1.457539,2.0,Low Pass,"[110.3, 21.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.214,8.649000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8625501520733165
93e28fc7-57fd-428f-bbec-a97009a93dbc,2391,2,00:07:56.455,52,56,138,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4ce930d7-c964-4f58-9d3d-895c08181d4a'],"[110.3, 21.2]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.455,1.2409999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2563244138370151
a0065e5b-cf24-491f-9a3e-cb709d763f0c,2392,2,00:07:56.455,52,56,138,1.052314,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['93e28fc7-57fd-428f-bbec-a97009a93dbc', 'bd67d8a7-3f12-493e-9160-b353f95e8601']","[110.3, 21.2]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,"[118.7, 21.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.455,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7908863082084951
bd67d8a7-3f12-493e-9160-b353f95e8601,2393,2,00:07:57.508,52,57,138,1.845481,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0564d3bb-7f64-44cf-b49d-37fe157fa74e', 'e255c78d-90a6-4e27-b0ad-2e3bcf0c69b0']","[118.7, 21.8]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,5487.0,Antoine Griezmann,32.854984,1.6286585,3.0,High Pass,"[116.8, 54.6]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.508,1.0529999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4293234741351143
e255c78d-90a6-4e27-b0ad-2e3bcf0c69b0,2394,2,00:07:59.353,52,59,138,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['bd67d8a7-3f12-493e-9160-b353f95e8601'],"[112.2, 61.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.353,1.8450000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7001142422907879
0564d3bb-7f64-44cf-b49d-37fe157fa74e,2395,2,00:07:59.353,52,59,138,0.0,9,Clearance,212,Atlético Madrid,4,From Throw In,215,Athletic Club,,,['bd67d8a7-3f12-493e-9160-b353f95e8601'],"[3.3, 25.5]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.353,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9191523846159199
317d04d4-5cc3-49ee-bf8a-9c3fa116133c,2396,2,00:08:00.014,53,0,139,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,"[6.7, 23.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.014,0.6610000000000014,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6382441997888615
ff027b5f-60f1-4e83-88da-684a00751fdc,2397,2,00:08:00.014,53,0,139,1.002031,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['053d0962-6849-45d1-bea9-aa3a9c62917b', '317d04d4-5cc3-49ee-bf8a-9c3fa116133c', '6f25dc17-c070-47a2-989a-95275423282b']","[6.7, 23.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[7.4, 21.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.014,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07435872346866679
6f25dc17-c070-47a2-989a-95275423282b,2398,2,00:08:00.428,53,0,139,0.463953,17,Pressure,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['ff027b5f-60f1-4e83-88da-684a00751fdc'],"[111.5, 60.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.428,0.41399999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7579642847002054
7637f83b-ac46-48a0-adcf-a93a12c5c60c,2399,2,00:08:01.016,53,1,139,0.0,39,Dribbled Past,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['053d0962-6849-45d1-bea9-aa3a9c62917b'],"[112.7, 58.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.016,0.5880000000000223,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8939090043718815
053d0962-6849-45d1-bea9-aa3a9c62917b,2400,2,00:08:01.016,53,1,139,0.0,14,Dribble,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['7637f83b-ac46-48a0-adcf-a93a12c5c60c'],"[7.4, 21.7]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.016,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5593144951899106
1e3a3495-8746-4e21-b4f1-e033c5d6de3c,2401,2,00:08:02.631,53,2,139,1.311453,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['21cf4275-d154-4e58-94f4-a18e7d477046', 'cfab07ef-b713-4253-9046-1007111bc8c8']","[8.9, 10.9]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6393.0,Iñaki Williams Arthuer,17.623848,0.15955172,3.0,High Pass,"[26.3, 13.7]",,,37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.631,1.6149999999999523,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6056768369587643
cfab07ef-b713-4253-9046-1007111bc8c8,2402,2,00:08:03.942,53,3,139,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1e3a3495-8746-4e21-b4f1-e033c5d6de3c'],"[23.7, 16.1]",6393.0,Iñaki Williams Arthuer,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.942,1.3110000000000355,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0861719840796571
21cf4275-d154-4e58-94f4-a18e7d477046,2403,2,00:08:03.942,53,3,139,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['1e3a3495-8746-4e21-b4f1-e033c5d6de3c'],"[93.8, 66.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.942,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9932857386047701
0d2f74d2-3063-402c-a0b1-23d31a519111,2404,2,00:08:05.043,53,5,139,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,"[29.0, 4.8]",6393.0,Iñaki Williams Arthuer,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.043,1.100999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5930270881421963
9f041d7c-1ffb-4dc8-8ac2-099c05549d95,2405,2,00:08:05.043,53,5,139,0.307665,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0d2f74d2-3063-402c-a0b1-23d31a519111', '346a4386-5b7e-43ec-9186-dd9cfc3ebecb']","[29.0, 4.8]",6393.0,Iñaki Williams Arthuer,21.0,Left Wing,,,,,,,,,,,,"[23.7, 4.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.043,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32403432748529826
346a4386-5b7e-43ec-9186-dd9cfc3ebecb,2406,2,00:08:05.351,53,5,139,0.0,14,Dribble,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['7f64a06a-862c-4c39-8120-b5818a074d03'],"[23.7, 4.1]",6393.0,Iñaki Williams Arthuer,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.351,0.3079999999999927,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9054937248544116
7f64a06a-862c-4c39-8120-b5818a074d03,2407,2,00:08:05.351,53,5,139,0.0,4,Duel,215,Athletic Club,1,Regular Play,212,Atlético Madrid,,,['346a4386-5b7e-43ec-9186-dd9cfc3ebecb'],"[96.4, 76.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.351,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5021618318738582
97494005-a2bf-43e3-b0c3-3b28da1b4ec4,2408,2,00:08:06.858,53,6,139,4.89635,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['19aaab0a-a3be-47d4-ad01-8cf2a4839f09', 'ccf814db-90e9-4db6-9841-d432a7575750']","[25.0, 3.9]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6394.0,Aritz Aduriz Zubeldia,63.973274,0.29010928,3.0,High Pass,"[86.3, 22.2]",66.0,Recovery,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.858,1.507000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24595546338358354
19aaab0a-a3be-47d4-ad01-8cf2a4839f09,2409,2,00:08:11.754,53,11,139,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['97494005-a2bf-43e3-b0c3-3b28da1b4ec4'],"[76.5, 23.6]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.754,4.896000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38101226572142566
ccf814db-90e9-4db6-9841-d432a7575750,2410,2,00:08:11.754,53,11,140,2.148306,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['97494005-a2bf-43e3-b0c3-3b28da1b4ec4', 'e094eaca-cfaa-40df-8d2f-289d7f319e48']","[33.8, 57.9]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6378.0,Jan Oblak,5.731492,2.3932147,1.0,Ground Pass,"[29.6, 61.8]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.754,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6755243980605393
e094eaca-cfaa-40df-8d2f-289d7f319e48,2411,2,00:08:13.903,53,13,140,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ccf814db-90e9-4db6-9841-d432a7575750'],"[29.6, 61.8]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.903,2.149000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9750233319672087
c13af98f-4113-4cbf-a171-9d2551a7f99e,2412,2,00:08:13.903,53,13,140,0.2,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['03f62bc3-65cb-4615-8b24-cab2f8fab6c8', 'e094eaca-cfaa-40df-8d2f-289d7f319e48']","[29.6, 61.8]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[6.9, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.903,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4162004788560648
03f62bc3-65cb-4615-8b24-cab2f8fab6c8,2413,2,00:08:14.103,53,14,140,3.083065,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3dd654a5-30c4-41df-9edf-7736fa06bcb3'],"[6.9, 54.4]",6378.0,Jan Oblak,1.0,Goalkeeper,5633.0,Yannick Ferreira Carrasco,62.013626,-0.432633,3.0,High Pass,"[63.2, 28.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.103,0.19999999999998863,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6922381795300682
3dd654a5-30c4-41df-9edf-7736fa06bcb3,2414,2,00:08:17.186,53,17,140,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['03f62bc3-65cb-4615-8b24-cab2f8fab6c8'],"[63.2, 28.4]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.186,3.08299999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425871942883093
149fa321-5416-411c-8749-477601b66618,2415,2,00:08:17.266,53,17,140,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,215,Athletic Club,,,['bf68d2b0-8130-46f4-b1c5-5d31ef222b80'],"[56.9, 51.0]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.266,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.416048579822884
bf68d2b0-8130-46f4-b1c5-5d31ef222b80,2416,2,00:08:17.266,53,17,140,2.675229,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['149fa321-5416-411c-8749-477601b66618', '75fa5853-51f6-44c1-9b06-14ae32906a11']","[63.2, 29.1]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,6744.0,Luciano Vietto,21.66218,1.2417467,3.0,High Pass,"[70.2, 49.6]",,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.266,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9694767286043035
75fa5853-51f6-44c1-9b06-14ae32906a11,2417,2,00:08:19.941,53,19,140,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['bf68d2b0-8130-46f4-b1c5-5d31ef222b80'],"[70.2, 49.6]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.941,2.6749999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8639069256560487
bc8e04a9-d122-4e72-8de1-edb6ae1f4bb9,2418,2,00:08:19.941,53,19,140,0.325017,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['75fa5853-51f6-44c1-9b06-14ae32906a11', 'b67199a7-95bf-4107-b56b-8d52c385464a']","[70.2, 49.6]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,"[75.9, 54.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.941,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5632051445875992
b67199a7-95bf-4107-b56b-8d52c385464a,2419,2,00:08:20.266,53,20,140,0.0,38,Miscontrol,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,"[75.9, 54.6]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.266,0.3250000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.189574235454664
2f5b312c-6ff6-4aab-8fb0-9387a7e5f75b,2420,2,00:08:21.565,53,21,141,2.160151,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['26ce8e18-8923-46d0-a620-c423e5545be2'],"[44.7, 24.4]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,6576.0,Gorka Iraizoz Moreno,33.65427,2.741773,1.0,Ground Pass,"[13.7, 37.5]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.565,1.2989999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21855342624788598
26ce8e18-8923-46d0-a620-c423e5545be2,2421,2,00:08:23.725,53,23,141,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2f5b312c-6ff6-4aab-8fb0-9387a7e5f75b'],"[13.7, 37.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.725,2.160000000000025,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3599981393057249
65692e91-2d9a-4556-89d8-e044da31ed17,2422,2,00:08:23.725,53,23,141,2.804003,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1723b5b9-d319-4e32-ae95-0cfdfccd0c3a', '26ce8e18-8923-46d0-a620-c423e5545be2']","[13.7, 37.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[14.8, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.725,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6464504503964117
1723b5b9-d319-4e32-ae95-0cfdfccd0c3a,2423,2,00:08:26.529,53,26,141,1.249085,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1d668aff-e434-441e-be32-e1e697fea53b'],"[14.8, 38.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6788.0,Xabier Etxeita Gorritxategi,12.452309,0.8194759,1.0,Ground Pass,"[23.3, 47.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.529,2.8039999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7574139918859392
1d668aff-e434-441e-be32-e1e697fea53b,2424,2,00:08:27.778,53,27,141,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1723b5b9-d319-4e32-ae95-0cfdfccd0c3a'],"[23.3, 47.1]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.778,1.2490000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9305985622479221
f01fcd6f-d688-405e-a086-9f9de6d35eb5,2425,2,00:08:27.778,53,27,141,7.45241,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1d668aff-e434-441e-be32-e1e697fea53b', 'aa575063-78e7-4fd2-8546-7ab076e60859']","[23.3, 47.1]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[31.4, 45.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.778,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4090814810108271
