id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,counterpress,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_outswinging,out,interception_outcome_id,interception_outcome_name,pass_through_ball,off_camera,duel_outcome_id,duel_outcome_name,pass_switch,foul_won_defensive,miscontrol_aerial_won,shot_first_time,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_one_on_one,clearance_right_foot,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_cut_back,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,clearance_other,pass_no_touch,foul_committed_penalty,foul_won_penalty,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
0c142a2c-0549-4879-acc4-25b3b7919ed9,1821,2,00:05:42.106,50,42,110,2.597396,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['09332088-1437-4cd4-a1de-a9c39dcefaab', '1174bbf5-3c55-4b1b-b32c-be725584147d', '6d697a36-030f-41fb-af47-0016ad878c1c']","[56.6, 56.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[61.6, 57.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.106,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5247006221218391
6d697a36-030f-41fb-af47-0016ad878c1c,1822,2,00:05:42.970,50,42,110,0.578447,17,Pressure,322,Eibar,1,Regular Play,214,Espanyol,,,['0c142a2c-0549-4879-acc4-25b3b7919ed9'],"[62.9, 24.3]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.97,0.8640000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8849210080844333
1174bbf5-3c55-4b1b-b32c-be725584147d,1823,2,00:05:44.704,50,44,110,1.470514,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['91f3d7d8-78e6-4cc9-b21f-bceba391c8e6'],"[61.6, 57.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,23.418156,1.0574764,1.0,Ground Pass,"[73.1, 77.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.704,1.7339999999999804,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4429761198144696
91f3d7d8-78e6-4cc9-b21f-bceba391c8e6,1824,2,00:05:46.174,50,46,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1174bbf5-3c55-4b1b-b32c-be725584147d'],"[73.1, 77.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.174,1.4699999999999704,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48419323654562885
19404884-ae44-4791-8c49-d9f22a0d1e74,1825,2,00:05:46.174,50,46,110,4.351542,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1a2058d9-5a34-4af7-908e-b546dffc9f7a', '91f3d7d8-78e6-4cc9-b21f-bceba391c8e6']","[73.1, 77.9]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,"[87.5, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.174,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028165734194620762
1a2058d9-5a34-4af7-908e-b546dffc9f7a,1826,2,00:05:50.526,50,50,110,0.88348,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['5c0b2dad-3e85-4f50-9ed9-7f64ae452346'],"[87.5, 65.6]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,6566.0,Borja González Tomás,12.301626,-1.2567577,1.0,Ground Pass,"[91.3, 53.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.526,4.352000000000032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8309509601642301
5c0b2dad-3e85-4f50-9ed9-7f64ae452346,1827,2,00:05:51.409,50,51,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1a2058d9-5a34-4af7-908e-b546dffc9f7a'],"[91.3, 53.9]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.409,0.8829999999999814,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6063400623091985
c5afb676-0ac0-4a34-abb7-1c032576060f,1828,2,00:05:51.409,50,51,110,1.216097,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['989d2019-8a48-4d45-a6d6-3aab7fbc84aa'],"[91.3, 53.9]",6566.0,Borja González Tomás,24.0,Left Center Forward,6775.0,Daniel García Carrillo,14.60137,2.7331038,1.0,Ground Pass,"[77.9, 59.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.409,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.20255642016220166
989d2019-8a48-4d45-a6d6-3aab7fbc84aa,1829,2,00:05:52.625,50,52,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['c5afb676-0ac0-4a34-abb7-1c032576060f'],"[77.9, 59.7]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.625,1.2160000000000082,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40439106320825025
b3c45629-6c07-4405-90e4-5766cfb5dc14,1830,2,00:05:52.625,50,52,110,1.10011,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['989d2019-8a48-4d45-a6d6-3aab7fbc84aa', '9995cbb5-704f-46d4-98a6-bcef89c34527']","[77.9, 59.7]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[87.2, 62.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.625,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8658795575881805
9995cbb5-704f-46d4-98a6-bcef89c34527,1831,2,00:05:53.726,50,53,110,0.848295,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['46cb1b80-a936-4192-af95-9f1d9db575b1'],"[87.2, 62.7]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,6557.0,Adrián González Morales,13.360015,-2.2128005,1.0,Ground Pass,"[79.2, 52.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.726,1.100999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9254339774507045
46cb1b80-a936-4192-af95-9f1d9db575b1,1832,2,00:05:54.574,50,54,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['9995cbb5-704f-46d4-98a6-bcef89c34527'],"[79.2, 52.0]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.574,0.8480000000000132,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3787969708995593
33bca595-852f-447d-ba37-f24ef3b46d3a,1833,2,00:05:54.574,50,54,110,1.263716,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['46cb1b80-a936-4192-af95-9f1d9db575b1', 'b65a4f23-15fb-4e25-b5dd-66f14915ec02']","[79.2, 52.0]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[79.2, 50.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.574,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7223959992167385
b65a4f23-15fb-4e25-b5dd-66f14915ec02,1834,2,00:05:55.838,50,55,110,1.077416,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['001bceff-acb8-46bf-b7dc-6ec9f80badd9'],"[79.2, 50.4]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6700.0,Sergio Enrich Ametller,32.174057,-0.7919915,1.0,Ground Pass,"[101.8, 27.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.838,1.26400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.052437244941323735
001bceff-acb8-46bf-b7dc-6ec9f80badd9,1835,2,00:05:56.915,50,56,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['b65a4f23-15fb-4e25-b5dd-66f14915ec02'],"[101.8, 27.5]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.915,1.0769999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4816273670380683
48a1034e-1d80-48dd-8f8a-6ddb3d657dfa,1836,2,00:05:56.915,50,56,110,2.380984,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['001bceff-acb8-46bf-b7dc-6ec9f80badd9', '7fe9435c-365a-4a2c-9b9c-48793b972d52', 'c99bd6a8-b417-4707-96be-e265d8cdce6a']","[101.8, 27.5]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,"[100.3, 28.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.915,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12181727209316251
c99bd6a8-b417-4707-96be-e265d8cdce6a,1837,2,00:05:57.249,50,57,110,1.762082,17,Pressure,322,Eibar,1,Regular Play,214,Espanyol,,,['48a1034e-1d80-48dd-8f8a-6ddb3d657dfa'],"[17.8, 52.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.249,0.3340000000000032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8374384512024632
7fe9435c-365a-4a2c-9b9c-48793b972d52,1838,2,00:05:59.296,50,59,110,1.305883,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['c252b5c1-4ebf-4990-ac93-a0139544416e'],"[100.3, 28.0]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,6775.0,Daniel García Carrillo,25.56658,1.9854465,2.0,Low Pass,"[90.0, 51.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.296,2.0469999999999686,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9681737974268593
c252b5c1-4ebf-4990-ac93-a0139544416e,1839,2,00:06:00.602,51,0,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['7fe9435c-365a-4a2c-9b9c-48793b972d52'],"[90.0, 51.4]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.602,1.3059999999999832,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5720830563688253
f02f5159-dd97-49a7-8cf3-45434b50312d,1840,2,00:06:00.602,51,0,110,0.998922,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['ee4946b5-3745-4222-af83-5857766eef4a'],"[90.0, 51.4]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,6557.0,Adrián González Morales,18.874321,-1.8389071,2.0,Low Pass,"[85.0, 33.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,9f22fbfd-ac44-4923-82b3-e92838ec7fcc,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.602,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6671129321962208
ee4946b5-3745-4222-af83-5857766eef4a,1841,2,00:06:01.601,51,1,110,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['f02f5159-dd97-49a7-8cf3-45434b50312d'],"[85.0, 33.2]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.601,0.9990000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43779709282123924
06a62de3-1584-4a8c-8895-cd499564db99,1842,2,00:06:01.601,51,1,110,1.468297,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['9f22fbfd-ac44-4923-82b3-e92838ec7fcc', 'ee4946b5-3745-4222-af83-5857766eef4a']","[85.0, 33.2]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[92.8, 24.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.601,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7239208389514856
9f22fbfd-ac44-4923-82b3-e92838ec7fcc,1843,2,00:06:03.069,51,3,110,0.90203,16,Shot,322,Eibar,1,Regular Play,322,Eibar,,,['b4b47fbd-0edf-4d09-b1c7-b1df80958609'],"[92.8, 24.8]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015861193,"[118.1, 39.0, 2.0]",f02f5159-dd97-49a7-8cf3-45434b50312d,38.0,Left Foot,87.0,Open Play,100.0,Saved,93.0,Normal,"[{'location': [88.0, 12.0], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.2, 22.7], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 35.5], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.6, 45.1], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.7, 48.1], 'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.4, 21.5], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.8, 27.8], 'player': {'id': 23974, 'name': 'Roberto Antonio Correa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 32.2], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 40.8], 'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 35.7], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 46.5], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.2, 29.4], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 50.2], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.6, 38.8], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.069,1.4680000000000177,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3486361630308593
b4b47fbd-0edf-4d09-b1c7-b1df80958609,1844,2,00:06:03.971,51,3,110,0.0,23,Goal Keeper,322,Eibar,1,Regular Play,214,Espanyol,,,['9f22fbfd-ac44-4923-82b3-e92838ec7fcc'],"[2.5, 41.3]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,53.0,In Play Safe,44.0,Set,35.0,Both Hands,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.971,0.9019999999999868,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.520754475464052
a66bc8f0-eb00-4f1a-a087-a8e354c20952,1845,2,00:06:06.345,51,6,110,0.0,9,Clearance,322,Eibar,1,Regular Play,214,Espanyol,,,,"[3.8, 49.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.345,2.3740000000000236,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5028202454667295
51ef93a2-cd8d-4f45-8a6d-493b0171041a,1846,2,00:06:22.482,51,22,111,0.855114,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['31933553-5b76-49b4-9b16-478c8d147e4c'],"[103.1, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,6557.0,Adrián González Morales,6.706713,1.6155425,2.0,Low Pass,"[102.8, 6.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.482,16.137,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4100250095943244
31933553-5b76-49b4-9b16-478c8d147e4c,1847,2,00:06:23.337,51,23,111,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['51ef93a2-cd8d-4f45-8a6d-493b0171041a'],"[102.8, 6.8]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.337,0.8549999999999613,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5875833306704377
23165e0c-8ecd-4d1f-9083-832fce52dc04,1848,2,00:06:23.337,51,23,111,0.729992,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['a71bd536-57a0-461a-b309-aefc272b4953'],"[99.0, 7.6]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6776.0,David Juncà Reñé,6.0827627,-0.8086498,1.0,Ground Pass,"[103.2, 3.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.337,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8250735156763399
a71bd536-57a0-461a-b309-aefc272b4953,1849,2,00:06:24.067,51,24,111,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['23165e0c-8ecd-4d1f-9083-832fce52dc04'],"[103.2, 3.2]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.067,0.7300000000000182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24277966279633711
ce27b2e6-9e75-425f-85a1-b06834ae31ef,1850,2,00:06:25.316,51,25,111,1.111504,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['2128e4ca-fe54-4ac9-829d-6e94b8513316'],"[103.7, 3.2]",6776.0,David Juncà Reñé,6.0,Left Back,6557.0,Adrián González Morales,12.149486,2.5376096,1.0,Ground Pass,"[93.7, 10.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.316,1.2489999999999668,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5817673077633592
2128e4ca-fe54-4ac9-829d-6e94b8513316,1851,2,00:06:26.428,51,26,111,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['ce27b2e6-9e75-425f-85a1-b06834ae31ef'],"[93.7, 10.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.428,1.1120000000000232,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1046828702855559
7e0e032f-24bf-483e-b656-be921f6e29d4,1852,2,00:06:26.428,51,26,111,0.885921,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['2128e4ca-fe54-4ac9-829d-6e94b8513316', 'ccbc2d45-26bf-4ae5-8a2b-652831d20581']","[93.7, 10.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[93.2, 10.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.428,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43037688535005303
ccbc2d45-26bf-4ae5-8a2b-652831d20581,1853,2,00:06:27.314,51,27,111,1.320624,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['4f4cce90-2dcd-4b6a-a004-5ea8791e3bd2', 'cd191793-d2a2-45b8-a65a-6e3259b29d5a']","[93.2, 10.1]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6566.0,Borja González Tomás,35.7543,1.0721192,3.0,High Pass,"[110.3, 41.5]",38.0,Left Foot,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.314,0.8860000000000241,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07389210701737492
