id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_no_touch,pass_aerial_won,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,off_camera,pass_switch,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_recovery_recovery_failure,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_inswinging,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,dribble_no_touch,pass_cut_back,shot_one_on_one,clearance_other,clearance_right_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,dribble_overrun,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4bcd73fb-95f0-43bb-be15-b06ed0532de4,601,1,00:13:50.208,13,50,33,1.568861,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['fd5244ae-7964-4df9-8408-7936c71adf5b'],"[56.5, 80.0]",24508.0,Manuel Castellano Castro,2.0,Right Back,6700.0,Sergio Enrich Ametller,23.677204,-0.38991785,3.0,High Pass,"[78.4, 71.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.208,13.996999999999957,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.501556055630138
fd5244ae-7964-4df9-8408-7936c71adf5b,602,1,00:13:51.777,13,51,33,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['4bcd73fb-95f0-43bb-be15-b06ed0532de4'],"[78.4, 71.0]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.777,1.5690000000000737,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43292150613610136
87202f4e-f33d-48be-b974-2956ab4d1e83,603,1,00:13:51.777,13,51,33,0.0,4,Duel,322,Eibar,4,From Throw In,213,Sevilla,,,['d5c23a40-83c4-47df-b372-02c90a266c83'],"[41.7, 9.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.777,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3298511599490247
d5c23a40-83c4-47df-b372-02c90a266c83,604,1,00:13:51.777,13,51,33,1.817427,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['12c42d7e-88a5-4932-873f-c247433a4786', '87202f4e-f33d-48be-b974-2956ab4d1e83']","[78.4, 71.0]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,6566.0,Borja González Tomás,16.821712,-0.62923336,3.0,High Pass,"[92.0, 61.1]",,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.777,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2648538993698142
12c42d7e-88a5-4932-873f-c247433a4786,605,1,00:13:53.594,13,53,33,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['d5c23a40-83c4-47df-b372-02c90a266c83'],"[92.0, 61.1]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.594,1.8170000000000073,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4313843618388645
99d41f75-74df-4b11-8ac6-1b0380a978d7,606,1,00:13:53.594,13,53,33,0.064629,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['12c42d7e-88a5-4932-873f-c247433a4786', '5b099c6c-8705-4436-89a5-15016fc06c7a', 'd98a1276-4cd9-47ec-80ce-71c65f71c541']","[92.0, 61.1]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,"[90.6, 60.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.594,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13658601658238578
5b099c6c-8705-4436-89a5-15016fc06c7a,607,1,00:13:53.640,13,53,33,0.472024,17,Pressure,322,Eibar,4,From Throw In,213,Sevilla,,,"['99d41f75-74df-4b11-8ac6-1b0380a978d7', 'd98a1276-4cd9-47ec-80ce-71c65f71c541']","[27.9, 23.0]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.64,0.045999999999935426,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.46419593365122647
d98a1276-4cd9-47ec-80ce-71c65f71c541,608,1,00:13:53.659,13,53,33,0.0,38,Miscontrol,322,Eibar,4,From Throw In,322,Eibar,,,['5b099c6c-8705-4436-89a5-15016fc06c7a'],"[90.6, 60.8]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.659,0.019000000000005457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.16404704955968186
5eaca7e0-66b0-444d-b1a6-193ac5335877,609,1,00:13:54.459,13,54,33,0.984167,17,Pressure,322,Eibar,4,From Throw In,322,Eibar,,,,"[96.8, 64.5]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.4590000000001,0.8000000000000682,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.11113215603915061
de1f2061-ff32-4b84-aa83-886b7a985749,610,1,00:13:55.905,13,55,34,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[9.2, 16.3]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.905,1.4459999999999127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5240777190823597
87136a00-e718-40b4-9b5d-8a86a1281632,611,1,00:13:55.905,13,55,34,2.320281,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['6cf40d3a-30c5-430c-ad5f-ff3efab1f461', '7f44a9a8-96da-4164-9999-875b374ad9da', 'de1f2061-ff32-4b84-aa83-886b7a985749']","[9.2, 16.3]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[6.3, 9.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.905,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2512341206985784
6cf40d3a-30c5-430c-ad5f-ff3efab1f461,612,1,00:13:57.823,13,57,34,0.198755,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,['87136a00-e718-40b4-9b5d-8a86a1281632'],"[114.5, 65.8]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.823,1.9180000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.08183189990322015
7f44a9a8-96da-4164-9999-875b374ad9da,613,1,00:13:58.225,13,58,34,0.955685,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['f80705ff-7a17-4ae9-8835-efe464177b39'],"[6.3, 9.8]",3253.0,Adil Rami,3.0,Right Center Back,27483.0,Benoît Trémoulinas,13.507405,-0.347506,1.0,Ground Pass,"[19.0, 5.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.225,0.40200000000004366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6494046336734686
f80705ff-7a17-4ae9-8835-efe464177b39,614,1,00:13:59.181,13,59,34,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['7f44a9a8-96da-4164-9999-875b374ad9da'],"[19.0, 5.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.181,0.9560000000000173,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17848393390973627
5d7f929d-80c7-4555-bbd7-b37587e1e159,615,1,00:13:59.181,13,59,34,0.948376,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['ba500cc1-bbc8-4d7f-9729-d4524d653a41', 'f80705ff-7a17-4ae9-8835-efe464177b39']","[19.0, 5.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[19.7, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.181,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6310499921873669
ba500cc1-bbc8-4d7f-9729-d4524d653a41,616,1,00:14:00.129,14,0,34,1.154479,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['eaf803d6-6d77-43f7-bc6c-453c23e048ac'],"[19.7, 7.4]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,15.845504,1.4949925,1.0,Ground Pass,"[20.9, 23.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.129,0.9479999999999791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0249601966900328
eaf803d6-6d77-43f7-bc6c-453c23e048ac,617,1,00:14:01.284,14,1,34,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ba500cc1-bbc8-4d7f-9729-d4524d653a41'],"[20.9, 23.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.284,1.1549999999999727,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41976598103992413
7fb14e26-45f7-43fd-b52f-0f28997f3498,618,1,00:14:01.284,14,1,34,0.04,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['173e75b3-a3df-4168-88d9-e08119560ba4', 'eaf803d6-6d77-43f7-bc6c-453c23e048ac']","[20.9, 23.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[20.9, 23.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.284,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40106032635302746
173e75b3-a3df-4168-88d9-e08119560ba4,619,1,00:14:01.324,14,1,34,0.952,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['9a53daa2-054b-472c-9bf8-33768aed53d9'],"[20.9, 23.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,6825.0,Daniel Filipe Martins Carriço,11.837652,-2.9889433,1.0,Ground Pass,"[9.2, 21.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.324,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9037958411356697
9a53daa2-054b-472c-9bf8-33768aed53d9,620,1,00:14:02.276,14,2,34,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['173e75b3-a3df-4168-88d9-e08119560ba4'],"[9.2, 21.4]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.276,0.9519999999999982,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.632948646716548
091962e5-b4c9-4af1-ab79-053b6b879d78,621,1,00:14:02.276,14,2,34,1.495497,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5427f499-d6a6-4e19-bd8a-3abed043127c', '9a53daa2-054b-472c-9bf8-33768aed53d9', 'bf824b39-a8ac-4cea-8e08-e289c9b323a3']","[9.2, 21.4]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,"[10.0, 14.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.276,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26692945776177135
5427f499-d6a6-4e19-bd8a-3abed043127c,622,1,00:14:02.996,14,2,34,0.662863,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,['091962e5-b4c9-4af1-ab79-053b6b879d78'],"[107.0, 62.1]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.996,0.7200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.010610239474550753
bf824b39-a8ac-4cea-8e08-e289c9b323a3,623,1,00:14:03.771,14,3,34,0.957984,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['93e7eeb3-ca6f-4b74-924f-094b06013a5c'],"[10.0, 14.3]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,27483.0,Benoît Trémoulinas,10.940292,-0.9346077,1.0,Ground Pass,"[16.5, 5.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.771,0.7749999999999773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.33040406424299307
93e7eeb3-ca6f-4b74-924f-094b06013a5c,624,1,00:14:04.729,14,4,34,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['bf824b39-a8ac-4cea-8e08-e289c9b323a3'],"[16.5, 5.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.729,0.9580000000000837,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14522195766235546
546830d1-6a68-440a-8362-116d6a3278cd,625,1,00:14:04.729,14,4,34,1.399823,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['6df16f6d-19d3-44dd-bdb6-9b4c3e657954', '93e7eeb3-ca6f-4b74-924f-094b06013a5c', 'eff0325e-211e-4a65-a347-960a15717e40']","[16.5, 5.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[19.3, 5.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.729,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07021301233432353
6df16f6d-19d3-44dd-bdb6-9b4c3e657954,626,1,00:14:05.993,14,5,34,0.058155,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,['546830d1-6a68-440a-8362-116d6a3278cd'],"[100.9, 71.7]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.993,1.26400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.21308743816484021
eff0325e-211e-4a65-a347-960a15717e40,627,1,00:14:06.129,14,6,34,0.988737,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['e3e6e726-6e07-4823-9b74-f80ee54027f0'],"[19.3, 5.2]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,13.705838,-0.029188788,1.0,Ground Pass,"[33.0, 4.8]",38.0,Left Foot,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.129,0.13599999999996726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21967191872350278
e3e6e726-6e07-4823-9b74-f80ee54027f0,628,1,00:14:07.118,14,7,35,0.0,10,Interception,322,Eibar,1,Regular Play,322,Eibar,,,['eff0325e-211e-4a65-a347-960a15717e40'],"[87.1, 75.3]",6712.0,Gonzalo Escalante,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.118,0.9890000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3435113340260575
4c6e6ec5-230a-48bd-a0ab-37b627c4f7c3,629,1,00:14:07.118,14,7,35,1.135252,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['9a1d0267-10be-42df-9358-995e31d60f26', 'ca4e6124-9520-4393-b2cd-05e87e5340ae', 'e3e6e726-6e07-4823-9b74-f80ee54027f0']","[87.1, 75.3]",6712.0,Gonzalo Escalante,12.0,Right Midfield,,,,,,,,,,,,"[90.8, 76.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.118,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7097670400051421
ca4e6124-9520-4393-b2cd-05e87e5340ae,630,1,00:14:07.307,14,7,35,1.058663,17,Pressure,322,Eibar,1,Regular Play,213,Sevilla,,,"['4c6e6ec5-230a-48bd-a0ab-37b627c4f7c3', '9a1d0267-10be-42df-9358-995e31d60f26']","[37.1, 3.3]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.307,0.18899999999996453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13622970935570955
9a1d0267-10be-42df-9358-995e31d60f26,631,1,00:14:08.253,14,8,35,0.563303,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['8fc478c8-6b90-4ab3-bfa1-7cb4787cc1db', 'ca4e6124-9520-4393-b2cd-05e87e5340ae']","[90.8, 76.1]",6712.0,Gonzalo Escalante,12.0,Right Midfield,6700.0,Sergio Enrich Ametller,8.20061,-0.9151007,1.0,Ground Pass,"[95.8, 69.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.253,0.9460000000000264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.35217016304502125
8fc478c8-6b90-4ab3-bfa1-7cb4787cc1db,632,1,00:14:08.816,14,8,35,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['9a1d0267-10be-42df-9358-995e31d60f26'],"[95.8, 69.6]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.816,0.5629999999999882,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31569454294234456
5cbc05cf-12a4-4a52-a936-1c5a9213f7f6,633,1,00:14:08.816,14,8,35,0.604522,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['50734289-9616-4ae6-98ea-9108155c8a70', '8fc478c8-6b90-4ab3-bfa1-7cb4787cc1db']","[95.8, 69.6]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,"[95.8, 69.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.816,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293259319137777
50734289-9616-4ae6-98ea-9108155c8a70,634,1,00:14:09.421,14,9,35,0.568375,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['641dd37d-f7df-4a01-9c92-a602bc26a6d7'],"[95.8, 69.6]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,6712.0,Gonzalo Escalante,3.8832977,2.9340963,1.0,Ground Pass,"[92.0, 70.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.421,0.6050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4884674607852654
641dd37d-f7df-4a01-9c92-a602bc26a6d7,635,1,00:14:09.989,14,9,35,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['50734289-9616-4ae6-98ea-9108155c8a70'],"[92.0, 70.4]",6712.0,Gonzalo Escalante,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.989,0.5679999999999836,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5574576154902288
0f964799-e581-43f8-b65c-cdff5cf51067,636,1,00:14:09.989,14,9,35,0.895323,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['3781cccf-3441-4960-99b9-00d705180735'],"[92.0, 70.4]",6712.0,Gonzalo Escalante,12.0,Right Midfield,6557.0,Adrián González Morales,11.18794,-1.69626,1.0,Ground Pass,"[90.6, 59.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.989,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7268073252028746
3781cccf-3441-4960-99b9-00d705180735,637,1,00:14:10.885,14,10,35,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['0f964799-e581-43f8-b65c-cdff5cf51067'],"[90.6, 59.3]",6557.0,Adrián González Morales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.885,0.8959999999999582,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5491827888706402
