id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,out,shot_first_time,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_straight,clearance_aerial_won,clearance_head,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_advantage,foul_won_advantage,pass_outswinging,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_inswinging,shot_aerial_won,block_offensive,pass_no_touch,dribble_nutmeg,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_miscommunication,pass_deflected,pass_goal_assist,shot_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,block_save_block,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3cda4eb6-1109-4582-96b0-5fd39439f67e,608,1,00:14:04.575,14,4,31,0.724921,17,Pressure,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,"['419b1bdf-0d4d-4511-afa6-d6dabbe08911', 'f944513a-6846-4ee6-ac45-deeef3c32ba9']",,"[59.0, 79.1]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.575,0.8790000000000191,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7714907228835063
419b1bdf-0d4d-4511-afa6-d6dabbe08911,609,1,00:14:05.269,14,5,31,1.161911,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3cda4eb6-1109-4582-96b0-5fd39439f67e', 'ea9ea7a1-19c9-4c46-a471-35aa97928cdd']",,"[61.1, 1.0]",24263.0,Ismael López Blanco,6.0,Left Back,27526.0,Rachid Aït-Atmane,11.325193,2.634494,1.0,Ground Pass,"[51.2, 6.5]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.269,0.69399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7706098414887148
ea9ea7a1-19c9-4c46-a471-35aa97928cdd,610,1,00:14:06.431,14,6,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['419b1bdf-0d4d-4511-afa6-d6dabbe08911'],,"[51.2, 6.5]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.431,1.1620000000000346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5362572396428521
93b072ff-686a-4697-8679-5aece31b9881,611,1,00:14:06.431,14,6,31,0.693941,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['bd80e1bb-a687-4e2c-a448-70d0daaef2bc', 'ea9ea7a1-19c9-4c46-a471-35aa97928cdd']",,"[51.2, 6.5]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.2, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.431,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16785124847298472
bd80e1bb-a687-4e2c-a448-70d0daaef2bc,612,1,00:14:07.125,14,7,31,1.68239,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2b047bb1-4b49-4b4a-8cc5-640c28d82e08'],,"[51.2, 6.5]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,13107.0,Sergio Álvarez Díaz,23.00978,1.7059326,1.0,Ground Pass,"[48.1, 29.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.125,0.69399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15936468061338172
03772ce5-25fc-4a57-8075-76bd0e86dc95,613,1,00:14:08.663,14,8,31,0.576895,17,Pressure,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,"['0b55b4ea-9b43-4d68-b1ce-b07c2f6aa110', '2b047bb1-4b49-4b4a-8cc5-640c28d82e08']",,"[72.0, 50.8]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.663,1.538000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9685549645139989
2b047bb1-4b49-4b4a-8cc5-640c28d82e08,614,1,00:14:08.808,14,8,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['03772ce5-25fc-4a57-8075-76bd0e86dc95', 'bd80e1bb-a687-4e2c-a448-70d0daaef2bc']",,"[48.1, 29.3]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.808,0.1449999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13361559047938054
0b55b4ea-9b43-4d68-b1ce-b07c2f6aa110,615,1,00:14:08.808,14,8,31,0.666869,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['03772ce5-25fc-4a57-8075-76bd0e86dc95', '2b047bb1-4b49-4b4a-8cc5-640c28d82e08', 'b534f564-7b02-43ae-80f1-f9f6714bbbc7']",,"[48.1, 29.3]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[47.7, 29.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.808,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5725901411810768
b534f564-7b02-43ae-80f1-f9f6714bbbc7,616,1,00:14:09.475,14,9,31,1.759998,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['a4fefcd7-5b9f-4999-aaa2-15f856bc7987'],,"[47.7, 29.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6561.0,Luis Hernández Rodríguez,20.254875,2.3003087,1.0,Ground Pass,"[34.2, 44.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.475,0.66700000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.023374274631397407
a4fefcd7-5b9f-4999-aaa2-15f856bc7987,617,1,00:14:11.235,14,11,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['b534f564-7b02-43ae-80f1-f9f6714bbbc7'],,"[34.2, 44.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.235,1.759999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49307266067190836
861f7c2d-cfe2-4344-99fa-57d424bcdc8d,618,1,00:14:11.235,14,11,31,2.479994,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['4245e6bf-e31c-4307-8b97-a7190a1dc5ac', 'a4fefcd7-5b9f-4999-aaa2-15f856bc7987']",,"[34.2, 44.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[34.2, 44.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.235,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23579126266837513
4245e6bf-e31c-4307-8b97-a7190a1dc5ac,619,1,00:14:13.715,14,13,31,1.399481,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['872987b0-eb93-4d2f-bdd1-53e029e036f0'],,"[34.2, 44.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,8818.0,Jorge Meré Pérez,28.595453,-1.426921,1.0,Ground Pass,"[38.3, 16.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.715,2.480000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7156771638506708
872987b0-eb93-4d2f-bdd1-53e029e036f0,620,1,00:14:15.114,14,15,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['4245e6bf-e31c-4307-8b97-a7190a1dc5ac'],,"[38.3, 16.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.114,1.399000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.690688634999426
efc98abc-ef92-46aa-8957-bc75f604be2b,621,1,00:14:15.114,14,15,31,0.679655,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['872987b0-eb93-4d2f-bdd1-53e029e036f0', 'e5a9fc9a-620e-4305-bffb-db6177745636']",,"[38.3, 16.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,"[38.5, 16.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.114,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07837184890822313
e5a9fc9a-620e-4305-bffb-db6177745636,622,1,00:14:15.794,14,15,31,0.997127,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['8f9a1bdb-4f2a-4c87-848b-493fe2789c6e'],,"[38.5, 16.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,27526.0,Rachid Aït-Atmane,12.026637,-0.066568166,1.0,Ground Pass,"[50.5, 15.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.794,0.67999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4115588772484987
8f9a1bdb-4f2a-4c87-848b-493fe2789c6e,623,1,00:14:16.791,14,16,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['e5a9fc9a-620e-4305-bffb-db6177745636'],,"[50.5, 15.7]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.791,0.9970000000000709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49650210922685856
457ef288-a239-40cc-8468-f6951bdd36f9,624,1,00:14:16.791,14,16,31,2.321268,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['688e55ff-dc3b-4508-ae7c-6127ac250b5c', '706bd83e-39b0-4a9d-b881-d073dbffc1ae', '8f9a1bdb-4f2a-4c87-848b-493fe2789c6e']",,"[50.5, 15.7]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,"[60.5, 11.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.791,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.845784627082108
688e55ff-dc3b-4508-ae7c-6127ac250b5c,625,1,00:14:17.108,14,17,31,1.267863,17,Pressure,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,['457ef288-a239-40cc-8468-f6951bdd36f9'],,"[68.9, 64.4]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.108,0.3169999999998936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.629948350909518
3ff410d7-9b85-4779-bc9f-989668df5ddf,626,1,00:14:18.707,14,18,31,0.462291,17,Pressure,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,['706bd83e-39b0-4a9d-b881-d073dbffc1ae'],,"[61.9, 66.5]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.707,1.5990000000000464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.791461510625264
706bd83e-39b0-4a9d-b881-d073dbffc1ae,627,1,00:14:19.112,14,19,31,1.0287,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3ff410d7-9b85-4779-bc9f-989668df5ddf', '57955691-b0ed-49fe-9a63-7b2a5e13f930']",,"[60.5, 11.8]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,23994.0,Alejandro Menéndez Díez,10.885311,-1.1646982,1.0,Ground Pass,"[64.8, 1.8]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.112,0.4049999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13194638861540997
57955691-b0ed-49fe-9a63-7b2a5e13f930,628,1,00:14:20.141,14,20,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['706bd83e-39b0-4a9d-b881-d073dbffc1ae'],,"[64.8, 1.8]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.141,1.0289999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02421510540104166
a1ad4e55-8d05-455b-ae79-ce12d74ba3eb,629,1,00:14:20.141,14,20,31,0.04,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['57955691-b0ed-49fe-9a63-7b2a5e13f930', '9e7a203a-287a-4e47-9d31-cf2665b2ce74']",,"[64.8, 1.8]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,"[63.5, 1.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.141,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8634470883188365
9e7a203a-287a-4e47-9d31-cf2665b2ce74,630,1,00:14:20.181,14,20,31,1.091822,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['f383b675-0e80-463a-9771-9d958ec8aacb'],,"[63.5, 1.0]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,24263.0,Ismael López Blanco,10.062305,2.961739,1.0,Ground Pass,"[53.6, 2.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.181,0.04000000000007731,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6997316324884403
f383b675-0e80-463a-9771-9d958ec8aacb,631,1,00:14:21.273,14,21,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9e7a203a-287a-4e47-9d31-cf2665b2ce74'],,"[53.6, 2.8]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.273,1.0919999999999845,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.838284937440022
8875da83-0e01-43e9-a9ed-731e347f4bc6,632,1,00:14:21.273,14,21,31,0.688298,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['95ce1522-29dc-4d22-8bad-c2af79748833', 'f383b675-0e80-463a-9771-9d958ec8aacb']",,"[53.6, 2.8]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[54.4, 3.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.273,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9703724449643188
95ce1522-29dc-4d22-8bad-c2af79748833,633,1,00:14:21.961,14,21,31,0.79278,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['3c9fee86-8a7f-4d2b-8be1-0e2f6d1984dd'],,"[54.4, 3.3]",24263.0,Ismael López Blanco,6.0,Left Back,23994.0,Alejandro Menéndez Díez,11.648176,-0.27829966,1.0,Ground Pass,"[65.6, 0.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.961,0.6879999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.006243041575462294
3c9fee86-8a7f-4d2b-8be1-0e2f6d1984dd,634,1,00:14:22.754,14,22,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['95ce1522-29dc-4d22-8bad-c2af79748833'],,"[65.6, 0.1]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.754,0.7930000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.996372279847645
7ce8b7b1-08b4-45ab-b48e-65014a9a190e,635,1,00:14:22.754,14,22,31,0.785096,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2a6631b7-2e10-4155-9baa-85c08ef90b1e'],,"[65.6, 0.1]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,24263.0,Ismael López Blanco,4.527693,3.0309355,1.0,Ground Pass,"[61.1, 0.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.754,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.898541476963729
2a6631b7-2e10-4155-9baa-85c08ef90b1e,636,1,00:14:23.539,14,23,31,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['7ce8b7b1-08b4-45ab-b48e-65014a9a190e'],,"[61.1, 0.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.539,0.7849999999999682,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11403557982097146
7e264511-c2ea-4c6c-b9eb-9149e9f1ac5d,637,1,00:14:23.539,14,23,31,0.079999,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['2a6631b7-2e10-4155-9baa-85c08ef90b1e', 'd66b4e72-94fd-4cef-aaa4-de79d558b770']",,"[61.1, 0.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[62.0, 0.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.539,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36890971121488236
d66b4e72-94fd-4cef-aaa4-de79d558b770,638,1,00:14:23.619,14,23,31,2.359115,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['c4f131ef-82fb-43a5-8340-4019b97d86bb'],,"[62.0, 0.2]",24263.0,Ismael López Blanco,6.0,Left Back,,,13.096946,0.8340085,3.0,High Pass,"[70.8, 9.9]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.619,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.36393604969862525
c4f131ef-82fb-43a5-8340-4019b97d86bb,639,1,00:14:25.978,14,25,32,0.885834,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['9b332da3-3f5d-43fc-adc9-e7626e2133df', 'd66b4e72-94fd-4cef-aaa4-de79d558b770']",,"[49.3, 70.2]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,186264.0,Foued Kadir,8.628442,1.0085115,3.0,High Pass,"[53.9, 77.5]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.978,2.3589999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.023437991314818496
9b332da3-3f5d-43fc-adc9-e7626e2133df,640,1,00:14:26.864,14,26,32,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['c4f131ef-82fb-43a5-8340-4019b97d86bb'],,"[53.9, 77.5]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.864,0.886000000000081,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.548315592633589
0d7c1970-a941-4cad-8d38-b54d410edbe7,641,1,00:14:26.864,14,26,32,0.719757,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['f0323b05-456c-4871-b0ce-3abe6f156b76'],,"[53.9, 77.5]",186264.0,Foued Kadir,12.0,Right Midfield,6593.0,Martín Montoya Torralbo,6.8,3.1415927,1.0,Ground Pass,"[47.1, 77.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.864,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5154619141515646
