id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,out,off_camera,interception_outcome_id,interception_outcome_name,pass_switch,duel_type_id,duel_type_name,pass_aerial_won,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,pass_no_touch,pass_cross,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,50_50_outcome_id,50_50_outcome_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,goalkeeper_end_location,goalkeeper_punched_out,shot_aerial_won,foul_won_defensive,block_offensive,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_aerial_won,pass_deflected,block_deflection,foul_won_advantage,pass_through_ball,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_goal_assist,shot_deflected,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
75a2d1d6-4adf-47d8-8feb-447be0e65ddf,433,1,00:11:00.789,11,0,27,0.859837,17,Pressure,223,Málaga,1,Regular Play,212,Atlético Madrid,,,,"[54.0, 65.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.789,0.7340000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.99232728712929
adb4d405-43a4-474c-bff5-f354d6a10cdb,434,1,00:11:01.666,11,1,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['6aa13e22-7bbb-4a10-80af-1550d42ead78'],"[64.0, 14.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.666,0.8770000000000664,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5500201832509699
3ec06068-fe69-4ef3-94a4-e7c41c33f7ed,435,1,00:11:01.666,11,1,27,0.156929,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['adb4d405-43a4-474c-bff5-f354d6a10cdb', 'f30904a9-bd52-4588-bc18-9f1d9bccb109']","[64.0, 14.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[63.1, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.666,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22117268204560347
f30904a9-bd52-4588-bc18-9f1d9bccb109,436,1,00:11:01.823,11,1,27,2.39212,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['49f991a5-62f0-4327-aefa-924692ad7ac8'],"[63.1, 13.2]",6878.0,Miguel Torres Gómez,6.0,Left Back,26669.0,Weligton Róbson Pena de Oliveira,24.287033,2.8276544,1.0,Ground Pass,"[40.0, 20.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.823,0.15699999999992542,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2788818843547616
49f991a5-62f0-4327-aefa-924692ad7ac8,437,1,00:11:04.215,11,4,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['f30904a9-bd52-4588-bc18-9f1d9bccb109'],"[40.0, 20.7]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.215,2.3920000000000528,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14418034803713753
adddfcaf-201c-4dfb-b4e9-35445af8856c,438,1,00:11:04.215,11,4,27,0.494233,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['35123cf7-a945-4e6b-bfe6-3c4959e1e328', '49f991a5-62f0-4327-aefa-924692ad7ac8']","[40.0, 20.7]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[39.8, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.215,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.038780958965614065
35123cf7-a945-4e6b-bfe6-3c4959e1e328,439,1,00:11:04.709,11,4,27,2.845224,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['d044f4d7-cb70-411d-ad05-6002a3a08624'],"[39.8, 20.7]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,5577.0,Francisco Guillermo Ochoa Magaña,34.570072,2.4442618,1.0,Ground Pass,"[13.3, 42.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.709,0.4939999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19316384686581223
d044f4d7-cb70-411d-ad05-6002a3a08624,440,1,00:11:07.555,11,7,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['35123cf7-a945-4e6b-bfe6-3c4959e1e328'],"[13.3, 42.9]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.555,2.8460000000000036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42554965661799504
52e9637e-bfd3-4886-8e02-1a1fac101f39,441,1,00:11:07.555,11,7,27,3.800369,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['7b0834ff-3cd5-4402-8e4c-ce88168c7e98', 'd044f4d7-cb70-411d-ad05-6002a3a08624']","[13.3, 42.9]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,,,,,,,,,,"[16.9, 43.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.555,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6417727381916245
7b0834ff-3cd5-4402-8e4c-ce88168c7e98,442,1,00:11:11.355,11,11,27,3.768575,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['6bbdf047-3259-4e26-a202-0111b742a686'],"[16.9, 43.2]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,67.983086,-0.2481895,3.0,High Pass,"[82.8, 26.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.355,3.800000000000068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4065759842603288
6bbdf047-3259-4e26-a202-0111b742a686,443,1,00:11:15.124,11,15,27,1.183977,30,Pass,223,Málaga,1,Regular Play,212,Atlético Madrid,,,"['7b0834ff-3cd5-4402-8e4c-ce88168c7e98', '93e325c0-2b64-4954-92cb-49a2b1b6d361', 'f26247fe-8fc6-4425-a93b-320bdb0f958c']","[37.3, 53.6]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6381.0,Saúl Ñíguez Esclapez,16.961428,0.54547507,3.0,High Pass,"[51.8, 62.4]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.124,3.7690000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8339100922521653
f26247fe-8fc6-4425-a93b-320bdb0f958c,444,1,00:11:16.308,11,16,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['6bbdf047-3259-4e26-a202-0111b742a686'],"[52.3, 60.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.308,1.183999999999969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5998238387734351
93e325c0-2b64-4954-92cb-49a2b1b6d361,445,1,00:11:16.308,11,16,27,1.251043,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['6bbdf047-3259-4e26-a202-0111b742a686', 'c3bf5222-bbc6-487a-a7c5-f9cd388d688d']","[68.3, 17.7]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,8.3600235,1.4508923,1.0,Ground Pass,"[69.3, 26.0]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.308,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5574173646130822
c3bf5222-bbc6-487a-a7c5-f9cd388d688d,446,1,00:11:17.559,11,17,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['93e325c0-2b64-4954-92cb-49a2b1b6d361'],"[69.3, 26.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.559,1.2509999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7377779817426804
c2d62a2b-db00-42f3-b396-65a2cf5e65ca,447,1,00:11:17.559,11,17,27,0.029021,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['c3bf5222-bbc6-487a-a7c5-f9cd388d688d', 'd4e6dfc4-3ec7-4c95-873d-9f87be66eac9']","[69.3, 26.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[69.3, 26.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.559,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7690819045856411
d4e6dfc4-3ec7-4c95-873d-9f87be66eac9,448,1,00:11:17.588,11,17,27,0.612387,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['2e449f2e-6a2f-4815-b7b1-3fa251e1290f'],"[69.3, 26.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,6580.0,José Luis García del Pozo,10.06479,-2.0566626,1.0,Ground Pass,"[64.6, 17.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.588,0.028999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4459190541716602
0df8058d-c3d1-4919-bbd0-8f58b66da712,449,1,00:11:17.936,11,17,27,0.323718,17,Pressure,223,Málaga,1,Regular Play,212,Atlético Madrid,,,"['2e449f2e-6a2f-4815-b7b1-3fa251e1290f', '6c43d231-cd06-446e-9f30-a0b9a8fb22c8']","[55.0, 60.3]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.936,0.34800000000007003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03277404925377503
2e449f2e-6a2f-4815-b7b1-3fa251e1290f,450,1,00:11:18.200,11,18,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,"['0df8058d-c3d1-4919-bbd0-8f58b66da712', 'd4e6dfc4-3ec7-4c95-873d-9f87be66eac9']","[64.6, 17.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.2,0.26400000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2182417173777783
6c43d231-cd06-446e-9f30-a0b9a8fb22c8,451,1,00:11:18.200,11,18,27,0.276019,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['019b5943-66ba-44bb-9ec8-13349f2dfe92', '0df8058d-c3d1-4919-bbd0-8f58b66da712', '2e449f2e-6a2f-4815-b7b1-3fa251e1290f']","[64.6, 17.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[64.6, 13.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.2,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8055580913023773
019b5943-66ba-44bb-9ec8-13349f2dfe92,452,1,00:11:18.476,11,18,27,1.008708,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['e52c4348-4a1e-4496-b2f6-793301aada5a'],"[64.6, 13.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,10868.0,Ricardo Jorge Luz Horta,8.178631,-0.2093854,1.0,Ground Pass,"[72.6, 11.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.476,0.2759999999999536,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14793224735697186
e52c4348-4a1e-4496-b2f6-793301aada5a,453,1,00:11:19.485,11,19,27,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['019b5943-66ba-44bb-9ec8-13349f2dfe92'],"[72.6, 11.7]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.485,1.0090000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7383501685525434
52c28432-734e-40d6-bd28-36c41cac35da,454,1,00:11:19.485,11,19,27,2.431985,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['c6b4c91e-25da-4857-8bbf-fc77adff16ac', 'cf8062b7-89be-4199-8a0c-b5e8efd416e4', 'e52c4348-4a1e-4496-b2f6-793301aada5a']","[72.6, 11.7]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,"[82.2, 14.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.485,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7628103522510143
cf8062b7-89be-4199-8a0c-b5e8efd416e4,455,1,00:11:21.389,11,21,27,0.501871,17,Pressure,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['52c28432-734e-40d6-bd28-36c41cac35da'],"[40.7, 65.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.389,1.9039999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10164497099042591
c6b4c91e-25da-4857-8bbf-fc77adff16ac,456,1,00:11:21.917,11,21,27,0.0,14,Dribble,223,Málaga,1,Regular Play,223,Málaga,,,['b9250dc3-4105-4213-9b82-7207f918a882'],"[82.2, 14.1]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.917,0.52800000000002,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5207531411030086
b9250dc3-4105-4213-9b82-7207f918a882,457,1,00:11:21.917,11,21,27,0.0,4,Duel,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['c6b4c91e-25da-4857-8bbf-fc77adff16ac'],"[37.9, 66.0]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,11.0,Tackle,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.917,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7240166593730735
338447ed-52c2-482d-b5b3-ca694639a3a3,458,1,00:11:23.457,11,23,27,0.0,33,50/50,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['42679c43-d997-4451-86b5-fedd8de441fb'],"[40.7, 66.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.457,1.5399999999999636,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5687853033981052
42679c43-d997-4451-86b5-fedd8de441fb,459,1,00:11:23.457,11,23,27,0.0,33,50/50,223,Málaga,1,Regular Play,223,Málaga,,,['338447ed-52c2-482d-b5b3-ca694639a3a3'],"[79.4, 13.2]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Success To Opposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.457,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1896328696660735
3b5e45c5-d3b4-40ad-bc4a-67b560745379,460,1,00:11:24.186,11,24,27,0.803137,17,Pressure,223,Málaga,1,Regular Play,212,Atlético Madrid,,,,"[38.3, 63.7]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.186,0.7290000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8749419538836263
578f6de5-fbe0-44ae-ac71-9a930c7e2ea0,461,1,00:11:25.737,11,25,27,0.40014,17,Pressure,223,Málaga,1,Regular Play,223,Málaga,,,"['2ac19f3b-d4d3-4cbd-a28b-ec7a55903e41', 'b64ccfd4-5c5f-4409-939e-4c9049b5b8e8']","[79.8, 20.5]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.737,1.5509999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.196894533903194
b64ccfd4-5c5f-4409-939e-4c9049b5b8e8,462,1,00:11:26.077,11,26,27,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['578f6de5-fbe0-44ae-ac71-9a930c7e2ea0'],"[40.9, 63.7]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.077,0.34000000000003183,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9286633969926162
2ac19f3b-d4d3-4cbd-a28b-ec7a55903e41,463,1,00:11:26.077,11,26,27,0.205262,43,Carry,223,Málaga,1,Regular Play,212,Atlético Madrid,,,"['578f6de5-fbe0-44ae-ac71-9a930c7e2ea0', '5a3d2078-45a2-49d6-a644-733a43aefbb8', 'b64ccfd4-5c5f-4409-939e-4c9049b5b8e8']","[40.9, 63.7]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[41.8, 60.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.077,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7408760402720047
5a3d2078-45a2-49d6-a644-733a43aefbb8,464,1,00:11:26.282,11,26,27,0.0,14,Dribble,223,Málaga,1,Regular Play,212,Atlético Madrid,,,['44e7b309-69ac-43de-b6db-b782059cbbe5'],"[41.8, 60.3]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.282,0.20500000000004093,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7480872713170893
44e7b309-69ac-43de-b6db-b782059cbbe5,465,1,00:11:26.282,11,26,27,4.059599,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['5a3d2078-45a2-49d6-a644-733a43aefbb8'],"[78.3, 19.8]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,True,,,,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.282,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5208993943813208
fc7b2724-1f04-45c3-a8d9-ed4fa758ca22,466,1,00:11:30.441,11,30,27,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,"[51.8, 9.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.441,4.158999999999992,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02502235196718472
b46ebcf6-59dc-4fe5-b9f9-b9bc89332f27,467,1,00:11:30.441,11,30,27,1.113579,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['88069f01-d08e-4f28-9d08-e30aba566745', 'fc7b2724-1f04-45c3-a8d9-ed4fa758ca22']","[51.8, 9.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[53.5, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.441,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5470265993269202
