id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,out,off_camera,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_aerial_won,pass_straight,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,dribble_overrun,block_offensive,ball_recovery_recovery_failure,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,pass_inswinging,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,pass_deflected,dribble_nutmeg,foul_won_defensive,pass_cut_back,goalkeeper_lost_in_play,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
777d2ff1-b735-40b7-bde0-cb4a2e792b1d,1407,1,00:39:59.524,39,59,76,1.5949,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['528e6d59-dac5-456e-890e-a2a0dce3dddf'],"[57.6, 66.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5506.0,Javier Alejandro Mascherano,30.634947,-2.041743,2.0,Low Pass,"[43.7, 39.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.524,3.1479999999996835,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2988607211627704
528e6d59-dac5-456e-890e-a2a0dce3dddf,1408,1,00:40:01.119,40,1,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['777d2ff1-b735-40b7-bde0-cb4a2e792b1d'],"[43.7, 39.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.119,1.5950000000002547,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9874530572612511
928317e3-f342-41b3-a172-cc3acca02989,1409,1,00:40:01.119,40,1,76,5.2761,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['528e6d59-dac5-456e-890e-a2a0dce3dddf', 'b5d5405b-0432-4253-a9c4-20cd197ea7c3']","[43.7, 39.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[63.0, 36.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.119,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3686310713012032
b5d5405b-0432-4253-a9c4-20cd197ea7c3,1410,1,00:40:06.395,40,6,76,3.8513,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a601c9c2-83fc-43d6-b35f-64ff7bcf646d'],"[63.0, 36.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4324.0,Daniel Alves da Silva,62.83709,0.47432336,3.0,High Pass,"[118.9, 65.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.395,5.27599999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3303644693018054
a601c9c2-83fc-43d6-b35f-64ff7bcf646d,1411,1,00:40:10.246,40,10,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['b5d5405b-0432-4253-a9c4-20cd197ea7c3'],"[118.9, 65.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.246,3.8510000000001128,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12416317239270769
496c3caa-eb4f-45ab-b034-fd69ff5b5607,1412,1,00:40:10.246,40,10,76,1.7905,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['146ddde6-529c-4794-bcff-d36217b41305', 'a601c9c2-83fc-43d6-b35f-64ff7bcf646d']","[118.9, 65.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[117.5, 60.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.246,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6775387106397045
146ddde6-529c-4794-bcff-d36217b41305,1413,1,00:40:12.036,40,12,76,0.2234,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9005f767-200f-408c-b619-f1951e1ae673'],"[117.5, 60.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,3.6,-1.5707964,3.0,High Pass,"[117.5, 56.6]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.036,1.7899999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5732162408158312
9005f767-200f-408c-b619-f1951e1ae673,1414,1,00:40:12.260,40,12,76,0.0,6,Block,217,Barcelona,1,Regular Play,214,Espanyol,,,['146ddde6-529c-4794-bcff-d36217b41305'],"[2.6, 23.5]",27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.26,0.22400000000016007,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8070933329260646
d06b961e-72e8-4a84-a747-88ec408523a5,1415,1,00:40:35.226,40,35,77,1.3823,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['111a16ef-3ad9-40ab-820d-51c2cea17be8'],"[120.0, 80.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,34.135174,-1.6882473,3.0,High Pass,"[116.0, 46.1]",61.0,Corner,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,True,107.0,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.226,22.965999999999894,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7496386181444153
111a16ef-3ad9-40ab-820d-51c2cea17be8,1416,1,00:40:36.608,40,36,77,0.0,9,Clearance,217,Barcelona,2,From Corner,214,Espanyol,,,['d06b961e-72e8-4a84-a747-88ec408523a5'],"[4.1, 34.0]",6701.0,Joan Jordán Moreno,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,2436.608,1.3820000000000618,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11181989579266782
d1543538-23b3-4077-9039-a2074cc5517b,1417,1,00:40:55.425,40,55,78,1.4778,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['92234efd-5451-4759-a39d-0e2ce5ef55c8', 'ac4ccc61-8358-410e-ba10-c0b6830a41c1']","[120.0, 80.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5213.0,Gerard Piqué Bernabéu,34.691353,-1.8843429,3.0,High Pass,"[109.3, 47.0]",61.0,Corner,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,True,107.0,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.425,18.817000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.47934634180654345
ac4ccc61-8358-410e-ba10-c0b6830a41c1,1418,1,00:40:56.903,40,56,78,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['d1543538-23b3-4077-9039-a2074cc5517b'],"[107.6, 44.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.903,1.4779999999996107,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7059041818538093
92234efd-5451-4759-a39d-0e2ce5ef55c8,1419,1,00:40:56.903,40,56,78,0.0,9,Clearance,217,Barcelona,2,From Corner,214,Espanyol,,,['d1543538-23b3-4077-9039-a2074cc5517b'],"[10.8, 33.1]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.903,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7359687516940537
9a3d8408-1189-4fa7-b55b-9f80928792e2,1420,1,00:41:01.298,41,1,78,0.0,2,Ball Recovery,217,Barcelona,2,From Corner,217,Barcelona,,,,"[66.4, 42.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.298,4.394999999999982,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.943586004668423
d8ba6cf3-af8f-47b2-a03b-a30758945893,1421,1,00:41:01.298,41,1,78,4.0183,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['87864910-d47f-4bb7-a9c7-1ea7b5df052e', '9a3d8408-1189-4fa7-b55b-9f80928792e2']","[66.4, 42.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[58.2, 29.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.298,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.852942551865582
87864910-d47f-4bb7-a9c7-1ea7b5df052e,1422,1,00:41:05.316,41,5,78,2.4256,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['1720164f-9ccf-4dac-a8dd-32f715928f87'],"[58.2, 29.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,32.609814,2.4735565,1.0,Ground Pass,"[32.6, 49.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.316,4.018000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3364201959271217
1720164f-9ccf-4dac-a8dd-32f715928f87,1423,1,00:41:07.742,41,7,78,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['87864910-d47f-4bb7-a9c7-1ea7b5df052e'],"[32.6, 49.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.742,2.4260000000003856,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19620075817266003
f1821d2b-b684-4a2b-bd41-22420033c61b,1424,1,00:41:07.742,41,7,78,1.0953,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['1720164f-9ccf-4dac-a8dd-32f715928f87', '767bebb8-b6d0-4e83-90bc-0a70692eb747']","[32.6, 49.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[32.6, 49.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.742,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31519801851498674
767bebb8-b6d0-4e83-90bc-0a70692eb747,1425,1,00:41:08.837,41,8,78,1.2101,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['d3da0d2a-4f32-4603-b9ca-7f9664b45017'],"[32.6, 49.1]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5506.0,Javier Alejandro Mascherano,21.7883,-1.0784092,1.0,Ground Pass,"[42.9, 29.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.837,1.0949999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6790448980251937
d3da0d2a-4f32-4603-b9ca-7f9664b45017,1426,1,00:41:10.047,41,10,78,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['767bebb8-b6d0-4e83-90bc-0a70692eb747'],"[42.9, 29.9]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.047,1.2100000000000364,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43883346550388425
13b54827-3de4-47b9-a07d-23923ff1da15,1427,1,00:41:10.047,41,10,78,0.2382,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['c50cd553-5c8e-41f8-b191-fec80be408de', 'd3da0d2a-4f32-4603-b9ca-7f9664b45017']","[42.9, 29.9]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[42.9, 29.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.047,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6348848628864345
c50cd553-5c8e-41f8-b191-fec80be408de,1428,1,00:41:10.285,41,10,78,1.8091,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['3b572b42-82d0-4edc-ba4d-9e601f91b47f'],"[42.9, 29.9]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,14.901342,2.4846694,1.0,Ground Pass,"[31.1, 39.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.285,0.23799999999982901,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03605885058694769
da697a23-be0c-4481-803d-c9198c2cac25,1429,1,00:41:11.378,41,11,78,0.972698,17,Pressure,217,Barcelona,2,From Corner,214,Espanyol,,,"['3b572b42-82d0-4edc-ba4d-9e601f91b47f', 'a2839d9a-1125-4d39-a224-5db496ec5984', 'fdc6cc12-c692-428f-b6d3-6fbfc8be1370']","[86.1, 42.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.378,1.093000000000302,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10973229062214085
3b572b42-82d0-4edc-ba4d-9e601f91b47f,1430,1,00:41:12.094,41,12,78,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,"['c50cd553-5c8e-41f8-b191-fec80be408de', 'da697a23-be0c-4481-803d-c9198c2cac25']","[31.1, 39.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.094,0.7159999999998945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8620608725755343
fdc6cc12-c692-428f-b6d3-6fbfc8be1370,1431,1,00:41:12.094,41,12,78,0.08,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['3b572b42-82d0-4edc-ba4d-9e601f91b47f', 'a2839d9a-1125-4d39-a224-5db496ec5984', 'da697a23-be0c-4481-803d-c9198c2cac25']","[31.1, 39.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[29.4, 40.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.094,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5715206636896898
a2839d9a-1125-4d39-a224-5db496ec5984,1432,1,00:41:12.174,41,12,78,1.6811,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['da697a23-be0c-4481-803d-c9198c2cac25', 'e007b171-2a38-4028-9105-9700edb5f8ec']","[29.4, 40.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5211.0,Jordi Alba Ramos,37.566208,-1.1917729,3.0,High Pass,"[43.3, 5.1]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,2472.174,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.701215107903186
e007b171-2a38-4028-9105-9700edb5f8ec,1433,1,00:41:13.855,41,13,78,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['a2839d9a-1125-4d39-a224-5db496ec5984'],"[43.3, 5.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.855,1.68100000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6998183414526177
f19a822f-299b-4e76-9763-539325e19725,1434,1,00:41:13.855,41,13,78,3.176,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['30a5c4af-7186-48cd-b6ef-eaf32a9213ba', 'e007b171-2a38-4028-9105-9700edb5f8ec', 'fbed5ac3-2bb7-4f35-bb50-6f99942b6a8f']","[43.3, 5.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[53.8, 7.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.855,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14615505337322499
30a5c4af-7186-48cd-b6ef-eaf32a9213ba,1435,1,00:41:15.709,41,15,78,1.125115,17,Pressure,217,Barcelona,2,From Corner,214,Espanyol,,,['f19a822f-299b-4e76-9763-539325e19725'],"[66.5, 71.4]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.709,1.8539999999998145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8028842307722572
fbed5ac3-2bb7-4f35-bb50-6f99942b6a8f,1436,1,00:41:17.031,41,17,78,0.0,3,Dispossessed,217,Barcelona,2,From Corner,217,Barcelona,,,['195f3ee7-17a9-438e-b0b6-4836f0ba6171'],"[53.8, 7.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.031,1.3220000000001164,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6783418383300099
195f3ee7-17a9-438e-b0b6-4836f0ba6171,1437,1,00:41:17.031,41,17,78,0.0,4,Duel,217,Barcelona,2,From Corner,214,Espanyol,,,['fbed5ac3-2bb7-4f35-bb50-6f99942b6a8f'],"[66.3, 72.9]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.031,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41496042747965445
5c7c1c25-8ac9-4420-b828-9d71f70a94bd,1438,1,00:41:21.725,41,21,79,1.616519,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['fc19052e-871a-4006-89d8-2e421b3c07c8'],"[53.8, 0.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,5506.0,Javier Alejandro Mascherano,19.412624,2.2503643,2.0,Low Pass,"[41.6, 15.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.725,4.69399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7956012050218452
fc19052e-871a-4006-89d8-2e421b3c07c8,1439,1,00:41:23.341,41,23,79,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['5c7c1c25-8ac9-4420-b828-9d71f70a94bd'],"[41.6, 15.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.341,1.6159999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.132235600804823
b0cdfbfb-8b5e-4949-8d13-0128095a5a25,1440,1,00:41:24.172,41,24,79,2.071537,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['7c039427-54af-4fa2-9d0d-a29c654301ec'],"[38.0, 20.7]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,35.00357,1.7025927,1.0,Ground Pass,"[33.4, 55.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.172,0.831000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8967796909730983
7c039427-54af-4fa2-9d0d-a29c654301ec,1441,1,00:41:26.244,41,26,79,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['b0cdfbfb-8b5e-4949-8d13-0128095a5a25'],"[33.4, 55.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.244,2.0720000000001164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7145899997662023
bd562458-9488-4fdd-8088-976427e4489e,1442,1,00:41:26.244,41,26,79,2.2026,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['7c039427-54af-4fa2-9d0d-a29c654301ec', 'bffc3251-465b-4015-b20a-addab233f076']","[33.4, 55.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[41.8, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.244,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3019198914265441
