id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,off_camera,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_other,pass_aerial_won,foul_won_defensive,pass_switch,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,miscontrol_aerial_won,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,clearance_aerial_won,pass_no_touch,shot_one_on_one,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,ball_recovery_offensive,pass_deflected,pass_through_ball,pass_cut_back,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
32a82d19-c757-44a7-9eb4-0fd0ba075553,532,1,00:13:35.039,13,35,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['627e8263-dc2a-4825-976b-5a07e2398680'],"[57.0, 24.7]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.039,1.280999999999949,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19302258558538166
3adfa3a8-e632-4fef-8f12-c4037f64c0f9,533,1,00:13:35.039,13,35,32,1.588133,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['32a82d19-c757-44a7-9eb4-0fd0ba075553', '9139c53c-1a71-4df1-9950-9ad476ce0ada']","[57.0, 24.7]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[57.6, 29.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.039,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01581748545029371
9139c53c-1a71-4df1-9950-9ad476ce0ada,534,1,00:13:36.627,13,36,32,2.539832,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['1e3208bf-0d60-489a-8271-f7ccec120e1d'],"[57.6, 29.2]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,3063.0,Danilo Luiz da Silva,57.536076,0.90365565,3.0,High Pass,"[93.2, 74.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.627,1.5879999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16583617940376716
1e3208bf-0d60-489a-8271-f7ccec120e1d,535,1,00:13:39.167,13,39,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['9139c53c-1a71-4df1-9950-9ad476ce0ada'],"[93.2, 74.4]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.167,2.5400000000000773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2080881888370535
42d73b69-1d69-479b-aabd-43c07196b241,536,1,00:13:39.167,13,39,32,1.691672,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['1e3208bf-0d60-489a-8271-f7ccec120e1d', 'ab37950d-a747-4a20-ac27-1b43204d3a6c']","[93.2, 74.4]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,"[98.9, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.167,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16984523349856717
ab37950d-a747-4a20-ac27-1b43204d3a6c,537,1,00:13:40.859,13,40,32,1.97415,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c717fc61-b718-4f51-86f4-9cfc3d9aa96c'],"[98.9, 75.0]",3063.0,Danilo Luiz da Silva,2.0,Right Back,6399.0,Gareth Frank Bale,16.302761,-0.7159448,1.0,Ground Pass,"[111.2, 64.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.859,1.6920000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1427919268978406
c717fc61-b718-4f51-86f4-9cfc3d9aa96c,538,1,00:13:42.833,13,42,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['ab37950d-a747-4a20-ac27-1b43204d3a6c'],"[111.2, 64.3]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.833,1.9739999999999327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37084888906850333
6167f51a-4d58-464a-8dbe-ff077bfb8c05,539,1,00:13:42.833,13,42,32,2.512882,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['a7fcb7bb-6daa-49f2-8ee4-0fe327f8ae48', 'c717fc61-b718-4f51-86f4-9cfc3d9aa96c']","[111.2, 64.3]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,"[114.9, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.833,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16482663096503625
a7fcb7bb-6daa-49f2-8ee4-0fe327f8ae48,540,1,00:13:45.346,13,45,32,0.055698,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c3dd9018-a170-4fc7-9329-7d10ab2bf491'],"[114.9, 69.7]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,4.080441,-1.8692952,2.0,Low Pass,"[113.7, 65.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.346,2.5130000000000337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13350056142810618
c3dd9018-a170-4fc7-9329-7d10ab2bf491,541,1,00:13:45.401,13,45,32,0.0,6,Block,220,Real Madrid,3,From Free Kick,222,Villarreal,,,['a7fcb7bb-6daa-49f2-8ee4-0fe327f8ae48'],"[6.4, 14.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.401,0.05499999999994998,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2023843231004011
760ad9cd-51b5-4633-9afb-b241122f2f8e,542,1,00:13:47.663,13,47,32,0.0,2,Ball Recovery,220,Real Madrid,3,From Free Kick,222,Villarreal,,,,"[35.0, 19.0]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,827.663,2.2620000000000573,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9162593462307299
14f584e2-915a-4efc-a5f8-d89d63d30dd9,543,1,00:13:48.840,13,48,32,1.161596,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['55e16908-7431-49c4-bd81-44423d4dfcc6'],"[83.1, 68.9]",5463.0,Luka Modrić,13.0,Right Center Midfield,20016.0,Kléper Laveran Lima Ferreira,15.047923,3.0617626,1.0,Ground Pass,"[68.1, 70.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.84,1.177000000000021,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.47843811457752383
55e16908-7431-49c4-bd81-44423d4dfcc6,544,1,00:13:50.002,13,50,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['14f584e2-915a-4efc-a5f8-d89d63d30dd9'],"[68.1, 70.1]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.002,1.1619999999999209,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9725249354870619
70966cd0-55a0-443b-ba25-ca533618e838,545,1,00:13:50.002,13,50,32,0.08,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['55e16908-7431-49c4-bd81-44423d4dfcc6', 'afdb49e6-c836-4cba-80e0-f9d0d1896bf1']","[68.1, 70.1]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[69.3, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.002,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9480728720228646
afdb49e6-c836-4cba-80e0-f9d0d1896bf1,546,1,00:13:50.082,13,50,32,0.610257,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['f4533e90-9fff-42f0-b8a1-0d7c2666e99f'],"[69.3, 69.5]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5539.0,Carlos Henrique Casimiro,12.520782,-0.93847686,1.0,Ground Pass,"[76.7, 59.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.082,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.01573637747320722
f4533e90-9fff-42f0-b8a1-0d7c2666e99f,547,1,00:13:50.692,13,50,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['afdb49e6-c836-4cba-80e0-f9d0d1896bf1'],"[76.7, 59.4]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.692,0.6100000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.999947295190837
bba3b0c7-80c9-4f82-b052-e0b4cea055e2,548,1,00:13:50.692,13,50,32,0.089247,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['f32b303e-7e0f-43aa-994f-676da9c1508a', 'f4533e90-9fff-42f0-b8a1-0d7c2666e99f']","[76.7, 59.4]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[76.1, 60.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.692,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4880078241689946
f32b303e-7e0f-43aa-994f-676da9c1508a,549,1,00:13:50.781,13,50,32,0.917746,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['988151eb-9f97-4620-9bcf-bf161a27bf46'],"[76.1, 60.0]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,20016.0,Kléper Laveran Lima Ferreira,9.219544,2.4329665,1.0,Ground Pass,"[69.1, 66.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.781,0.08899999999994179,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9817522030187755
988151eb-9f97-4620-9bcf-bf161a27bf46,550,1,00:13:51.699,13,51,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['f32b303e-7e0f-43aa-994f-676da9c1508a'],"[69.1, 66.0]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.699,0.9180000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4605160022528132
b1ab3420-0b09-4f84-9a2c-e1480eb93223,551,1,00:13:51.699,13,51,32,0.530463,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['988151eb-9f97-4620-9bcf-bf161a27bf46', 'cae16c64-7d81-4daa-b7c6-d6e150ed00f8']","[69.1, 66.0]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[69.7, 66.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.699,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8169937651579887
cae16c64-7d81-4daa-b7c6-d6e150ed00f8,552,1,00:13:52.230,13,52,32,1.65985,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['8877d7d9-be2d-4f6c-960c-04375cef2062'],"[69.7, 66.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5463.0,Luka Modrić,7.1112585,1.1197267,1.0,Ground Pass,"[72.8, 73.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.23,0.5310000000000628,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6481961298435883
8877d7d9-be2d-4f6c-960c-04375cef2062,553,1,00:13:53.889,13,53,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['cae16c64-7d81-4daa-b7c6-d6e150ed00f8'],"[72.8, 73.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.889,1.6589999999999918,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0835709225537733
47dcc4b4-db89-49f5-862b-a5343e81dbc1,554,1,00:13:53.889,13,53,32,1.105217,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['06ed72d2-ec32-4278-8669-65a129d25d91', '8877d7d9-be2d-4f6c-960c-04375cef2062']","[72.8, 73.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[78.0, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.889,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22866482005470112
06ed72d2-ec32-4278-8669-65a129d25d91,555,1,00:13:54.995,13,54,32,1.232504,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['1225aac7-059d-4f57-bccd-c1f6b50150f1'],"[78.0, 69.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,3063.0,Danilo Luiz da Silva,5.9236813,1.19029,1.0,Ground Pass,"[80.2, 75.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.995,1.1059999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6183846402047413
1225aac7-059d-4f57-bccd-c1f6b50150f1,556,1,00:13:56.227,13,56,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['06ed72d2-ec32-4278-8669-65a129d25d91'],"[80.2, 75.0]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.227,1.231999999999971,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2889401219145752
653d1ab5-9dc0-410b-8de1-1c6d39d37da4,557,1,00:13:56.227,13,56,32,0.291238,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['1225aac7-059d-4f57-bccd-c1f6b50150f1', '286b6cea-68f3-454d-be4c-1ca0c089fa65']","[80.2, 75.0]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,"[78.8, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.227,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.351899959795523
286b6cea-68f3-454d-be4c-1ca0c089fa65,558,1,00:13:56.518,13,56,32,1.621935,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['e6c0480c-ef5e-4cdc-8b32-432d51f048a8'],"[78.8, 75.9]",3063.0,Danilo Luiz da Silva,2.0,Right Back,20016.0,Kléper Laveran Lima Ferreira,16.207714,-2.5895336,1.0,Ground Pass,"[65.0, 67.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.518,0.29100000000005366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9444260648474309
e6c0480c-ef5e-4cdc-8b32-432d51f048a8,559,1,00:13:58.140,13,58,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['286b6cea-68f3-454d-be4c-1ca0c089fa65'],"[65.0, 67.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.14,1.6219999999999573,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2272416237126944
219e2e58-a2b6-4567-9f80-4874dc74c71e,560,1,00:13:58.140,13,58,32,1.289681,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['75fab4d6-2f00-4aef-9844-3e8c988765b5', 'e6c0480c-ef5e-4cdc-8b32-432d51f048a8']","[65.0, 67.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[67.1, 65.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.14,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.876694983277326
75fab4d6-2f00-4aef-9844-3e8c988765b5,561,1,00:13:59.430,13,59,32,3.303968,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['5c4ad3fc-90b7-4c7b-b904-0af7ecea4044'],"[67.1, 65.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5695.0,James David Rodríguez Rubio,65.4276,-1.205049,3.0,High Pass,"[90.5, 4.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.43,1.2899999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9878692928773893
5c4ad3fc-90b7-4c7b-b904-0af7ecea4044,562,1,00:14:02.734,14,2,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['75fab4d6-2f00-4aef-9844-3e8c988765b5'],"[90.5, 4.3]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.734,3.3040000000000873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5038806337712486
ab5bb732-76ed-426c-a87c-ee3f58c50afa,563,1,00:14:02.774,14,2,32,0.0,4,Duel,220,Real Madrid,3,From Free Kick,222,Villarreal,,,['07079d7b-0e8e-423a-853c-d27ce8c8f3f3'],"[29.8, 77.2]",3324.0,Eric Bertrand Bailly,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.774,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7034629567111299
07079d7b-0e8e-423a-853c-d27ce8c8f3f3,564,1,00:14:02.774,14,2,32,1.941703,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['050e4d32-7d28-4f03-bc70-d82a883235dd', 'ab5bb732-76ed-426c-a87c-ee3f58c50afa']","[90.3, 2.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,15.12878,1.9930475,3.0,High Pass,"[84.1, 16.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.774,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.20536123948193175
050e4d32-7d28-4f03-bc70-d82a883235dd,565,1,00:14:04.716,14,4,32,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['07079d7b-0e8e-423a-853c-d27ce8c8f3f3'],"[84.1, 16.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.716,1.9420000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6394729196212642
8827afb8-86e5-4e6e-b2d6-8ed760743ffd,566,1,00:14:04.716,14,4,32,0.161915,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['050e4d32-7d28-4f03-bc70-d82a883235dd', '18671db2-e209-4099-93c1-7f1ad0591fb7']","[84.1, 16.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[82.9, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.716,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8731444214090661
