id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,counterpress,foul_committed_type_id,foul_committed_type_name,pass_switch,foul_won_defensive,pass_deflected,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,shot_first_time,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_aerial_won,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_aerial_won,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,pass_no_touch,dribble_nutmeg,dribble_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_through_ball,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3163a1bd-b0bb-4bd4-b882-7e683cbce4b1,1974,2,00:10:26.473,55,26,113,1.0578,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['b90caa07-90f1-4bae-8fea-a182a719753d'],,"[83.5, 80.0]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,6732.0,Lucas Pérez Martínez,11.261438,-0.9113108,3.0,High Pass,"[90.4, 71.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.473,17.435999999999922,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.26553337168074576
b90caa07-90f1-4bae-8fea-a182a719753d,1975,2,00:10:27.531,55,27,113,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['3163a1bd-b0bb-4bd4-b882-7e683cbce4b1'],,"[90.4, 71.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.531,1.0579999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8909304439827285
a99046d6-be06-4ac1-bde8-cadbffecac2d,1976,2,00:10:27.531,55,27,113,0.565093,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['b2e55bfe-518a-41c8-aeef-452bb3621ec5'],,"[90.4, 71.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,6738.0,Juan Francisco Moreno Fuertes,10.017983,-2.0255156,2.0,Low Pass,"[86.0, 62.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.531,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9315679210865392
b2e55bfe-518a-41c8-aeef-452bb3621ec5,1977,2,00:10:28.096,55,28,113,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['a99046d6-be06-4ac1-bde8-cadbffecac2d'],,"[86.0, 62.1]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.096,0.5650000000000546,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9204814298381306
d61cf8db-ec4a-49b8-be36-3c6427758d2c,1978,2,00:10:28.096,55,28,113,0.08,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['414986b7-55be-47cd-b8d8-7c1303486f6b', 'b2e55bfe-518a-41c8-aeef-452bb3621ec5']",,"[86.0, 62.1]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,"[86.0, 62.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.096,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9521512607416752
414986b7-55be-47cd-b8d8-7c1303486f6b,1979,2,00:10:28.176,55,28,113,0.0,38,Miscontrol,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[86.0, 62.1]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.176,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7145395844682207
e3db7ea7-569e-4902-a693-6eda20edd461,1980,2,00:10:29.548,55,29,113,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,,,"[32.0, 24.5]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.548,1.3719999999999573,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7449711392815914
fed870fb-88be-4681-9a98-3f372a2b0505,1981,2,00:10:29.548,55,29,113,1.516014,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,"['ab04ae1e-d98d-435b-8a8b-45420df6d64c', 'e3db7ea7-569e-4902-a693-6eda20edd461']",,"[32.0, 24.5]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[33.4, 31.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.548,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18984550429786062
ab04ae1e-d98d-435b-8a8b-45420df6d64c,1982,2,00:10:31.064,55,31,113,4.880587,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['6023fc3e-5da6-416a-b323-88ee6eafaf65'],,"[33.4, 31.7]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,6594.0,Santiago Mina Lorenzo,76.387695,0.54805297,3.0,High Pass,"[98.6, 71.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.064,1.5159999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6064874493796409
6023fc3e-5da6-416a-b323-88ee6eafaf65,1983,2,00:10:35.945,55,35,113,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['ab04ae1e-d98d-435b-8a8b-45420df6d64c'],,"[98.6, 71.5]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.945,4.8810000000000855,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6659834933733723
9d6a7842-7309-4af7-b705-41f3250b2d1d,1984,2,00:10:35.945,55,35,113,2.013801,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,"['4a568385-e5df-49af-8c7c-a590139b9d0c', '6023fc3e-5da6-416a-b323-88ee6eafaf65']",,"[98.6, 71.5]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,"[107.4, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.945,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31543207124157424
4a568385-e5df-49af-8c7c-a590139b9d0c,1985,2,00:10:37.958,55,37,113,0.0,38,Miscontrol,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,,,"[107.4, 64.1]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.958,2.01299999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.22190715411046957
15fa01e8-52a1-4d4a-9ae5-3bb2b8484da7,1986,2,00:10:38.272,55,38,113,0.643811,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['68145b43-a0c5-448b-910e-da8359e7afff'],,"[10.2, 21.4]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.272,0.3140000000000782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.607130104958431
68145b43-a0c5-448b-910e-da8359e7afff,1987,2,00:10:38.287,55,38,113,1.156012,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['15fa01e8-52a1-4d4a-9ae5-3bb2b8484da7'],,"[107.9, 61.1]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.287,0.014999999999986358,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0804918065987239
ae61754f-85bf-4271-9683-56c2491194ec,1988,2,00:10:40.190,55,40,113,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[8.8, 26.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.19,1.90300000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6306242617526913
16ba5ce0-0357-48dd-8593-c9a517a87f46,1989,2,00:10:40.190,55,40,113,0.055828,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['1c38b844-4674-4425-b201-f6c2aea76a73', 'ae61754f-85bf-4271-9683-56c2491194ec', 'd72c857a-81d0-4a43-a79c-cfd84b49d19b']",,"[8.8, 26.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[8.8, 25.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.19,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11911881208598118
1c38b844-4674-4425-b201-f6c2aea76a73,1990,2,00:10:40.245,55,40,113,0.0,39,Dribbled Past,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,"['09349989-ff58-4094-85fc-53461f0b60c1', '16ba5ce0-0357-48dd-8593-c9a517a87f46', 'd72c857a-81d0-4a43-a79c-cfd84b49d19b']",,"[111.3, 54.8]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.245,0.05499999999994998,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04260613042434169
d72c857a-81d0-4a43-a79c-cfd84b49d19b,1991,2,00:10:40.245,55,40,113,0.0,14,Dribble,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['1c38b844-4674-4425-b201-f6c2aea76a73'],,"[8.8, 25.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.245,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.743021741407131
09349989-ff58-4094-85fc-53461f0b60c1,1992,2,00:10:40.245,55,40,113,3.194368,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['1c38b844-4674-4425-b201-f6c2aea76a73', '52d262dc-faa3-4ad7-942f-5b32814b5f40', 'b2caaee8-0303-47d8-ac6c-216b8dc494d6', 'd72c857a-81d0-4a43-a79c-cfd84b49d19b']",,"[8.8, 25.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[5.5, 7.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.245,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8187382934632949
52d262dc-faa3-4ad7-942f-5b32814b5f40,1993,2,00:10:42.649,55,42,113,0.707496,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['09349989-ff58-4094-85fc-53461f0b60c1'],,"[113.2, 67.4]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.649,2.4039999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.036185658284993316
b2caaee8-0303-47d8-ac6c-216b8dc494d6,1994,2,00:10:43.440,55,43,113,0.0,14,Dribble,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['0282b490-265e-4cf0-9863-272982745450'],,"[5.5, 7.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.44,0.7910000000000537,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8590601641934205
0282b490-265e-4cf0-9863-272982745450,1995,2,00:10:43.440,55,43,113,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,['b2caaee8-0303-47d8-ac6c-216b8dc494d6'],,"[114.6, 72.4]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.44,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48627428271244666
94fe700a-05a0-49ee-bb98-7d626c4e9c40,1996,2,00:11:02.882,56,2,114,0.455921,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['df6507fd-7389-4492-aea9-60faf59a06d8'],True,"[13.0, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6733.0,Pedro Mosquera Parada,10.454664,1.3095778,2.0,Low Pass,"[15.7, 10.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.882,19.441999999999894,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7224644698768111
df6507fd-7389-4492-aea9-60faf59a06d8,1997,2,00:11:03.338,56,3,114,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['94fe700a-05a0-49ee-bb98-7d626c4e9c40'],,"[15.7, 10.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.338,0.4560000000000173,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.469419095689665
55c06443-5fdd-4403-bd66-1abba9059ac9,1998,2,00:11:03.338,56,3,114,2.88252,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['113ad0a7-214f-4183-a459-c55048a58e02', '5f2286c1-d8f4-4fab-89ed-68bb64e4f22b']",,"[15.7, 10.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,5724.0,Fayçal Fajr,35.62022,-0.03369511,3.0,High Pass,"[51.3, 9.0]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.338,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25739945137510556
ffd36eee-7d85-46b1-ae64-2dd1b875586f,1999,2,00:11:05.759,56,5,114,0.551574,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['113ad0a7-214f-4183-a459-c55048a58e02'],,"[50.2, 16.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.759,2.421000000000049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16302792622495954
5f2286c1-d8f4-4fab-89ed-68bb64e4f22b,2000,2,00:11:06.221,56,6,114,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['55c06443-5fdd-4403-bd66-1abba9059ac9'],,"[38.8, 11.8]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.221,0.4619999999999891,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29695626712321255
113ad0a7-214f-4183-a459-c55048a58e02,2001,2,00:11:06.221,56,6,114,3.130201,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,207,Valencia,,,"['55c06443-5fdd-4403-bd66-1abba9059ac9', '686f07db-2c1d-4c26-a857-bf2eda7d768f', 'ffd36eee-7d85-46b1-ae64-2dd1b875586f']",,"[68.8, 71.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,37.155483,-0.1567418,3.0,High Pass,"[105.5, 65.3]",40.0,Right Foot,66.0,Recovery,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.221,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.17538121789823735
686f07db-2c1d-4c26-a857-bf2eda7d768f,2002,2,00:11:09.351,56,9,114,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['113ad0a7-214f-4183-a459-c55048a58e02'],,"[14.6, 14.8]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.351,3.1299999999999955,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.461970873480017
1d51e006-2f2c-448d-b81d-b185cfd680c3,2003,2,00:11:09.351,56,9,114,1.88855,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['4cf28c41-f6fe-4f38-837f-8c26f422086c', '686f07db-2c1d-4c26-a857-bf2eda7d768f']",,"[14.6, 14.8]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[13.4, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.351,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4970364752222519
4cf28c41-f6fe-4f38-837f-8c26f422086c,2004,2,00:11:11.239,56,11,114,1.532349,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[13.4, 10.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,39.2227,-0.26043817,3.0,High Pass,"[51.3, 0.1]",38.0,Left Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.239,1.8880000000000337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5319407049817784
4a069bb0-bf11-413c-aeb9-d5406337bb8b,2005,2,00:11:21.863,56,21,115,1.73137,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['633858f7-db71-4a7a-bd1e-a743b8312354'],,"[73.2, 80.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,3638.0,Shkodran Mustafi,18.487833,-2.5956073,2.0,Low Pass,"[57.4, 70.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.863,10.624000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9662276319311144
633858f7-db71-4a7a-bd1e-a743b8312354,2006,2,00:11:23.594,56,23,115,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['4a069bb0-bf11-413c-aeb9-d5406337bb8b'],,"[57.4, 70.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.594,1.7309999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9842165908422781
ebc9fc86-a183-4398-af95-c3865089ab7a,2007,2,00:11:23.594,56,23,115,0.826601,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['633858f7-db71-4a7a-bd1e-a743b8312354', '8c3d5a73-11ee-43cd-ad33-db1b7cb82cb8']",,"[57.4, 70.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[57.1, 67.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.594,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08534347339384685
8c3d5a73-11ee-43cd-ad33-db1b7cb82cb8,2008,2,00:11:24.421,56,24,115,1.784227,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['61064ab0-232b-4713-b98c-08b488a7b100'],,"[57.1, 67.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6592.0,Rúben Miguel Nunes Vezo,27.259493,-1.8995073,1.0,Ground Pass,"[48.3, 42.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.421,0.8269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.40052341540782854
