id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_straight,ball_recovery_recovery_failure,foul_won_defensive,pass_aerial_won,duel_type_id,duel_type_name,off_camera,pass_switch,out,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_deflected,pass_miscommunication,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_outswinging,clearance_right_foot,foul_committed_type_id,foul_committed_type_name,block_offensive,clearance_other,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,pass_inswinging,foul_committed_offensive,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,clearance_left_foot,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b98e3774-c269-4bdc-9222-9168cc9ff520,556,1,00:12:56.632,12,56,31,1.396177,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['11fdb4b7-fb84-4cb7-be46-f62798f6de47'],"[56.7, 5.7]",26689.0,Nauzet Alemán Viera,21.0,Left Wing,6932.0,Dani Castellano Betancor,23.735628,3.0867953,1.0,Ground Pass,"[33.0, 7.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.632,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4901000861868411
11fdb4b7-fb84-4cb7-be46-f62798f6de47,557,1,00:12:58.028,12,58,31,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b98e3774-c269-4bdc-9222-9168cc9ff520'],"[33.0, 7.0]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.028,1.3960000000000719,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6509089033719803
d92a3ef4-d761-4a0d-87f2-55c928735e7f,558,1,00:12:58.028,12,58,31,3.635668,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['11fdb4b7-fb84-4cb7-be46-f62798f6de47', '3b9d4be7-d9cd-4343-86dd-3d90583547f7', '64884a07-c0a0-44e3-8f49-9a4f9e779f63']","[33.0, 7.0]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[31.5, 14.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.028,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7307211250764064
64884a07-c0a0-44e3-8f49-9a4f9e779f63,559,1,00:13:01.401,13,1,31,0.41338,17,Pressure,208,Las Palmas,1,Regular Play,214,Espanyol,,,"['3b9d4be7-d9cd-4343-86dd-3d90583547f7', 'd92a3ef4-d761-4a0d-87f2-55c928735e7f']","[85.8, 67.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.401,3.3729999999999336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.34687775417534716
3b9d4be7-d9cd-4343-86dd-3d90583547f7,560,1,00:13:01.664,13,1,31,2.241572,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['598ac747-5432-437e-8739-da2a9cd1421a', '64884a07-c0a0-44e3-8f49-9a4f9e779f63']","[31.5, 14.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,8440.0,Aythami Artiles Oliva,41.566574,1.6841103,1.0,Ground Pass,"[26.8, 56.0]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.664,0.26300000000003365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4323935510539435
598ac747-5432-437e-8739-da2a9cd1421a,561,1,00:13:03.905,13,3,31,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3b9d4be7-d9cd-4343-86dd-3d90583547f7'],"[26.8, 56.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.905,2.2409999999999854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5886577959745454
ace4009d-8605-41ee-97e9-30b6a6eec172,562,1,00:13:03.905,13,3,31,1.432847,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['32ce3e99-bca5-4d98-8724-7a052a711006', '598ac747-5432-437e-8739-da2a9cd1421a']","[26.8, 56.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[22.1, 60.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.905,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8878239483006258
32ce3e99-bca5-4d98-8724-7a052a711006,563,1,00:13:05.338,13,5,31,1.633388,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ce346797-2277-4dfa-a373-1e74ea8c5047'],"[22.1, 60.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7906.0,David Simón Rodríguez Santana,23.34138,0.7611605,1.0,Ground Pass,"[39.0, 77.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.338,1.4329999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2725216430445233
ce346797-2277-4dfa-a373-1e74ea8c5047,564,1,00:13:06.972,13,6,31,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['32ce3e99-bca5-4d98-8724-7a052a711006'],"[39.0, 77.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.972,1.6340000000000146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08063200188253894
da2292de-726f-432a-9dfb-7470bc67dd83,565,1,00:13:06.972,13,6,31,0.650336,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6559043a-ee1d-4dcd-a8b9-b504c27579db', '9476ffdb-6123-49de-937d-a442ef4c00a1', 'ce346797-2277-4dfa-a373-1e74ea8c5047']","[39.0, 77.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[39.2, 78.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.972,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2655132828802145
9476ffdb-6123-49de-937d-a442ef4c00a1,566,1,00:13:07.238,13,7,31,0.454256,17,Pressure,208,Las Palmas,1,Regular Play,214,Espanyol,,,"['6559043a-ee1d-4dcd-a8b9-b504c27579db', 'da2292de-726f-432a-9dfb-7470bc67dd83']","[80.7, 4.9]",6766.0,Gerard Moreno Balaguero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.238,0.2660000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30514035919683413
6559043a-ee1d-4dcd-a8b9-b504c27579db,567,1,00:13:07.622,13,7,31,0.837148,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['11e08485-2157-4029-afec-87fb9e7e36c3', '9476ffdb-6123-49de-937d-a442ef4c00a1']","[39.2, 78.2]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,3610.0,Roque Mesa Quevedo,15.634897,-0.17356068,1.0,Ground Pass,"[54.6, 75.5]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.622,0.38399999999990087,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.48858157003900193
3763db18-151d-4268-9cb7-66a15d0c5dc3,568,1,00:13:08.176,13,8,31,0.41744,17,Pressure,208,Las Palmas,1,Regular Play,214,Espanyol,,,"['11e08485-2157-4029-afec-87fb9e7e36c3', '8d7007c8-8073-4cba-92c1-7b85dc573e49']","[63.2, 4.6]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.176,0.5540000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8049443048456854
11e08485-2157-4029-afec-87fb9e7e36c3,569,1,00:13:08.459,13,8,31,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3763db18-151d-4268-9cb7-66a15d0c5dc3', '6559043a-ee1d-4dcd-a8b9-b504c27579db']","[54.6, 75.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.459,0.2829999999999018,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2725254713884715
8d7007c8-8073-4cba-92c1-7b85dc573e49,570,1,00:13:08.459,13,8,31,1.197118,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3763db18-151d-4268-9cb7-66a15d0c5dc3', 'eeb86ea5-f8a9-49ec-8b20-1169373644b1']","[54.2, 75.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6934.0,Jerónimo Figueroa Cabrera,6.3890533,0.6967423,1.0,Ground Pass,"[59.1, 80.0]",,,40.0,Right Foot,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.459,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5646171870876464
eeb86ea5-f8a9-49ec-8b20-1169373644b1,571,1,00:13:09.656,13,9,31,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8d7007c8-8073-4cba-92c1-7b85dc573e49'],"[57.8, 78.7]",6934.0,Jerónimo Figueroa Cabrera,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.656,1.1970000000000027,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4804015212611382
4ad4cbd3-9d21-43f3-a57b-75e6b1d26ebb,572,1,00:13:17.601,13,17,32,1.487738,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['db438b98-9ab3-45be-8c33-7a0fb9eed8ed'],"[58.2, 0.1]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,16456.0,Enzo Pablo Roco Roco,13.077079,2.8706458,2.0,Low Pass,"[45.6, 3.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.601,7.94500000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.616401667409935
db438b98-9ab3-45be-8c33-7a0fb9eed8ed,573,1,00:13:19.089,13,19,32,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['4ad4cbd3-9d21-43f3-a57b-75e6b1d26ebb'],"[45.6, 3.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0889999999999,1.4879999999999427,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5914988941729744
e20a9f4d-9a18-4501-a254-5e9303bd45ca,574,1,00:13:20.754,13,20,32,2.251083,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['5ec82598-ef29-4301-9645-6052a91448dd'],"[43.1, 4.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6792.0,Pau López Sabata,39.56678,2.3115015,1.0,Ground Pass,"[16.4, 33.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.754,1.6650000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4772655761223109
5ec82598-ef29-4301-9645-6052a91448dd,575,1,00:13:23.005,13,23,32,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['e20a9f4d-9a18-4501-a254-5e9303bd45ca'],"[16.4, 33.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.005,2.2509999999999764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009164681058919988
0c9a27d8-27a7-4dd6-9b01-8bf520a6f627,576,1,00:13:23.005,13,23,32,1.871488,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5ec82598-ef29-4301-9645-6052a91448dd', '6a422329-8644-4aae-8c8d-bb190f06c02e']","[16.4, 33.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,"[19.3, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.005,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5346882990241443
6a422329-8644-4aae-8c8d-bb190f06c02e,577,1,00:13:24.876,13,24,32,3.244272,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['d95f3b9e-ba57-48e7-98b5-65bf6db08c45'],"[19.3, 28.0]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,55.518826,-0.4370624,3.0,High Pass,"[69.6, 4.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.876,1.870999999999981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8205778407120078
d95f3b9e-ba57-48e7-98b5-65bf6db08c45,578,1,00:13:28.121,13,28,32,1.368606,30,Pass,214,Espanyol,4,From Throw In,208,Las Palmas,,,"['6a422329-8644-4aae-8c8d-bb190f06c02e', '764908ac-0cb7-490b-97da-2612ea374c78', 'bd65cd50-4e7d-4010-ac64-1e27bf8ac07d', 'eb7b36a0-919b-4f69-b2b9-a66bf46e29a5']","[50.5, 75.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,8167.0,Sergio Ezequiel Araújo,16.317474,-0.3178746,3.0,High Pass,"[66.0, 70.5]",66.0,Recovery,,,,True,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.121,3.2450000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9984235002361405
bd65cd50-4e7d-4010-ac64-1e27bf8ac07d,579,1,00:13:28.121,13,28,32,0.0,4,Duel,214,Espanyol,4,From Throw In,214,Espanyol,,,['d95f3b9e-ba57-48e7-98b5-65bf6db08c45'],"[69.6, 4.5]",6766.0,Gerard Moreno Balaguero,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.121,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9050616482428756
eb7b36a0-919b-4f69-b2b9-a66bf46e29a5,580,1,00:13:29.489,13,29,32,,42,Ball Receipt*,214,Espanyol,4,From Throw In,208,Las Palmas,,,['d95f3b9e-ba57-48e7-98b5-65bf6db08c45'],"[70.6, 67.6]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.489,1.3680000000000518,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5873878280042175
764908ac-0cb7-490b-97da-2612ea374c78,581,1,00:13:29.489,13,29,32,0.0,2,Ball Recovery,214,Espanyol,4,From Throw In,214,Espanyol,,,['d95f3b9e-ba57-48e7-98b5-65bf6db08c45'],"[54.1, 9.6]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.489,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4306966886253676
25422c44-6ac1-497a-81a2-3c9b7656731a,582,1,00:13:29.489,13,29,32,1.698918,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['764908ac-0cb7-490b-97da-2612ea374c78', '7e6363dd-8a9d-4582-bf62-a8b7a96de1dc', 'ff07b7aa-f681-4d85-889d-57185b6917aa']","[54.1, 9.6]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.3, 8.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.489,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9892197982506789
7e6363dd-8a9d-4582-bf62-a8b7a96de1dc,583,1,00:13:30.096,13,30,32,1.135532,17,Pressure,214,Espanyol,4,From Throw In,208,Las Palmas,,,"['25422c44-6ac1-497a-81a2-3c9b7656731a', 'ff07b7aa-f681-4d85-889d-57185b6917aa']","[64.7, 70.2]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.096,0.6069999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.008166230244178285
ff07b7aa-f681-4d85-889d-57185b6917aa,584,1,00:13:31.188,13,31,32,0.559904,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['0b3552b4-fec3-4c08-ba2d-43447737775a', '7e6363dd-8a9d-4582-bf62-a8b7a96de1dc']","[57.3, 8.8]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6766.0,Gerard Moreno Balaguero,7.683749,-0.67474097,1.0,Ground Pass,"[63.3, 4.0]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.188,1.0919999999999845,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7049798300212297
5cbf4a16-f250-47fc-8207-e545b8b2f441,585,1,00:13:31.549,13,31,32,0.31752,17,Pressure,214,Espanyol,4,From Throw In,208,Las Palmas,,,"['004a28db-4346-4b70-b138-6604fee42b8f', '0b3552b4-fec3-4c08-ba2d-43447737775a', '47733527-b2a6-410a-9d42-08d7fe5a0c31']","[52.0, 74.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.549,0.36099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.049894832223746244
0b3552b4-fec3-4c08-ba2d-43447737775a,586,1,00:13:31.748,13,31,32,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5cbf4a16-f250-47fc-8207-e545b8b2f441', 'ff07b7aa-f681-4d85-889d-57185b6917aa']","[63.3, 4.0]",6766.0,Gerard Moreno Balaguero,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.748,0.19900000000006912,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9915682602015108
004a28db-4346-4b70-b138-6604fee42b8f,587,1,00:13:31.748,13,31,32,0.10542,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['0b3552b4-fec3-4c08-ba2d-43447737775a', '47733527-b2a6-410a-9d42-08d7fe5a0c31', '5cbf4a16-f250-47fc-8207-e545b8b2f441']","[63.3, 4.0]",6766.0,Gerard Moreno Balaguero,21.0,Left Wing,,,,,,,,,,,,"[62.6, 6.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.748,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9268344080135595
47733527-b2a6-410a-9d42-08d7fe5a0c31,588,1,00:13:31.853,13,31,32,0.379456,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5cbf4a16-f250-47fc-8207-e545b8b2f441', '81ef18fa-c9dc-4d5c-b768-0aac2219e326']","[62.6, 6.6]",6766.0,Gerard Moreno Balaguero,21.0,Left Wing,6758.0,Víctor Sánchez Mata,3.3734255,1.3617734,3.0,High Pass,"[63.3, 9.9]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.853,0.1049999999999045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8539669587639273
81ef18fa-c9dc-4d5c-b768-0aac2219e326,589,1,00:13:32.233,13,32,32,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['47733527-b2a6-410a-9d42-08d7fe5a0c31'],"[63.3, 9.9]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.233,0.37999999999999545,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09649305809509445
