id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,pass_aerial_won,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_end_location,counterpress,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,out,dribble_overrun,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,miscontrol_aerial_won,pass_deflected,dribble_nutmeg,clearance_left_foot,shot_one_on_one,pass_outswinging,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,pass_through_ball,pass_straight,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_cut_back,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b80f2fe4-0bc0-47c7-b607-b128c9b70a5c,2550,2,00:16:40.408,61,40,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['6f044965-e0ac-450d-aa56-94e47c2e43a6'],,"[65.4, 61.4]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.408,0.6100000000000136,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7725729934421615
efee4cd3-c56c-44f8-bc3b-a14d8e047c5a,2551,2,00:16:40.408,61,40,144,1.112357,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0ecb3289-4743-4918-b1b4-2ae7c2cf3945', 'b80f2fe4-0bc0-47c7-b607-b128c9b70a5c']",,"[65.4, 61.4]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[71.0, 67.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.408,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7430617607460195
0ecb3289-4743-4918-b1b4-2ae7c2cf3945,2552,2,00:16:41.521,61,41,144,2.310765,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['c475b4b1-985a-41c0-a119-3563e6e8b006'],,"[71.0, 67.5]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,6651.0,Joaquín Sánchez Rodríguez,23.100866,0.5411619,1.0,Ground Pass,"[90.8, 79.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.521,1.1129999999999427,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0036998625679335317
c475b4b1-985a-41c0-a119-3563e6e8b006,2553,2,00:16:43.831,61,43,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['0ecb3289-4743-4918-b1b4-2ae7c2cf3945'],,"[90.8, 79.4]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.831,2.310000000000059,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5847848410816991
be164bc4-c66f-44d9-a5a1-634a5d5912fb,2554,2,00:16:43.831,61,43,144,2.439414,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['b6e1378c-e0ca-4130-9792-c93fc4bf2aee', 'c475b4b1-985a-41c0-a119-3563e6e8b006']",,"[90.8, 79.4]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,"[91.0, 79.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.831,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7191149697663896
b6e1378c-e0ca-4130-9792-c93fc4bf2aee,2555,2,00:16:46.271,61,46,144,1.59167,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['af630ca6-5368-4012-b73a-a71faa740b1e'],,"[91.0, 79.4]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,6865.0,Francisco José Molinero Calderón,20.308865,-3.0380044,1.0,Ground Pass,"[70.8, 77.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.271,2.439999999999941,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.058544309523422156
af630ca6-5368-4012-b73a-a71faa740b1e,2556,2,00:16:47.863,61,47,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['b6e1378c-e0ca-4130-9792-c93fc4bf2aee'],,"[70.8, 77.3]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.863,1.5920000000000982,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019051427307474555
4021df87-0e46-4c27-8e4d-8db81473fe6c,2557,2,00:16:47.863,61,47,144,1.075273,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['437daf86-07d8-4c54-9f9f-8bb20e9ca287'],,"[70.8, 77.3]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,6697.0,Daniel Ceballos Fernández,8.683893,-0.95724016,1.0,Ground Pass,"[75.8, 70.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.863,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4682144202764923
437daf86-07d8-4c54-9f9f-8bb20e9ca287,2558,2,00:16:48.938,61,48,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['4021df87-0e46-4c27-8e4d-8db81473fe6c'],,"[75.8, 70.2]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.938,1.0749999999999318,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028279564720943395
69605e5e-e53f-4cd0-a15d-d9ecefc00500,2559,2,00:16:48.938,61,48,144,4.663561,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['437daf86-07d8-4c54-9f9f-8bb20e9ca287', '553099b5-5972-4230-9d74-7df441fc804a', '921c75f6-55b8-45f7-89fe-988603cf1a53']",,"[75.8, 70.2]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[82.9, 77.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.938,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15642235601823573
553099b5-5972-4230-9d74-7df441fc804a,2560,2,00:16:52.848,61,52,144,0.809989,17,Pressure,218,Real Betis,3,From Free Kick,215,Athletic Club,,,"['69605e5e-e53f-4cd0-a15d-d9ecefc00500', '921c75f6-55b8-45f7-89fe-988603cf1a53']",,"[37.6, 6.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.848,3.909999999999968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.015860959929532625
921c75f6-55b8-45f7-89fe-988603cf1a53,2561,2,00:16:53.601,61,53,144,0.675219,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['553099b5-5972-4230-9d74-7df441fc804a', '882869c3-15d8-4989-a8f0-142736cebe8d']",,"[82.9, 77.7]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,6865.0,Francisco José Molinero Calderón,6.129437,3.0435474,1.0,Ground Pass,"[76.8, 78.3]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.601,0.7530000000000427,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4280374040141558
882869c3-15d8-4989-a8f0-142736cebe8d,2562,2,00:16:54.277,61,54,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['921c75f6-55b8-45f7-89fe-988603cf1a53'],,"[76.8, 78.3]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.277,0.6760000000000446,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6280273320580732
8684e52f-47bb-4433-8d86-dd633d2c0733,2563,2,00:16:54.277,61,54,144,0.751039,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['882869c3-15d8-4989-a8f0-142736cebe8d', 'bca1d784-79ba-4b24-8d93-ecb9f8b460f0']",,"[76.8, 78.3]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,"[76.8, 78.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.277,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8858017222394998
bca1d784-79ba-4b24-8d93-ecb9f8b460f0,2564,2,00:16:55.028,61,55,144,1.128286,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['b742543f-c0dc-49a7-9545-8b7f3b536d38'],,"[76.8, 78.3]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,6655.0,Fabián Ruiz Peña,10.572133,-1.7514958,1.0,Ground Pass,"[74.9, 67.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.028,0.7509999999999764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8410505225907481
b742543f-c0dc-49a7-9545-8b7f3b536d38,2565,2,00:16:56.156,61,56,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['bca1d784-79ba-4b24-8d93-ecb9f8b460f0'],,"[74.9, 67.9]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.156,1.127999999999929,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5973768760799752
1650fe8e-c25b-40f0-98ef-39834ec13cde,2566,2,00:16:56.156,61,56,144,0.449233,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['b742543f-c0dc-49a7-9545-8b7f3b536d38', 'e3010ee4-2860-40da-a764-ec68d6cf4f47']",,"[74.9, 67.9]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,"[71.2, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.156,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38955591183500904
e3010ee4-2860-40da-a764-ec68d6cf4f47,2567,2,00:16:56.605,61,56,144,2.03501,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['461ffc15-5083-4f95-872b-ee105de3d8db'],,"[71.2, 67.1]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,7161.0,Germán Alejandro Pezzella,24.465895,-2.661493,1.0,Ground Pass,"[49.5, 55.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.605,0.4490000000000691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9931973893996336
461ffc15-5083-4f95-872b-ee105de3d8db,2568,2,00:16:58.640,61,58,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['e3010ee4-2860-40da-a764-ec68d6cf4f47'],,"[49.5, 55.8]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.64,2.034999999999968,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33211867620327107
1addc86b-ec1d-4738-88a0-db11352d54e1,2569,2,00:16:58.640,61,58,144,0.924552,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['3609df66-a0f8-4e88-bf0a-df5250685c07', '461ffc15-5083-4f95-872b-ee105de3d8db']",,"[49.5, 55.8]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[49.7, 53.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.64,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16775654306670829
3609df66-a0f8-4e88-bf0a-df5250685c07,2570,2,00:16:59.565,61,59,144,1.697255,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['dba0bab7-dda4-4325-bd7e-c111fbe6e69b'],,"[49.7, 53.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6872.0,Bruno González Cabrera,27.72598,-1.6140906,1.0,Ground Pass,"[48.5, 26.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.565,0.9250000000000682,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27990820706108177
dba0bab7-dda4-4325-bd7e-c111fbe6e69b,2571,2,00:17:01.262,62,1,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3609df66-a0f8-4e88-bf0a-df5250685c07'],,"[48.5, 26.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.262,1.696999999999889,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4078935270072769
ab6b0a3b-de1a-4845-949e-4cc496ff2ed4,2572,2,00:17:01.262,62,1,144,2.221679,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['dba0bab7-dda4-4325-bd7e-c111fbe6e69b', 'ecb21d9a-4571-4b4a-933c-88108d99cfbc']",,"[48.5, 26.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[58.3, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.262,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36623209874563223
ecb21d9a-4571-4b4a-933c-88108d99cfbc,2573,2,00:17:03.484,62,3,144,1.112752,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['ad8e7b3a-2d8d-4884-9682-9ab8de54b63b'],,"[58.3, 18.3]",6872.0,Bruno González Cabrera,5.0,Left Center Back,6593.0,Martín Montoya Torralbo,9.924717,-0.8567056,1.0,Ground Pass,"[64.8, 10.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.484,2.2220000000000937,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.593664581718928
ad8e7b3a-2d8d-4884-9682-9ab8de54b63b,2574,2,00:17:04.596,62,4,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['ecb21d9a-4571-4b4a-933c-88108d99cfbc'],,"[64.8, 10.8]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.596,1.1119999999999663,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1924704948107181
294b7dad-92f4-4098-8094-809d9c555cb9,2575,2,00:17:04.596,62,4,144,1.21172,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0dbaa00d-724f-4b3e-84fe-f26df96d9856', '489245e2-4405-4925-acbc-18fa02c5d133', 'ad8e7b3a-2d8d-4884-9682-9ab8de54b63b']",,"[64.8, 10.8]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,"[63.7, 12.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.596,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7797378482154268
0dbaa00d-724f-4b3e-84fe-f26df96d9856,2576,2,00:17:05.310,62,5,144,0.52891,17,Pressure,218,Real Betis,3,From Free Kick,215,Athletic Club,,,"['294b7dad-92f4-4098-8094-809d9c555cb9', '489245e2-4405-4925-acbc-18fa02c5d133']",,"[51.2, 69.7]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.31,0.7139999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8417640696921805
489245e2-4405-4925-acbc-18fa02c5d133,2577,2,00:17:05.808,62,5,144,2.434288,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0dbaa00d-724f-4b3e-84fe-f26df96d9856', '137d1dd6-5df3-46fc-9b2c-69a3cbadebf9']",,"[63.7, 12.5]",6593.0,Martín Montoya Torralbo,6.0,Left Back,5671.0,Alfred John Momar N''Diaye,19.62906,1.9408963,1.0,Ground Pass,"[56.6, 30.8]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.808,0.4980000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24558578292634103
137d1dd6-5df3-46fc-9b2c-69a3cbadebf9,2578,2,00:17:08.242,62,8,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['489245e2-4405-4925-acbc-18fa02c5d133'],,"[56.6, 30.8]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.242,2.433999999999969,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4837376400918697
53edd4ab-6200-446f-b2fa-748f6738c23b,2579,2,00:17:08.242,62,8,144,0.597856,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0220ed02-1791-470f-a27a-417cc7220f82', '137d1dd6-5df3-46fc-9b2c-69a3cbadebf9', '2a628e8b-8f93-4a57-8236-57ed64c15552']",,"[56.6, 30.8]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.0, 31.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.242,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6226987708225233
2a628e8b-8f93-4a57-8236-57ed64c15552,2580,2,00:17:08.318,62,8,144,0.623713,17,Pressure,218,Real Betis,3,From Free Kick,215,Athletic Club,,,"['0220ed02-1791-470f-a27a-417cc7220f82', '53edd4ab-6200-446f-b2fa-748f6738c23b']",,"[63.1, 47.0]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.318,0.07600000000002183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5462016068642074
0220ed02-1791-470f-a27a-417cc7220f82,2581,2,00:17:08.840,62,8,144,1.162026,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['2a628e8b-8f93-4a57-8236-57ed64c15552', '395d3cb5-38ac-4d7f-bae8-560906d4e448', '94d5d458-98d7-4672-b8c2-5ef0bdb32225']",,"[57.0, 31.4]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,6655.0,Fabián Ruiz Peña,8.955445,0.41368923,2.0,Low Pass,"[65.2, 35.0]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.84,0.5219999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5408093566814806
e93e972d-5038-4a53-a056-27601e8326f3,2582,2,00:17:09.758,62,9,144,0.285358,17,Pressure,218,Real Betis,3,From Free Kick,218,Real Betis,,,['395d3cb5-38ac-4d7f-bae8-560906d4e448'],,"[64.5, 39.6]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.758,0.91800000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7773830693310968
94d5d458-98d7-4672-b8c2-5ef0bdb32225,2583,2,00:17:10.002,62,10,144,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['0220ed02-1791-470f-a27a-417cc7220f82'],,"[64.5, 37.9]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.002,0.2439999999999145,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1183280544863079
395d3cb5-38ac-4d7f-bae8-560906d4e448,2584,2,00:17:10.002,62,10,144,0.0,10,Interception,218,Real Betis,3,From Free Kick,215,Athletic Club,,,"['0220ed02-1791-470f-a27a-417cc7220f82', 'e93e972d-5038-4a53-a056-27601e8326f3']",,"[54.9, 45.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.002,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2164188804475996
