id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,off_camera,pass_miscommunication,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,clearance_right_foot,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block_deflection,pass_outswinging,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,pass_deflected,foul_committed_type_id,foul_committed_type_name,pass_switch,dribble_nutmeg,pass_cross,pass_through_ball,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,foul_committed_offensive,goalkeeper_lost_out,shot_one_on_one,pass_goal_assist,shot_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
90d30a6a-dcf5-4ed7-a1af-013447e9e638,904,1,00:23:37.724,23,37,50,0.834481,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['0634cdc8-398f-4e77-a003-9f65b413d6e1', '44bfa385-bdd4-49ae-b422-468b39cbe479', 'd94737e4-fa71-4ef4-a00b-a1eaa206b061']","[111.7, 2.2]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,"[113.1, 2.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.724,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36244366010738105
0634cdc8-398f-4e77-a003-9f65b413d6e1,905,1,00:23:38.016,23,38,50,0.58716,17,Pressure,223,Málaga,4,From Throw In,215,Athletic Club,,,"['44bfa385-bdd4-49ae-b422-468b39cbe479', '90d30a6a-dcf5-4ed7-a1af-013447e9e638']","[7.6, 75.1]",6392.0,Íñigo Lekue Martínez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.016,0.2920000000001437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6339069055006724
44bfa385-bdd4-49ae-b422-468b39cbe479,906,1,00:23:38.559,23,38,50,0.044962,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['0634cdc8-398f-4e77-a003-9f65b413d6e1', '87dfd60f-6086-4521-93e3-82db28505560']","[113.1, 2.2]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,4.2953463,1.359703,2.0,Low Pass,"[114.0, 6.4]",,,38.0,Left Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.559,0.5429999999998927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5231181106011492
87dfd60f-6086-4521-93e3-82db28505560,907,1,00:23:38.603,23,38,50,0.0,6,Block,223,Málaga,4,From Throw In,215,Athletic Club,,,['44bfa385-bdd4-49ae-b422-468b39cbe479'],"[6.1, 73.7]",6392.0,Íñigo Lekue Martínez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.603,0.044000000000096406,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3409492710093325
f57b984e-9828-4d27-9fac-e990d645f582,908,1,00:23:47.828,23,47,51,0.990906,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['b2241881-1315-4cc1-ba04-855222ac5c11'],"[103.9, 0.1]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,6740.0,Gonzalo Castro Irizábal,11.479112,1.2518005,2.0,Low Pass,"[107.5, 11.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.828,9.224999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3112844793972154
5a18cf08-2afa-4ac1-bd53-b4f3f9a93276,909,1,00:23:48.307,23,48,51,0.629976,17,Pressure,223,Málaga,4,From Throw In,215,Athletic Club,,,"['261d92d7-2299-4d9a-8491-a7ea1c975f50', 'b2241881-1315-4cc1-ba04-855222ac5c11']","[11.7, 67.7]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.307,0.47900000000004184,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.040955517367871064
b2241881-1315-4cc1-ba04-855222ac5c11,910,1,00:23:48.819,23,48,51,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['5a18cf08-2afa-4ac1-bd53-b4f3f9a93276', 'f57b984e-9828-4d27-9fac-e990d645f582']","[107.5, 11.0]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.819,0.5119999999999436,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4065529166633184
261d92d7-2299-4d9a-8491-a7ea1c975f50,911,1,00:23:48.819,23,48,51,0.12,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['03ef9c0a-5e75-4d41-9a5e-090e7743c1a4', '5a18cf08-2afa-4ac1-bd53-b4f3f9a93276', 'b2241881-1315-4cc1-ba04-855222ac5c11']","[107.5, 11.0]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[108.6, 10.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.819,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9611123700194243
03ef9c0a-5e75-4d41-9a5e-090e7743c1a4,912,1,00:23:48.939,23,48,51,0.0,38,Miscontrol,223,Málaga,4,From Throw In,223,Málaga,,,,"[108.6, 10.8]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.939,0.12000000000011823,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8908885131346115
6a13188d-9852-4877-a076-48fa00927f66,913,1,00:23:50.521,23,50,51,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,215,Athletic Club,,,,"[6.2, 70.6]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.521,1.58199999999988,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.031985001078027375
f8b35087-8007-47f1-a666-27d9adb9254b,914,1,00:23:50.521,23,50,51,1.464879,43,Carry,223,Málaga,4,From Throw In,215,Athletic Club,,,"['5d95b1a5-188b-4a9b-8309-d667a992b119', '6a13188d-9852-4877-a076-48fa00927f66', 'fbecc8ea-faed-4fe7-92d5-0aeb403768b0']","[6.2, 70.6]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[4.5, 72.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.521,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.698460321027279
5d95b1a5-188b-4a9b-8309-d667a992b119,915,1,00:23:50.915,23,50,51,1.102594,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,"['f8b35087-8007-47f1-a666-27d9adb9254b', 'fbecc8ea-faed-4fe7-92d5-0aeb403768b0']","[111.1, 11.1]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.915,0.39400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8663003886004063
fbecc8ea-faed-4fe7-92d5-0aeb403768b0,916,1,00:23:51.986,23,51,51,4.409713,30,Pass,223,Málaga,4,From Throw In,215,Athletic Club,,,"['124470c0-bc7a-469a-ab26-ddcb8c9f3b06', '5d95b1a5-188b-4a9b-8309-d667a992b119']","[4.5, 72.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,54.284897,-0.2780466,3.0,High Pass,"[56.7, 57.4]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.986,1.07100000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9681949515894464
bf897217-9a70-44d0-b57f-85718dae30ad,917,1,00:23:56.306,23,56,51,1.181869,17,Pressure,223,Málaga,4,From Throw In,215,Athletic Club,,,"['124470c0-bc7a-469a-ab26-ddcb8c9f3b06', '14cb46e2-957f-46eb-87ac-c72048631633', 'e6f13d76-276e-4577-b2f5-56265a97a334']","[52.6, 59.9]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.306,4.319999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8021206956025169
124470c0-bc7a-469a-ab26-ddcb8c9f3b06,918,1,00:23:56.396,23,56,51,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,223,Málaga,,,"['bf897217-9a70-44d0-b57f-85718dae30ad', 'fbecc8ea-faed-4fe7-92d5-0aeb403768b0']","[63.4, 22.7]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.396,0.08999999999991815,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6043172244207331
14cb46e2-957f-46eb-87ac-c72048631633,919,1,00:23:56.396,23,56,51,1.081582,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['124470c0-bc7a-469a-ab26-ddcb8c9f3b06', 'bf897217-9a70-44d0-b57f-85718dae30ad', 'e6f13d76-276e-4577-b2f5-56265a97a334']","[63.4, 22.7]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[63.4, 27.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.396,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018417527736719896
e6f13d76-276e-4577-b2f5-56265a97a334,920,1,00:23:57.478,23,57,51,2.551146,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['bf897217-9a70-44d0-b57f-85718dae30ad', 'e36721b3-ee41-4415-8e6c-d955cc67e679', 'ff3fb2b6-c3f5-4aba-819f-84c62c7c5942']","[63.4, 27.7]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,6707.0,Charles Días Barbosa de Oliveira,44.492023,0.28478307,3.0,High Pass,"[106.1, 40.2]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.478,1.0820000000001073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07622234969386998
e36721b3-ee41-4415-8e6c-d955cc67e679,921,1,00:24:00.029,24,0,51,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['e6f13d76-276e-4577-b2f5-56265a97a334'],"[101.8, 38.3]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.029,2.550999999999931,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7837648639592489
ff3fb2b6-c3f5-4aba-819f-84c62c7c5942,922,1,00:24:00.029,24,0,52,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e6f13d76-276e-4577-b2f5-56265a97a334'],"[14.0, 39.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.029,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49491352108686426
89560d5f-ec5c-4d04-9d9f-637bdeba4266,923,1,00:24:03.879,24,3,52,2.041073,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['9a37cb62-1849-41c0-986b-1461dff77b00'],"[13.7, 37.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,23833.0,Borja Viguera Manzanares,58.87283,-0.17240909,3.0,High Pass,"[71.7, 27.6]",,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.879,3.849999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8299713414472925
9a37cb62-1849-41c0-986b-1461dff77b00,924,1,00:24:05.920,24,5,52,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['89560d5f-ec5c-4d04-9d9f-637bdeba4266'],"[71.7, 27.6]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.92,2.0410000000001673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39450791347611913
2dc27d2f-f685-4773-b7b9-a2b9b93cc8ce,925,1,00:24:07.269,24,7,52,1.238656,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1b108cfb-c458-45da-a9ef-1e6f4fe5f7ce'],"[67.2, 25.2]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,6656.0,Mikel Rico Moreno,10.440307,2.8501358,3.0,High Pass,"[57.2, 28.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.269,1.3489999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9199348614925534
1b108cfb-c458-45da-a9ef-1e6f4fe5f7ce,926,1,00:24:08.508,24,8,52,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2dc27d2f-f685-4773-b7b9-a2b9b93cc8ce'],"[57.2, 28.2]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.508,1.2390000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05512201108202874
8bc70984-0d32-407c-be5c-722f38ecf18d,927,1,00:24:08.508,24,8,52,2.675823,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1b108cfb-c458-45da-a9ef-1e6f4fe5f7ce', '57a850cd-a2dd-4f23-bee4-d428c49c0aff', '7fac820c-1b47-4d56-956a-876a48635964']","[57.2, 28.2]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,"[60.6, 39.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.508,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1311101607884153
57a850cd-a2dd-4f23-bee4-d428c49c0aff,928,1,00:24:10.715,24,10,52,0.732131,17,Pressure,215,Athletic Club,1,Regular Play,223,Málaga,,,"['7fac820c-1b47-4d56-956a-876a48635964', '8bc70984-0d32-407c-be5c-722f38ecf18d']","[60.1, 45.5]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.715,2.20699999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6568843973147813
7fac820c-1b47-4d56-956a-876a48635964,929,1,00:24:11.184,24,11,52,0.656599,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['282924e8-1c59-4536-9841-90453e801bb4', '57a850cd-a2dd-4f23-bee4-d428c49c0aff']","[60.6, 39.6]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,6391.0,Raúl García Escudero,17.78595,0.95316124,1.0,Ground Pass,"[70.9, 54.1]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.184,0.46900000000005093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.41025800923747213
282924e8-1c59-4536-9841-90453e801bb4,930,1,00:24:11.841,24,11,52,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['7fac820c-1b47-4d56-956a-876a48635964'],"[70.9, 54.1]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.841,0.6569999999999254,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8319959897530333
56c4ef9e-6117-41c5-8255-444ef6555fd9,931,1,00:24:11.841,24,11,52,0.681498,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['282924e8-1c59-4536-9841-90453e801bb4', '8737221c-ea7b-4894-8056-837568df269f']","[70.9, 54.1]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[70.9, 54.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.841,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6593135397790769
8737221c-ea7b-4894-8056-837568df269f,932,1,00:24:12.522,24,12,52,0.67772,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6e036304-cbc9-44ee-83d2-4478a37e1a93', '77719806-b08d-46c1-955a-fb3a1d2406ce']","[70.9, 54.1]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,23833.0,Borja Viguera Manzanares,7.4168725,0.06746502,1.0,Ground Pass,"[78.3, 54.6]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.522,0.68100000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16031507434919012
6e036304-cbc9-44ee-83d2-4478a37e1a93,933,1,00:24:13.200,24,13,52,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8737221c-ea7b-4894-8056-837568df269f'],"[77.5, 48.2]",23833.0,Borja Viguera Manzanares,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.2,0.678000000000111,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6917097076237761
77719806-b08d-46c1-955a-fb3a1d2406ce,934,1,00:24:13.200,24,13,53,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,['8737221c-ea7b-4894-8056-837568df269f'],"[41.8, 25.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.2,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30629258384447666
49cb4704-a133-46dc-8942-258b1fc25de0,935,1,00:24:13.200,24,13,53,2.456604,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['77719806-b08d-46c1-955a-fb3a1d2406ce', 'c24a95ed-ba52-4c96-9b8c-d45fc759878b']","[41.8, 25.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[42.5, 21.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.2,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3717776607514862
c24a95ed-ba52-4c96-9b8c-d45fc759878b,936,1,00:24:15.656,24,15,53,0.614634,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['62b1a5a1-68e2-4fa6-a43d-7e239c3fe3d0'],"[42.5, 21.9]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6740.0,Gonzalo Castro Irizábal,10.820813,-0.76579285,1.0,Ground Pass,"[50.3, 14.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.656,2.4559999999999036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9154128799403538
62b1a5a1-68e2-4fa6-a43d-7e239c3fe3d0,937,1,00:24:16.271,24,16,53,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['c24a95ed-ba52-4c96-9b8c-d45fc759878b'],"[50.3, 14.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.271,0.6150000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6393228446356585
1ce29103-ea25-465c-9594-4a2137f747ca,938,1,00:24:16.271,24,16,53,2.511917,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['3c01e344-35ec-4075-943d-353519442918', '497288e2-1a22-4c19-88df-c0cad4d3664c', '62b1a5a1-68e2-4fa6-a43d-7e239c3fe3d0']","[50.3, 14.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[51.5, 13.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.271,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34845060198292965
