id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,under_pressure,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,pass_aerial_won,duel_type_id,duel_type_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_right_foot,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,shot_first_time,shot_deflected,block_deflection,pass_deflected,foul_committed_card_id,foul_committed_card_name,clearance_other,50_50_outcome_id,50_50_outcome_name,pass_no_touch,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,dribble_nutmeg,pass_inswinging,foul_committed_penalty,foul_won_penalty,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
33e6f6dc-acce-462a-8df1-b3822260f4b4,224,1,00:05:00.999,5,0,16,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6e6e6b9d-f323-4f82-bfc4-4034ca5a2d05'],,"[39.7, 39.1]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.999,0.7540000000000191,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1555902380880354
9af80fbe-cb81-4c8d-9d9c-74ecad226da7,225,1,00:05:00.999,5,0,16,0.963091,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['33e6f6dc-acce-462a-8df1-b3822260f4b4', '510de395-4e72-4031-9b37-561e2d26fed9']",,"[39.7, 39.1]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,"[39.7, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.999,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8317001400638344
510de395-4e72-4031-9b37-561e2d26fed9,226,1,00:05:01.963,5,1,16,1.195769,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3c0ff665-9141-42de-9343-ae6bff15d4f0'],,"[39.7, 39.1]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6929.0,José Vicente Gómez Umpiérrez,16.727522,-1.0026916,1.0,Ground Pass,"[48.7, 25.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.963,0.9639999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7867184092520584
3c0ff665-9141-42de-9343-ae6bff15d4f0,227,1,00:05:03.158,5,3,16,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['510de395-4e72-4031-9b37-561e2d26fed9'],,"[48.7, 25.0]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.158,1.1949999999999932,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4390608362404692
c1faee8c-c479-44ac-b31d-f4ff6d10db7c,228,1,00:05:03.158,5,3,16,1.032639,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3c0ff665-9141-42de-9343-ae6bff15d4f0', '5a6831d2-262a-485b-b1f0-2eb0fbeb382b', 'a1260bc0-9c8c-4e80-ad97-d0856514ea93']",,"[48.7, 25.0]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,True,,,,,"[48.1, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.158,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9960745857434347
5a6831d2-262a-485b-b1f0-2eb0fbeb382b,229,1,00:05:04.008,5,4,16,0.217742,17,Pressure,208,Las Palmas,1,Regular Play,1049,Granada,,,"['a1260bc0-9c8c-4e80-ad97-d0856514ea93', 'c1faee8c-c479-44ac-b31d-f4ff6d10db7c']",,"[73.3, 56.2]",25126.0,Nicolás Federico López Alonso,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.008,0.8499999999999659,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.02550956174787322
a1260bc0-9c8c-4e80-ad97-d0856514ea93,230,1,00:05:04.191,5,4,16,0.458388,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['5590e798-ed78-4c39-958d-e4bb075a9617', '5a6831d2-262a-485b-b1f0-2eb0fbeb382b']",,"[48.1, 23.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,6721.0,Willian José da Silva,17.173235,1.112357,1.0,Ground Pass,"[55.7, 39.3]",38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.191,0.18299999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5945782034395138
5590e798-ed78-4c39-958d-e4bb075a9617,231,1,00:05:04.649,5,4,16,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a1260bc0-9c8c-4e80-ad97-d0856514ea93'],,"[55.7, 39.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.649,0.45800000000002683,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8602603800038352
199a5601-3bdb-4ae7-b101-0cd9d4b4d061,232,1,00:05:04.649,5,4,16,1.142331,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1a50c941-04bd-44c0-9c8c-ddcb96913e91', '5590e798-ed78-4c39-958d-e4bb075a9617', '80fff341-491d-4694-bf24-c873b037c0cb']",,"[55.7, 39.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,"[56.7, 38.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.649,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40163638203138474
80fff341-491d-4694-bf24-c873b037c0cb,233,1,00:05:05.388,5,5,16,0.46748,17,Pressure,208,Las Palmas,1,Regular Play,1049,Granada,,,"['199a5601-3bdb-4ae7-b101-0cd9d4b4d061', '1a50c941-04bd-44c0-9c8c-ddcb96913e91']",,"[63.6, 40.8]",25126.0,Nicolás Federico López Alonso,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.388,0.7389999999999759,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1090553197116384
1a50c941-04bd-44c0-9c8c-ddcb96913e91,234,1,00:05:05.792,5,5,16,0.16,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['27a5093a-51d3-4b68-a815-0c9d9b26a1df', '7693d0b1-0ca4-4ea2-86b4-371687287b68', '80fff341-491d-4694-bf24-c873b037c0cb']",,"[56.7, 38.4]",6721.0,Willian José da Silva,23.0,Center Forward,6928.0,Pedro Taunausú Domínguez Placeres,1.3038405,-1.0040671,1.0,Ground Pass,"[57.4, 37.3]",40.0,Right Foot,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.792,0.40399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.913681239199743
7693d0b1-0ca4-4ea2-86b4-371687287b68,235,1,00:05:05.952,5,5,16,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1a50c941-04bd-44c0-9c8c-ddcb96913e91'],,"[63.7, 2.8]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.952,0.160000000000025,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17313800395920942
27a5093a-51d3-4b68-a815-0c9d9b26a1df,236,1,00:05:05.952,5,5,16,0.0,6,Block,208,Las Palmas,1,Regular Play,1049,Granada,,,['1a50c941-04bd-44c0-9c8c-ddcb96913e91'],,"[62.7, 42.8]",25126.0,Nicolás Federico López Alonso,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.952,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2630705823636099
6f0882fa-fc06-429d-be3a-72817f45cecb,237,1,00:05:08.709,5,8,16,0.0,4,Duel,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3326d535-0454-488f-87d9-23a057f53f4b'],,"[84.0, 58.9]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.709,2.757000000000005,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2690155466320856
3326d535-0454-488f-87d9-23a057f53f4b,238,1,00:05:08.709,5,8,16,0.0,9,Clearance,208,Las Palmas,1,Regular Play,1049,Granada,,,['6f0882fa-fc06-429d-be3a-72817f45cecb'],,"[36.1, 21.2]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.709,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7328004250918696
d3094ff1-b4f7-4253-97b1-61d5dcbbc25e,239,1,00:05:10.657,5,10,16,0.0,22,Foul Committed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d34eefdc-d97c-44e7-a36d-55e46d3c739d'],,"[73.8, 56.1]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.657,1.947999999999979,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.260680381495345
d34eefdc-d97c-44e7-a36d-55e46d3c739d,240,1,00:05:10.657,5,10,16,0.0,21,Foul Won,208,Las Palmas,1,Regular Play,1049,Granada,,,['d3094ff1-b4f7-4253-97b1-61d5dcbbc25e'],,"[46.3, 24.0]",25126.0,Nicolás Federico López Alonso,12.0,Right Midfield,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.657,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3331458617327674
669fef10-96fb-4dee-8780-d5a4c4c02fca,241,1,00:05:44.059,5,44,17,2.535904,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['fb4de054-ec71-415f-88da-b0fec3ae9fe3'],,"[46.3, 24.0]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,7158.0,Cristiano Biraghi,48.331562,-0.3439982,3.0,High Pass,"[91.8, 7.7]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.059,33.402000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24734068148281874
fb4de054-ec71-415f-88da-b0fec3ae9fe3,242,1,00:05:46.595,5,46,17,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['669fef10-96fb-4dee-8780-d5a4c4c02fca'],,"[91.8, 7.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.595,2.5360000000000014,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5788470598640034
50264d51-2c1a-40df-811d-e9c09eb3f127,243,1,00:05:46.635,5,46,17,0.0,4,Duel,1049,Granada,3,From Free Kick,208,Las Palmas,,,['b40c808e-3556-4076-832e-2347adc30aa2'],,"[28.3, 72.4]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.635,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7716761065762724
b40c808e-3556-4076-832e-2347adc30aa2,244,1,00:05:46.635,5,46,17,2.569131,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['50264d51-2c1a-40df-811d-e9c09eb3f127'],,"[91.8, 7.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,15.220053,-0.41955855,2.0,Low Pass,"[105.7, 1.5]",,,,,75.0,Out,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.635,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5520071690997205
73c11794-03ee-4338-9325-a7eee6047010,245,1,00:05:53.014,5,53,18,1.507124,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4ee2a326-597a-452e-89cd-7e24c0bc8827'],True,"[14.4, 80.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,15805.0,Hernán Daniel Santana Trujillo,16.124516,-2.0899425,2.0,Low Pass,"[6.4, 66.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.014,6.379000000000019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13279685333711255
4ee2a326-597a-452e-89cd-7e24c0bc8827,246,1,00:05:54.521,5,54,18,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['73c11794-03ee-4338-9325-a7eee6047010'],,"[6.4, 66.0]",15805.0,Hernán Daniel Santana Trujillo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.521,1.507000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6012217919742626
695c312c-fd3a-4ea4-ba80-6b39140b7c09,247,1,00:05:54.781,5,54,18,0.363908,17,Pressure,208,Las Palmas,4,From Throw In,1049,Granada,,,,,"[112.7, 13.8]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.781,0.2599999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7517561633099854
e4462f81-9761-499a-8c1b-1afd6112986e,248,1,00:05:55.266,5,55,18,0.0,14,Dribble,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c5d9f41c-2c86-43b9-9c49-9b8169f37df4'],,"[7.2, 66.8]",15805.0,Hernán Daniel Santana Trujillo,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.266,0.48500000000001364,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12877846207843824
c5d9f41c-2c86-43b9-9c49-9b8169f37df4,249,1,00:05:55.266,5,55,18,0.0,4,Duel,208,Las Palmas,4,From Throw In,1049,Granada,,,['e4462f81-9761-499a-8c1b-1afd6112986e'],,"[112.9, 13.3]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,,,11.0,Tackle,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.266,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33038453941016444
b4d6c529-068b-4e32-aaf4-c8f4f6c6c101,250,1,00:06:17.016,6,17,19,3.279994,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['78732dd1-6695-4c52-9ba7-730601b0030a'],,"[6.0, 36.0]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,6929.0,José Vicente Gómez Umpiérrez,57.9,-0.5146474,3.0,High Pass,"[56.4, 7.5]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.016,21.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7797784636031548
78732dd1-6695-4c52-9ba7-730601b0030a,251,1,00:06:20.296,6,20,19,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['b4d6c529-068b-4e32-aaf4-c8f4f6c6c101'],,"[56.4, 7.5]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.296,3.2799999999999727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11903725838972845
34ffffc2-c8a4-44fd-a293-13e084492d5b,252,1,00:06:20.376,6,20,19,0.0,4,Duel,208,Las Palmas,7,From Goal Kick,1049,Granada,,,['16469cd5-2396-4ff8-a2fa-8b1d0f2af835'],,"[62.7, 73.3]",25126.0,Nicolás Federico López Alonso,12.0,Right Midfield,,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.376,0.07999999999998408,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14760876615979734
16469cd5-2396-4ff8-a2fa-8b1d0f2af835,253,1,00:06:20.376,6,20,19,1.019803,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['34ffffc2-c8a4-44fd-a293-13e084492d5b', '56319d1f-c08c-42a1-87af-d250f36a85d5']",,"[57.4, 6.8]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,10755.0,Jonathan Viera Ramos,8.132035,-0.2867454,3.0,High Pass,"[65.2, 4.5]",,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.376,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5514413124180582
56319d1f-c08c-42a1-87af-d250f36a85d5,254,1,00:06:21.396,6,21,19,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['16469cd5-2396-4ff8-a2fa-8b1d0f2af835'],,"[65.2, 4.5]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.396,1.0200000000000387,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6053489703371088
b5294686-061b-477b-b3a7-e3667e97a6f4,255,1,00:06:21.411,6,21,19,0.970372,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['9018ee52-71ab-4fe1-b7a9-d473a03e7087'],,"[65.2, 4.5]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6932.0,Dani Castellano Betancor,10.120276,-2.9325697,3.0,High Pass,"[55.3, 2.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.411,0.014999999999986358,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5489616035073478
9018ee52-71ab-4fe1-b7a9-d473a03e7087,256,1,00:06:22.381,6,22,19,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['b5294686-061b-477b-b3a7-e3667e97a6f4'],,"[55.3, 2.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.381,0.9699999999999704,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46431324050162215
767c33a1-4484-465b-8cb4-a838577712c4,257,1,00:06:22.381,6,22,19,2.139345,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['3f110f17-abc4-4044-9f7c-fbefefd2ba1a', '9018ee52-71ab-4fe1-b7a9-d473a03e7087']",,"[55.3, 2.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,"[55.5, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.381,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6784381233995168
