id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,carry_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,out,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,ball_recovery_recovery_failure,shot_first_time,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,shot_one_on_one,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
284ced51-e327-4d2e-a966-2612b967da8b,501,1,00:12:36.625,12,36,27,0.0,38,Miscontrol,207,Valencia,1,Regular Play,221,Levante UD,,,,,"[29.3, 72.9]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.625,0.1169999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4616880217684797
02bd07bc-51f7-4e99-ab6b-b25f632c9f8e,502,1,00:12:37.241,12,37,27,0.324263,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,['67c9dea3-c385-4d94-9423-7d080fba13b0'],,"[86.5, 4.4]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.241,0.6159999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38800985462562265
67c9dea3-c385-4d94-9423-7d080fba13b0,503,1,00:12:37.383,12,37,27,0.452749,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,['02bd07bc-51f7-4e99-ab6b-b25f632c9f8e'],,"[32.8, 77.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.383,0.14200000000005275,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.861970604061651
d103a302-f111-4f06-ad72-ec34fe12cf36,504,1,00:12:39.191,12,39,27,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,,"[95.5, 8.9]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.191,1.8079999999999927,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4088247400269557
4097d1b8-b8ce-45af-92c4-13dc2483daf0,505,1,00:12:39.191,12,39,27,1.506126,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4fd8c42b-1b40-45e1-a6de-e679cc283fd8', 'd103a302-f111-4f06-ad72-ec34fe12cf36']",,"[95.5, 8.9]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,"[106.8, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.191,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9307885940607354
4fd8c42b-1b40-45e1-a6de-e679cc283fd8,506,1,00:12:40.697,12,40,27,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,['32971cc0-52e6-4e48-a78e-fb42e00e46ec'],,"[106.8, 20.7]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.697,1.5059999999999718,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.437460645531488
32971cc0-52e6-4e48-a78e-fb42e00e46ec,507,1,00:12:40.697,12,40,28,0.0,4,Duel,221,Levante UD,1,Regular Play,221,Levante UD,,,['4fd8c42b-1b40-45e1-a6de-e679cc283fd8'],,"[13.3, 59.4]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,11.0,Tackle,,True,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.697,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5160547865744727
f3c8ce70-8458-4d44-8393-9bf433ce5f78,508,1,00:12:40.697,12,40,28,2.786357,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['32971cc0-52e6-4e48-a78e-fb42e00e46ec', 'd8b35e88-9ec7-4b33-a627-3232ac5a2755']",,"[13.3, 59.4]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,"[5.6, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.697,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8495404983999724
d8b35e88-9ec7-4b33-a627-3232ac5a2755,509,1,00:12:43.484,12,43,28,1.640386,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['2e29c079-1cf6-4d2e-9171-bbe47ad4ea2c'],,"[5.6, 59.8]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,26211.0,Joan Verdú Fernández,24.080074,0.6410094,3.0,High Pass,"[24.9, 74.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.484,2.7870000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9393257918826305
2e29c079-1cf6-4d2e-9171-bbe47ad4ea2c,510,1,00:12:45.124,12,45,28,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['d8b35e88-9ec7-4b33-a627-3232ac5a2755'],,"[24.9, 74.2]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.124,1.6399999999999864,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3508129406963427
340fb2bd-4cee-4b26-b7cf-b6f60be20c59,511,1,00:12:45.124,12,45,28,4.935569,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2e29c079-1cf6-4d2e-9171-bbe47ad4ea2c', '38d29568-455b-4fb7-b0e8-6f0232685742', '7ed086d5-8a50-4a70-a943-40609c13c98e']",,"[24.9, 74.2]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,,,,,,,,,,,,True,,,"[11.0, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.124,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05108832618797232
7ed086d5-8a50-4a70-a943-40609c13c98e,512,1,00:12:45.893,12,45,28,2.965827,17,Pressure,221,Levante UD,1,Regular Play,207,Valencia,,,['340fb2bd-4cee-4b26-b7cf-b6f60be20c59'],,"[91.0, 4.9]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.893,0.7690000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22783952838648913
38d29568-455b-4fb7-b0e8-6f0232685742,513,1,00:12:50.060,12,50,28,2.017528,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['9b3087ca-926d-4c8f-9abe-be2634212107'],,"[11.0, 76.1]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,23843.0,Diego Mariño Villar,19.32589,-1.9138203,1.0,Ground Pass,"[4.5, 57.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.06,4.166999999999916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9199547903493106
32d93fa7-1e8d-4f76-94c0-1b19d9f34103,514,1,00:12:51.432,12,51,28,0.475435,17,Pressure,221,Levante UD,1,Regular Play,207,Valencia,,,,,"[112.8, 22.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.432,1.372000000000071,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0417886238769688
9b3087ca-926d-4c8f-9abe-be2634212107,515,1,00:12:52.077,12,52,28,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['38d29568-455b-4fb7-b0e8-6f0232685742'],,"[4.5, 57.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.077,0.6449999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5198062308899397
02cbef6f-4124-470e-b0d4-d83abaff8036,516,1,00:12:52.077,12,52,28,1.629487,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['8879060f-883f-45c0-a639-20bbf195f293'],,"[2.4, 59.6]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,29.039455,0.26836622,2.0,Low Pass,"[30.4, 67.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.077,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.47579383572502687
8879060f-883f-45c0-a639-20bbf195f293,517,1,00:12:53.707,12,53,28,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,207,Valencia,,,['02cbef6f-4124-470e-b0d4-d83abaff8036'],,"[89.7, 12.8]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.707,1.6299999999999955,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5303224138697588
6c693eea-cc08-4f24-a2f9-54f28d1bb001,518,1,00:12:53.707,12,53,28,2.185195,43,Carry,221,Levante UD,1,Regular Play,207,Valencia,,,"['04b7c56d-0e22-42ed-9015-945e7f126935', '4957225d-adad-4851-89fd-9097ec899391', '8879060f-883f-45c0-a639-20bbf195f293']",,"[89.7, 12.8]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,True,,,"[94.4, 21.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.707,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8650341039716701
04b7c56d-0e22-42ed-9015-945e7f126935,519,1,00:12:54.964,12,54,28,0.584347,17,Pressure,221,Levante UD,1,Regular Play,221,Levante UD,,,['6c693eea-cc08-4f24-a2f9-54f28d1bb001'],,"[28.9, 66.0]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9639999999999,1.2569999999999482,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9306153371957665
4957225d-adad-4851-89fd-9097ec899391,520,1,00:12:55.892,12,55,28,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,207,Valencia,,,['ae33fafe-5359-4af4-b800-bbdc5a74ee9f'],,"[94.4, 21.3]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,775.892,0.928000000000111,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.761151929850446
ae33fafe-5359-4af4-b800-bbdc5a74ee9f,521,1,00:12:55.892,12,55,28,0.0,21,Foul Won,221,Levante UD,1,Regular Play,221,Levante UD,,,['4957225d-adad-4851-89fd-9097ec899391'],,"[25.7, 58.8]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.892,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15455453714226597
98c68fdd-4ede-479b-8f24-5846cc0af9e6,522,1,00:13:59.020,13,59,29,3.130235,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['68cb8ca7-e6f1-42d8-acad-5ec9d46bc2eb'],,"[30.2, 63.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,25134.0,Deyverson Brum Silva Acosta,55.365692,-0.4684941,3.0,High Pass,"[79.6, 38.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.02,63.12799999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5556100687084583
68cb8ca7-e6f1-42d8-acad-5ec9d46bc2eb,523,1,00:14:02.150,14,2,29,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['98c68fdd-4ede-479b-8f24-5846cc0af9e6'],,"[79.6, 38.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.15,3.1299999999999955,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1846845140151694
4442c55d-fbe5-4322-9820-7ef1e82f50ee,524,1,00:14:02.150,14,2,29,0.80574,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['2f486a95-3988-42ae-a007-9d782caaadee', 'c478e14f-a069-456d-b591-28494e3685f2']",,"[79.6, 38.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,7141.0,Giuseppe Rossi,11.200892,0.13432144,2.0,Low Pass,"[90.7, 40.4]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.15,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8825830812383063
c478e14f-a069-456d-b591-28494e3685f2,525,1,00:14:02.956,14,2,29,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['4442c55d-fbe5-4322-9820-7ef1e82f50ee'],,"[88.0, 35.7]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.956,0.80600000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8632160632557104
2f486a95-3988-42ae-a007-9d782caaadee,526,1,00:14:02.956,14,2,29,1.851224,30,Pass,221,Levante UD,3,From Free Kick,207,Valencia,,,"['4442c55d-fbe5-4322-9820-7ef1e82f50ee', '4bdf89a2-abea-4120-a5ad-c94bf7024c7e']",,"[29.4, 39.7]",4406.0,Aymen Abdennour,5.0,Left Center Back,18724.0,Sofiane Feghouli,28.85065,0.5225855,3.0,High Pass,"[54.4, 54.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.956,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10605594005161545
4bdf89a2-abea-4120-a5ad-c94bf7024c7e,527,1,00:14:04.807,14,4,29,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,207,Valencia,,,['2f486a95-3988-42ae-a007-9d782caaadee'],,"[54.4, 54.1]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.807,1.850999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19697954459298572
61f3c4fa-3dcc-4480-a25d-f435cb7f9e50,528,1,00:14:04.911,14,4,29,1.482136,30,Pass,221,Levante UD,3,From Free Kick,207,Valencia,,,"['a7458a8f-9692-410a-93b2-6b284ac475ed', 'fe0beaec-2990-42b7-b3e5-ce07e3dc4e47']",,"[54.4, 54.1]",18724.0,Sofiane Feghouli,17.0,Right Wing,6402.0,Francisco Alcácer García,19.791412,0.09614931,2.0,Low Pass,"[74.1, 56.0]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.911,0.10399999999992815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.397597692610298
a7458a8f-9692-410a-93b2-6b284ac475ed,529,1,00:14:06.393,14,6,29,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,207,Valencia,,,['61f3c4fa-3dcc-4480-a25d-f435cb7f9e50'],,"[68.7, 59.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.393,1.4820000000000846,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5854908976366586
fe0beaec-2990-42b7-b3e5-ce07e3dc4e47,530,1,00:14:06.393,14,6,29,3.180228,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['61f3c4fa-3dcc-4480-a25d-f435cb7f9e50', 'be992c4d-c94b-4ff6-b2d2-e71d86dd4c56']",,"[46.0, 24.1]",6647.0,Zouhair Feddal,5.0,Left Center Back,23843.0,Diego Mariño Villar,32.2374,2.9131663,1.0,Ground Pass,"[14.6, 31.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.393,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.26395498371301707
be992c4d-c94b-4ff6-b2d2-e71d86dd4c56,531,1,00:14:09.573,14,9,29,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['fe0beaec-2990-42b7-b3e5-ce07e3dc4e47'],,"[14.6, 31.4]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.573,3.17999999999995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.371241394005011
c864a774-0232-4a4d-b31f-cc94dd3a3650,532,1,00:14:09.573,14,9,29,0.693852,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['45fbeb6a-f99c-4c23-b285-cf7975ef70b5', 'be992c4d-c94b-4ff6-b2d2-e71d86dd4c56', 'eaaad5c7-fa84-42d8-a83e-f9f5a26928c6']",,"[14.6, 31.4]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,True,,,"[15.9, 34.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.573,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6851878344234126
eaaad5c7-fa84-42d8-a83e-f9f5a26928c6,533,1,00:14:10.113,14,10,29,0.329273,17,Pressure,221,Levante UD,3,From Free Kick,207,Valencia,,,"['45fbeb6a-f99c-4c23-b285-cf7975ef70b5', 'c864a774-0232-4a4d-b31f-cc94dd3a3650']",,"[92.5, 49.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.113,0.5400000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5578506193433955
45fbeb6a-f99c-4c23-b285-cf7975ef70b5,534,1,00:14:10.267,14,10,29,2.066255,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['5c6de316-0b19-48ab-82cc-df83f1418d77', 'eaaad5c7-fa84-42d8-a83e-f9f5a26928c6']",,"[15.9, 34.2]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,6647.0,Zouhair Feddal,27.071203,-1.1401945,1.0,Ground Pass,"[27.2, 9.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.267,0.15399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.18437197187450183
5c6de316-0b19-48ab-82cc-df83f1418d77,535,1,00:14:12.333,14,12,29,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['45fbeb6a-f99c-4c23-b285-cf7975ef70b5'],,"[27.2, 9.6]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.333,2.0659999999999172,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39216401021970637
ef043da8-797a-40af-ac5e-0c4c3a922ba4,536,1,00:14:12.333,14,12,29,3.286494,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['4ed50b25-8d23-48de-b904-51f8d707087b', '5c6de316-0b19-48ab-82cc-df83f1418d77']",,"[27.2, 9.6]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,"[36.2, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.333,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37233647840302164
