id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,foul_won_defensive,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,pass_cross,block_offensive,pass_deflected,block_deflection,pass_inswinging,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_straight,pass_cut_back,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,foul_committed_advantage,foul_won_advantage,pass_through_ball,50_50_outcome_id,50_50_outcome_name,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_aerial_won,miscontrol_aerial_won,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3c7100f2-6407-4415-87fd-5f8f4631a4a8,1909,2,00:01:52.627,46,52,134,0.808758,30,Pass,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,['6a47d7cb-0609-4f4a-b127-ba798f4c2a90'],,"[74.9, 5.5]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,6668.0,José Luis Morales Nogales,8.39345,2.8763855,1.0,Ground Pass,"[66.8, 7.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.627,1.8149999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6275655608192909
6a47d7cb-0609-4f4a-b127-ba798f4c2a90,1910,2,00:01:53.436,46,53,134,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,['3c7100f2-6407-4415-87fd-5f8f4631a4a8'],,"[66.8, 7.7]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.436,0.8090000000000117,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19287422075754335
6820675a-ce96-4b59-b368-3161101314eb,1911,2,00:01:53.436,46,53,134,1.016233,43,Carry,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,"['447b92f9-39d8-4345-87af-f38547c5a17b', '6a47d7cb-0609-4f4a-b127-ba798f4c2a90']",,"[66.8, 7.7]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[70.0, 11.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.436,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23226382588047367
447b92f9-39d8-4345-87af-f38547c5a17b,1912,2,00:01:54.452,46,54,134,1.691754,30,Pass,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,"['2c67ec6c-e1b7-488c-9b40-531dc758c280', 'ecda229f-511b-4c73-b5be-0e8b5d0f2102']",,"[70.0, 11.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,5678.0,Jefferson Andrés Lerma Solís,31.10402,0.37871534,3.0,High Pass,"[98.9, 22.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.452,1.0159999999999911,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7158054748273257
ecda229f-511b-4c73-b5be-0e8b5d0f2102,1913,2,00:01:56.144,46,56,134,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,['447b92f9-39d8-4345-87af-f38547c5a17b'],,"[101.0, 26.8]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.144,1.6920000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9513297516407534
2c67ec6c-e1b7-488c-9b40-531dc758c280,1914,2,00:01:56.144,46,56,134,1.569665,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['447b92f9-39d8-4345-87af-f38547c5a17b', 'a7ebfb2c-24ad-4e1d-844b-a00046cf976f']",,"[21.2, 57.2]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,6797.0,Daniel Wass,22.604645,0.5806408,2.0,Low Pass,"[40.1, 69.6]",40.0,Right Foot,64.0,Interception,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.144,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8354496333136333
a7ebfb2c-24ad-4e1d-844b-a00046cf976f,1915,2,00:01:57.714,46,57,134,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['2c67ec6c-e1b7-488c-9b40-531dc758c280'],,"[40.1, 69.6]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.714,1.5699999999999932,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.444259609451629
4874c0f7-dead-4586-9bd5-357c23198bf5,1916,2,00:01:57.714,46,57,134,1.159393,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['7c01a13d-130b-4964-9ee4-a38ec000ae5f', 'a7ebfb2c-24ad-4e1d-844b-a00046cf976f', 'dc30fb57-717e-4178-8564-eb59209f286d']",,"[40.1, 69.6]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,"[38.5, 76.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.714,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3940049668857101
7c01a13d-130b-4964-9ee4-a38ec000ae5f,1917,2,00:01:58.397,46,58,134,0.485402,17,Pressure,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,"['4874c0f7-dead-4586-9bd5-357c23198bf5', 'dc30fb57-717e-4178-8564-eb59209f286d']",,"[83.2, 8.3]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.397,0.6830000000000069,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5654861963446783
dc30fb57-717e-4178-8564-eb59209f286d,1918,2,00:01:58.873,46,58,134,0.590425,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['783801e5-74c8-4a08-ab7f-8adb5caa23b2', '7c01a13d-130b-4964-9ee4-a38ec000ae5f']",,"[38.5, 76.0]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,6802.0,Jonathan Castro Otto,10.46948,-2.840987,1.0,Ground Pass,"[28.5, 72.9]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.873,0.4759999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8548406937927198
783801e5-74c8-4a08-ab7f-8adb5caa23b2,1919,2,00:01:59.464,46,59,134,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['dc30fb57-717e-4178-8564-eb59209f286d'],,"[28.5, 72.9]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.464,0.590999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07134767365016004
1ed0616d-c613-4a7d-be99-df26cf7cbb2e,1920,2,00:01:59.464,46,59,134,0.5605,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['0e92decc-547b-4448-bde3-8127a67022d3', '783801e5-74c8-4a08-ab7f-8adb5caa23b2']",,"[28.5, 72.9]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,"[28.5, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.464,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.567162526049951
0e92decc-547b-4448-bde3-8127a67022d3,1921,2,00:02:00.024,47,0,134,0.416638,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['4e05f459-a0ed-4d4d-b1de-5107cadfe7c8', '5dcc5396-65bc-4528-9ce3-c0363239bdd3']",,"[28.5, 72.9]",6802.0,Jonathan Castro Otto,2.0,Right Back,6797.0,Daniel Wass,5.3851647,0.26299474,1.0,Ground Pass,"[33.7, 74.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.024,0.5600000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9160723360645888
5dcc5396-65bc-4528-9ce3-c0363239bdd3,1922,2,00:02:00.441,47,0,134,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['0e92decc-547b-4448-bde3-8127a67022d3'],,"[39.7, 78.0]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.441,0.4170000000000016,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9346643056237635
4e05f459-a0ed-4d4d-b1de-5107cadfe7c8,1923,2,00:02:00.441,47,0,135,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['0e92decc-547b-4448-bde3-8127a67022d3'],,"[86.4, 5.8]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.441,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7927438476238337
ed93f791-ad3b-4e2b-84ff-623ce6bdaf05,1924,2,00:02:00.441,47,0,135,4.521261,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4e05f459-a0ed-4d4d-b1de-5107cadfe7c8', 'c5754ed8-4781-403c-9327-9799bc05dd7d']",,"[86.4, 5.8]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,"[90.2, 4.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.441,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13088690747706977
c5754ed8-4781-403c-9327-9799bc05dd7d,1925,2,00:02:04.962,47,4,135,1.544773,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['2914feaa-1410-46f9-abf2-cb5f209f1368'],,"[90.2, 4.5]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,27463.0,Mauricio Andrés Cuero Castillo,22.227236,-0.04950906,1.0,Ground Pass,"[112.4, 3.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.962,4.521000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.255314616452742
2914feaa-1410-46f9-abf2-cb5f209f1368,1926,2,00:02:06.507,47,6,135,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['c5754ed8-4781-403c-9327-9799bc05dd7d'],,"[112.4, 3.4]",27463.0,Mauricio Andrés Cuero Castillo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.507,1.5450000000000017,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6063972034947155
b2124de7-f313-4497-b9b0-5284bf6a7ba0,1927,2,00:02:06.507,47,6,135,0.237784,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2914feaa-1410-46f9-abf2-cb5f209f1368', '6d5ac6ce-e18a-4679-b910-77421900c516']",,"[112.4, 3.4]",27463.0,Mauricio Andrés Cuero Castillo,12.0,Right Midfield,,,,,,,,,,,,"[112.4, 3.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.507,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9814439601454512
6d5ac6ce-e18a-4679-b910-77421900c516,1928,2,00:02:06.745,47,6,135,3.311941,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['4ed7aa24-5253-4f3e-9ab2-b69d5ad2bb15'],,"[112.4, 3.4]",27463.0,Mauricio Andrés Cuero Castillo,12.0,Right Midfield,6787.0,Pedro López Muñoz,55.333626,1.8622531,2.0,Low Pass,"[96.5, 56.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.745,0.23799999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8555493404165049
4ed7aa24-5253-4f3e-9ab2-b69d5ad2bb15,1929,2,00:02:10.057,47,10,135,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['6d5ac6ce-e18a-4679-b910-77421900c516'],,"[96.5, 56.4]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.057,3.3119999999999834,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35267347242399694
2863bab0-48ae-456a-81e3-07b2facc9a4b,1930,2,00:02:10.057,47,10,135,0.04,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4787b973-7b81-4c67-babd-e7fb1f398e4b', '4ed7aa24-5253-4f3e-9ab2-b69d5ad2bb15']",,"[96.5, 56.4]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[96.5, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.057,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08053177188809746
4787b973-7b81-4c67-babd-e7fb1f398e4b,1931,2,00:02:10.097,47,10,135,0.747676,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['8178f5ce-93c7-46a5-901c-bccf31c107fd'],,"[96.5, 56.4]",6787.0,Pedro López Muñoz,2.0,Right Back,5678.0,Jefferson Andrés Lerma Solís,14.767871,-1.3800408,1.0,Ground Pass,"[99.3, 41.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,888c4fb1-feca-4d07-97c1-33386a8f73f1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.097,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6993500533985115
8178f5ce-93c7-46a5-901c-bccf31c107fd,1932,2,00:02:10.844,47,10,135,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['4787b973-7b81-4c67-babd-e7fb1f398e4b'],,"[99.3, 41.9]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.844,0.7469999999999857,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4218105406934457
991beb68-0821-458c-a051-477356a7cb29,1933,2,00:02:10.844,47,10,135,0.491688,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['8178f5ce-93c7-46a5-901c-bccf31c107fd', '888c4fb1-feca-4d07-97c1-33386a8f73f1', 'dc90525a-4f41-42a2-9f04-8a4b3c3b4b87']",,"[99.3, 41.9]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,"[100.9, 45.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.844,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027379566969274127
dc90525a-4f41-42a2-9f04-8a4b3c3b4b87,1934,2,00:02:11.051,47,11,135,0.41488,17,Pressure,221,Levante UD,1,Regular Play,209,Celta Vigo,,,"['888c4fb1-feca-4d07-97c1-33386a8f73f1', '991beb68-0821-458c-a051-477356a7cb29']",,"[17.1, 42.8]",6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.051,0.20699999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21683072646302237
888c4fb1-feca-4d07-97c1-33386a8f73f1,1935,2,00:02:11.336,47,11,135,0.129755,16,Shot,221,Levante UD,1,Regular Play,221,Levante UD,,,"['70473d04-eea1-4fe9-a6ba-d7d1bc346edc', '8fe893a1-0048-486d-a386-4019b1d792d8', 'dc90525a-4f41-42a2-9f04-8a4b3c3b4b87']",,"[100.9, 45.6]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0.095604986,"[101.9, 45.3]",4787b973-7b81-4c67-babd-e7fb1f398e4b,93.0,Normal,40.0,Right Foot,87.0,Open Play,96.0,Blocked,,"[{'location': [105.6, 51.8], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.4, 51.6], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.8, 26.4], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 21.5], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 34.0], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 44.8], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 38.4], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 50.7], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.9, 50.3], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.8, 42.1], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 34.6], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 19.5], 'player': {'id': 27463, 'name': 'Mauricio Andrés Cuero Castillo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.336,0.285000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4866701271281707
70473d04-eea1-4fe9-a6ba-d7d1bc346edc,1936,2,00:02:11.466,47,11,135,0.0,6,Block,221,Levante UD,1,Regular Play,209,Celta Vigo,,,['888c4fb1-feca-4d07-97c1-33386a8f73f1'],,"[18.2, 34.8]",6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.466,0.12999999999999545,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8231156392504432
8fe893a1-0048-486d-a386-4019b1d792d8,1937,2,00:02:11.546,47,11,135,0.0,23,Goal Keeper,221,Levante UD,1,Regular Play,209,Celta Vigo,,,['888c4fb1-feca-4d07-97c1-33386a8f73f1'],,"[4.3, 38.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4.3, 38.0]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.546,0.07999999999998408,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32221152423097776
4d913363-021f-437a-802b-1115530a8c50,1938,2,00:02:12.697,47,12,135,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,,"[76.6, 60.0]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.697,1.1510000000000105,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9956329633492552
21911fd9-d5de-4a4a-b7b8-8dc142c0f9fe,1939,2,00:02:12.697,47,12,135,2.02772,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['47c6f33c-7639-4ab1-ae4a-d768297190c8', '4d913363-021f-437a-802b-1115530a8c50']",,"[76.6, 60.0]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,"[74.6, 60.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.697,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8941002705255202
47c6f33c-7639-4ab1-ae4a-d768297190c8,1940,2,00:02:14.725,47,14,135,1.195532,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['cc8e29e0-b766-4317-a65b-3eccb08e7b38'],,"[74.6, 60.6]",27122.0,Simão Mate,10.0,Center Defensive Midfield,26012.0,David Navarro Pedrós,18.266088,-2.7244802,1.0,Ground Pass,"[57.9, 53.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.725,2.0279999999999916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34729393498226335
