id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_shot_assist,shot_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,clearance_head,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,clearance_other,50_50_outcome_id,50_50_outcome_name,goalkeeper_end_location,pass_outswinging,ball_recovery_recovery_failure,shot_aerial_won,pass_inswinging,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_cut_back,pass_deflected,shot_open_goal,foul_won_defensive,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,clearance_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
eb9c7fdf-7994-4e15-9dfa-bb88e8db64a0,1619,1,00:42:30.788,42,30,93,4.739216,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5e833083-dfde-4d42-b477-c6590b0f8bb0', 'fb9d1990-d60f-4f0b-9db3-2f45014edefd']",,"[49.4, 27.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6356.0,Michael Krohn-Dehli,50.105587,-0.1421793,3.0,High Pass,"[99.0, 20.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.788,1.3299999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.28789590089591066
fb9d1990-d60f-4f0b-9db3-2f45014edefd,1620,1,00:42:35.527,42,35,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['eb9c7fdf-7994-4e15-9dfa-bb88e8db64a0'],,"[99.0, 20.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.527,4.739000000000033,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2139120488120908
221c137a-21e8-4f62-a08c-7b6a2509b63b,1621,1,00:42:35.527,42,35,93,3.024931,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5844d66b-ae90-41fc-b7f4-86dbdeb8be5f', 'f1634859-ec7d-4d9a-91dd-63b58b538400', 'fb9d1990-d60f-4f0b-9db3-2f45014edefd']",,"[99.0, 20.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[99.6, 20.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.527,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04719788410595527
5844d66b-ae90-41fc-b7f4-86dbdeb8be5f,1622,1,00:42:35.538,42,35,93,3.188376,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,"['221c137a-21e8-4f62-a08c-7b6a2509b63b', 'f1634859-ec7d-4d9a-91dd-63b58b538400']",,"[18.4, 59.1]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.538,0.010999999999967258,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3456081477470472
f1634859-ec7d-4d9a-91dd-63b58b538400,1623,1,00:42:38.552,42,38,93,0.8695,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3350b9ff-8d31-4e1c-951b-65d3d66f52f0', '5844d66b-ae90-41fc-b7f4-86dbdeb8be5f']",,"[99.6, 20.8]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,27483.0,Benoît Trémoulinas,10.526158,0.89308804,1.0,Ground Pass,"[106.2, 29.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.552,3.0140000000001237,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6928759375900029
3350b9ff-8d31-4e1c-951b-65d3d66f52f0,1624,1,00:42:39.421,42,39,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['f1634859-ec7d-4d9a-91dd-63b58b538400'],,"[106.2, 29.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.421,0.8689999999996871,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.656275733412654
d74e86b0-e2d2-4a2d-9bb4-5d0647dcd646,1625,1,00:42:39.421,42,39,93,1.192317,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['1127ba14-dddf-455f-a6c7-6b0b6727c107', '3350b9ff-8d31-4e1c-951b-65d3d66f52f0']",,"[106.2, 29.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[115.3, 29.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.421,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.056281705091213774
1127ba14-dddf-455f-a6c7-6b0b6727c107,1626,1,00:42:40.614,42,40,93,0.693637,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['70b9376c-ba04-4086-9fc7-2b59f9246eb0', 'e5203ee5-929f-43e7-a2e3-49b19cd85750']",,"[115.3, 29.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,3497.0,Vicente Iborra De La Fuente,9.128527,2.0001438,1.0,Ground Pass,"[111.5, 37.3]",38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2560.614,1.193000000000211,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09180820002192036
e5203ee5-929f-43e7-a2e3-49b19cd85750,1627,1,00:42:41.307,42,41,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['1127ba14-dddf-455f-a6c7-6b0b6727c107'],,"[110.5, 48.2]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.307,0.6929999999997563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8589323326920885
70b9376c-ba04-4086-9fc7-2b59f9246eb0,1628,1,00:42:41.307,42,41,93,0.0,10,Interception,213,Sevilla,1,Regular Play,221,Levante UD,,,['1127ba14-dddf-455f-a6c7-6b0b6727c107'],,"[8.6, 42.8]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.307,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7992633769212015
1cb5abc4-0605-4118-ba18-72f433d10976,1629,1,00:42:41.307,42,41,93,0.856314,43,Carry,213,Sevilla,1,Regular Play,221,Levante UD,,,"['70b9376c-ba04-4086-9fc7-2b59f9246eb0', 'dcbd6587-3505-4de5-87c7-02f684515270']",,"[8.6, 42.8]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,"[8.3, 48.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.307,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.155318183473247
dcbd6587-3505-4de5-87c7-02f684515270,1630,1,00:42:42.164,42,42,93,1.386942,30,Pass,213,Sevilla,1,Regular Play,221,Levante UD,,,['23212262-5b94-4c09-a2a4-28ef1e5d38c1'],,"[8.3, 48.0]",27122.0,Simão Mate,11.0,Left Defensive Midfield,24149.0,José Antonio García Rabasco,6.040695,0.33745608,1.0,Ground Pass,"[14.0, 50.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.164,0.8570000000004256,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1664404754358597
23212262-5b94-4c09-a2a4-28ef1e5d38c1,1631,1,00:42:43.551,42,43,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,221,Levante UD,,,['dcbd6587-3505-4de5-87c7-02f684515270'],,"[14.0, 50.0]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.551,1.3869999999997162,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23014563450947245
6ae961eb-8cc4-4bba-9e26-6ffeb58d43de,1632,1,00:42:43.551,42,43,93,2.439997,43,Carry,213,Sevilla,1,Regular Play,221,Levante UD,,,"['23212262-5b94-4c09-a2a4-28ef1e5d38c1', '92dc72cc-6772-41aa-8605-c44c129292c2']",,"[14.0, 50.0]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.9, 55.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.551,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6956784622758481
92dc72cc-6772-41aa-8605-c44c129292c2,1633,1,00:42:45.991,42,45,93,1.332022,30,Pass,213,Sevilla,1,Regular Play,221,Levante UD,,,"['81de78f4-7a9f-4c71-b03f-191f9436fde8', 'c09120cb-856f-4496-b1cf-f8976ae9ea22']",,"[35.9, 55.0]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,7141.0,Giuseppe Rossi,36.98351,-1.0090443,1.0,Ground Pass,"[55.6, 23.7]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.991,2.4400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34690759349937106
81de78f4-7a9f-4c71-b03f-191f9436fde8,1634,1,00:42:47.323,42,47,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,221,Levante UD,,,['92dc72cc-6772-41aa-8605-c44c129292c2'],,"[58.6, 21.8]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.323,1.33199999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26087855494976586
c09120cb-856f-4496-b1cf-f8976ae9ea22,1635,1,00:42:47.323,42,47,93,0.0,10,Interception,213,Sevilla,1,Regular Play,213,Sevilla,,,['92dc72cc-6772-41aa-8605-c44c129292c2'],,"[64.5, 56.4]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.323,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.14971577431437844
7657be87-5a7c-4506-aaec-f0c403885b29,1636,1,00:42:49.270,42,49,93,2.448848,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['970d5031-83d5-428a-b5a8-f089157e5dfc'],,"[50.7, 17.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,7154.0,Sebastián Carlos Cristóforo Pepe,22.84316,2.5147276,1.0,Ground Pass,"[32.2, 30.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.27,1.9470000000001164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9309393354875414
970d5031-83d5-428a-b5a8-f089157e5dfc,1637,1,00:42:51.719,42,51,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['7657be87-5a7c-4506-aaec-f0c403885b29'],,"[32.2, 30.7]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.719,2.449000000000069,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5975168567968792
67075319-9ede-40ae-9fb8-6fd878eef938,1638,1,00:42:51.719,42,51,93,0.906792,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['05d63aa2-b631-4970-9988-7ac2885817fc', '970d5031-83d5-428a-b5a8-f089157e5dfc']",,"[32.2, 30.7]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[29.2, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.719,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5534061191331838
05d63aa2-b631-4970-9988-7ac2885817fc,1639,1,00:42:52.626,42,52,93,3.138939,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['a0fc5548-2fc1-477a-af73-de74db50f2e2'],,"[29.2, 32.7]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,6823.0,Sergio Rico González,25.401772,2.6761844,1.0,Ground Pass,"[6.5, 44.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.626,0.9070000000001528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2053325144977245
b1fac970-62cd-47a8-a7f7-28fe49a379ac,1640,1,00:42:55.118,42,55,93,2.316526,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,"['4333b363-9622-43f9-afc3-0180cc39651c', '719c5392-6d41-4fcd-999d-b64d929fe3a5', 'a0fc5548-2fc1-477a-af73-de74db50f2e2']",,"[105.1, 39.2]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.118,2.4919999999997344,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9526738850239671
a0fc5548-2fc1-477a-af73-de74db50f2e2,1641,1,00:42:55.765,42,55,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['05d63aa2-b631-4970-9988-7ac2885817fc', 'b1fac970-62cd-47a8-a7f7-28fe49a379ac']",,"[6.5, 44.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.765,0.6469999999999345,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2786800807989471
4333b363-9622-43f9-afc3-0180cc39651c,1642,1,00:42:55.765,42,55,93,1.450507,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['719c5392-6d41-4fcd-999d-b64d929fe3a5', 'a0fc5548-2fc1-477a-af73-de74db50f2e2', 'b1fac970-62cd-47a8-a7f7-28fe49a379ac']",,"[6.5, 44.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,"[8.2, 48.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.765,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7395623188016266
719c5392-6d41-4fcd-999d-b64d929fe3a5,1643,1,00:42:57.215,42,57,93,3.100975,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['b1fac970-62cd-47a8-a7f7-28fe49a379ac', 'c6e3babc-0d96-4a41-847c-6d274db825f4', 'e1e647eb-21db-40fb-89bb-f7caaf1cab62']",,"[8.2, 48.7]",6823.0,Sergio Rico González,1.0,Goalkeeper,21210.0,Mariano Ferreira Filho,53.711266,0.469476,3.0,High Pass,"[56.1, 73.0]",40.0,Right Foot,,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.215,1.4500000000002728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9305734772691567
c6e3babc-0d96-4a41-847c-6d274db825f4,1644,1,00:43:00.316,43,0,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['719c5392-6d41-4fcd-999d-b64d929fe3a5'],,"[58.2, 73.6]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.316,3.100999999999658,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4074442221455169
62e6f984-f40a-42f7-a32a-0448966e1ac3,1645,1,00:43:00.316,43,0,93,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['e1e647eb-21db-40fb-89bb-f7caaf1cab62'],,"[56.1, 73.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.316,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1778580862045961
e1e647eb-21db-40fb-89bb-f7caaf1cab62,1646,1,00:43:00.316,43,0,93,2.768847,30,Pass,213,Sevilla,1,Regular Play,221,Levante UD,,,"['62e6f984-f40a-42f7-a32a-0448966e1ac3', '719c5392-6d41-4fcd-999d-b64d929fe3a5', '8b43c368-39b7-4d19-aa6c-19b7c1799406', 'a16fd41d-f47f-4ebf-a97d-d8c42dbe1927']",,"[64.0, 7.1]",6784.0,Antonio García Aranda,6.0,Left Back,6668.0,José Luis Morales Nogales,10.704205,0.02803004,3.0,High Pass,"[74.7, 7.4]",,,66.0,Recovery,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.316,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9449249358750593
8b43c368-39b7-4d19-aa6c-19b7c1799406,1647,1,00:43:03.085,43,3,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,221,Levante UD,,,['e1e647eb-21db-40fb-89bb-f7caaf1cab62'],,"[73.1, 8.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.085,2.769000000000233,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5533686130028738
a16fd41d-f47f-4ebf-a97d-d8c42dbe1927,1648,1,00:43:03.085,43,3,93,0.805257,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a21ecdb5-ecc1-44cd-8cb8-da0fa235abad', 'e1e647eb-21db-40fb-89bb-f7caaf1cab62']",,"[45.4, 72.7]",3253.0,Adil Rami,3.0,Right Center Back,21210.0,Mariano Ferreira Filho,13.061394,0.20039855,2.0,Low Pass,"[58.2, 75.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.085,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5799541813526151
a21ecdb5-ecc1-44cd-8cb8-da0fa235abad,1649,1,00:43:03.891,43,3,93,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['a16fd41d-f47f-4ebf-a97d-d8c42dbe1927'],,"[58.2, 75.3]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.891,0.80600000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7573311815231765
241a70d4-0b88-499b-8955-b13e9ab47149,1650,1,00:43:03.891,43,3,93,2.334072,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['1dede1be-7643-48a3-87dc-87d5356db90f', '3c84fad9-7d9d-45d1-aa1f-cf41f8b50b90', 'a21ecdb5-ecc1-44cd-8cb8-da0fa235abad']",,"[58.2, 75.3]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[69.6, 74.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.891,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6637431292380097
1dede1be-7643-48a3-87dc-87d5356db90f,1651,1,00:43:05.727,43,5,93,0.628102,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,"['241a70d4-0b88-499b-8955-b13e9ab47149', '3c84fad9-7d9d-45d1-aa1f-cf41f8b50b90']",,"[54.6, 7.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.727,1.8359999999997854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9280104214016903
