id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_right_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,shot_one_on_one,pass_inswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_no_touch,pass_goal_assist,pass_through_ball,dribble_nutmeg,shot_deflected,block_deflection,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
4f3ccd11-96a5-4a1c-a9ad-3182fcd1227e,307,1,00:07:29.952,7,29,16,1.154,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['e13fd031-a891-433a-8da2-f5005779d329'],"[76.9, 59.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,12.124768,0.6154557,2.0,Low Pass,"[86.8, 66.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.952,2.877999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2851395089209121
e13fd031-a891-433a-8da2-f5005779d329,308,1,00:07:31.106,7,31,16,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['4f3ccd11-96a5-4a1c-a9ad-3182fcd1227e'],"[86.8, 66.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.106,1.1539999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6882345401746692
9d97a436-8868-467f-ba8f-50e2342c63e7,309,1,00:07:31.106,7,31,16,0.7401,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['e13fd031-a891-433a-8da2-f5005779d329', 'fa668ad2-bb82-4729-af97-2011ea9e60a9']","[86.8, 66.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[88.2, 66.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.106,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13074875906172156
fa668ad2-bb82-4729-af97-2011ea9e60a9,310,1,00:07:31.846,7,31,16,1.3193,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['e76cf6ca-06b9-4fee-bb69-2517e6d12647'],"[88.2, 66.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5470.0,Ivan Rakitić,16.732304,-0.12583758,1.0,Ground Pass,"[104.8, 64.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.846,0.7400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9992416113309638
e76cf6ca-06b9-4fee-bb69-2517e6d12647,311,1,00:07:33.166,7,33,16,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['fa668ad2-bb82-4729-af97-2011ea9e60a9'],"[104.8, 64.3]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.166,1.3199999999999932,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.872571407898933
4cec6b6c-fe29-4e13-95e8-f81e12a485e1,312,1,00:07:33.166,7,33,16,1.0691,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['7374e118-40b8-45c8-a165-afd8f746f771', '8358efab-16ab-4874-b29c-2a3e1ddec6b9', 'e76cf6ca-06b9-4fee-bb69-2517e6d12647']","[104.8, 64.3]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[107.4, 61.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.166,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.879826937329331
7374e118-40b8-45c8-a165-afd8f746f771,313,1,00:07:33.287,7,33,16,0.552243,17,Pressure,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,,,['4cec6b6c-fe29-4e13-95e8-f81e12a485e1'],"[14.3, 19.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.287,0.1209999999999809,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.44055539982068725
d020339b-e944-495a-8432-80629165194e,314,1,00:07:34.235,7,34,16,0.0,39,Dribbled Past,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,,,['8358efab-16ab-4874-b29c-2a3e1ddec6b9'],"[13.6, 19.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.235,0.9480000000000359,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7076796002899384
8358efab-16ab-4874-b29c-2a3e1ddec6b9,315,1,00:07:34.235,7,34,16,0.0,14,Dribble,217,Barcelona,3,From Free Kick,217,Barcelona,,,['d020339b-e944-495a-8432-80629165194e'],"[107.4, 61.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.235,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.534187259618697
504fd476-b78d-4105-ae1e-bcba92067a93,316,1,00:07:34.618,7,34,16,0.0,9,Clearance,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,,,,"[14.1, 23.4]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.618,0.38299999999998136,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3522379761606165
29fc3bf4-7001-45bd-9897-1e987f395dd9,317,1,00:07:58.280,7,58,17,1.6163,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['f54d3186-a478-4d32-a44b-1767c32fbac5'],"[120.0, 80.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,38.086742,-1.760983,3.0,High Pass,"[112.8, 42.6]",40.0,Right Foot,61.0,Corner,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.28,23.661999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9992273451843168
12306cf0-e34a-439d-9509-0da4be93c42f,318,1,00:07:59.896,7,59,17,0.0,4,Duel,217,Barcelona,2,From Corner,217,Barcelona,,,['f54d3186-a478-4d32-a44b-1767c32fbac5'],"[112.8, 42.6]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.896,1.6160000000000423,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3078627006673945
f54d3186-a478-4d32-a44b-1767c32fbac5,319,1,00:07:59.896,7,59,17,0.0,9,Clearance,217,Barcelona,2,From Corner,219,RC Deportivo La Coruña,,,"['12306cf0-e34a-439d-9509-0da4be93c42f', '29fc3bf4-7001-45bd-9897-1e987f395dd9']","[8.2, 38.4]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,479.896,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9240773040388817
8ddf7aba-da10-4975-b0e8-3fdb37d70cd9,320,1,00:08:00.758,8,0,17,0.0,9,Clearance,217,Barcelona,2,From Corner,219,RC Deportivo La Coruña,,,,"[16.7, 41.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,480.758,0.8619999999999663,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07824952309685973
816f571b-0aac-4c06-8010-a3154de59566,321,1,00:08:03.852,8,3,17,0.626736,17,Pressure,217,Barcelona,2,From Corner,219,RC Deportivo La Coruña,,,['52ba7639-b3b3-4621-be35-1194c1e1ceed'],"[65.8, 54.2]",26288.0,Jonathan Javier Rodríguez Portillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.852,3.093999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6177683474679828
52ba7639-b3b3-4621-be35-1194c1e1ceed,322,1,00:08:04.438,8,4,17,4.341,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['3d9508ec-15da-411c-ab26-28e9d190b13e', '816f571b-0aac-4c06-8010-a3154de59566']","[53.9, 27.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,42.219543,3.0395672,2.0,Low Pass,"[11.9, 31.3]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.438,0.5860000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.717366294736307
8daba759-377a-468a-b524-fff9655fa5fa,323,1,00:08:08.358,8,8,17,0.657926,17,Pressure,217,Barcelona,2,From Corner,219,RC Deportivo La Coruña,,,"['3d9508ec-15da-411c-ab26-28e9d190b13e', '3fc197ec-494f-4cff-86fc-5d5d6a71488f']","[104.9, 49.9]",26288.0,Jonathan Javier Rodríguez Portillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.358,3.920000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5062292212060222
3d9508ec-15da-411c-ab26-28e9d190b13e,324,1,00:08:08.779,8,8,17,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,"['52ba7639-b3b3-4621-be35-1194c1e1ceed', '8daba759-377a-468a-b524-fff9655fa5fa']","[11.9, 31.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.779,0.42099999999999227,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9468695394079568
3fc197ec-494f-4cff-86fc-5d5d6a71488f,325,1,00:08:08.779,8,8,17,3.0168,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['34fe7ff0-0d88-4adc-ba59-68a3e3e10821', '8daba759-377a-468a-b524-fff9655fa5fa']","[12.6, 31.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5506.0,Javier Alejandro Mascherano,27.068062,-1.3168573,1.0,Ground Pass,"[19.4, 5.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.779,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.010607128057788295
34fe7ff0-0d88-4adc-ba59-68a3e3e10821,326,1,00:08:11.796,8,11,17,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['3fc197ec-494f-4cff-86fc-5d5d6a71488f'],"[19.4, 5.1]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.796,3.016999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999208716731883
df1ed2a6-670a-4622-a4cc-0afe076e5565,327,1,00:08:11.796,8,11,17,2.0176,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['063445d7-4b1a-4ac6-89b0-76b6edb8e30a'],"[20.2, 6.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5216.0,Andrés Iniesta Luján,24.148085,0.28114378,1.0,Ground Pass,"[43.4, 13.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.796,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16016233089848386
063445d7-4b1a-4ac6-89b0-76b6edb8e30a,328,1,00:08:13.814,8,13,17,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['df1ed2a6-670a-4622-a4cc-0afe076e5565'],"[43.4, 13.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.814,2.018000000000029,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8543397892115546
0794eda2-ddca-4533-aa4b-e68f91238260,329,1,00:08:13.814,8,13,17,1.7163,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['063445d7-4b1a-4ac6-89b0-76b6edb8e30a', '7a0bb945-3e37-43be-b97c-c7b3be801ced']","[43.4, 13.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[42.2, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.814,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14850008260829295
7a0bb945-3e37-43be-b97c-c7b3be801ced,330,1,00:08:15.530,8,15,17,3.3044,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['01d26942-ea68-4521-8b25-8796b2548ab9'],"[42.2, 16.6]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4324.0,Daniel Alves da Silva,52.01,1.2782346,3.0,High Pass,"[57.2, 66.4]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.53,1.7159999999999513,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8765570430897884
01d26942-ea68-4521-8b25-8796b2548ab9,331,1,00:08:18.834,8,18,17,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['7a0bb945-3e37-43be-b97c-c7b3be801ced'],"[57.2, 66.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.834,3.3040000000000305,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5341580350996936
b867baa9-7df4-4057-9ddd-e7d84d9e63c7,332,1,00:08:18.834,8,18,17,1.0621,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['01d26942-ea68-4521-8b25-8796b2548ab9', 'b03a6156-efe9-4420-a01a-6d0bff38e122']","[57.2, 66.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[67.3, 66.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.834,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1318629656536262
b03a6156-efe9-4420-a01a-6d0bff38e122,333,1,00:08:19.897,8,19,17,2.0386,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['b1aa2db0-908f-44a1-9613-fbac1904349e'],"[67.3, 66.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,16.683226,0.479732,1.0,Ground Pass,"[82.1, 74.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.897,1.0629999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6906078301155864
b1aa2db0-908f-44a1-9613-fbac1904349e,334,1,00:08:21.935,8,21,17,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['b03a6156-efe9-4420-a01a-6d0bff38e122'],"[82.1, 74.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.935,2.038000000000011,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22455024873716045
a11a865f-4760-4d2b-9037-e193bc6c6af6,335,1,00:08:21.935,8,21,17,2.4533,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['45e2e60e-beff-4586-b16c-35bd2846ac6e', '7cb03b7d-d89e-49ef-82be-3afc25d3c42a', 'b1aa2db0-908f-44a1-9613-fbac1904349e']","[82.1, 74.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[91.2, 67.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.935,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9006176821546764
45e2e60e-beff-4586-b16c-35bd2846ac6e,336,1,00:08:23.626,8,23,17,0.568235,17,Pressure,217,Barcelona,2,From Corner,219,RC Deportivo La Coruña,,,['a11a865f-4760-4d2b-9037-e193bc6c6af6'],"[30.2, 14.7]",6734.0,Luis Carlos Correia Pinto,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.626,1.690999999999974,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8170515647427167
161330d1-7310-46cc-ba2d-46fad2c78b5d,337,1,00:08:24.388,8,24,17,0.0,39,Dribbled Past,217,Barcelona,2,From Corner,219,RC Deportivo La Coruña,,,"['7cb03b7d-d89e-49ef-82be-3afc25d3c42a', 'b8693ca0-1a19-4db2-88f1-eb6866d1f267']","[29.8, 13.8]",6734.0,Luis Carlos Correia Pinto,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.388,0.7620000000000005,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7659095087255948
7cb03b7d-d89e-49ef-82be-3afc25d3c42a,338,1,00:08:24.388,8,24,17,0.0,14,Dribble,217,Barcelona,2,From Corner,217,Barcelona,,,['161330d1-7310-46cc-ba2d-46fad2c78b5d'],"[91.2, 67.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.388,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6112510695133959
b8693ca0-1a19-4db2-88f1-eb6866d1f267,339,1,00:08:24.388,8,24,17,1.6178,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['161330d1-7310-46cc-ba2d-46fad2c78b5d', '4e59b29b-3242-4dbb-ab93-01180271e2a1', '7cb03b7d-d89e-49ef-82be-3afc25d3c42a']","[91.2, 67.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[103.5, 63.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.388,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20556731421522734
4e59b29b-3242-4dbb-ab93-01180271e2a1,340,1,00:08:26.006,8,26,17,2.897,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['297a862f-b39b-48bb-b5f5-e11ba36708d3', 'fada769d-a123-4874-9129-5d2dda96e17a']","[103.5, 63.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5246.0,Luis Alberto Suárez Díaz,21.006903,-0.8089628,1.0,Ground Pass,"[118.0, 47.9]",38.0,Left Foot,,,,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.006,1.617999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.36283994112026297
fada769d-a123-4874-9129-5d2dda96e17a,341,1,00:08:28.903,8,28,17,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['4e59b29b-3242-4dbb-ab93-01180271e2a1'],"[108.6, 53.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.903,2.897000000000048,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6070038142627031
297a862f-b39b-48bb-b5f5-e11ba36708d3,342,1,00:08:28.903,8,28,18,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['4e59b29b-3242-4dbb-ab93-01180271e2a1'],"[3.0, 33.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.903,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02525556142339125
91fdb49e-d79a-4273-a43e-3e7c3ec75f44,343,1,00:08:28.903,8,28,18,6.1989,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['297a862f-b39b-48bb-b5f5-e11ba36708d3', 'a20c3e68-ded5-450e-842d-409715bf1bf4']","[3.0, 33.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[11.6, 41.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.903,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27748306914715815
