id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,out,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_through_ball,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cut_back,shot_first_time,block_offensive,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,clearance_head,dribble_nutmeg,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_deflected,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_goal_assist,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
643e9b52-14d3-4510-8eeb-ef76305b268c,2055,2,00:08:00.243,53,0,109,0.800614,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['69a640c2-3bbb-468b-8977-69b919d854ec'],"[99.2, 37.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,10755.0,Jonathan Viera Ramos,7.632169,-1.6626425,1.0,Ground Pass,"[98.5, 29.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.243,0.8870000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2538561829523619
69a640c2-3bbb-468b-8977-69b919d854ec,2056,2,00:08:01.044,53,1,109,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['643e9b52-14d3-4510-8eeb-ef76305b268c'],"[98.5, 29.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.044,0.8009999999999877,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9139046570462518
1e0b652a-689e-4197-b48c-4eb04a8ca2a6,2057,2,00:08:01.044,53,1,109,3.204727,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['69a640c2-3bbb-468b-8977-69b919d854ec', '8a3a1847-0142-4dd7-91cc-e13d1d5808e8']","[98.5, 29.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[96.4, 23.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.044,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018820151895403425
8a3a1847-0142-4dd7-91cc-e13d1d5808e8,2058,2,00:08:04.249,53,4,109,1.813452,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4477b44f-916c-4641-8f8b-81fcd9bfb48f'],"[96.4, 23.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6626.0,Mubarak Wakaso,15.695222,-1.2127714,1.0,Ground Pass,"[101.9, 8.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.249,3.205000000000041,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9064470959657582
4477b44f-916c-4641-8f8b-81fcd9bfb48f,2059,2,00:08:06.062,53,6,109,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8a3a1847-0142-4dd7-91cc-e13d1d5808e8'],"[101.9, 8.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.062,1.8129999999999882,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9914644616109837
74b1f550-8a69-4d02-88ac-0536c8b6017e,2060,2,00:08:06.062,53,6,109,0.210786,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0be090f4-4bae-40b5-a06e-1adf67204900', '4477b44f-916c-4641-8f8b-81fcd9bfb48f']","[101.9, 8.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[102.8, 9.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.062,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36076572830452525
0be090f4-4bae-40b5-a06e-1adf67204900,2061,2,00:08:06.273,53,6,109,2.035325,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ac6efd74-a4d5-4dbd-91c5-e59fa2a5b7f5'],"[102.8, 9.2]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,36.84359,1.4154644,3.0,High Pass,"[108.5, 45.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.273,0.21100000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5900761616906206
7b24bd2d-9c8e-4d80-80f5-2f21db98c26a,2062,2,00:08:08.308,53,8,109,0.0,4,Duel,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ac6efd74-a4d5-4dbd-91c5-e59fa2a5b7f5'],"[108.5, 45.6]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.308,2.034999999999968,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6800763259728757
ac6efd74-a4d5-4dbd-91c5-e59fa2a5b7f5,2063,2,00:08:08.308,53,8,109,0.0,9,Clearance,208,Las Palmas,1,Regular Play,213,Sevilla,,,"['0be090f4-4bae-40b5-a06e-1adf67204900', '7b24bd2d-9c8e-4d80-80f5-2f21db98c26a']","[11.6, 34.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.308,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5131292920302092
b2396356-3483-441f-a28c-86ab46ee683b,2064,2,00:08:09.549,53,9,109,2.774635,17,Pressure,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3bb3c06d-3df5-480a-844e-26845b3867b4', '69afce7b-b8b6-45ce-bf96-3a54113c3c91', '86b16f27-ed79-45a8-8392-562b4110c5ed']","[98.5, 29.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.549,1.2409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.40643557064876845
86b16f27-ed79-45a8-8392-562b4110c5ed,2065,2,00:08:09.591,53,9,110,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['b2396356-3483-441f-a28c-86ab46ee683b'],"[22.0, 49.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.591,0.04200000000003001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8008947948287942
69afce7b-b8b6-45ce-bf96-3a54113c3c91,2066,2,00:08:09.591,53,9,110,2.542786,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3bb3c06d-3df5-480a-844e-26845b3867b4', '86b16f27-ed79-45a8-8392-562b4110c5ed', 'b2396356-3483-441f-a28c-86ab46ee683b']","[22.0, 49.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[22.3, 30.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.591,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30551895949845354
3bb3c06d-3df5-480a-844e-26845b3867b4,2067,2,00:08:12.134,53,12,110,1.143807,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['88d776db-b368-43fa-8c11-6f6715aa7dcb', 'b2396356-3483-441f-a28c-86ab46ee683b']","[22.3, 30.9]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,27483.0,Benoît Trémoulinas,18.797073,-0.70631814,1.0,Ground Pass,"[36.6, 18.7]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.134,2.5430000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6395928676982725
88d776db-b368-43fa-8c11-6f6715aa7dcb,2068,2,00:08:13.278,53,13,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3bb3c06d-3df5-480a-844e-26845b3867b4'],"[36.6, 18.7]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.278,1.1440000000000055,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9748762184843394
8350dd57-203d-4c8f-a78b-e29257dc3399,2069,2,00:08:13.278,53,13,110,4.11175,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['88d776db-b368-43fa-8c11-6f6715aa7dcb', 'fa7f9a84-8439-4987-a5a8-26a94f482100']","[36.6, 18.7]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[64.9, 14.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.278,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5258135248959818
fa7f9a84-8439-4987-a5a8-26a94f482100,2070,2,00:08:17.389,53,17,110,1.574504,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['08badbef-8d13-4d63-9bcf-e99f56e1d34d'],"[64.9, 14.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,6401.0,Kevin Gameiro,19.60102,-0.50016105,1.0,Ground Pass,"[82.1, 4.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.389,4.11099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38128887261147826
08badbef-8d13-4d63-9bcf-e99f56e1d34d,2071,2,00:08:18.964,53,18,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['fa7f9a84-8439-4987-a5a8-26a94f482100'],"[82.1, 4.9]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.964,1.5749999999999886,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6285724869499817
054d37cf-5ac0-47c7-b05d-ae1f4c043dfa,2072,2,00:08:18.964,53,18,110,3.535953,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['08badbef-8d13-4d63-9bcf-e99f56e1d34d', '122cb31c-0c80-4b73-9e18-c200141e4e55']","[82.1, 4.9]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[102.4, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.964,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.525458424981374
122cb31c-0c80-4b73-9e18-c200141e4e55,2073,2,00:08:22.500,53,22,110,2.021606,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['d6a1b449-18aa-4738-800e-eccb52b881c9'],"[102.4, 13.2]",6401.0,Kevin Gameiro,23.0,Center Forward,27483.0,Benoît Trémoulinas,9.1268835,-0.5667292,1.0,Ground Pass,"[110.1, 8.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.5,3.5360000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4343119704408145
d6a1b449-18aa-4738-800e-eccb52b881c9,2074,2,00:08:24.521,53,24,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['122cb31c-0c80-4b73-9e18-c200141e4e55'],"[110.1, 8.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.521,2.021000000000015,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7188054463848746
dad1b1df-661f-434b-810b-591e19f6ceee,2075,2,00:08:24.521,53,24,110,0.88887,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['45cb4de4-c323-455f-8184-3025578966be', 'd6a1b449-18aa-4738-800e-eccb52b881c9']","[110.1, 8.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[110.8, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.521,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8611548978494745
45cb4de4-c323-455f-8184-3025578966be,2076,2,00:08:25.410,53,25,110,1.299912,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['2a20ece7-924d-4102-8936-98993b50d729'],"[110.8, 7.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,6401.0,Kevin Gameiro,15.666844,1.991613,1.0,Ground Pass,"[104.4, 21.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.41,0.88900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9136837956907029
2a20ece7-924d-4102-8936-98993b50d729,2077,2,00:08:26.710,53,26,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['45cb4de4-c323-455f-8184-3025578966be'],"[104.4, 21.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.71,1.2999999999999545,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9016037891341673
42778622-11ac-420a-919c-931b3ef72a3d,2078,2,00:08:26.710,53,26,110,2.73421,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2a20ece7-924d-4102-8936-98993b50d729', '66c367cf-7d1f-4197-9e58-bfb37be4b023', 'aa828fb5-0dd6-465a-85ef-2eba32d8ec16']","[104.4, 21.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[103.0, 19.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.71,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4846229915209831
aa828fb5-0dd6-465a-85ef-2eba32d8ec16,2079,2,00:08:27.069,53,27,110,2.020708,17,Pressure,213,Sevilla,1,Regular Play,208,Las Palmas,,,['42778622-11ac-420a-919c-931b3ef72a3d'],"[17.6, 57.2]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.069,0.3590000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3952597721770571
66c367cf-7d1f-4197-9e58-bfb37be4b023,2080,2,00:08:29.444,53,29,110,1.176074,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['24ba72e9-7c00-44c5-bcdf-d1b1aa20cb66'],"[103.0, 19.0]",6401.0,Kevin Gameiro,23.0,Center Forward,27483.0,Benoît Trémoulinas,10.9,-1.5707964,1.0,Ground Pass,"[103.0, 8.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.444,2.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.40403804982926717
24ba72e9-7c00-44c5-bcdf-d1b1aa20cb66,2081,2,00:08:30.621,53,30,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['66c367cf-7d1f-4197-9e58-bfb37be4b023'],"[103.0, 8.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.621,1.176999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4248449896020696
cf38b096-ea6d-4ca7-b0ce-559e19f19514,2082,2,00:08:30.621,53,30,110,1.791773,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['24ba72e9-7c00-44c5-bcdf-d1b1aa20cb66', '2949ae6e-2876-4a63-8837-1a3b81daf82c']","[103.0, 8.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[102.4, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.621,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6416048803146024
2949ae6e-2876-4a63-8837-1a3b81daf82c,2083,2,00:08:32.412,53,32,110,1.573633,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['cd26db8a-17b8-4b7a-a4d7-800a155139df'],"[102.4, 5.9]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,28.017317,2.5723996,1.0,Ground Pass,"[78.8, 21.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.412,1.7910000000000537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8961498936463612
cd26db8a-17b8-4b7a-a4d7-800a155139df,2084,2,00:08:33.986,53,33,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['2949ae6e-2876-4a63-8837-1a3b81daf82c'],"[78.8, 21.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.986,1.5739999999999554,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3618814008957204
549b9a07-0c82-457a-b38c-cbc600a304cc,2085,2,00:08:33.986,53,33,110,1.471837,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['cd26db8a-17b8-4b7a-a4d7-800a155139df', 'fecb225f-dba7-451a-a56b-1f7bdc736fd0']","[78.8, 21.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[78.8, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.986,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8177361474295612
fecb225f-dba7-451a-a56b-1f7bdc736fd0,2086,2,00:08:35.458,53,35,110,1.148268,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['5bddc1e8-39e4-4272-a0fc-f23f228118f1'],"[78.8, 21.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,7154.0,Sebastián Carlos Cristóforo Pepe,18.604301,1.5922984,1.0,Ground Pass,"[78.4, 39.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.458,1.47199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7687222589813211
5bddc1e8-39e4-4272-a0fc-f23f228118f1,2087,2,00:08:36.606,53,36,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['fecb225f-dba7-451a-a56b-1f7bdc736fd0'],"[78.4, 39.6]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.606,1.1480000000000246,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08460280645251983
5d8d2263-aa2b-41ee-8b7b-a9c2f6978583,2088,2,00:08:36.606,53,36,110,2.532077,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['12c65cb9-0c57-424b-90e0-cfab798ad5ce', '5bddc1e8-39e4-4272-a0fc-f23f228118f1']","[78.4, 39.6]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[82.2, 45.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.606,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03957303717702343
12c65cb9-0c57-424b-90e0-cfab798ad5ce,2089,2,00:08:39.138,53,39,110,0.885966,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['c64742d2-2405-4175-bbaf-9fd85c48b288'],"[82.2, 45.7]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,5504.0,Éver Maximiliano David Banega,8.505293,1.5355169,1.0,Ground Pass,"[82.5, 54.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.138,2.532000000000039,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7330324841320786
c64742d2-2405-4175-bbaf-9fd85c48b288,2090,2,00:08:40.024,53,40,110,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['12c65cb9-0c57-424b-90e0-cfab798ad5ce'],"[82.5, 54.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.024,0.8859999999999673,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13747372204073027
