id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,ball_recovery_recovery_failure,off_camera,pass_cut_back,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_head,duel_outcome_id,duel_outcome_name,out,foul_won_defensive,goalkeeper_punched_out,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,shot_deflected,shot_first_time,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,miscontrol_aerial_won,pass_miscommunication,pass_outswinging,clearance_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,clearance_other,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
47ff8372-4beb-46d7-b6bd-2e4a0e1811a7,1911,1,00:44:02.640,44,2,105,0.718315,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['2de5cd07-cd60-46ea-9c53-dc71cea17b0d', 'b1b90dae-4325-4f52-acff-c69b85c1011b', 'eeb8cbd3-7130-4a8b-85a7-d53ddbe2fa2a']","[64.6, 55.4]",6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,,,,,,,,,,,,"[64.0, 54.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.64,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9308251874472971
2de5cd07-cd60-46ea-9c53-dc71cea17b0d,1912,1,00:44:03.358,44,3,105,1.336829,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['899318b1-7d57-471b-89e3-f981f69f13c5', 'b1b90dae-4325-4f52-acff-c69b85c1011b']","[64.0, 54.0]",6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,6557.0,Adrián González Morales,13.21363,-2.2597208,1.0,Ground Pass,"[55.6, 43.8]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.358,0.718000000000302,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.028354649234440088
72d8be85-f3fb-4c4f-8388-c0dc5d0a766f,1913,1,00:44:04.661,44,4,105,0.785711,17,Pressure,322,Eibar,1,Regular Play,219,RC Deportivo La Coruña,,,"['2cfe4851-3043-4900-842a-ab4c1849c77d', '899318b1-7d57-471b-89e3-f981f69f13c5', 'fad87407-9d5a-4256-95cd-1dca90745294']","[63.8, 40.9]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.661,1.3029999999998836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4513076749893149
899318b1-7d57-471b-89e3-f981f69f13c5,1914,1,00:44:04.695,44,4,105,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,"['2de5cd07-cd60-46ea-9c53-dc71cea17b0d', '72d8be85-f3fb-4c4f-8388-c0dc5d0a766f']","[55.6, 43.8]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.695,0.0340000000001055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6646470681609992
2cfe4851-3043-4900-842a-ab4c1849c77d,1915,1,00:44:04.695,44,4,105,0.557678,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['72d8be85-f3fb-4c4f-8388-c0dc5d0a766f', '899318b1-7d57-471b-89e3-f981f69f13c5', 'fad87407-9d5a-4256-95cd-1dca90745294']","[55.6, 43.8]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.6, 42.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.695,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.017698393796695466
fad87407-9d5a-4256-95cd-1dca90745294,1916,1,00:44:05.253,44,5,105,4.0334,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['72d8be85-f3fb-4c4f-8388-c0dc5d0a766f', 'de798056-8671-4ca0-9d03-96e8d4b90e4f']","[54.6, 42.2]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6742.0,Sergio Gontán Gallardo,58.76938,0.69865984,3.0,High Pass,"[99.6, 80.0]",,,38.0,Left Foot,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.253,0.5579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8391887978424233
de798056-8671-4ca0-9d03-96e8d4b90e4f,1917,1,00:44:09.286,44,9,105,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['fad87407-9d5a-4256-95cd-1dca90745294'],"[93.4, 77.4]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.286,4.032999999999902,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9100586630743359
052c21be-6e17-43d3-8c44-978e31db6ed1,1918,1,00:44:23.021,44,23,106,2.000189,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['25f8cd4d-91e9-424b-b93a-978752597b37', 'a1c86e8b-9e1f-4808-90d8-ba7afc6e7aff']","[22.4, 0.1]",6738.0,Juan Francisco Moreno Fuertes,6.0,Left Back,27243.0,Oriol Riera Magem,24.063457,0.19658056,3.0,High Pass,"[46.0, 4.8]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.021,13.735000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3411154791916565
25f8cd4d-91e9-424b-b93a-978752597b37,1919,1,00:44:25.021,44,25,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['052c21be-6e17-43d3-8c44-978e31db6ed1'],"[46.8, 7.4]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.021,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9499935907433837
a1c86e8b-9e1f-4808-90d8-ba7afc6e7aff,1920,1,00:44:25.021,44,25,106,0.0,10,Interception,219,RC Deportivo La Coruña,4,From Throw In,322,Eibar,,,['052c21be-6e17-43d3-8c44-978e31db6ed1'],"[74.1, 75.3]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.021,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2935350742256648
56bbb971-ed8c-4fa3-b530-9ec485a0d1eb,1921,1,00:44:26.300,44,26,106,0.929704,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['f550a55d-8dca-46ae-8ca7-c70711683b26'],"[38.8, 19.7]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,27243.0,Oriol Riera Magem,13.842326,-0.52183425,3.0,High Pass,"[50.8, 12.8]",64.0,Interception,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.3,1.2789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9475420724432684
f550a55d-8dca-46ae-8ca7-c70711683b26,1922,1,00:44:27.229,44,27,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['56bbb971-ed8c-4fa3-b530-9ec485a0d1eb'],"[50.8, 12.8]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667.229,0.9289999999996326,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5099932650530047
ead8e32d-f8e2-48de-8d62-cf47973f4a85,1923,1,00:44:27.229,44,27,106,0.978812,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['2892c116-c86b-4dd5-ad0c-ba479e75982e', 'f550a55d-8dca-46ae-8ca7-c70711683b26']","[50.8, 12.8]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,"[50.9, 18.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667.229,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1917570393262591
2892c116-c86b-4dd5-ad0c-ba479e75982e,1924,1,00:44:28.208,44,28,106,1.196245,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['5c31a0f9-dd62-4903-8b5a-b4e7133de88f'],"[50.9, 18.9]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,5582.0,Celso Borges Mora,16.180544,1.3843094,1.0,Ground Pass,"[53.9, 34.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.208,0.9790000000002692,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04894205926215256
40c1fbf5-b147-45c5-9eb1-e978fe1210b8,1925,1,00:44:29.234,44,29,106,0.304818,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,322,Eibar,,,"['5c31a0f9-dd62-4903-8b5a-b4e7133de88f', 'c1766ea9-e73c-4755-83c8-456a85fb8972']","[66.2, 41.3]",9403.0,Izet Hajrović,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.234,1.02599999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5298769155982956
5c31a0f9-dd62-4903-8b5a-b4e7133de88f,1926,1,00:44:29.404,44,29,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['2892c116-c86b-4dd5-ad0c-ba479e75982e', '40c1fbf5-b147-45c5-9eb1-e978fe1210b8']","[53.9, 34.8]",5582.0,Celso Borges Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.404,0.17000000000007276,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7702275304165136
c1766ea9-e73c-4755-83c8-456a85fb8972,1927,1,00:44:29.404,44,29,106,0.243869,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['40c1fbf5-b147-45c5-9eb1-e978fe1210b8', '5c31a0f9-dd62-4903-8b5a-b4e7133de88f', '66aa1baf-d0c2-4e03-9d49-fa9b710cdef1']","[53.9, 34.8]",5582.0,Celso Borges Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[55.0, 37.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.404,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.607363195610722
66aa1baf-d0c2-4e03-9d49-fa9b710cdef1,1928,1,00:44:29.648,44,29,106,1.005716,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['c983de89-6684-4b88-8658-e6a48d803e72'],"[55.0, 37.2]",5582.0,Celso Borges Mora,11.0,Left Defensive Midfield,6733.0,Pedro Mosquera Parada,14.741099,-2.5103025,1.0,Ground Pass,"[43.1, 28.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.648,0.24400000000014188,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5519794238319911
c983de89-6684-4b88-8658-e6a48d803e72,1929,1,00:44:30.654,44,30,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['66aa1baf-d0c2-4e03-9d49-fa9b710cdef1'],"[43.1, 28.5]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670.654,1.0059999999998581,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8384246398622874
d207217b-32cb-4899-af16-7df9c877755c,1930,1,00:44:30.654,44,30,106,1.674606,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['41d541d3-248f-45e5-9764-5006a93d1878'],"[46.0, 28.9]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,23800.0,Laureano Sanabria Ruiz,30.311714,1.6566772,2.0,Low Pass,"[43.4, 59.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670.654,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6028515930515357
41d541d3-248f-45e5-9764-5006a93d1878,1931,1,00:44:32.328,44,32,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['d207217b-32cb-4899-af16-7df9c877755c'],"[43.4, 59.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.328,1.6739999999999782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4465315525833996
79246c3e-4a98-42a8-9713-1232c1fae380,1932,1,00:44:32.328,44,32,106,1.221927,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['00866da3-7124-4569-b113-57a69fb9fca9', '41d541d3-248f-45e5-9764-5006a93d1878']","[43.4, 59.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,"[47.0, 67.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.328,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9380850080178014
00866da3-7124-4569-b113-57a69fb9fca9,1933,1,00:44:33.550,44,33,106,1.671281,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['9a6f0660-501c-4768-b878-555390a9ef47', 'b97b620f-806d-484d-8817-3bb1163729d2']","[47.0, 67.3]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,6728.0,Federico Nicolás Cartabia,20.40833,0.10308161,1.0,Ground Pass,"[67.3, 69.4]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.55,1.2220000000002074,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9737574969092607
f63542a8-0469-4c71-8498-00790db92081,1934,1,00:44:34.725,44,34,106,0.456698,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,,"[67.3, 70.3]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.725,1.1749999999997272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25226309512668443
b97b620f-806d-484d-8817-3bb1163729d2,1935,1,00:44:35.222,44,35,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['00866da3-7124-4569-b113-57a69fb9fca9'],"[68.4, 72.5]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.222,0.4970000000002983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5486978862130228
9a6f0660-501c-4768-b878-555390a9ef47,1936,1,00:44:35.222,44,35,107,0.0,10,Interception,322,Eibar,1,Regular Play,322,Eibar,,,['00866da3-7124-4569-b113-57a69fb9fca9'],"[52.8, 10.7]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.222,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2739462762084949
8a0e8deb-213d-4e17-9ceb-d130d9bcdece,1937,1,00:44:35.222,44,35,107,2.333962,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['409e130f-4735-45c5-a800-275568de5c89', '9a6f0660-501c-4768-b878-555390a9ef47']","[52.8, 10.7]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[73.3, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.222,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8153555254536563
409e130f-4735-45c5-a800-275568de5c89,1938,1,00:44:37.556,44,37,107,1.411218,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['febd5446-f4cd-4b37-9739-072e99b86b80'],"[73.3, 9.8]",6776.0,David Juncà Reñé,6.0,Left Back,6566.0,Borja González Tomás,31.174349,0.98635244,1.0,Ground Pass,"[90.5, 35.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677.556,2.3339999999998327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6759691637924656
febd5446-f4cd-4b37-9739-072e99b86b80,1939,1,00:44:38.967,44,38,107,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['409e130f-4735-45c5-a800-275568de5c89'],"[90.5, 35.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.967,1.4110000000000582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30475034948414603
51e36ae5-34fc-4f4a-90de-bab5df68f3fe,1940,1,00:44:38.967,44,38,107,0.234721,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['7b2c4d12-a204-45da-929a-f27a6e8404f0', 'febd5446-f4cd-4b37-9739-072e99b86b80']","[90.5, 35.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,"[93.4, 34.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.967,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6493553336431297
7b2c4d12-a204-45da-929a-f27a6e8404f0,1941,1,00:44:39.202,44,39,107,2.006567,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['2e1033f4-be69-49b9-9bff-7ad8e6a3f004'],"[93.4, 34.5]",6566.0,Borja González Tomás,23.0,Center Forward,6742.0,Sergio Gontán Gallardo,15.715597,2.6295497,1.0,Ground Pass,"[79.7, 42.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.202,0.23500000000012733,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.23931890882846174
2e1033f4-be69-49b9-9bff-7ad8e6a3f004,1942,1,00:44:41.208,44,41,107,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['7b2c4d12-a204-45da-929a-f27a6e8404f0'],"[79.7, 42.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.208,2.005999999999858,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4367689427134044
0ab7ad34-2a5c-454a-954d-4fcd6a591210,1943,1,00:44:41.208,44,41,107,2.070459,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['2e1033f4-be69-49b9-9bff-7ad8e6a3f004', 'c5a3bfcd-9d11-44ab-b554-56de556bc056']","[79.7, 42.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,"[95.3, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.208,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1519530149727134
c5a3bfcd-9d11-44ab-b554-56de556bc056,1944,1,00:44:43.279,44,43,107,1.107711,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['1477d46b-f817-4ec9-bece-62715eb716c0', 'dda2542c-697a-407b-a56b-f3cb28761785']","[95.3, 41.8]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,9403.0,Izet Hajrović,11.947385,-1.0734537,1.0,Ground Pass,"[101.0, 31.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.279,2.0709999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5935414973207024
1477d46b-f817-4ec9-bece-62715eb716c0,1945,1,00:44:44.386,44,44,107,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['c5a3bfcd-9d11-44ab-b554-56de556bc056'],"[101.3, 24.1]",9403.0,Izet Hajrović,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.386,1.106999999999971,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5189281086108084
