id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,off_camera,pass_switch,pass_no_touch,dribble_outcome_id,dribble_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,injury_stoppage_in_chain,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,shot_first_time,pass_shot_assist,ball_recovery_recovery_failure,pass_outswinging,clearance_right_foot,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3624c14e-6f59-4391-a8f7-980db1aac10f,2056,2,00:10:21.308,55,21,123,0.040000003,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4b412466-1111-4b3c-bdc0-83e22a3d0f1f', '60f6f993-2c30-413f-a47a-dc8cf1a129b5']","[109.8, 26.0]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,"[109.8, 25.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.308,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7247514091002711
60f6f993-2c30-413f-a47a-dc8cf1a129b5,2057,2,00:10:21.348,55,21,123,0.0,38,Miscontrol,207,Valencia,1,Regular Play,207,Valencia,,,,"[109.8, 25.8]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.348,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.04060998997381393
ad2d5903-5152-444f-8826-fcad1d3bd839,2058,2,00:10:23.169,55,23,124,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,,"[22.0, 59.9]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.169,1.8210000000000264,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1299171610343508
82903c36-b73f-4cc5-b1fc-49ddc4065b48,2059,2,00:10:23.169,55,23,124,0.653717,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['178aa8ad-ecc3-46a0-9d3c-aaf377d601dc', '51150376-c6d9-489c-bbef-05c87526e17e', 'ad2d5903-5152-444f-8826-fcad1d3bd839']","[22.0, 59.9]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[21.9, 59.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.169,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5041025947936674
178aa8ad-ecc3-46a0-9d3c-aaf377d601dc,2060,2,00:10:23.182,55,23,124,0.69117,17,Pressure,216,Getafe,1,Regular Play,207,Valencia,,,"['51150376-c6d9-489c-bbef-05c87526e17e', '82903c36-b73f-4cc5-b1fc-49ddc4065b48']","[97.9, 24.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.182,0.013000000000033651,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10803268889887996
51150376-c6d9-489c-bbef-05c87526e17e,2061,2,00:10:23.823,55,23,124,1.079517,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['178aa8ad-ecc3-46a0-9d3c-aaf377d601dc', 'b4609ea6-c65c-4d1e-ace7-5382e89d1d4f']","[21.9, 59.5]",6720.0,Pablo Sarabia García,17.0,Right Wing,6861.0,Juan Torres Ruiz,8.450444,-2.4483695,1.0,Ground Pass,"[15.4, 54.1]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.823,0.6409999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04858833718098676
b4609ea6-c65c-4d1e-ace7-5382e89d1d4f,2062,2,00:10:24.902,55,24,124,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['51150376-c6d9-489c-bbef-05c87526e17e'],"[15.4, 54.1]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.902,1.0790000000000646,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9403982479355965
527b00b4-cd6c-4ff4-b739-ba9660ee2521,2063,2,00:10:24.902,55,24,124,0.847657,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['1ea194f3-43e1-4114-806e-419312c529d9'],"[15.4, 54.1]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,6627.0,Damián Nicolás Suárez Suárez,13.813037,1.6142472,1.0,Ground Pass,"[14.8, 67.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.902,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7839515764100697
1ea194f3-43e1-4114-806e-419312c529d9,2064,2,00:10:25.750,55,25,124,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['527b00b4-cd6c-4ff4-b739-ba9660ee2521'],"[14.8, 67.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.75,0.8479999999999563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04246023398328169
d255d31d-62f9-4a94-a2b9-433d1e8f9bfd,2065,2,00:10:25.750,55,25,124,0.751508,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['1ea194f3-43e1-4114-806e-419312c529d9', 'c7ccd91a-812c-4ae7-b954-3add4f940a96']","[14.8, 67.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[14.7, 66.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.75,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40298308270985206
c7ccd91a-812c-4ae7-b954-3add4f940a96,2066,2,00:10:26.502,55,26,124,1.658171,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['d62159cf-d8e9-4fad-bd7f-33a1d7b2a06c'],"[14.7, 66.8]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,19.20026,0.6487094,2.0,Low Pass,"[30.0, 78.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.502,0.7519999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11181566619376271
d62159cf-d8e9-4fad-bd7f-33a1d7b2a06c,2067,2,00:10:28.160,55,28,124,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['c7ccd91a-812c-4ae7-b954-3add4f940a96'],"[30.0, 78.4]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.16,1.6580000000000155,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026515794554458072
e03d8e8f-a2c3-4cec-a917-ed09abb41471,2068,2,00:10:28.160,55,28,124,0.733448,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['2b8aef09-cad5-4c31-9ff2-6e3ae15ddcf3', '812fb663-5429-4821-b7c3-41e514bea84c', 'd62159cf-d8e9-4fad-bd7f-33a1d7b2a06c']","[30.0, 78.4]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[31.7, 79.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.16,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5900081000177615
2b8aef09-cad5-4c31-9ff2-6e3ae15ddcf3,2069,2,00:10:28.355,55,28,124,0.498995,17,Pressure,216,Getafe,1,Regular Play,207,Valencia,,,['e03d8e8f-a2c3-4cec-a917-ed09abb41471'],"[87.6, 1.9]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.355,0.19500000000005002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08722767825661815
b2994e9b-d3de-4293-ab75-0b1f1391ab58,2070,2,00:10:28.893,55,28,124,0.0,22,Foul Committed,216,Getafe,1,Regular Play,207,Valencia,,,['812fb663-5429-4821-b7c3-41e514bea84c'],"[88.4, 1.1]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.893,0.5380000000000109,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08172731586161242
812fb663-5429-4821-b7c3-41e514bea84c,2071,2,00:10:28.893,55,28,124,0.0,21,Foul Won,216,Getafe,1,Regular Play,216,Getafe,,,['b2994e9b-d3de-4293-ab75-0b1f1391ab58'],"[31.7, 79.0]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.893,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44169243664723856
604e58be-dfb1-438d-a395-cd82c78e2746,2072,2,00:10:48.842,55,48,125,0.747799,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['458ea141-06e1-44b6-ba37-a724f98b2ee1'],"[37.2, 77.6]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,25881.0,Juan Antonio Rodríguez Villamuela,7.8492036,-0.59506965,1.0,Ground Pass,"[43.7, 73.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.842,19.948999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5917235229051321
458ea141-06e1-44b6-ba37-a724f98b2ee1,2073,2,00:10:49.590,55,49,125,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['604e58be-dfb1-438d-a395-cd82c78e2746'],"[43.7, 73.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.59,0.7480000000000473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5683064385348588
3d298886-e1c9-4ef3-a96f-4c4ea49ccfb2,2074,2,00:10:49.590,55,49,125,0.732387,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['aff7298c-4fcf-4b8d-a275-742b6c4b1f9d'],"[43.7, 73.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,6861.0,Juan Torres Ruiz,6.4195013,2.824768,1.0,Ground Pass,"[37.6, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.59,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5562860588238814
aff7298c-4fcf-4b8d-a275-742b6c4b1f9d,2075,2,00:10:50.322,55,50,125,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['3d298886-e1c9-4ef3-a96f-4c4ea49ccfb2'],"[37.6, 75.2]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.322,0.7319999999999709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8453347900038904
4ba85036-6a7f-4a06-b406-3254309c9d18,2076,2,00:10:50.322,55,50,125,1.199998,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['68c32911-4adf-463a-a67f-3dc24126217f', 'aff7298c-4fcf-4b8d-a275-742b6c4b1f9d']","[37.6, 75.2]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,,,,,,,,,,,,"[37.6, 73.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.322,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7880793583652042
68c32911-4adf-463a-a67f-3dc24126217f,2077,2,00:10:51.522,55,51,125,1.89603,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['9cdfed22-1947-40c5-a465-4ac0f5bd5a9d'],"[37.6, 73.8]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,6614.0,Alexis Ruano Delgado,36.555984,-1.8908168,1.0,Ground Pass,"[26.1, 39.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.522,1.2000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8979354394052811
9cdfed22-1947-40c5-a465-4ac0f5bd5a9d,2078,2,00:10:53.418,55,53,125,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['68c32911-4adf-463a-a67f-3dc24126217f'],"[26.1, 39.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.418,1.8959999999999582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.724837378794203
64c0bd24-b551-48ea-827a-e451b9e06971,2079,2,00:10:53.418,55,53,125,2.199997,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['5ba31548-1069-4f5c-a58b-ce32ef849215', '9cdfed22-1947-40c5-a465-4ac0f5bd5a9d']","[26.1, 39.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[29.0, 42.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.418,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7556035175202482
5ba31548-1069-4f5c-a58b-ce32ef849215,2080,2,00:10:55.618,55,55,125,2.670006,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['37ad09cd-559d-4079-b957-c5498922a0c6', '8d1edd53-fefd-4811-a439-d8f15be3e691']","[29.0, 42.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,6720.0,Pablo Sarabia García,49.862312,0.52287745,3.0,High Pass,"[72.2, 67.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.618,2.2000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8657142054169884
37ad09cd-559d-4079-b957-c5498922a0c6,2081,2,00:10:58.288,55,58,125,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['5ba31548-1069-4f5c-a58b-ce32ef849215'],"[71.1, 67.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.288,2.669999999999959,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7992094782135357
dffd5a96-1129-4496-830d-a0d7af48587d,2082,2,00:10:58.288,55,58,125,0.0,4,Duel,216,Getafe,3,From Free Kick,216,Getafe,,,['8d1edd53-fefd-4811-a439-d8f15be3e691'],"[72.2, 67.3]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.288,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9958734383876183
8d1edd53-fefd-4811-a439-d8f15be3e691,2083,2,00:10:58.288,55,58,125,1.452126,30,Pass,216,Getafe,3,From Free Kick,207,Valencia,,,"['5ba31548-1069-4f5c-a58b-ce32ef849215', '8db54e7c-cff6-4dbf-ae09-e7a77e0c27e4', 'dffd5a96-1129-4496-830d-a0d7af48587d']","[47.9, 12.8]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,12.206555,0.31656924,2.0,Low Pass,"[59.5, 16.6]",,,66.0,Recovery,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.288,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8198871055797268
8db54e7c-cff6-4dbf-ae09-e7a77e0c27e4,2084,2,00:10:59.740,55,59,125,0.0,2,Ball Recovery,216,Getafe,3,From Free Kick,216,Getafe,,,['8d1edd53-fefd-4811-a439-d8f15be3e691'],"[60.6, 63.5]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.74,1.4519999999999982,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5279317123659075
86711ec6-ecb3-4a13-98ef-9195278256ee,2085,2,00:10:59.740,55,59,125,0.516513,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['806ae139-20ad-418e-bf6a-ff09264ce7d9', '8db54e7c-cff6-4dbf-ae09-e7a77e0c27e4', 'df56aa86-8a13-40b8-8016-e89c0e9375fa']","[60.6, 63.5]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[60.4, 65.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.74,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6493640177335672
806ae139-20ad-418e-bf6a-ff09264ce7d9,2086,2,00:11:00.093,56,0,125,0.183766,17,Pressure,216,Getafe,3,From Free Kick,207,Valencia,,,"['86711ec6-ecb3-4a13-98ef-9195278256ee', 'df56aa86-8a13-40b8-8016-e89c0e9375fa']","[57.6, 13.8]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.093,0.3529999999999518,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2866693161533981
df56aa86-8a13-40b8-8016-e89c0e9375fa,2087,2,00:11:00.257,56,0,125,1.129335,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['0c701345-bc5c-476b-971d-9d909c51bfc5', '806ae139-20ad-418e-bf6a-ff09264ce7d9']","[60.4, 65.1]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,6627.0,Damián Nicolás Suárez Suárez,10.269372,1.9603441,1.0,Ground Pass,"[56.5, 74.6]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.257,0.16399999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6806537131956419
0c701345-bc5c-476b-971d-9d909c51bfc5,2088,2,00:11:01.386,56,1,125,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['df56aa86-8a13-40b8-8016-e89c0e9375fa'],"[56.5, 74.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.386,1.129000000000019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8026027550773529
4bdf9440-3ca9-4c02-8e17-944cf7d1c39a,2089,2,00:11:01.386,56,1,125,0.902728,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['0c701345-bc5c-476b-971d-9d909c51bfc5', 'b881296b-8dbb-41f4-9891-48d4853c8e93']","[56.5, 74.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[56.5, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.386,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9788028488104483
b881296b-8dbb-41f4-9891-48d4853c8e93,2090,2,00:11:02.289,56,2,125,1.220431,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['8bac3fc7-20cc-4c19-80b7-72730c8ec348'],"[56.5, 74.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,30.103323,-0.5216183,1.0,Ground Pass,"[82.6, 59.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.289,0.90300000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.38447010254683134
