id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,injury_stoppage_in_chain,pass_switch,pass_assisted_shot_id,pass_shot_assist,out,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_open_goal,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,clearance_aerial_won,pass_inswinging,pass_outswinging,miscontrol_aerial_won,clearance_right_foot,block_save_block,clearance_left_foot,pass_miscommunication,pass_deflected,pass_goal_assist,dribble_nutmeg,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,goalkeeper_punched_out,foul_committed_advantage,foul_won_advantage,shot_redirect,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e6bf2161-1e02-4fdd-b4c9-b532fa1488b1,536,1,00:19:37.618,19,37,38,0.0,4,Duel,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['0eb50812-fe06-4b45-bcd0-ae57bd7253ed'],,"[78.7, 4.0]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.618,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3817536214469165
0eb50812-fe06-4b45-bcd0-ae57bd7253ed,537,1,00:19:37.618,19,37,38,2.219057,30,Pass,221,Levante UD,7,From Goal Kick,210,Real Sociedad,,,"['11552410-ec3f-4261-b1d9-ac82f568ac37', '99c65448-fb76-4744-9834-77dbfe6cf409', 'e6bf2161-1e02-4fdd-b4c9-b532fa1488b1']",,"[41.4, 76.1]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,6.685058,0.6045986,3.0,High Pass,"[46.9, 79.9]",,,66.0,Recovery,True,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.618,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0009772754102975734
99c65448-fb76-4744-9834-77dbfe6cf409,538,1,00:19:39.837,19,39,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,210,Real Sociedad,,,['0eb50812-fe06-4b45-bcd0-ae57bd7253ed'],,"[47.6, 79.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.837,2.219000000000051,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6228685578215638
0e1c9d90-5a09-479a-ae36-2dc1c5337313,539,1,00:19:47.238,19,47,39,1.310775,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['cd29b757-edca-4d4a-8f58-859e24da9d12'],,"[77.0, 0.1]",6784.0,Antonio García Aranda,8.0,Left Wing Back,23970.0,José María Martín-Bejarano Serrano,6.8949256,1.9108934,2.0,Low Pass,"[74.7, 6.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.238,7.401000000000067,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.14730682627225744
54966caa-6c94-46df-aefa-2db88a17caa0,540,1,00:19:48.240,19,48,39,0.337538,17,Pressure,221,Levante UD,4,From Throw In,210,Real Sociedad,,,"['cd29b757-edca-4d4a-8f58-859e24da9d12', 'e0531a1a-9450-4de7-a297-088c30bfa852']",,"[43.3, 73.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.24,1.0019999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7058797148869416
cd29b757-edca-4d4a-8f58-859e24da9d12,541,1,00:19:48.549,19,48,39,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,"['0e1c9d90-5a09-479a-ae36-2dc1c5337313', '54966caa-6c94-46df-aefa-2db88a17caa0']",,"[74.7, 6.6]",23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.549,0.3089999999999691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7056516282626987
e0531a1a-9450-4de7-a297-088c30bfa852,542,1,00:19:48.549,19,48,39,0.08,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['54966caa-6c94-46df-aefa-2db88a17caa0', 'cd29b757-edca-4d4a-8f58-859e24da9d12', 'eb68cceb-7235-41ca-8869-721f057b3e42']",,"[74.7, 6.6]",23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,,,,,,,,,,,,True,"[74.0, 6.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.549,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40000666607776103
eb68cceb-7235-41ca-8869-721f057b3e42,543,1,00:19:48.629,19,48,39,0.122276,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1807bbdb-88ea-4d9b-9990-e4936293c37b', '42f2af37-13bb-40c9-98b3-42fbdc679060']",,"[74.0, 6.8]",23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,5678.0,Jefferson Andrés Lerma Solís,2.1095023,-0.094951704,1.0,Ground Pass,"[76.1, 6.6]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.629,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.056285440672469544
1807bbdb-88ea-4d9b-9990-e4936293c37b,544,1,00:19:48.751,19,48,39,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['eb68cceb-7235-41ca-8869-721f057b3e42'],,"[81.4, 6.0]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.751,0.12200000000007094,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011518371470057298
42f2af37-13bb-40c9-98b3-42fbdc679060,545,1,00:19:48.751,19,48,39,0.0,6,Block,221,Levante UD,4,From Throw In,210,Real Sociedad,,,['eb68cceb-7235-41ca-8869-721f057b3e42'],,"[44.0, 73.5]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.751,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6420561323044827
f62acc94-b313-4023-8a51-6b1f9a1087cc,546,1,00:19:49.831,19,49,40,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,,"[45.4, 75.6]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.831,1.0799999999999272,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9117155950035932
951a0d46-9229-4dd0-852f-f2ae72636632,547,1,00:19:49.831,19,49,40,1.387658,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['193e595d-d656-447e-9e43-4c5f2cb16ee9', 'c2aa3d26-1f5c-4391-ada6-17d71c262562', 'f62acc94-b313-4023-8a51-6b1f9a1087cc']",,"[45.4, 75.6]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,True,"[45.6, 74.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.831,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5423627898675473
c2aa3d26-1f5c-4391-ada6-17d71c262562,548,1,00:19:50.915,19,50,40,0.285836,17,Pressure,210,Real Sociedad,1,Regular Play,221,Levante UD,,,['951a0d46-9229-4dd0-852f-f2ae72636632'],,"[78.7, 5.1]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.915,1.08400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4117713999374353
193e595d-d656-447e-9e43-4c5f2cb16ee9,549,1,00:19:51.219,19,51,40,1.150463,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e742da9c-3e50-4ad1-a1c0-638d682f06d0'],,"[45.6, 74.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6633.0,Markel Bergara Larrañaga,11.901681,-1.5876014,1.0,Ground Pass,"[45.4, 62.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.219,0.3040000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4005252756000127
3b080cf7-6d53-4527-b9be-f6ebf8b2b0e4,550,1,00:19:51.985,19,51,40,0.641431,17,Pressure,210,Real Sociedad,1,Regular Play,221,Levante UD,,,"['5e2c8528-19a3-461f-bb4a-f62d31bdeca3', 'e742da9c-3e50-4ad1-a1c0-638d682f06d0']",,"[72.5, 18.5]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.985,0.765999999999849,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9441140932314345
e742da9c-3e50-4ad1-a1c0-638d682f06d0,551,1,00:19:52.369,19,52,40,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['193e595d-d656-447e-9e43-4c5f2cb16ee9', '3b080cf7-6d53-4527-b9be-f6ebf8b2b0e4']",,"[45.4, 62.5]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.369,0.38400000000001455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7346662741380633
5e2c8528-19a3-461f-bb4a-f62d31bdeca3,552,1,00:19:52.369,19,52,40,1.668515,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3b080cf7-6d53-4527-b9be-f6ebf8b2b0e4', 'd3d38217-08c6-4ceb-81c6-9c723adc4584', 'e742da9c-3e50-4ad1-a1c0-638d682f06d0', 'f1a6950a-6599-4d83-979c-221e8276316e']",,"[45.4, 62.5]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[45.2, 59.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.369,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1628727262086087
f1a6950a-6599-4d83-979c-221e8276316e,553,1,00:19:53.841,19,53,40,0.318947,17,Pressure,210,Real Sociedad,1,Regular Play,221,Levante UD,,,"['5e2c8528-19a3-461f-bb4a-f62d31bdeca3', 'd3d38217-08c6-4ceb-81c6-9c723adc4584']",,"[76.4, 21.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.841,1.47199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7291832567299373
d3d38217-08c6-4ceb-81c6-9c723adc4584,554,1,00:19:54.038,19,54,40,0.597309,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['84d64134-d9bc-4a6f-b3f4-1a5cf78fba71', 'f1a6950a-6599-4d83-979c-221e8276316e']",,"[45.2, 59.5]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,6669.0,David Zurutuza Veillet,20.73379,-1.1589382,1.0,Ground Pass,"[53.5, 40.5]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.038,0.19700000000011642,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6155192600498299
84d64134-d9bc-4a6f-b3f4-1a5cf78fba71,555,1,00:19:54.635,19,54,40,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d3d38217-08c6-4ceb-81c6-9c723adc4584'],,"[53.5, 40.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.635,0.59699999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7311709914264611
2c0733ff-effd-40b2-80bd-7480bb4504c0,556,1,00:19:54.635,19,54,40,2.261778,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['84d64134-d9bc-4a6f-b3f4-1a5cf78fba71', 'ae864316-19c5-4815-a04d-15624b94d265']",,"[53.5, 40.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,"[59.4, 27.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.635,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21702855489260742
ae864316-19c5-4815-a04d-15624b94d265,557,1,00:19:56.897,19,56,40,1.270869,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6469816a-4be8-4a80-b754-5ea10e5a9d45'],,"[59.4, 27.9]",6669.0,David Zurutuza Veillet,21.0,Left Wing,3023.0,Yuri Berchiche Izeta,15.533191,-1.3633001,1.0,Ground Pass,"[62.6, 12.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.897,2.2619999999999436,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10004613268940221
6469816a-4be8-4a80-b754-5ea10e5a9d45,558,1,00:19:58.168,19,58,40,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ae864316-19c5-4815-a04d-15624b94d265'],,"[62.6, 12.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.168,1.2709999999999582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9573778693979047
8c26a2dc-cddb-45ed-a1e9-2c59268f5d49,559,1,00:19:58.168,19,58,40,3.013434,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['438ad309-7cec-4274-9ad8-e2f0f0e3a993', '6469816a-4be8-4a80-b754-5ea10e5a9d45', '7b3fb9cc-1b6d-4c4e-84a0-d4771898cda9']",,"[62.6, 12.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,True,"[88.4, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.168,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6616443074647734
438ad309-7cec-4274-9ad8-e2f0f0e3a993,560,1,00:20:00.849,20,0,40,0.508638,17,Pressure,210,Real Sociedad,1,Regular Play,221,Levante UD,,,"['7b3fb9cc-1b6d-4c4e-84a0-d4771898cda9', '8c26a2dc-cddb-45ed-a1e9-2c59268f5d49']",,"[27.4, 66.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.849,2.68100000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7653972637175197
7b3fb9cc-1b6d-4c4e-84a0-d4771898cda9,561,1,00:20:01.181,20,1,40,2.248601,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['438ad309-7cec-4274-9ad8-e2f0f0e3a993', '97cceb97-81d2-4be7-97c9-55b970a5accb']",,"[88.4, 12.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6669.0,David Zurutuza Veillet,30.140505,-0.1264126,1.0,Ground Pass,"[118.3, 8.3]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.181,0.3320000000001073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6952175117149748
97cceb97-81d2-4be7-97c9-55b970a5accb,562,1,00:20:03.430,20,3,40,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7b3fb9cc-1b6d-4c4e-84a0-d4771898cda9'],,"[118.3, 8.3]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.43,2.2490000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6696251121269634
a5fb85b9-418b-452e-b64e-27632afb6fde,563,1,00:20:03.430,20,3,40,0.45722,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['97cceb97-81d2-4be7-97c9-55b970a5accb', 'fcd66e95-20d3-4092-a9c5-a27f05b9baba']",,"[118.3, 8.3]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,"[118.3, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.43,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05487618713929099
fcd66e95-20d3-4092-a9c5-a27f05b9baba,564,1,00:20:03.887,20,3,40,0.66488,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['b47ce723-ce40-4269-b831-da64a6b6801b', 'eba5f1f9-96c1-4a95-aaf3-827ce5005c26']",,"[118.3, 8.3]",6669.0,David Zurutuza Veillet,21.0,Left Wing,3023.0,Yuri Berchiche Izeta,7.102816,1.5989579,1.0,Ground Pass,"[118.1, 15.4]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.887,0.45699999999987995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7636476259356407
eba5f1f9-96c1-4a95-aaf3-827ce5005c26,565,1,00:20:04.552,20,4,40,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['fcd66e95-20d3-4092-a9c5-a27f05b9baba'],,"[114.3, 21.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.552,0.6649999999999636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.662378617532266
b47ce723-ce40-4269-b831-da64a6b6801b,566,1,00:20:04.552,20,4,40,0.0,10,Interception,210,Real Sociedad,1,Regular Play,221,Levante UD,,,['fcd66e95-20d3-4092-a9c5-a27f05b9baba'],,"[2.0, 64.7]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.552,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5715975635438185
5ef31ce5-3e3e-4169-883e-7dfc360cfcd7,567,1,00:20:33.526,20,33,41,1.015939,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['5f0b1593-1e55-45ef-a2a1-ab93977f3269'],True,"[120.0, 0.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,33.94186,1.6622565,3.0,High Pass,"[116.9, 33.9]",40.0,Right Foot,61.0,Corner,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1233.526,28.97400000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6486764041756321
972e0b73-f74f-4540-b7ad-190ccbb3193c,568,1,00:20:34.542,20,34,41,0.0,4,Duel,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['5f0b1593-1e55-45ef-a2a1-ab93977f3269'],,"[116.9, 33.9]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.542,1.015999999999849,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08729658440308008
5f0b1593-1e55-45ef-a2a1-ab93977f3269,569,1,00:20:34.542,20,34,41,0.0,9,Clearance,210,Real Sociedad,2,From Corner,221,Levante UD,,,"['5ef31ce5-3e3e-4169-883e-7dfc360cfcd7', '972e0b73-f74f-4540-b7ad-190ccbb3193c']",,"[3.2, 46.2]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1234.542,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8937365245693338
