id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,interception_outcome_id,interception_outcome_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_aerial_won,counterpress,pass_switch,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,pass_miscommunication,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_one_on_one,shot_aerial_won,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_technique_id,pass_technique_name,pass_outswinging,pass_deflected,miscontrol_aerial_won,pass_through_ball,foul_committed_type_id,foul_committed_type_name,50_50_outcome_id,50_50_outcome_name,dribble_overrun,pass_inswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5817aab6-a67e-498b-b627-7aaf6a018511,335,1,00:09:46.518,9,46,23,1.142869,17,Pressure,322,Eibar,1,Regular Play,216,Getafe,,,['2c234b91-9e42-4e22-820c-22c95ec8473e'],"[52.2, 54.6]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.518,1.1440000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8072451093005579
cc74b931-c73e-4040-abd9-cf0f2e920000,336,1,00:09:47.888,9,47,23,1.306912,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['24f5a6d8-fcc1-4248-893c-d40dab58a7e8'],"[67.9, 25.5]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6776.0,David Juncà Reñé,9.202173,-2.3100734,3.0,High Pass,"[61.7, 18.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.888,1.3700000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.05103008526894548
24f5a6d8-fcc1-4248-893c-d40dab58a7e8,337,1,00:09:49.195,9,49,23,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['cc74b931-c73e-4040-abd9-cf0f2e920000'],"[61.7, 18.7]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.195,1.3070000000000164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5224796417415627
cc93b094-3765-4c05-b928-a8b8282547a9,338,1,00:09:49.195,9,49,23,0.08,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['24f5a6d8-fcc1-4248-893c-d40dab58a7e8', '3d726927-3c98-4059-8aa1-33ace73b955a']","[61.7, 18.7]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[62.0, 19.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.195,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7151812457170217
3d726927-3c98-4059-8aa1-33ace73b955a,339,1,00:09:49.275,9,49,23,1.099991,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['7700340d-8e01-408e-939b-49df5092e83b'],"[62.0, 19.2]",6776.0,David Juncà Reñé,6.0,Left Back,6775.0,Daniel García Carrillo,7.1589108,2.0656838,1.0,Ground Pass,"[58.6, 25.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.275,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8482968060805011
7700340d-8e01-408e-939b-49df5092e83b,340,1,00:09:50.375,9,50,23,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['3d726927-3c98-4059-8aa1-33ace73b955a'],"[58.6, 25.5]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.375,1.1000000000000227,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1361845597752257
066cb67a-8bb9-45eb-8087-f1afc9717f4a,341,1,00:09:50.375,9,50,23,3.376699,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['7700340d-8e01-408e-939b-49df5092e83b', '7ebc5f8d-4ee2-453a-8f56-35bb1f5fb888', '91118e4b-c101-4da1-aada-ab55ad519a7d']","[58.6, 25.5]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[76.9, 33.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.375,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7135157258615811
7ebc5f8d-4ee2-453a-8f56-35bb1f5fb888,342,1,00:09:53.005,9,53,23,0.747091,17,Pressure,322,Eibar,1,Regular Play,216,Getafe,,,"['066cb67a-8bb9-45eb-8087-f1afc9717f4a', '91118e4b-c101-4da1-aada-ab55ad519a7d']","[43.9, 48.2]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.005,2.6299999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6841719958790622
91118e4b-c101-4da1-aada-ab55ad519a7d,343,1,00:09:53.752,9,53,23,0.0,3,Dispossessed,322,Eibar,1,Regular Play,322,Eibar,,,"['7ebc5f8d-4ee2-453a-8f56-35bb1f5fb888', 'd0e9e68c-ac40-4ad4-9c73-4ac505b9f156']","[76.9, 33.0]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.752,0.7469999999999573,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9951291809435121
d0e9e68c-ac40-4ad4-9c73-4ac505b9f156,344,1,00:09:53.752,9,53,24,0.0,4,Duel,216,Getafe,1,Regular Play,216,Getafe,,,['91118e4b-c101-4da1-aada-ab55ad519a7d'],"[43.2, 47.1]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,593.752,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8951569041916438
627446ad-5f20-4f63-bd23-3befe9fd1688,345,1,00:09:54.891,9,54,24,0.863855,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['22dae008-12af-4086-9bb6-5d3358dad118'],"[30.5, 43.2]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6736.0,Álvaro Medrán Just,4.356604,0.1613751,1.0,Ground Pass,"[34.8, 43.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.891,1.13900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2182664811370163
22dae008-12af-4086-9bb6-5d3358dad118,346,1,00:09:55.755,9,55,24,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['627446ad-5f20-4f63-bd23-3befe9fd1688'],"[34.8, 43.9]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.755,0.8640000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41016089273659617
dd4270c9-80ff-4cf2-888f-2e7d5f1356e7,347,1,00:09:55.755,9,55,24,0.069182,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['22dae008-12af-4086-9bb6-5d3358dad118', '6fc8569e-6be1-4feb-8865-cf0f075b251b']","[34.8, 43.9]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.0, 43.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.755,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11449171440204842
6fc8569e-6be1-4feb-8865-cf0f075b251b,348,1,00:09:55.824,9,55,24,1.210866,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['5390f70d-51ec-450a-b849-c44f6364c48d'],"[35.0, 43.9]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,23416.0,Stefan Šćepović,5.9135437,-1.2436982,1.0,Ground Pass,"[36.9, 38.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.824,0.06899999999995998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9969337954693896
5390f70d-51ec-450a-b849-c44f6364c48d,349,1,00:09:57.035,9,57,24,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['6fc8569e-6be1-4feb-8865-cf0f075b251b'],"[36.9, 38.3]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.035,1.2110000000000127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.807385746709918
82c7069a-a90b-4bf4-8436-3c3652db68a4,350,1,00:09:57.035,9,57,24,0.04,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['5390f70d-51ec-450a-b849-c44f6364c48d', '7e0fb66b-3473-42a4-b2c9-3283173ad62c']","[36.9, 38.3]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,"[39.8, 34.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.035,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.325907684593717
7e0fb66b-3473-42a4-b2c9-3283173ad62c,351,1,00:09:57.075,9,57,24,1.138658,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['8667f6e2-b60e-4ef5-a1f8-519b4f0809e8'],"[39.8, 34.7]",23416.0,Stefan Šćepović,22.0,Right Center Forward,6745.0,Mehdi Lacen,9.402127,-1.9868609,1.0,Ground Pass,"[36.0, 26.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.075,0.04000000000007731,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9916737865678175
8667f6e2-b60e-4ef5-a1f8-519b4f0809e8,352,1,00:09:58.213,9,58,24,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['7e0fb66b-3473-42a4-b2c9-3283173ad62c'],"[36.0, 26.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.213,1.13799999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5492719104661324
004ac527-ec44-426f-998f-15460a8044f0,353,1,00:09:58.213,9,58,24,0.040000003,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['5b4217b7-2476-4b28-9018-48fe34dd32f3', '8667f6e2-b60e-4ef5-a1f8-519b4f0809e8']","[36.0, 26.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[36.8, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.213,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027910703411780813
5b4217b7-2476-4b28-9018-48fe34dd32f3,354,1,00:09:58.253,9,58,24,0.807378,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['3ef6e4f8-5c28-4c21-958b-ad7db1939f35'],"[36.8, 25.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,16426.0,Wanderson Maciel Sousa Campos,20.215836,0.45037407,1.0,Ground Pass,"[55.0, 34.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.253,0.04000000000007731,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9734272784068487
3ef6e4f8-5c28-4c21-958b-ad7db1939f35,355,1,00:09:59.061,9,59,24,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['5b4217b7-2476-4b28-9018-48fe34dd32f3'],"[55.0, 34.2]",16426.0,Wanderson Maciel Sousa Campos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.061,0.8079999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13879856283206982
dcee9f7e-0bc9-4441-86bb-eed0c6afb4c2,356,1,00:09:59.061,9,59,24,0.04,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['3ef6e4f8-5c28-4c21-958b-ad7db1939f35', 'fd178b81-b45c-45a0-a692-3ec02241e9f4']","[55.0, 34.2]",16426.0,Wanderson Maciel Sousa Campos,16.0,Left Midfield,,,,,,,,,,,,"[54.7, 34.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.061,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24581809979223845
fd178b81-b45c-45a0-a692-3ec02241e9f4,357,1,00:09:59.101,9,59,24,1.893435,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['869569fe-ee6b-471f-838c-fa0c950037a4'],"[54.7, 34.2]",16426.0,Wanderson Maciel Sousa Campos,16.0,Left Midfield,27402.0,Álvaro Daniel Pereira Barragán,25.35843,-2.0238624,1.0,Ground Pass,"[43.6, 11.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.101,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04143236705140363
74019583-248b-44b3-8aad-cae738dbc963,358,1,00:10:00.633,10,0,24,0.545628,17,Pressure,216,Getafe,1,Regular Play,322,Eibar,,,"['72297658-f51c-41e2-b479-5ffa02bd9502', '869569fe-ee6b-471f-838c-fa0c950037a4', '896f9ebb-f633-4c85-b618-1b43ec2ed4b5']","[76.5, 68.7]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.633,1.532000000000039,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7843670692351291
869569fe-ee6b-471f-838c-fa0c950037a4,359,1,00:10:00.994,10,0,24,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,"['74019583-248b-44b3-8aad-cae738dbc963', 'fd178b81-b45c-45a0-a692-3ec02241e9f4']","[43.6, 11.4]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.994,0.36099999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6634985448497361
72297658-f51c-41e2-b479-5ffa02bd9502,360,1,00:10:00.994,10,0,24,0.079999,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['74019583-248b-44b3-8aad-cae738dbc963', '869569fe-ee6b-471f-838c-fa0c950037a4', '896f9ebb-f633-4c85-b618-1b43ec2ed4b5']","[43.6, 11.4]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,"[43.6, 11.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.994,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.705956998797833
896f9ebb-f633-4c85-b618-1b43ec2ed4b5,361,1,00:10:01.074,10,1,24,2.307476,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['31395e0c-b3c9-4405-8080-10f00f53b132', '74019583-248b-44b3-8aad-cae738dbc963', 'dca96538-3b75-47d7-aff0-3f91d4d7d634']","[43.6, 11.4]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,23416.0,Stefan Šćepović,50.64405,1.0567935,2.0,Low Pass,"[68.5, 55.5]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.074,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5559810693761836
dca96538-3b75-47d7-aff0-3f91d4d7d634,362,1,00:10:03.382,10,3,24,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['896f9ebb-f633-4c85-b618-1b43ec2ed4b5'],"[66.0, 43.5]",23416.0,Stefan Šćepović,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.382,2.3079999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5198145048664305
31395e0c-b3c9-4405-8080-10f00f53b132,363,1,00:10:03.382,10,3,25,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,322,Eibar,,,['896f9ebb-f633-4c85-b618-1b43ec2ed4b5'],"[51.6, 24.6]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.382,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2614562458190398
cc397ef2-8a6c-4822-8c02-7383500a152b,364,1,00:10:03.382,10,3,25,2.227692,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['31395e0c-b3c9-4405-8080-10f00f53b132', '719a4a0a-19f9-45a2-a32f-97cec387b447', 'd3296a9e-494d-4395-945a-6b145109f79d']","[51.6, 24.6]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[66.9, 26.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.382,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8262905981685311
d3296a9e-494d-4395-945a-6b145109f79d,365,1,00:10:04.586,10,4,25,1.066174,17,Pressure,322,Eibar,1,Regular Play,216,Getafe,,,"['719a4a0a-19f9-45a2-a32f-97cec387b447', 'cc397ef2-8a6c-4822-8c02-7383500a152b']","[61.3, 56.8]",24035.0,Álvaro Vázquez García,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.586,1.2040000000000646,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3844990995812554
719a4a0a-19f9-45a2-a32f-97cec387b447,366,1,00:10:05.609,10,5,25,1.108763,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['996e4bb9-8d25-4143-b7ed-b4a8643d2e6f', 'd3296a9e-494d-4395-945a-6b145109f79d']","[66.9, 26.5]",6776.0,David Juncà Reñé,6.0,Left Back,6557.0,Adrián González Morales,2.5632012,1.929567,1.0,Ground Pass,"[66.0, 28.9]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.609,1.0230000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.043990241841353805
996e4bb9-8d25-4143-b7ed-b4a8643d2e6f,367,1,00:10:06.718,10,6,25,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['719a4a0a-19f9-45a2-a32f-97cec387b447'],"[66.0, 28.9]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.718,1.1089999999999236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2718146093144992
dd23cd1d-34d2-49b6-899a-7e42c927d688,368,1,00:10:06.718,10,6,25,0.862157,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['98e64246-800a-4dcf-a11d-5ddfc93110fa', '996e4bb9-8d25-4143-b7ed-b4a8643d2e6f']","[66.0, 28.9]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[64.7, 24.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.718,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5144090626439278
98e64246-800a-4dcf-a11d-5ddfc93110fa,369,1,00:10:07.580,10,7,25,1.089172,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['c726b4ba-7d98-442a-98c5-7282519f923f'],"[64.7, 24.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,5687.0,Takashi Inui,18.56475,-1.1312405,1.0,Ground Pass,"[72.6, 7.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.58,0.86200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8213800733984127
