id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,counterpress,pass_no_touch,off_camera,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_overrun,out,foul_won_defensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,pass_shot_assist,shot_aerial_won,goalkeeper_end_location,pass_cut_back,foul_committed_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_straight,shot_one_on_one,pass_through_ball,miscontrol_aerial_won,pass_inswinging,foul_committed_type_id,foul_committed_type_name,ball_recovery_offensive,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3b5735fe-7881-4af6-a245-c5128229dac4,446,1,00:08:12.873,8,12,18,0.378996,17,Pressure,212,Atlético Madrid,1,Regular Play,214,Espanyol,,,"['26ba009a-a249-4a78-83c8-d1f052d7f7a7', '38956859-afed-4f6b-bb9b-1d3b2a2a9fa1']","[101.1, 14.5]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.873,1.9669999999999845,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7430409038057895
26ba009a-a249-4a78-83c8-d1f052d7f7a7,447,1,00:08:13.227,8,13,18,0.024949,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3b5735fe-7881-4af6-a245-c5128229dac4', 'a99d9026-1d04-43f2-b611-57d7d62d9949']","[17.3, 66.9]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,1.6,0.0,2.0,Low Pass,"[18.9, 66.9]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.227,0.353999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34292816931812686
a99d9026-1d04-43f2-b611-57d7d62d9949,448,1,00:08:13.252,8,13,18,0.0,6,Block,212,Atlético Madrid,1,Regular Play,214,Espanyol,,,['26ba009a-a249-4a78-83c8-d1f052d7f7a7'],"[101.2, 13.2]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.252,0.025000000000034106,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7626662347771238
131f916c-84c6-474d-ad8b-04b4f4cae152,449,1,00:08:29.787,8,29,19,0.891178,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e923e85f-6f14-41c5-b708-a84d61f2d8f8'],"[44.5, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5487.0,Antoine Griezmann,12.322337,-0.6240231,2.0,Low Pass,"[54.5, 72.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.787,16.534999999999968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21326688024737872
e923e85f-6f14-41c5-b708-a84d61f2d8f8,450,1,00:08:30.678,8,30,19,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['131f916c-84c6-474d-ad8b-04b4f4cae152'],"[54.5, 72.8]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.678,0.8910000000000196,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29085509050384384
630a3c27-e37b-41ce-9a08-efb1fd41c097,451,1,00:08:30.678,8,30,19,1.324781,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ce728ef7-2993-4f64-b50a-ffe0b969a810'],"[54.5, 72.8]",5487.0,Antoine Griezmann,22.0,Right Center Forward,6375.0,Juan Francisco Torres Belén,11.386395,3.018327,1.0,Ground Pass,"[43.2, 74.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.678,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8123479803130972
ce728ef7-2993-4f64-b50a-ffe0b969a810,452,1,00:08:32.003,8,32,19,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['630a3c27-e37b-41ce-9a08-efb1fd41c097'],"[43.2, 74.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.003,1.3250000000000455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12123266509562114
87fada05-5075-4d41-92b0-853018b3a2d7,453,1,00:08:32.003,8,32,19,2.261519,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['31696916-4829-45c6-9de5-8ed09bcc40aa', '61a5a2d6-f2e0-4663-9006-171a3f83d6d1', 'ce728ef7-2993-4f64-b50a-ffe0b969a810']","[43.2, 74.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[43.2, 75.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.003,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6722902121826065
61a5a2d6-f2e0-4663-9006-171a3f83d6d1,454,1,00:08:33.698,8,33,19,0.530066,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['87fada05-5075-4d41-92b0-853018b3a2d7'],"[75.0, 5.7]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.698,1.6949999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425894060177357
31696916-4829-45c6-9de5-8ed09bcc40aa,455,1,00:08:34.264,8,34,19,0.768475,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3edd743c-fc37-489d-9409-800271276611'],"[43.2, 75.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,20669.0,Tiago Cardoso Mendes,10.198039,-2.9441972,1.0,Ground Pass,"[33.2, 73.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.264,0.5660000000000309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8708479281589262
3edd743c-fc37-489d-9409-800271276611,456,1,00:08:35.033,8,35,19,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['31696916-4829-45c6-9de5-8ed09bcc40aa'],"[33.2, 73.0]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.033,0.7690000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.964576553696319
7ee6ab14-8267-4a62-93df-9757efb51d15,457,1,00:08:35.033,8,35,19,1.238159,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3edd743c-fc37-489d-9409-800271276611', '8cc7ccaa-da7e-420d-9903-4743501d1a3f']","[33.2, 73.0]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.6, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.033,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6515682507083349
8cc7ccaa-da7e-420d-9903-4743501d1a3f,458,1,00:08:36.271,8,36,19,1.61029,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['213bea9a-88e6-429e-be0d-e6632837c1fb'],"[35.6, 73.5]",20669.0,Tiago Cardoso Mendes,9.0,Right Defensive Midfield,5199.0,Jorge Resurrección Merodio,31.24772,-1.0369629,3.0,High Pass,"[51.5, 46.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.271,1.2379999999999427,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3803867407182071
213bea9a-88e6-429e-be0d-e6632837c1fb,459,1,00:08:37.881,8,37,19,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8cc7ccaa-da7e-420d-9903-4743501d1a3f'],"[51.5, 46.6]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.881,1.6100000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24632546820441548
ad09fcb4-844f-4873-941b-871b2216ad4e,460,1,00:08:37.881,8,37,19,0.587933,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['213bea9a-88e6-429e-be0d-e6632837c1fb', 'aeaf0e2a-883d-49be-a1f4-fb37cc7e8e7f', 'e9ecde07-afab-4306-87e9-b7a7ac7f8d9b']","[51.5, 46.6]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[51.5, 47.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.881,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19646751214621416
e9ecde07-afab-4306-87e9-b7a7ac7f8d9b,461,1,00:08:38.006,8,38,19,0.371262,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['ad09fcb4-844f-4873-941b-871b2216ad4e'],"[68.4, 32.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.006,0.125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.33600285328176804
6167bf17-f44a-4e62-af7b-2f8ebe743800,462,1,00:08:38.469,8,38,19,0.0,22,Foul Committed,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,['aeaf0e2a-883d-49be-a1f4-fb37cc7e8e7f'],"[68.6, 32.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.469,0.4630000000000791,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.517761905695722
aeaf0e2a-883d-49be-a1f4-fb37cc7e8e7f,463,1,00:08:38.469,8,38,19,0.0,21,Foul Won,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['6167bf17-f44a-4e62-af7b-2f8ebe743800'],"[51.5, 47.4]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.469,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5914172466659354
739f64d3-cd0e-4aa2-b70d-92a19835610d,464,1,00:08:45.179,8,45,20,2.079996,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5f281353-edb4-46c8-b24c-6c51ff75c6ac'],"[51.5, 47.4]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,5199.0,Jorge Resurrección Merodio,15.508062,-1.5385494,1.0,Ground Pass,"[52.0, 31.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.179,6.709999999999923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.36426651804869326
5f281353-edb4-46c8-b24c-6c51ff75c6ac,465,1,00:08:47.259,8,47,20,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['739f64d3-cd0e-4aa2-b70d-92a19835610d'],"[52.0, 31.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.259,2.080000000000041,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4496041702706973
8c82f3c9-221f-4c55-8bb3-d4a662304bd2,466,1,00:08:48.527,8,48,20,1.337233,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['f156d66a-be4a-48f8-9c62-d92308cc0d65'],"[54.5, 19.4]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6320.0,Filipe Luís Kasmirski,20.892582,-1.010675,1.0,Ground Pass,"[65.6, 1.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.527,1.268000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5469546932700379
f156d66a-be4a-48f8-9c62-d92308cc0d65,467,1,00:08:49.864,8,49,20,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['8c82f3c9-221f-4c55-8bb3-d4a662304bd2'],"[65.6, 1.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.864,1.336999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720789578857082
0f002e39-05a4-417f-9d27-4376e8aa067f,468,1,00:08:49.864,8,49,20,1.876152,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['2ccad8a3-17e7-48c9-bcd0-34d5f299e710', 'f156d66a-be4a-48f8-9c62-d92308cc0d65']","[65.6, 1.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[72.8, 1.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.864,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2773226714009467
2ccad8a3-17e7-48c9-bcd0-34d5f299e710,469,1,00:08:51.740,8,51,20,1.00396,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5defc3be-0f69-4e6c-94ea-028df4e340c3'],"[72.8, 1.6]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6744.0,Luciano Vietto,13.314653,0.99945885,1.0,Ground Pass,"[80.0, 12.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.74,1.8759999999999764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.910147660894699
dab25465-a92a-4a85-9b27-4ce67ac74eee,470,1,00:08:52.686,8,52,20,1.607482,17,Pressure,212,Atlético Madrid,3,From Free Kick,214,Espanyol,,,"['5defc3be-0f69-4e6c-94ea-028df4e340c3', '613636aa-9c96-4960-9a16-2fc1b116bc20']","[40.1, 66.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.686,0.9460000000000264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.20765254929094712
5defc3be-0f69-4e6c-94ea-028df4e340c3,471,1,00:08:52.744,8,52,20,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['2ccad8a3-17e7-48c9-bcd0-34d5f299e710', 'dab25465-a92a-4a85-9b27-4ce67ac74eee']","[80.0, 12.8]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.744,0.057999999999992724,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4136859670759271
613636aa-9c96-4960-9a16-2fc1b116bc20,472,1,00:08:52.744,8,52,20,1.730325,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['102e956e-57f0-427e-8bcb-782cf6a4a92e', '5defc3be-0f69-4e6c-94ea-028df4e340c3', 'aacbaf85-dbc3-4e0d-b8f9-81dd74775e91', 'dab25465-a92a-4a85-9b27-4ce67ac74eee']","[80.0, 12.8]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,"[79.8, 13.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.744,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08127078239730645
102e956e-57f0-427e-8bcb-782cf6a4a92e,473,1,00:08:53.929,8,53,20,1.086688,17,Pressure,212,Atlético Madrid,3,From Free Kick,214,Espanyol,,,"['613636aa-9c96-4960-9a16-2fc1b116bc20', 'aacbaf85-dbc3-4e0d-b8f9-81dd74775e91']","[40.3, 67.1]",27148.0,Abraham González Casanova,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.929,1.1849999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8920376784831168
c73b7694-541c-4fc5-a6d8-9c7fd5c4031c,474,1,00:08:54.475,8,54,20,0.0,22,Foul Committed,212,Atlético Madrid,3,From Free Kick,214,Espanyol,,,['aacbaf85-dbc3-4e0d-b8f9-81dd74775e91'],"[40.3, 67.1]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.475,0.5460000000000491,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32496778348745337
aacbaf85-dbc3-4e0d-b8f9-81dd74775e91,475,1,00:08:54.475,8,54,20,0.0,21,Foul Won,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['102e956e-57f0-427e-8bcb-782cf6a4a92e', 'c73b7694-541c-4fc5-a6d8-9c7fd5c4031c']","[79.8, 13.0]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.475,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9110048020140622
c113efd8-32b9-4c19-a5a6-4a223e2e172f,476,1,00:09:27.514,9,27,21,1.772045,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5d858fca-4af2-42cb-b1c9-76059846fa34'],"[79.8, 13.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,5249.0,Diego Roberto Godín Leal,40.125927,0.744856,3.0,High Pass,"[109.3, 40.2]",40.0,Right Foot,62.0,Free Kick,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.514,33.03899999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8967383855043795
5d858fca-4af2-42cb-b1c9-76059846fa34,477,1,00:09:29.286,9,29,21,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['c113efd8-32b9-4c19-a5a6-4a223e2e172f'],"[109.3, 40.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.2860000000001,1.7720000000000482,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8566658572735381
da937ecf-49b8-4d4e-a5a2-bab19d1ddd28,478,1,00:09:47.580,9,47,22,4.230684,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2ca71592-e161-4939-9327-85e47318fdfa'],"[12.2, 34.5]",6792.0,Pau López Sabata,1.0,Goalkeeper,6838.0,Hernán Arsenio Pérez González,66.656204,0.6972354,3.0,High Pass,"[63.3, 77.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.58,18.293999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.46992728529810834
2ca71592-e161-4939-9327-85e47318fdfa,479,1,00:09:51.811,9,51,22,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['da937ecf-49b8-4d4e-a5a2-bab19d1ddd28'],"[63.3, 77.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.811,4.2309999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.537168537978336
0e630631-33be-4eff-a29e-3ff554a4c641,480,1,00:09:52.102,9,52,22,0.0,38,Miscontrol,214,Espanyol,3,From Free Kick,214,Espanyol,,,,"[63.3, 77.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.102,0.29099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5471781209389104
