id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_technique_id,pass_technique_name,pass_straight,clearance_head,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,off_camera,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_nutmeg,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,shot_first_time,miscontrol_aerial_won,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,pass_through_ball,ball_recovery_recovery_failure,block_offensive,pass_goal_assist,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b66d9cbf-ff8b-40f8-b62e-0803269e1f6d,438,1,00:08:28.809,8,28,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['af2bf330-47de-423f-b519-8deb84984c19'],"[55.3, 26.3]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.809,1.1140000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9872954555388157
63ca285d-2574-4ce0-8f16-499b1ea9e308,439,1,00:08:28.809,8,28,17,2.334236,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['10877d58-da1e-4688-8b5a-d4e20b5b6232', 'b66d9cbf-ff8b-40f8-b62e-0803269e1f6d']","[55.3, 26.3]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,"[62.4, 26.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.809,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3764418499789335
10877d58-da1e-4688-8b5a-d4e20b5b6232,440,1,00:08:31.144,8,31,17,1.511908,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['04341123-bdf8-46a0-bc78-71ac1c2823e8'],"[62.4, 26.0]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,10802.0,André Filipe Tavares Gomes,8.149847,1.6814536,1.0,Ground Pass,"[61.5, 34.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.144,2.3349999999999795,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.32192199876743777
04341123-bdf8-46a0-bc78-71ac1c2823e8,441,1,00:08:32.655,8,32,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['10877d58-da1e-4688-8b5a-d4e20b5b6232'],"[61.5, 34.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.655,1.5109999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9286044264828556
dcc51141-796b-436d-b54f-23a57437feab,442,1,00:08:32.655,8,32,17,0.507217,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['04341123-bdf8-46a0-bc78-71ac1c2823e8', 'b886c477-224e-4f25-990e-881fd620c843']","[61.5, 34.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[62.0, 35.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.655,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4983668121016035
b886c477-224e-4f25-990e-881fd620c843,443,1,00:08:33.163,8,33,17,1.539324,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['4567f263-7223-45ad-b1c2-3c0a73a414ab'],"[62.0, 35.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,3638.0,Shkodran Mustafi,18.84728,1.8891912,1.0,Ground Pass,"[56.1, 53.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.163,0.5080000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9155730794944128
4567f263-7223-45ad-b1c2-3c0a73a414ab,444,1,00:08:34.702,8,34,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['b886c477-224e-4f25-990e-881fd620c843'],"[56.1, 53.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.702,1.5389999999999873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2629143508900754
bd8a416f-b6d5-4778-aac0-eb46c293ddae,445,1,00:08:34.702,8,34,17,0.694845,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['4567f263-7223-45ad-b1c2-3c0a73a414ab', '61b59283-0467-45c8-952a-4bab63b41382']","[56.1, 53.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[56.1, 53.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.702,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013818886300731359
61b59283-0467-45c8-952a-4bab63b41382,446,1,00:08:35.397,8,35,17,1.275232,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['2c8cea1d-6973-43b8-b7c5-d39a96faef7c'],"[56.1, 53.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,7005.0,João Pedro Cavaco Cancelo,21.262407,1.1850498,1.0,Ground Pass,"[64.1, 72.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.397,0.69500000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5861636992361322
2c8cea1d-6973-43b8-b7c5-d39a96faef7c,447,1,00:08:36.672,8,36,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['61b59283-0467-45c8-952a-4bab63b41382'],"[64.1, 72.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.672,1.2749999999999773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.322792888748334
f52a9400-b5fb-44fc-a251-0c9572443d95,448,1,00:08:36.672,8,36,17,1.489089,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['2c8cea1d-6973-43b8-b7c5-d39a96faef7c', 'd2ff6797-b0f2-42bf-96da-7c31b9d23e7c']","[64.1, 72.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[63.4, 68.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.672,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5207984696673824
d2ff6797-b0f2-42bf-96da-7c31b9d23e7c,449,1,00:08:38.161,8,38,17,1.460063,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['e5b98eb7-2e0b-4bf2-a978-475bc9d80ffd'],"[63.4, 68.8]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,5741.0,Enzo Nicolás Pérez,24.340296,-1.6283458,1.0,Ground Pass,"[62.0, 44.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.1610000000001,1.4890000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9849026205472855
e5b98eb7-2e0b-4bf2-a978-475bc9d80ffd,450,1,00:08:39.621,8,39,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['d2ff6797-b0f2-42bf-96da-7c31b9d23e7c'],"[62.0, 44.5]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.621,1.4599999999999227,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2851942104375792
d6f4cfb9-918b-4467-a607-c653d498cfe3,451,1,00:08:39.621,8,39,17,1.356727,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['070fc39b-2702-4586-b7d5-66ad2fda18fb', 'e38bf536-a3e3-4390-a0ea-a4119b112aa7', 'e5b98eb7-2e0b-4bf2-a978-475bc9d80ffd']","[62.0, 44.5]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[64.3, 44.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.621,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9805855541453189
070fc39b-2702-4586-b7d5-66ad2fda18fb,452,1,00:08:40.264,8,40,17,0.71822,17,Pressure,207,Valencia,4,From Throw In,215,Athletic Club,,,"['d6f4cfb9-918b-4467-a607-c653d498cfe3', 'e38bf536-a3e3-4390-a0ea-a4119b112aa7']","[59.1, 34.5]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.264,0.6430000000000291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4668192779742891
e38bf536-a3e3-4390-a0ea-a4119b112aa7,453,1,00:08:40.978,8,40,17,3.495861,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['070fc39b-2702-4586-b7d5-66ad2fda18fb', 'b5d7c994-1c71-456b-80ac-4e9116c668ea']","[64.3, 44.7]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,6596.0,José Luis Gayà Peña,50.159744,-1.0071253,3.0,High Pass,"[91.1, 2.3]",40.0,Right Foot,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.978,0.7139999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7529984953043691
b5d7c994-1c71-456b-80ac-4e9116c668ea,454,1,00:08:44.474,8,44,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['e38bf536-a3e3-4390-a0ea-a4119b112aa7'],"[91.1, 2.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.474,3.4960000000000946,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10670664588259637
574a8c17-f8a2-499a-a31f-6555a6f60bfe,455,1,00:08:44.474,8,44,17,2.354307,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['69aa0ed8-830d-45f3-8600-b22a7ab971f4', 'b5d7c994-1c71-456b-80ac-4e9116c668ea']","[91.1, 2.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[91.7, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.474,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14663744012414937
69aa0ed8-830d-45f3-8600-b22a7ab971f4,456,1,00:08:46.828,8,46,17,1.366654,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['6b419269-aeb9-4b0f-a63a-fb72b36fe066'],"[91.7, 7.8]",6596.0,José Luis Gayà Peña,6.0,Left Back,6595.0,Daniel Parejo Muñoz,7.826238,2.961739,1.0,Ground Pass,"[84.0, 9.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.828,2.353999999999928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.16655218595476085
6b419269-aeb9-4b0f-a63a-fb72b36fe066,457,1,00:08:48.195,8,48,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['69aa0ed8-830d-45f3-8600-b22a7ab971f4'],"[84.0, 9.2]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.195,1.3670000000000755,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15814913091893568
ef0e2435-e9b1-4c4d-97e2-15d9c499f729,458,1,00:08:48.195,8,48,17,1.336635,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['6b419269-aeb9-4b0f-a63a-fb72b36fe066', 'e1590bbf-82b6-4a8b-b418-2cb6a6c6d39c']","[84.0, 9.2]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[84.2, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.195,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9654271435531339
e1590bbf-82b6-4a8b-b418-2cb6a6c6d39c,459,1,00:08:49.531,8,49,17,2.966116,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['ce86bef1-43e7-484f-b575-2b286bb25b8e'],"[84.2, 10.2]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,3638.0,Shkodran Mustafi,47.11698,1.7328048,1.0,Ground Pass,"[76.6, 56.7]",40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.531,1.335999999999899,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7476329295379102
ce86bef1-43e7-484f-b575-2b286bb25b8e,460,1,00:08:52.497,8,52,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['e1590bbf-82b6-4a8b-b418-2cb6a6c6d39c'],"[76.6, 56.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.497,2.966000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7041548701620326
74b6699c-e9f5-49f5-b69c-20e3c7c1910e,461,1,00:08:52.497,8,52,17,0.384612,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['ce803e05-791f-43fe-919a-0eb0210177aa', 'ce86bef1-43e7-484f-b575-2b286bb25b8e']","[76.6, 56.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[76.8, 58.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.497,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4853999979470226
ce803e05-791f-43fe-919a-0eb0210177aa,462,1,00:08:52.882,8,52,17,1.395498,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['a17364c1-6969-4b8f-a878-40296dc376e9'],"[76.8, 58.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,7005.0,João Pedro Cavaco Cancelo,13.85388,0.68826884,1.0,Ground Pass,"[87.5, 67.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.882,0.3849999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11174512228566391
a17364c1-6969-4b8f-a878-40296dc376e9,463,1,00:08:54.278,8,54,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['ce803e05-791f-43fe-919a-0eb0210177aa'],"[87.5, 67.4]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.278,1.3960000000000719,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8088578115870779
26ecc1ea-9b81-4738-95fe-1a114f8850d0,464,1,00:08:54.278,8,54,17,0.653703,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['fd104879-ce0d-4944-9d0d-2215208e6905'],"[88.2, 67.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6594.0,Santiago Mina Lorenzo,8.296988,-1.3024302,1.0,Ground Pass,"[90.4, 59.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.278,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8887137721201087
fd104879-ce0d-4944-9d0d-2215208e6905,465,1,00:08:54.931,8,54,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['26ecc1ea-9b81-4738-95fe-1a114f8850d0'],"[90.4, 59.1]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.931,0.65300000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1302748621101708
89b5cb90-03fc-421a-b8cb-420e0aed8652,466,1,00:08:54.931,8,54,17,0.040000003,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['64cfb5d0-bdab-4537-b1cf-2ae52a93a603', 'fd104879-ce0d-4944-9d0d-2215208e6905']","[90.4, 59.1]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,"[90.6, 59.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.931,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9923735929804962
64cfb5d0-bdab-4537-b1cf-2ae52a93a603,467,1,00:08:54.971,8,54,17,2.409377,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['2fb525c7-f82f-4703-a67e-60e1d2fbfbe6', '8d46e963-2b97-4e2f-aba7-e85daa417ba5']","[90.6, 59.1]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,7005.0,João Pedro Cavaco Cancelo,21.822008,0.3072588,1.0,Ground Pass,"[111.4, 65.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.971,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17596094976687005
8d46e963-2b97-4e2f-aba7-e85daa417ba5,468,1,00:08:57.381,8,57,17,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['64cfb5d0-bdab-4537-b1cf-2ae52a93a603'],"[110.9, 68.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.381,2.409999999999968,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4491626232963716
2fb525c7-f82f-4703-a67e-60e1d2fbfbe6,469,1,00:08:57.381,8,57,17,0.0,10,Interception,207,Valencia,4,From Throw In,215,Athletic Club,,,['64cfb5d0-bdab-4537-b1cf-2ae52a93a603'],"[8.7, 14.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.381,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8527356356903562
1551fd8b-157a-4f6a-9bb9-76b391b20fa5,470,1,00:08:57.450,8,57,17,0.0,6,Block,207,Valencia,4,From Throw In,207,Valencia,,,,"[110.9, 69.0]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.45,0.06900000000007367,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6855318241788018
173d1b17-417f-4da1-8ad1-86acb635a400,471,1,00:09:17.278,9,17,18,0.999038,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['905dc5d4-6d3b-4f0f-8e11-2e7054c109e6'],"[20.5, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,12191.0,Gorka Elustondo Urkola,13.510366,0.75922614,2.0,Low Pass,"[30.3, 9.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.278,19.827999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7226452672706956
905dc5d4-6d3b-4f0f-8e11-2e7054c109e6,472,1,00:09:18.277,9,18,18,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['173d1b17-417f-4da1-8ad1-86acb635a400'],"[30.3, 9.4]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.277,0.9990000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36437054361784316
64094080-d54a-4cf4-bd37-2c28b13549fa,473,1,00:09:19.014,9,19,18,0.770661,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['e6302882-8263-4d57-9a5d-1e07799d2028'],"[30.3, 9.4]",12191.0,Gorka Elustondo Urkola,9.0,Right Defensive Midfield,6789.0,Mikel Balenziaga Oruesagasti,6.0835843,-2.7000003,1.0,Ground Pass,"[24.8, 6.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.014,0.7369999999999663,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22730252955294084
