id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,counterpress,clearance_left_foot,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,out,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,shot_open_goal,foul_won_defensive,pass_miscommunication,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,pass_shot_assist,dribble_nutmeg,pass_outswinging,foul_committed_card_id,foul_committed_card_name,dribble_overrun,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_inswinging,shot_aerial_won,foul_committed_offensive,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e2748c0a-7fb3-445d-8c15-9bb121cd31b8,278,1,00:07:40.012,7,40,16,1.183233,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['62e6f592-634b-43eb-a5d0-dc1dec8a4e9f', 'f72c3086-80b2-4b5b-885c-b28a2fdb4bbc']","[50.3, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,25134.0,Deyverson Brum Silva Acosta,17.441616,0.22550963,3.0,High Pass,"[67.3, 4.0]",,,67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.012,14.636000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8326601164922173
62e6f592-634b-43eb-a5d0-dc1dec8a4e9f,279,1,00:07:41.195,7,41,16,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['e2748c0a-7fb3-445d-8c15-9bb121cd31b8'],"[68.6, 2.0]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.195,1.1829999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7656592464072557
f72c3086-80b2-4b5b-885c-b28a2fdb4bbc,280,1,00:07:41.195,7,41,16,0.0,9,Clearance,221,Levante UD,4,From Throw In,218,Real Betis,,,['e2748c0a-7fb3-445d-8c15-9bb121cd31b8'],"[52.8, 76.1]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.195,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1350849319553743
2bac115d-d258-4f66-9774-4edc41f035aa,281,1,00:07:49.003,7,49,17,1.408116,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['64bdd5b2-c2d6-4621-890e-dde76477f24c'],"[62.0, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,27122.0,Simão Mate,7.3082147,1.2793396,2.0,Low Pass,"[64.1, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.003,7.807999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8572513639833867
64bdd5b2-c2d6-4621-890e-dde76477f24c,282,1,00:07:50.411,7,50,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['2bac115d-d258-4f66-9774-4edc41f035aa'],"[64.1, 7.1]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.411,1.4080000000000155,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20675689948697573
cf9fc319-9795-45de-a9f3-8df339d05016,283,1,00:07:50.411,7,50,17,0.537456,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1c31fc73-604b-4087-9234-83a53d42c4c1', '64bdd5b2-c2d6-4621-890e-dde76477f24c', 'ec4569e8-0615-4aa4-9395-88e083b3649a']","[64.1, 7.1]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,"[64.2, 6.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.411,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6651132671082574
ec4569e8-0615-4aa4-9395-88e083b3649a,284,1,00:07:50.506,7,50,17,0.48374,17,Pressure,221,Levante UD,4,From Throw In,218,Real Betis,,,"['1c31fc73-604b-4087-9234-83a53d42c4c1', 'cf9fc319-9795-45de-a9f3-8df339d05016']","[56.0, 73.6]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.506,0.09499999999997044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0630240815952745
1c31fc73-604b-4087-9234-83a53d42c4c1,285,1,00:07:50.948,7,50,17,0.189903,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['15631d31-13a4-4395-9940-8e5cc5db5f94', 'ec4569e8-0615-4aa4-9395-88e083b3649a', 'f372fa46-3d44-4f21-b0a7-8f3ddff8372c']","[64.2, 6.4]",27122.0,Simão Mate,10.0,Center Defensive Midfield,23943.0,Rubén García Santos,4.9819674,-0.8991902,1.0,Ground Pass,"[67.3, 2.5]",40.0,Right Foot,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.948,0.4420000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8082899136870062
15631d31-13a4-4395-9940-8e5cc5db5f94,286,1,00:07:51.138,7,51,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['1c31fc73-604b-4087-9234-83a53d42c4c1'],"[69.8, 2.0]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.138,0.18999999999999773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7444630938602866
f372fa46-3d44-4f21-b0a7-8f3ddff8372c,287,1,00:07:51.138,7,51,17,0.0,6,Block,221,Levante UD,4,From Throw In,218,Real Betis,,,['1c31fc73-604b-4087-9234-83a53d42c4c1'],"[52.8, 77.6]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.138,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24943820263546057
f5b743e0-e580-413c-aa60-36d82c620b47,288,1,00:07:52.520,7,52,18,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,"[44.4, 70.2]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.52,1.382000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42325845160132713
655e4522-e413-40b8-8138-a384f6057cb9,289,1,00:07:52.520,7,52,18,0.58036,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4e944403-8e9f-4c83-af33-f671a5ca2937', '7bb94e0a-5310-467c-b300-bb64439d0cbc', 'f5b743e0-e580-413c-aa60-36d82c620b47']","[44.4, 70.2]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.4, 69.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.52,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9036717943008
7bb94e0a-5310-467c-b300-bb64439d0cbc,290,1,00:07:52.851,7,52,18,0.342885,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,"['4e944403-8e9f-4c83-af33-f671a5ca2937', '655e4522-e413-40b8-8138-a384f6057cb9']","[75.7, 10.2]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.851,0.3310000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10359391872841184
4e944403-8e9f-4c83-af33-f671a5ca2937,291,1,00:07:53.100,7,53,18,1.326932,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['7bb94e0a-5310-467c-b300-bb64439d0cbc', '94b93ca3-d79c-490a-9567-616e085a940a']","[44.4, 69.9]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6872.0,Bruno González Cabrera,7.05195,-2.8243263,1.0,Ground Pass,"[37.7, 67.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.1,0.24900000000002365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6862106437140776
9e6292ac-2840-4379-9c7b-cefb914d69b6,292,1,00:07:54.044,7,54,18,0.341486,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,,"[84.5, 14.1]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.044,0.94399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6393824382757337
94b93ca3-d79c-490a-9567-616e085a940a,293,1,00:07:54.427,7,54,18,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4e944403-8e9f-4c83-af33-f671a5ca2937'],"[37.7, 67.7]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.427,0.3830000000000382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22110250199493975
56f8c75f-cb4b-49bc-8051-98f339b2e606,294,1,00:07:54.427,7,54,18,0.019145,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['94b93ca3-d79c-490a-9567-616e085a940a', 'e9491402-b9a4-4522-bd19-2228b55f33cf']","[37.7, 67.7]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,"[34.4, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.427,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29334849770433347
e9491402-b9a4-4522-bd19-2228b55f33cf,295,1,00:07:54.446,7,54,18,3.088565,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['c161cc6b-93ad-4146-8f2b-9e6bd8dd4ae6'],"[34.4, 65.6]",6872.0,Bruno González Cabrera,3.0,Right Center Back,6654.0,Antonio Adán Garrido,39.55882,-2.2451425,1.0,Ground Pass,"[9.7, 34.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.446,0.019000000000005457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6986959466029761
c161cc6b-93ad-4146-8f2b-9e6bd8dd4ae6,296,1,00:07:57.535,7,57,18,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['e9491402-b9a4-4522-bd19-2228b55f33cf'],"[9.7, 34.7]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.535,3.0889999999999986,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029997440778053663
65f0d769-0578-417b-ae27-841a76d750fc,297,1,00:07:57.535,7,57,18,4.070104,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['af739e12-4480-46a0-b76b-34750653b4f8'],"[10.8, 34.9]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,60.32454,0.08630752,3.0,High Pass,"[70.9, 40.1]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.535,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35019333538600717
af739e12-4480-46a0-b76b-34750653b4f8,298,1,00:08:01.605,8,1,18,0.0,9,Clearance,218,Real Betis,1,Regular Play,221,Levante UD,,,['65f0d769-0578-417b-ae27-841a76d750fc'],"[49.2, 40.0]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.605,4.069999999999993,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12120837620957092
27bbe5ea-d165-4347-8579-7afeb35e7a74,299,1,00:08:04.232,8,4,18,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,"[41.0, 48.2]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.232,2.6270000000000095,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9974742067803871
65884925-e078-4843-9c13-01ee718fbe35,300,1,00:08:06.617,8,6,18,0.804125,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2213c1fe-0cf8-4644-9326-8fda88a87dea', '819e6414-c437-4bdf-83bd-f8317225cbce']","[35.3, 52.5]",6872.0,Bruno González Cabrera,3.0,Right Center Back,6654.0,Antonio Adán Garrido,11.706836,-3.1074178,1.0,Ground Pass,"[23.6, 52.1]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.617,2.384999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1888437678660856
2213c1fe-0cf8-4644-9326-8fda88a87dea,301,1,00:08:07.422,8,7,18,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['65884925-e078-4843-9c13-01ee718fbe35'],"[20.5, 52.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.422,0.8050000000000068,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9332551193648115
819e6414-c437-4bdf-83bd-f8317225cbce,302,1,00:08:07.422,8,7,19,0.0,10,Interception,221,Levante UD,1,Regular Play,221,Levante UD,,,['65884925-e078-4843-9c13-01ee718fbe35'],"[96.5, 28.0]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.422,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9321155996608966
297f47a6-0e73-4a7f-8b33-852478a63c52,303,1,00:08:09.144,8,9,19,0.0,37,Error,221,Levante UD,1,Regular Play,218,Real Betis,,,,"[29.6, 51.2]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.144,1.72199999999998,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7023151537044022
246efe90-5d16-4a87-9c22-65b0ec755338,304,1,00:08:09.374,8,9,19,1.518652,16,Shot,221,Levante UD,1,Regular Play,221,Levante UD,,,['49ca34b0-7b74-4971-9674-dc041711bba7'],"[98.5, 30.9]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19057645,"[120.0, 36.2, 1.0]",,92.0,Lob,40.0,Right Foot,87.0,Open Play,99.0,Post,"[{'location': [96.7, 29.0], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.9, 40.7], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [80.9, 57.5], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.9, 40.3], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 34.5], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.374,0.2300000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8129392077954759
49ca34b0-7b74-4971-9674-dc041711bba7,305,1,00:08:10.893,8,10,19,0.0,23,Goal Keeper,221,Levante UD,1,Regular Play,218,Real Betis,,,['246efe90-5d16-4a87-9c22-65b0ec755338'],"[14.6, 45.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,"[14.6, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.893,1.5189999999999486,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8045140095424738
4797ba3f-61d3-4348-9c47-8c291918c526,306,1,00:08:11.725,8,11,19,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,"[112.3, 42.6]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.725,0.8320000000000505,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020961294353666227
bae4ea65-437d-4352-804d-3645e8ae163e,307,1,00:08:11.913,8,11,19,0.516021,16,Shot,221,Levante UD,1,Regular Play,221,Levante UD,,,['45dfb75b-dcdb-4fc8-b325-8a7d3c0bdd57'],"[112.1, 39.6]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7606311,"[120.0, 40.4, 2.8]",,91.0,Half Volley,38.0,Left Foot,87.0,Open Play,99.0,Post,"[{'location': [108.7, 29.2], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.0, 36.7], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 39.5], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 33.4], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.3, 53.6], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.913,0.18799999999998818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.32103930813321646
45dfb75b-dcdb-4fc8-b325-8a7d3c0bdd57,308,1,00:08:12.429,8,12,19,0.0,23,Goal Keeper,221,Levante UD,1,Regular Play,218,Real Betis,,,['bae4ea65-437d-4352-804d-3645e8ae163e'],"[10.1, 43.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,Moving,,"[10.1, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.429,0.5159999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.015227902824835549
6c252ed2-dcde-408f-8ac2-aa6a17d3327d,309,1,00:08:13.949,8,13,19,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,218,Real Betis,,,,"[12.5, 45.3]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.949,1.5200000000000387,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08365683655178091
9acceb42-0820-4856-b3f3-66985fc0d4f7,310,1,00:08:13.949,8,13,19,20.318611,43,Carry,221,Levante UD,1,Regular Play,218,Real Betis,,,"['6c252ed2-dcde-408f-8ac2-aa6a17d3327d', 'cab44b99-5c51-4cdc-bc7b-4e99d6a0ae60']","[12.5, 45.3]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,"[22.7, 23.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.949,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6900385827843651
cab44b99-5c51-4cdc-bc7b-4e99d6a0ae60,311,1,00:08:34.267,8,34,19,3.429688,30,Pass,221,Levante UD,1,Regular Play,218,Real Betis,,,['825faa06-01b1-4909-a0a6-dc6196d0be7d'],"[22.7, 23.3]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,5671.0,Alfred John Momar N''Diaye,50.619366,-0.027660927,3.0,High Pass,"[73.3, 21.9]",38.0,Left Foot,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.267,20.31800000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5774269592483061
