id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,duel_type_id,duel_type_name,miscontrol_aerial_won,counterpress,ball_recovery_recovery_failure,pass_aerial_won,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,pass_switch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,goalkeeper_end_location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_through_ball,shot_first_time,block_deflection,pass_cut_back,dribble_overrun,pass_outswinging,pass_goal_assist,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
fd6d3d98-ce5a-4687-910f-99a909c769da,1543,1,00:40:30.853,40,30,98,2.238794,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['4bb6227c-76e8-4a9d-9327-6bb9366f292b', 'da4b4409-72a4-4f96-b321-3f55c230aae9', 'f9151518-176d-41a2-896e-6f8eaa2993bb']","[80.7, 61.7]",23943.0,Rubén García Santos,17.0,Right Wing,,,,,,,,,,,,"[86.0, 59.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.853,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8214359780488691
da4b4409-72a4-4f96-b321-3f55c230aae9,1544,1,00:40:32.461,40,32,98,0.550798,17,Pressure,221,Levante UD,4,From Throw In,1049,Granada,,,['fd6d3d98-ce5a-4687-910f-99a909c769da'],"[34.1, 20.8]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.461,1.6079999999997199,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7248001192564711
4bb6227c-76e8-4a9d-9327-6bb9366f292b,1545,1,00:40:33.092,40,33,98,0.0,14,Dribble,221,Levante UD,4,From Throw In,221,Levante UD,,,['2b6103da-9e10-4cfe-8f7b-e3b34b9aa16d'],"[86.0, 59.3]",23943.0,Rubén García Santos,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.092,0.6310000000003129,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22119575381541057
2b6103da-9e10-4cfe-8f7b-e3b34b9aa16d,1546,1,00:40:33.092,40,33,98,0.0,4,Duel,221,Levante UD,4,From Throw In,1049,Granada,,,['4bb6227c-76e8-4a9d-9327-6bb9366f292b'],"[34.1, 20.8]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.092,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8437946139649583
46773971-74a2-4d18-9e33-8b14fc311731,1547,1,00:40:33.092,40,33,98,1.67615,43,Carry,221,Levante UD,4,From Throw In,1049,Granada,,,"['1a7730cd-18c6-4330-9f9d-7b463765ac3d', '2b6103da-9e10-4cfe-8f7b-e3b34b9aa16d']","[34.1, 20.8]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,"[35.2, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.092,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5408474068979255
1a7730cd-18c6-4330-9f9d-7b463765ac3d,1548,1,00:40:34.768,40,34,98,1.520539,30,Pass,221,Levante UD,4,From Throw In,1049,Granada,,,"['0161e31e-cbeb-44bf-a65d-044d6228baf6', 'ab94a60e-364b-4f04-ae98-6f81f526ff66']","[35.2, 16.6]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,6847.0,Adalberto Peñaranda Maestre,21.260292,0.075328894,2.0,Low Pass,"[56.4, 18.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.768,1.6759999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2867618312804706
0161e31e-cbeb-44bf-a65d-044d6228baf6,1549,1,00:40:36.289,40,36,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,1049,Granada,,,['1a7730cd-18c6-4330-9f9d-7b463765ac3d'],"[51.7, 18.4]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.289,1.5210000000001855,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12417479591507918
ab94a60e-364b-4f04-ae98-6f81f526ff66,1550,1,00:40:36.289,40,36,98,1.889121,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1a7730cd-18c6-4330-9f9d-7b463765ac3d', '457aa017-9ad3-43b7-8a16-9a50d8a46feb']","[63.7, 61.9]",26012.0,David Navarro Pedrós,3.0,Right Center Back,27122.0,Simão Mate,7.359348,-0.82384074,1.0,Ground Pass,"[68.7, 56.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.289,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9694582817287656
457aa017-9ad3-43b7-8a16-9a50d8a46feb,1551,1,00:40:38.178,40,38,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['ab94a60e-364b-4f04-ae98-6f81f526ff66'],"[68.7, 56.5]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.178,1.888999999999669,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09563557129563938
183784a5-39dd-4aa8-9f78-a9d4d06653ab,1552,1,00:40:38.178,40,38,98,0.076134,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['2d61a532-6921-41bc-b30d-a8c220e90d67', '457aa017-9ad3-43b7-8a16-9a50d8a46feb']","[68.7, 56.5]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,"[68.7, 56.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.178,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1986432002635653
2d61a532-6921-41bc-b30d-a8c220e90d67,1553,1,00:40:38.254,40,38,98,1.017059,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['0fb1506c-3992-4c27-8bc0-876fb391e0cc'],"[68.7, 56.5]",27122.0,Simão Mate,10.0,Center Defensive Midfield,6668.0,José Luis Morales Nogales,15.879546,-0.7140907,1.0,Ground Pass,"[80.7, 46.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.254,0.07600000000002183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.704751528200775
0fb1506c-3992-4c27-8bc0-876fb391e0cc,1554,1,00:40:39.271,40,39,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['2d61a532-6921-41bc-b30d-a8c220e90d67'],"[80.7, 46.1]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.271,1.0170000000002801,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027974683676713408
1aeedcad-3929-4968-bfd5-448f4b838541,1555,1,00:40:39.271,40,39,98,0.926564,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['0fb1506c-3992-4c27-8bc0-876fb391e0cc', '6159fde2-cce3-4a36-956a-c84ed2d58760']","[80.7, 46.1]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,"[80.7, 46.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.271,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7497633671925185
6159fde2-cce3-4a36-956a-c84ed2d58760,1556,1,00:40:40.198,40,40,98,0.707856,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['a7491390-06c7-4f7e-8512-540886d3465d', 'c2f78380-9696-478e-aa8b-80e9d6d9d547']","[80.7, 46.1]",6668.0,José Luis Morales Nogales,21.0,Left Wing,6659.0,Víctor Camarasa Ferrando,12.488795,0.42066336,1.0,Ground Pass,"[92.1, 51.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.198,0.9269999999996799,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6910650669695945
a7491390-06c7-4f7e-8512-540886d3465d,1557,1,00:40:40.906,40,40,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['6159fde2-cce3-4a36-956a-c84ed2d58760'],"[95.2, 53.6]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.906,0.7080000000000837,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46278327076891557
c2f78380-9696-478e-aa8b-80e9d6d9d547,1558,1,00:40:40.906,40,40,98,0.0,10,Interception,221,Levante UD,4,From Throw In,1049,Granada,,,['6159fde2-cce3-4a36-956a-c84ed2d58760'],"[28.0, 28.9]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.906,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5893288766635919
12bbb727-40b2-44f2-b953-0703269b429c,1559,1,00:40:40.906,40,40,98,1.611149,43,Carry,221,Levante UD,4,From Throw In,1049,Granada,,,"['2fbacee4-8f11-4d9b-8e6e-c5e14d690b8f', 'c2f78380-9696-478e-aa8b-80e9d6d9d547']","[28.0, 28.9]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,"[29.3, 25.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.906,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32131082563984315
2fbacee4-8f11-4d9b-8e6e-c5e14d690b8f,1560,1,00:40:42.517,40,42,98,0.814842,30,Pass,221,Levante UD,4,From Throw In,1049,Granada,,,['81d5f8fe-7c3a-41f2-bb14-84a376b800ca'],"[29.3, 25.8]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,6599.0,Rubén Salvador Pérez Del Mármol,8.602325,-0.023251623,1.0,Ground Pass,"[37.9, 25.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.517,1.6109999999998763,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3767644492314447
81d5f8fe-7c3a-41f2-bb14-84a376b800ca,1561,1,00:40:43.332,40,43,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,1049,Granada,,,['2fbacee4-8f11-4d9b-8e6e-c5e14d690b8f'],"[37.9, 25.6]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.332,0.8150000000000546,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.902963538535909
b558256e-3689-4430-ae3d-7924c582178e,1562,1,00:40:43.332,40,43,98,1.748829,43,Carry,221,Levante UD,4,From Throw In,1049,Granada,,,"['81d5f8fe-7c3a-41f2-bb14-84a376b800ca', 'a91c9413-8926-4ca7-9840-0a8edd0a92ec', 'e349275c-f7ce-47ea-a314-7ae9964924d6']","[37.9, 25.6]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.4, 25.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.332,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8834359277562458
a91c9413-8926-4ca7-9840-0a8edd0a92ec,1563,1,00:40:44.815,40,44,98,0.607241,17,Pressure,221,Levante UD,4,From Throw In,221,Levante UD,,,"['b558256e-3689-4430-ae3d-7924c582178e', 'e349275c-f7ce-47ea-a314-7ae9964924d6']","[80.5, 55.3]",23943.0,Rubén García Santos,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.815,1.4830000000001746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8854238831252611
e349275c-f7ce-47ea-a314-7ae9964924d6,1564,1,00:40:45.080,40,45,98,1.493547,30,Pass,221,Levante UD,4,From Throw In,1049,Granada,,,"['1bc15273-503f-4c5d-8440-4c7996c0c073', 'a91c9413-8926-4ca7-9840-0a8edd0a92ec', 'c19bd043-a70c-4baa-95ac-bd76f377001d']","[39.4, 25.8]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,6918.0,Isaac Ajayi Success,25.71867,-0.44625807,1.0,Ground Pass,"[62.6, 14.7]",38.0,Left Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.08,0.26499999999987267,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09468677063428987
a844740a-0173-4c31-8b6c-ab9812d64fe1,1565,1,00:40:46.534,40,46,98,1.707404,17,Pressure,221,Levante UD,4,From Throw In,1049,Granada,,,"['1bc15273-503f-4c5d-8440-4c7996c0c073', 'a0c8cc10-6b85-4b99-b214-f8b1e9442996', 'a13d7cff-c54b-4f0b-8dbd-90fe73a99cdb']","[63.9, 12.9]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.534,1.4540000000001783,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6031251727270794
c19bd043-a70c-4baa-95ac-bd76f377001d,1566,1,00:40:46.574,40,46,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,1049,Granada,,,['e349275c-f7ce-47ea-a314-7ae9964924d6'],"[64.5, 12.0]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.574,0.03999999999996362,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4650189628777869
1bc15273-503f-4c5d-8440-4c7996c0c073,1567,1,00:40:46.574,40,46,98,0.0,10,Interception,221,Levante UD,4,From Throw In,221,Levante UD,,,"['a844740a-0173-4c31-8b6c-ab9812d64fe1', 'e349275c-f7ce-47ea-a314-7ae9964924d6']","[57.5, 65.4]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.574,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.957693235777521
a0c8cc10-6b85-4b99-b214-f8b1e9442996,1568,1,00:40:46.574,40,46,98,1.314607,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1bc15273-503f-4c5d-8440-4c7996c0c073', 'a13d7cff-c54b-4f0b-8dbd-90fe73a99cdb', 'a844740a-0173-4c31-8b6c-ab9812d64fe1']","[57.5, 65.4]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,"[62.6, 63.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.574,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7992647212970746
a13d7cff-c54b-4f0b-8dbd-90fe73a99cdb,1569,1,00:40:47.889,40,47,98,0.730419,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['a844740a-0173-4c31-8b6c-ab9812d64fe1', 'e0902e6d-d39f-41fe-95d5-f23bff1cc4ef']","[62.6, 63.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,27122.0,Simão Mate,8.338465,-1.1769277,1.0,Ground Pass,"[65.8, 55.3]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.889,1.3150000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4501952479610226
e0902e6d-d39f-41fe-95d5-f23bff1cc4ef,1570,1,00:40:48.619,40,48,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['a13d7cff-c54b-4f0b-8dbd-90fe73a99cdb'],"[65.8, 55.3]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.619,0.7300000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18405738959597273
15a6a6f7-d9f0-432e-bb0a-1db78102e470,1571,1,00:40:48.619,40,48,98,1.322966,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['c2de2040-96b7-4172-8299-a11fa12f2d7f', 'e0902e6d-d39f-41fe-95d5-f23bff1cc4ef']","[65.8, 55.3]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,"[67.8, 48.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.619,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7723956660734584
c2de2040-96b7-4172-8299-a11fa12f2d7f,1572,1,00:40:49.942,40,49,98,1.169964,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['f192d0f3-e706-47d6-a9b9-fc60fb702272'],"[67.8, 48.8]",27122.0,Simão Mate,10.0,Center Defensive Midfield,24149.0,José Antonio García Rabasco,8.318654,-2.0451963,1.0,Ground Pass,"[64.0, 41.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.942,1.3229999999998654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8553215798292256
f192d0f3-e706-47d6-a9b9-fc60fb702272,1573,1,00:40:51.112,40,51,98,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['c2de2040-96b7-4172-8299-a11fa12f2d7f'],"[64.0, 41.4]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.112,1.1700000000000728,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46857587993098115
7a6e043d-a3d2-4298-b795-980fec101dbc,1574,1,00:40:51.112,40,51,98,4.337568,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['8fc148ec-40b7-424f-b340-ee4a698a7434', 'aa1e02f5-6642-44d4-bca8-9e696665bc3d', 'f192d0f3-e706-47d6-a9b9-fc60fb702272']","[64.0, 41.4]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,"[56.8, 68.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.112,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7665624336975054
aa1e02f5-6642-44d4-bca8-9e696665bc3d,1575,1,00:40:51.626,40,51,98,3.968826,17,Pressure,221,Levante UD,4,From Throw In,1049,Granada,,,"['7a6e043d-a3d2-4298-b795-980fec101dbc', '8fc148ec-40b7-424f-b340-ee4a698a7434']","[54.7, 39.2]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.626,0.5140000000001237,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9426838832217406
8fc148ec-40b7-424f-b340-ee4a698a7434,1576,1,00:40:55.449,40,55,98,3.317132,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['93a2525f-7435-43f3-ac0f-38ca974da8f5', 'aa1e02f5-6642-44d4-bca8-9e696665bc3d']","[56.8, 68.1]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,6730.0,Rubén Iván Martínez Andrade,38.402214,-2.6150177,1.0,Ground Pass,"[23.6, 48.8]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.449,3.8229999999998654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.39873821975084867
