id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,out,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_switch,clearance_left_foot,pass_cross,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_end_location,ball_recovery_recovery_failure,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,shot_aerial_won,pass_inswinging,foul_committed_card_id,foul_committed_card_name,pass_through_ball,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_no_touch,shot_one_on_one,dribble_nutmeg,dribble_overrun,pass_cut_back,foul_committed_offensive,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
29dff35f-b502-4fcb-a526-04457d84a344,1699,2,00:00:19.366,45,19,117,0.251515,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['f0369c0d-c22a-4d4a-b64c-dfb2b27b1093', 'fec4671f-df88-43d9-8aaf-d1bbb9ecb91c']",,"[88.3, 71.6]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,"[89.5, 71.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.366,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5720836681723254
f0369c0d-c22a-4d4a-b64c-dfb2b27b1093,1700,2,00:00:19.617,45,19,117,1.913631,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f5b0ebb3-15df-4a80-a712-3c1bda6531ba'],,"[89.5, 71.6]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,6906.0,Jon Bautista Orgilles,18.203571,-0.44890666,1.0,Ground Pass,"[105.9, 63.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.617,0.2510000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9127425215202775
f5b0ebb3-15df-4a80-a712-3c1bda6531ba,1701,2,00:00:21.531,45,21,117,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f0369c0d-c22a-4d4a-b64c-dfb2b27b1093'],,"[105.9, 63.7]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.531,1.913999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25383462209425234
d3abab44-b0e8-4351-89b3-5b0b3c9dd0d4,1702,2,00:00:21.531,45,21,117,3.223085,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['9de70450-c1ba-486d-83e9-f7221aef0c41', 'a291796c-4083-4948-a43f-819e1d342add', 'f5b0ebb3-15df-4a80-a712-3c1bda6531ba']",,"[105.9, 63.7]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,True,"[104.3, 62.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.531,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05579898174497455
a291796c-4083-4948-a43f-819e1d342add,1703,2,00:00:22.864,45,22,117,1.889893,17,Pressure,210,Real Sociedad,1,Regular Play,360,Rayo Vallecano,,,['d3abab44-b0e8-4351-89b3-5b0b3c9dd0d4'],,"[12.8, 15.0]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.864,1.333000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2058674531537269
9de70450-c1ba-486d-83e9-f7221aef0c41,1704,2,00:00:24.754,45,24,117,0.0,3,Dispossessed,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f28607a0-0177-4caa-9b57-2a79e1138b22'],,"[104.3, 62.4]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.754,1.8900000000000006,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16834504408317352
f28607a0-0177-4caa-9b57-2a79e1138b22,1705,2,00:00:24.754,45,24,118,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['9de70450-c1ba-486d-83e9-f7221aef0c41'],,"[15.8, 17.7]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,24.754,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.239057018250461
6a31e6ce-385d-4bbd-ac06-75b0916ee0a9,1706,2,00:00:26.093,45,26,118,0.884691,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['54eef39f-9ef1-4132-9d70-189ba0311719'],,"[30.6, 18.8]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,6713.0,Diego Javier Llorente Ríos,7.900633,3.128935,1.0,Ground Pass,"[22.7, 18.9]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.093,1.3389999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5515513511765616
54eef39f-9ef1-4132-9d70-189ba0311719,1707,2,00:00:26.978,45,26,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6a31e6ce-385d-4bbd-ac06-75b0916ee0a9'],,"[22.7, 18.9]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.978,0.8850000000000016,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8978146729157385
c507e311-c5de-4a13-9612-425b4c7c24f4,1708,2,00:00:26.978,45,26,118,0.079999,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['38d8a0ef-2bbf-431a-8c32-501f7556c21d', '54eef39f-9ef1-4132-9d70-189ba0311719']",,"[22.7, 18.9]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,"[22.4, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.978,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1974024349961263
38d8a0ef-2bbf-431a-8c32-501f7556c21d,1709,2,00:00:27.058,45,27,118,1.482978,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['238fd3e9-b0d0-4fd8-997d-7825ec809d68'],,"[22.4, 17.7]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,6914.0,Roberto Román Triguero,11.2445545,-0.67196316,1.0,Ground Pass,"[31.2, 10.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.058,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9342886432874581
3de62906-42d3-46d2-91b0-819727b812f4,1710,2,00:00:27.859,45,27,118,0.88013,17,Pressure,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['1383f33f-a762-4c9f-8647-b49732903e7a', '238fd3e9-b0d0-4fd8-997d-7825ec809d68']",,"[87.8, 65.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.859,0.8010000000000019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3701578697310043
238fd3e9-b0d0-4fd8-997d-7825ec809d68,1711,2,00:00:28.541,45,28,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['38d8a0ef-2bbf-431a-8c32-501f7556c21d', '3de62906-42d3-46d2-91b0-819727b812f4']",,"[31.2, 10.7]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.541,0.6819999999999986,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.595435601752436
1383f33f-a762-4c9f-8647-b49732903e7a,1712,2,00:00:28.541,45,28,118,0.210702,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['238fd3e9-b0d0-4fd8-997d-7825ec809d68', '3de62906-42d3-46d2-91b0-819727b812f4', 'ac58f5bc-c0eb-45ff-8ea4-bd24261d3c70']",,"[31.2, 10.7]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,True,"[31.9, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.541,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5804842785049907
ac58f5bc-c0eb-45ff-8ea4-bd24261d3c70,1713,2,00:00:28.751,45,28,118,2.030885,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['734120ef-92fe-4761-9a17-8fb83167107f'],,"[31.9, 7.3]",6914.0,Roberto Román Triguero,6.0,Left Back,26685.0,Nicolás Ladislao Fedor Flores,28.535067,0.44954196,1.0,Ground Pass,"[57.6, 19.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.751,0.21000000000000085,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6194323528672723
a15794c3-3b2d-4a0e-81c7-017ab63bde24,1714,2,00:00:30.445,45,30,118,0.519126,17,Pressure,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['596612d0-85fc-4185-97a5-8b2489c64f10', '734120ef-92fe-4761-9a17-8fb83167107f']",,"[61.2, 63.7]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.445,1.693999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.13475061046643066
734120ef-92fe-4761-9a17-8fb83167107f,1715,2,00:00:30.782,45,30,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['a15794c3-3b2d-4a0e-81c7-017ab63bde24', 'ac58f5bc-c0eb-45ff-8ea4-bd24261d3c70']",,"[57.6, 19.7]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.782,0.33699999999999974,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5680305883146927
596612d0-85fc-4185-97a5-8b2489c64f10,1716,2,00:00:30.782,45,30,118,1.666928,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['662dd5b0-9a5a-4e15-921c-138340cb8d28', 'a15794c3-3b2d-4a0e-81c7-017ab63bde24']",,"[58.0, 12.8]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,7900.0,Tiago Manuel Dias Correia,8.782369,-1.7078625,2.0,Low Pass,"[56.8, 4.1]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.782,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8145771270606195
662dd5b0-9a5a-4e15-921c-138340cb8d28,1717,2,00:00:32.449,45,32,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['596612d0-85fc-4185-97a5-8b2489c64f10'],,"[56.8, 4.1]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.449,1.666999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18835198357858152
2a676a3c-12c8-428d-96a1-a866610cccc1,1718,2,00:00:32.449,45,32,118,1.544705,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['662dd5b0-9a5a-4e15-921c-138340cb8d28', 'af462e33-d50c-4e22-a81c-ac22642ced11']",,"[56.8, 4.1]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,,"[55.9, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.449,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.726413975660553
af462e33-d50c-4e22-a81c-ac22642ced11,1719,2,00:00:33.994,45,33,118,0.785679,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['01d97ec1-e28f-41e7-9dcf-2649c2a8a39e'],,"[55.9, 5.9]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,4711.0,Pablo Hernández Domínguez,6.306346,-2.885076,1.0,Ground Pass,"[49.8, 4.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.994,1.5450000000000017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8387364661364024
01d97ec1-e28f-41e7-9dcf-2649c2a8a39e,1720,2,00:00:34.780,45,34,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['af462e33-d50c-4e22-a81c-ac22642ced11'],,"[49.8, 4.3]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78,0.7860000000000014,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6981723933683744
7c5f7a57-1771-4548-9e51-06d4fbaa0375,1721,2,00:00:34.780,45,34,118,3.12649,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['01d97ec1-e28f-41e7-9dcf-2649c2a8a39e', 'ea8915e4-b87f-44d4-a3f5-c5feb70b701f']",,"[49.8, 4.3]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[51.3, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25920878497969546
ea8915e4-b87f-44d4-a3f5-c5feb70b701f,1722,2,00:00:37.906,45,37,118,1.8756,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['31c6423e-c6d2-4f1a-babc-a110c1767ed0'],,"[51.3, 11.1]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,24138.0,Joaquín José Marín Ruiz,31.74051,1.693979,1.0,Ground Pass,"[47.4, 42.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.906,3.1259999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38437846455832425
31c6423e-c6d2-4f1a-babc-a110c1767ed0,1723,2,00:00:39.782,45,39,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ea8915e4-b87f-44d4-a3f5-c5feb70b701f'],,"[47.4, 42.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.782,1.8759999999999977,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5931400288931827
1e159567-406b-4c2f-907d-8cb3f3cc944b,1724,2,00:00:39.782,45,39,118,0.083954,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['31c6423e-c6d2-4f1a-babc-a110c1767ed0', '52d1b3c8-f67d-4796-b010-7e33df0ee88c']",,"[47.4, 42.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,"[50.5, 45.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.782,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.646616029572385
52d1b3c8-f67d-4796-b010-7e33df0ee88c,1725,2,00:00:39.866,45,39,118,1.168298,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['529f45a3-e6f3-4ea1-bc2a-f4cfe88d6765'],,"[50.5, 45.3]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,6713.0,Diego Javier Llorente Ríos,6.01415,-2.391474,1.0,Ground Pass,"[46.1, 41.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.866,0.08400000000000318,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4679492330280738
4f1d7f7d-84dc-40fb-859a-fd44750bfe3a,1726,2,00:00:40.655,45,40,118,0.794876,17,Pressure,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['32f4fa29-62be-4fb7-8a44-ca067f4cc70b', '529f45a3-e6f3-4ea1-bc2a-f4cfe88d6765']",,"[72.7, 37.1]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.655,0.7890000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.878192927682169
529f45a3-e6f3-4ea1-bc2a-f4cfe88d6765,1727,2,00:00:41.034,45,41,118,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4f1d7f7d-84dc-40fb-859a-fd44750bfe3a', '52d1b3c8-f67d-4796-b010-7e33df0ee88c']",,"[46.1, 41.2]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.034,0.3789999999999978,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07462071833274331
32f4fa29-62be-4fb7-8a44-ca067f4cc70b,1728,2,00:00:41.034,45,41,118,3.068201,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4f1d7f7d-84dc-40fb-859a-fd44750bfe3a', '51d757be-cba7-4342-a4d7-18cafdbc0f9e', '529f45a3-e6f3-4ea1-bc2a-f4cfe88d6765', '965591e3-cd6c-4ffd-9d57-25b9ac6e62a7']",,"[46.1, 41.2]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,True,"[47.8, 56.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.034,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1767452464406425
51d757be-cba7-4342-a4d7-18cafdbc0f9e,1729,2,00:00:42.906,45,42,118,1.195673,17,Pressure,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['32f4fa29-62be-4fb7-8a44-ca067f4cc70b'],,"[74.0, 26.4]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.906,1.8719999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.29599267143393937
965591e3-cd6c-4ffd-9d57-25b9ac6e62a7,1730,2,00:00:44.102,45,44,118,0.0,3,Dispossessed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['db77b9a9-cab3-4fbb-a943-569c5824b0cd'],,"[47.8, 56.7]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.102,1.195999999999998,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4609608424913372
db77b9a9-cab3-4fbb-a943-569c5824b0cd,1731,2,00:00:44.102,45,44,118,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['965591e3-cd6c-4ffd-9d57-25b9ac6e62a7'],,"[72.3, 23.4]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,44.102,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6711256822472523
0828779b-c271-45db-bf4f-77b678f9bc78,1732,2,00:00:46.846,45,46,118,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,,,"[73.3, 6.4]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.846,2.7439999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6768762225729922
648b1bdf-f0e8-4f19-aa23-34b9afda9b94,1733,2,00:00:46.846,45,46,118,4.367653,43,Carry,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,"['0828779b-c271-45db-bf4f-77b678f9bc78', 'd5fc4689-87d2-4c96-a8d1-8034e9e4abd7', 'dc6a0f30-1efb-4780-b920-348713594ebb']",,"[73.3, 6.4]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,True,"[79.4, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.846,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0002563606442533839
dc6a0f30-1efb-4780-b920-348713594ebb,1734,2,00:00:46.856,45,46,118,1.322113,17,Pressure,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['648b1bdf-f0e8-4f19-aa23-34b9afda9b94'],,"[50.5, 75.9]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.856,0.010000000000005116,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6532471352669553
