id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,dribble_overrun,miscontrol_aerial_won,pass_aerial_won,injury_stoppage_in_chain,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,pass_cut_back,clearance_left_foot,pass_inswinging,pass_goal_assist,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,ball_recovery_recovery_failure,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
61db27cc-b7a4-449d-8b2d-7e0150d8a8c3,1534,1,00:34:02.303,34,2,84,1.9076,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['9d1719d7-85f3-4669-a928-53167064eb9e', 'f22903fc-007d-4c90-b318-ffba6d294213', 'f258fb04-0af3-433e-9316-d3dfc0a8e909']",,"[43.7, 40.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,13.566503,-0.95825875,2.0,Low Pass,"[51.5, 29.1]",66.0,Recovery,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.303,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11199332278289631
9d1719d7-85f3-4669-a928-53167064eb9e,1535,1,00:34:04.210,34,4,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['61db27cc-b7a4-449d-8b2d-7e0150d8a8c3'],,"[51.5, 29.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.21,1.9069999999999254,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6898093588573533
4d7d8021-8c12-46c7-bde1-4dec901713be,1536,1,00:34:04.210,34,4,84,3.411762,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['807a96b6-f353-4a2e-8539-55a963311216', '9d1719d7-85f3-4669-a928-53167064eb9e']",,"[51.5, 29.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[57.0, 32.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.21,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4427789263671271
807a96b6-f353-4a2e-8539-55a963311216,1537,1,00:34:07.622,34,7,84,1.142313,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4483c62c-e2d9-4874-b7dd-a97d36386b8e'],,"[57.0, 32.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5470.0,Ivan Rakitić,12.163059,1.1918167,1.0,Ground Pass,"[61.5, 43.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.622,3.4120000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2901954340514187
4483c62c-e2d9-4874-b7dd-a97d36386b8e,1538,1,00:34:08.764,34,8,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['807a96b6-f353-4a2e-8539-55a963311216'],,"[61.5, 43.8]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.764,1.1420000000000528,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7687200211137346
297bed8f-baa4-4fb5-a647-91ff85da3171,1539,1,00:34:08.764,34,8,84,0.582042,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['308375c2-03d8-4eea-baaf-4dabcef92cf4', '4483c62c-e2d9-4874-b7dd-a97d36386b8e']",,"[61.5, 43.8]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,"[62.0, 43.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.764,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2538415778152058
308375c2-03d8-4eea-baaf-4dabcef92cf4,1540,1,00:34:09.346,34,9,84,0.98346,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a8c865f6-b0a6-4034-a394-1d4fb917fb1b'],,"[62.0, 43.8]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,5203.0,Sergio Busquets i Burgos,8.994443,-1.7158381,1.0,Ground Pass,"[60.7, 34.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.346,0.58199999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.494919334482099
a8c865f6-b0a6-4034-a394-1d4fb917fb1b,1541,1,00:34:10.330,34,10,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['308375c2-03d8-4eea-baaf-4dabcef92cf4'],,"[60.7, 34.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.33,0.9839999999999236,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7079580553126269
b63aca5f-7d74-4ee1-a350-187ee1564fec,1542,1,00:34:10.330,34,10,84,3.706748,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a8c865f6-b0a6-4034-a394-1d4fb917fb1b', 'b49363a2-8817-468f-bb9a-72c4e02ffd6f']",,"[60.7, 34.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[66.8, 36.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.33,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20223941708061355
b49363a2-8817-468f-bb9a-72c4e02ffd6f,1543,1,00:34:14.037,34,14,84,2.170834,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['cbf5c124-9b6b-4078-a8ce-189d02587c34'],,"[66.8, 36.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,35.823177,-1.0984099,3.0,High Pass,"[83.1, 4.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.037,3.70699999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3996666192483964
cbf5c124-9b6b-4078-a8ce-189d02587c34,1544,1,00:34:16.207,34,16,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['b49363a2-8817-468f-bb9a-72c4e02ffd6f'],,"[83.1, 4.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.207,2.1700000000000728,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31585417367573354
79475fa5-0f3f-4462-a761-bee3b0b4d391,1545,1,00:34:16.207,34,16,84,2.891987,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['cbf5c124-9b6b-4078-a8ce-189d02587c34', 'd098321a-fdd8-49f5-aa23-396b67ba1c6e']",,"[83.1, 4.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[88.6, 2.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.207,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4146142299659342
d098321a-fdd8-49f5-aa23-396b67ba1c6e,1546,1,00:34:19.099,34,19,84,0.958224,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['be58844f-c781-4f5e-b929-5cb7ec637eb9'],,"[88.6, 2.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,6379.0,Sergi Roberto Carnicer,14.4,1.5707964,1.0,Ground Pass,"[88.6, 16.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.099,2.89200000000028,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47104426378101527
be58844f-c781-4f5e-b929-5cb7ec637eb9,1547,1,00:34:20.058,34,20,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['d098321a-fdd8-49f5-aa23-396b67ba1c6e'],,"[88.6, 16.9]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.058,0.9589999999998327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40036221355142176
04461902-2ddc-42ee-961c-48cade5276bf,1548,1,00:34:20.058,34,20,84,1.058082,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['8f1de112-3021-4bcf-b231-7e8d5e7c155a', 'be58844f-c781-4f5e-b929-5cb7ec637eb9']",,"[88.6, 16.9]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,"[88.9, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.058,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9943036845907732
8f1de112-3021-4bcf-b231-7e8d5e7c155a,1549,1,00:34:21.116,34,21,84,0.630956,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['05a0f6a0-f04e-4c30-b892-ea971129dd00'],,"[88.9, 18.0]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,4320.0,Neymar da Silva Santos Junior,6.2433963,1.0138948,1.0,Ground Pass,"[92.2, 23.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.116,1.0579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5912724518726868
05a0f6a0-f04e-4c30-b892-ea971129dd00,1550,1,00:34:21.747,34,21,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8f1de112-3021-4bcf-b231-7e8d5e7c155a'],,"[92.2, 23.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.747,0.6309999999998581,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6755199645733247
4fdf0482-6b85-4130-9c43-1497d92fe981,1551,1,00:34:21.747,34,21,84,0.755474,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['23761431-4687-4194-b46c-3850bf2067b2', '347d14fc-642b-4c34-ae1e-a12f7e23b864']",,"[92.2, 23.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5246.0,Luis Alberto Suárez Díaz,5.434151,0.22266094,1.0,Ground Pass,"[97.5, 24.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.747,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07461336128850737
347d14fc-642b-4c34-ae1e-a12f7e23b864,1552,1,00:34:22.502,34,22,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['4fdf0482-6b85-4130-9c43-1497d92fe981'],,"[100.0, 31.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.502,0.7550000000001091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30808153495961543
23761431-4687-4194-b46c-3850bf2067b2,1553,1,00:34:22.502,34,22,84,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,216,Getafe,,,['4fdf0482-6b85-4130-9c43-1497d92fe981'],,"[22.6, 55.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.502,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7399359649862194
fe5f1034-98f3-4b42-8c41-fca8aaf605dc,1554,1,00:34:22.502,34,22,84,1.009738,43,Carry,217,Barcelona,1,Regular Play,216,Getafe,,,"['23761431-4687-4194-b46c-3850bf2067b2', 'f14def76-0f8d-44f5-bdc5-01467d8a865f']",,"[22.6, 55.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[24.5, 52.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.502,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.84679506749452
f14def76-0f8d-44f5-bdc5-01467d8a865f,1555,1,00:34:23.512,34,23,84,1.263379,30,Pass,217,Barcelona,1,Regular Play,216,Getafe,,,['6127b855-972f-48e0-a56b-828a8875b35b'],,"[24.5, 52.7]",27403.0,Santiago Vergini,3.0,Right Center Back,6745.0,Mehdi Lacen,9.577056,-0.5010134,1.0,Ground Pass,"[32.9, 48.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.512,1.0100000000002183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26481155343815665
875c51d8-0737-48b2-9260-d4d7b17ac80c,1556,1,00:34:24.370,34,24,84,0.477937,17,Pressure,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6127b855-972f-48e0-a56b-828a8875b35b', 'a0f7989a-7c1f-472c-84de-af6546bebafc', 'd7769ea7-1ad3-4809-8e18-f7f0c21c6be3']",,"[83.9, 31.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.37,0.8579999999997199,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9138833600447398
6127b855-972f-48e0-a56b-828a8875b35b,1557,1,00:34:24.775,34,24,84,,42,Ball Receipt*,217,Barcelona,1,Regular Play,216,Getafe,,,"['875c51d8-0737-48b2-9260-d4d7b17ac80c', 'f14def76-0f8d-44f5-bdc5-01467d8a865f']",,"[32.9, 48.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.775,0.4050000000002001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48799985031342386
d7769ea7-1ad3-4809-8e18-f7f0c21c6be3,1558,1,00:34:24.775,34,24,84,0.040000003,43,Carry,217,Barcelona,1,Regular Play,216,Getafe,,,"['6127b855-972f-48e0-a56b-828a8875b35b', '875c51d8-0737-48b2-9260-d4d7b17ac80c', 'a0f7989a-7c1f-472c-84de-af6546bebafc']",,"[32.9, 48.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[33.1, 48.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.775,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20329935994316617
a0f7989a-7c1f-472c-84de-af6546bebafc,1559,1,00:34:24.815,34,24,84,0.032392,30,Pass,217,Barcelona,1,Regular Play,216,Getafe,,,"['875c51d8-0737-48b2-9260-d4d7b17ac80c', 'cda08590-ff59-4462-aee0-e77ec6f0b4d3']",,"[33.1, 48.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,2.118962,-0.3366748,1.0,Ground Pass,"[35.1, 47.7]",,,38.0,Left Foot,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.815,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2146575376783778
cda08590-ff59-4462-aee0-e77ec6f0b4d3,1560,1,00:34:24.848,34,24,84,0.0,6,Block,217,Barcelona,1,Regular Play,217,Barcelona,,,['a0f7989a-7c1f-472c-84de-af6546bebafc'],,"[85.0, 32.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.848,0.032999999999901775,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3490681991246438
89491729-e381-4986-a3f5-732c0f813105,1561,1,00:34:26.883,34,26,84,1.745463,17,Pressure,217,Barcelona,1,Regular Play,216,Getafe,,,"['bbd3a5d4-4293-43f6-8c84-5f54d4227fda', 'f34d3303-53b8-4728-86f0-ea7408912f58']",,"[17.9, 45.7]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.883,2.0349999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3896267427517939
bbd3a5d4-4293-43f6-8c84-5f54d4227fda,1562,1,00:34:27.177,34,27,84,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['89491729-e381-4986-a3f5-732c0f813105'],,"[105.4, 30.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.177,0.2940000000003238,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9446170212452178
f34d3303-53b8-4728-86f0-ea7408912f58,1563,1,00:34:27.177,34,27,84,2.219331,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6f6ac5cc-58fe-4061-8edf-fe8745d3d275', '89491729-e381-4986-a3f5-732c0f813105', '9e785167-9e77-4667-a752-ba3af6f61ed7', 'bbd3a5d4-4293-43f6-8c84-5f54d4227fda']",,"[105.4, 30.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[109.2, 25.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.177,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9992936922329496
9e785167-9e77-4667-a752-ba3af6f61ed7,1564,1,00:34:28.075,34,28,84,0.75506,17,Pressure,217,Barcelona,1,Regular Play,216,Getafe,,,['f34d3303-53b8-4728-86f0-ea7408912f58'],,"[13.3, 51.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.075,0.8979999999996835,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15167480407841893
6f6ac5cc-58fe-4061-8edf-fe8745d3d275,1565,1,00:34:29.396,34,29,84,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['72860b49-7ef4-4baa-953d-318fb90304f3'],,"[109.2, 25.5]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.396,1.3210000000003674,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.906727372187854
72860b49-7ef4-4baa-953d-318fb90304f3,1566,1,00:34:29.396,34,29,84,0.0,4,Duel,217,Barcelona,1,Regular Play,216,Getafe,,,['6f6ac5cc-58fe-4061-8edf-fe8745d3d275'],,"[10.9, 54.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.396,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6928767157180123
e9dda39d-527a-4dde-ba98-3b063136f942,1567,1,00:34:29.741,34,29,84,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,216,Getafe,,,,,"[12.2, 51.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.741,0.3449999999997999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4742964078915094
16da1b80-2d18-491e-99f9-e2256b01ae57,1568,1,00:34:29.741,34,29,84,5.187207,43,Carry,217,Barcelona,1,Regular Play,216,Getafe,,,"['1847194b-758a-402c-a9f3-7423909d9d27', 'e9dda39d-527a-4dde-ba98-3b063136f942']",,"[12.2, 51.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[3.9, 69.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.741,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.054385680593014296
1847194b-758a-402c-a9f3-7423909d9d27,1569,1,00:34:34.929,34,34,84,2.716652,30,Pass,217,Barcelona,1,Regular Play,216,Getafe,,,"['02200b72-c580-4318-881a-426475387911', '47c381b1-53bc-4646-98f3-20329540bb5d']",,"[3.9, 69.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,49.500706,-0.1910565,3.0,High Pass,"[52.5, 60.2]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.929,5.188000000000102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3943886209568871
