id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,pass_assisted_shot_id,pass_shot_assist,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,out,clearance_left_foot,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,shot_first_time,pass_no_touch,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,miscontrol_aerial_won,clearance_other,goalkeeper_end_location,clearance_right_foot,pass_goal_assist,pass_through_ball,foul_committed_offensive,foul_won_defensive,dribble_nutmeg,pass_cut_back,shot_aerial_won,pass_straight,pass_inswinging,foul_committed_advantage,foul_won_advantage,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,foul_committed_type_id,foul_committed_type_name,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
79513cff-796e-42c1-af50-0d9c19925ea8,1128,1,00:25:18.622,25,18,80,0.86985,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0150198f-c0ec-4c5b-93f9-f18f3808b0c8', '643024f1-f8a8-47ca-a108-da658e605694']","[69.0, 78.2]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,"[69.0, 78.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.622,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1346214806048368
643024f1-f8a8-47ca-a108-da658e605694,1129,1,00:25:19.492,25,19,80,2.868248,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fa49683d-5119-4d2b-832e-04f8a53c3f6b'],"[69.0, 78.2]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,26685.0,Nicolás Ladislao Fedor Flores,33.60372,-0.014879854,2.0,Low Pass,"[102.6, 77.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.492,0.8699999999998909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34102794330260044
84d0e93c-4f4f-40d2-af50-c27d0bb75202,1130,1,00:25:21.353,25,21,80,3.477823,17,Pressure,360,Rayo Vallecano,1,Regular Play,222,Villarreal,,,"['8c461bcf-1cfd-438b-be89-0e36dc3a03d5', 'b23d33e2-1514-42af-89ce-d33dec2de9d9', 'fa49683d-5119-4d2b-832e-04f8a53c3f6b']","[15.6, 2.4]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.353,1.8610000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40939832492391626
fa49683d-5119-4d2b-832e-04f8a53c3f6b,1131,1,00:25:22.360,25,22,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['643024f1-f8a8-47ca-a108-da658e605694', '84d0e93c-4f4f-40d2-af50-c27d0bb75202']","[102.6, 77.7]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.36,1.0069999999998345,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.552955141669686
b23d33e2-1514-42af-89ce-d33dec2de9d9,1132,1,00:25:22.360,25,22,80,2.289686,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['84d0e93c-4f4f-40d2-af50-c27d0bb75202', '8c461bcf-1cfd-438b-be89-0e36dc3a03d5', 'fa49683d-5119-4d2b-832e-04f8a53c3f6b']","[102.6, 77.7]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,"[115.1, 77.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.36,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7712941825458
8c461bcf-1cfd-438b-be89-0e36dc3a03d5,1133,1,00:25:24.650,25,24,80,2.258595,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['35a657d6-ce3e-4dfb-aa51-6df87e2633cf', '84d0e93c-4f4f-40d2-af50-c27d0bb75202']","[115.1, 77.5]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,6713.0,Diego Javier Llorente Ríos,33.984116,-1.8571799,1.0,Ground Pass,"[105.5, 44.9]",40.0,Right Foot,,,,True,,,,,,18344844-b28a-4711-9a5e-12d66c5bde5e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1524.65,2.290000000000191,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.39139650090853784
35a657d6-ce3e-4dfb-aa51-6df87e2633cf,1134,1,00:25:26.908,25,26,80,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['8c461bcf-1cfd-438b-be89-0e36dc3a03d5'],"[105.5, 44.9]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.908,2.257999999999811,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6385807679382624
18344844-b28a-4711-9a5e-12d66c5bde5e,1135,1,00:25:27.052,25,27,80,0.1186,16,Shot,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['12ac2ffe-83f9-4cc7-a291-e3fee166948f', 'd1d819fe-2043-464c-9495-51b9e9ee6d4c']","[103.9, 45.6]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,0.120464966,"[108.4, 44.9]",8c461bcf-1cfd-438b-be89-0e36dc3a03d5,96.0,Blocked,87.0,Open Play,93.0,Normal,38.0,Left Foot,"[{'location': [110.6, 48.8], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.3, 42.2], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 63.3], 'player': {'id': 6737, 'name': 'Alfonso Pedraza Sag'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.8, 65.4], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 54.6], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 35.1], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.7, 50.8], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 68.9], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 44.9], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 36.9], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 75.1], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.0, 59.3], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 33.3], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.052,0.14400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.686393762112171
d1d819fe-2043-464c-9495-51b9e9ee6d4c,1136,1,00:25:27.170,25,27,80,0.0,6,Block,360,Rayo Vallecano,1,Regular Play,222,Villarreal,,,['18344844-b28a-4711-9a5e-12d66c5bde5e'],"[11.7, 35.2]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.17,0.11800000000016553,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3425132288527597
12ac2ffe-83f9-4cc7-a291-e3fee166948f,1137,1,00:25:27.240,25,27,80,0.0,23,Goal Keeper,360,Rayo Vallecano,1,Regular Play,222,Villarreal,,,['18344844-b28a-4711-9a5e-12d66c5bde5e'],"[1.8, 37.9]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,"[1.8, 37.9]",,,,,,,,,,,,,,,,,,,,,,,,,1527.24,0.06999999999993634,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47272343824364926
2d2eb592-650c-4c12-9bf8-ff17d79b7cf5,1138,1,00:25:48.852,25,48,81,0.861034,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['d9d487e8-909a-49e9-966b-b7be79b902c7'],"[120.0, 0.1]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,6914.0,Roberto Román Triguero,8.345058,2.339247,1.0,Ground Pass,"[114.2, 6.1]",40.0,Right Foot,61.0,Corner,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.852,21.61200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5981110196540684
d9d487e8-909a-49e9-966b-b7be79b902c7,1139,1,00:25:49.713,25,49,81,,42,Ball Receipt*,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['2d2eb592-650c-4c12-9bf8-ff17d79b7cf5'],"[114.2, 6.1]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.713,0.8609999999998763,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7738298347244771
e17825fe-2ba9-48c0-a453-d8d3b26c36f4,1140,1,00:25:52.268,25,52,81,0.843317,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['8dd8ba11-0b50-427d-8bd2-dc33192dcb14'],"[112.5, 13.6]",6914.0,Roberto Román Triguero,6.0,Left Back,7900.0,Tiago Manuel Dias Correia,8.411897,2.8273609,1.0,Ground Pass,"[104.5, 16.2]",40.0,Right Foot,,,,,,,,,,a0d9b5b5-1024-4568-8c9c-0249834513ed,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.268,2.5550000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3372160858718102
8dd8ba11-0b50-427d-8bd2-dc33192dcb14,1141,1,00:25:53.111,25,53,81,,42,Ball Receipt*,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['e17825fe-2ba9-48c0-a453-d8d3b26c36f4'],"[104.5, 16.2]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.111,0.8430000000000746,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6730762811771563
550a84f9-7f83-45b1-92d0-e2218b85a8ca,1142,1,00:25:53.111,25,53,81,0.687601,43,Carry,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['8dd8ba11-0b50-427d-8bd2-dc33192dcb14', 'a0d9b5b5-1024-4568-8c9c-0249834513ed']","[104.5, 16.2]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,"[104.6, 21.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.111,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7996369160808501
a0d9b5b5-1024-4568-8c9c-0249834513ed,1143,1,00:25:53.799,25,53,81,0.946001,16,Shot,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['e2a0e4de-abd3-4bee-a40a-ea81c8fb107a'],"[104.6, 21.3]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,0.011479722,"[118.2, 36.3, 1.6]",e17825fe-2ba9-48c0-a453-d8d3b26c36f4,100.0,Saved,87.0,Open Play,93.0,Normal,40.0,Right Foot,"[{'location': [112.3, 35.8], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.1, 38.8], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 40.5], 'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.8, 51.4], 'player': {'id': 6737, 'name': 'Alfonso Pedraza Sag'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.6, 47.0], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 46.4], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 42.1], 'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 43.4], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 38.5], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 29.8], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 21.5], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.3, 43.9], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [90.4, 34.5], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.4, 47.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.7, 51.9], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.6, 48.7], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.5, 42.4], 'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.9, 35.1], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.4, 18.0], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.799,0.6879999999998745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6675218139285365
e2a0e4de-abd3-4bee-a40a-ea81c8fb107a,1144,1,00:25:54.745,25,54,82,0.0,23,Goal Keeper,222,Villarreal,1,Regular Play,222,Villarreal,,,['a0d9b5b5-1024-4568-8c9c-0249834513ed'],"[2.0, 41.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,45.0,Diving,44.0,Set,35.0,Both Hands,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.745,0.9459999999999127,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1279234681711381
0f3c7943-c0fd-415e-8cc6-1a6944ce1fef,1145,1,00:26:04.841,26,4,83,2.470613,30,Pass,222,Villarreal,8,From Keeper,222,Villarreal,,,['00b86ae2-48fc-44b1-81b2-ee9b8afcbe73'],"[12.9, 40.7]",3379.0,Alphonse Areola,1.0,Goalkeeper,6752.0,Víctor Ruíz Torre,19.417776,-1.0772038,1.0,Ground Pass,"[22.1, 23.6]",69.0,Keeper Arm,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.841,10.096000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.29598773618173335
00b86ae2-48fc-44b1-81b2-ee9b8afcbe73,1146,1,00:26:07.311,26,7,83,,42,Ball Receipt*,222,Villarreal,8,From Keeper,222,Villarreal,,,['0f3c7943-c0fd-415e-8cc6-1a6944ce1fef'],"[22.1, 23.6]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.311,2.4700000000000273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9064591465659149
995cd20c-361f-4423-b62e-4a18d03f1bd4,1147,1,00:26:08.573,26,8,84,3.030518,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['e1fa68db-1d4d-4b9c-80c4-bd6882bdc0d2'],"[22.8, 21.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6735.0,Adrián López Álvarez,67.95587,-0.067742795,3.0,High Pass,"[90.6, 17.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1568.573,1.262000000000171,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4538660233001125
e1fa68db-1d4d-4b9c-80c4-bd6882bdc0d2,1148,1,00:26:11.604,26,11,84,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['995cd20c-361f-4423-b62e-4a18d03f1bd4'],"[90.6, 17.1]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.604,3.030999999999949,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24367709155127137
5e1b2db5-486e-4694-83fc-3476794e8e0e,1149,1,00:26:11.604,26,11,84,0.0,38,Miscontrol,222,Villarreal,1,Regular Play,222,Villarreal,,,,"[92.1, 17.6]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.604,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3076091175802046
f5101d47-5542-41df-b458-fb87dcd0daf3,1150,1,00:26:13.880,26,13,85,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,"[14.7, 53.9]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.88,2.2760000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.519334721422463
d1007398-de8c-4081-8d88-78024d1bcc4e,1151,1,00:26:19.355,26,19,85,3.114537,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ff7e70e4-be31-4663-a0dc-179092251afc'],"[13.8, 40.3]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,6914.0,Roberto Román Triguero,21.760744,-0.91902333,1.0,Ground Pass,"[27.0, 23.0]",69.0,Keeper Arm,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.355,5.474999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.38161907455114474
ff7e70e4-be31-4663-a0dc-179092251afc,1152,1,00:26:22.469,26,22,85,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d1007398-de8c-4081-8d88-78024d1bcc4e'],"[27.0, 23.0]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.469,3.1140000000000327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6415965278019707
f6e3c92e-8f69-424f-8e75-00f50181230c,1153,1,00:26:24.593,26,24,85,1.463536,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c18142f4-2be6-4907-9f20-ee40a1a02362'],"[36.0, 17.9]",6914.0,Roberto Román Triguero,6.0,Left Back,26848.0,Roberto Trashorras Gayoso,13.583077,1.6814536,1.0,Ground Pass,"[34.5, 31.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.593,2.1240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4649367100074522
c18142f4-2be6-4907-9f20-ee40a1a02362,1154,1,00:26:26.057,26,26,85,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f6e3c92e-8f69-424f-8e75-00f50181230c'],"[34.5, 31.4]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.057,1.4639999999999418,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8800459532985493
