id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,off_camera,pass_switch,out,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,shot_aerial_won,goalkeeper_end_location,pass_inswinging,pass_cross,shot_first_time,ball_recovery_recovery_failure,pass_cut_back,foul_committed_offensive,foul_won_defensive,foul_committed_advantage,foul_won_advantage,clearance_left_foot,dribble_nutmeg,clearance_right_foot,pass_miscommunication,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,dribble_overrun,pass_no_touch,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
407b403c-3981-478d-af16-6d880acb30a9,1105,1,00:28:59.058,28,59,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['1c29d88e-a429-4e42-94e3-7aa617679768'],"[81.2, 8.9]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.058,1.2770000000000437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9848709916626947
0079a773-205a-47c7-93c0-ae7cdab26d63,1106,1,00:28:59.058,28,59,67,3.67474,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0d647df2-5c1a-4d6f-9c49-a97972a5befc', '407b403c-3981-478d-af16-6d880acb30a9']","[81.2, 8.9]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,"[87.0, 8.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.058,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8154554702325084
0d647df2-5c1a-4d6f-9c49-a97972a5befc,1107,1,00:29:02.732,29,2,67,1.758513,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['a2b04223-0440-4275-90b7-faafdb1c2273'],"[87.0, 8.7]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,26780.0,Guilherme Magdalena Siqueira,11.868024,-0.36172923,1.0,Ground Pass,"[98.1, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.732,3.673999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10632081708976682
a2b04223-0440-4275-90b7-faafdb1c2273,1108,1,00:29:04.491,29,4,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['0d647df2-5c1a-4d6f-9c49-a97972a5befc'],"[98.1, 4.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.491,1.7590000000000146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07263892929018001
6172e8f1-a69c-48fe-aec4-8e1075f9c684,1109,1,00:29:04.491,29,4,67,3.153098,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1fb17122-8e5c-46bd-99c6-f847b56df4dc', 'a2b04223-0440-4275-90b7-faafdb1c2273']","[98.1, 4.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[99.0, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.491,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8594457271001256
1fb17122-8e5c-46bd-99c6-f847b56df4dc,1110,1,00:29:07.644,29,7,67,0.883822,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['8e7b071b-6ffb-45f8-8ddf-9f94399c5ef9'],"[99.0, 3.7]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6595.0,Daniel Parejo Muñoz,9.708244,2.1730838,1.0,Ground Pass,"[93.5, 11.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.644,3.15300000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8428776100531012
52317e97-3f26-4f51-ac12-c2cd51ff99b8,1111,1,00:29:08.013,29,8,67,1.378944,17,Pressure,207,Valencia,1,Regular Play,213,Sevilla,,,"['6279e51c-1643-47a3-88c6-b80317ca44b5', '66fe4a03-542f-47ce-a94f-71d57de0048e', '8e7b071b-6ffb-45f8-8ddf-9f94399c5ef9']","[25.2, 67.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.013,0.3689999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2359600936618662
8e7b071b-6ffb-45f8-8ddf-9f94399c5ef9,1112,1,00:29:08.528,29,8,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['1fb17122-8e5c-46bd-99c6-f847b56df4dc', '52317e97-3f26-4f51-ac12-c2cd51ff99b8']","[93.5, 11.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.528,0.5150000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5609495900917002
66fe4a03-542f-47ce-a94f-71d57de0048e,1113,1,00:29:08.528,29,8,67,0.827619,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['52317e97-3f26-4f51-ac12-c2cd51ff99b8', '6279e51c-1643-47a3-88c6-b80317ca44b5', '8e7b071b-6ffb-45f8-8ddf-9f94399c5ef9']","[93.5, 11.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[94.7, 11.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.528,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9776336649037405
6279e51c-1643-47a3-88c6-b80317ca44b5,1114,1,00:29:09.356,29,9,67,1.401856,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['52317e97-3f26-4f51-ac12-c2cd51ff99b8', 'd28adcc7-5cb0-4128-8c8b-5af6d3832ba0']","[94.7, 11.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,6594.0,Santiago Mina Lorenzo,7.62168,-2.4770973,1.0,Ground Pass,"[88.7, 7.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.356,0.8279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2377341613321401
eed12bc3-3789-421d-b1a3-d31280fa1c8a,1115,1,00:29:10.502,29,10,67,0.332308,17,Pressure,207,Valencia,1,Regular Play,213,Sevilla,,,"['a32aa295-f42a-484b-a3df-32b8cb914eba', 'd28adcc7-5cb0-4128-8c8b-5af6d3832ba0']","[30.7, 72.7]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.502,1.1459999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.036183332442205396
d28adcc7-5cb0-4128-8c8b-5af6d3832ba0,1116,1,00:29:10.757,29,10,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['6279e51c-1643-47a3-88c6-b80317ca44b5', 'eed12bc3-3789-421d-b1a3-d31280fa1c8a']","[88.7, 7.0]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.757,0.25500000000010914,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38610047923186475
a32aa295-f42a-484b-a3df-32b8cb914eba,1117,1,00:29:10.757,29,10,67,0.096242,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0508f98b-8363-44bc-a468-bff28c1394c7', 'd28adcc7-5cb0-4128-8c8b-5af6d3832ba0', 'eed12bc3-3789-421d-b1a3-d31280fa1c8a']","[88.7, 7.0]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,"[88.3, 7.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.757,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9915331678353109
0508f98b-8363-44bc-a468-bff28c1394c7,1118,1,00:29:10.854,29,10,67,0.579968,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f831b124-9fe8-4af5-9fe3-d0142370d98a'],"[88.3, 7.5]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,10802.0,André Filipe Tavares Gomes,11.264102,1.4640607,1.0,Ground Pass,"[89.5, 18.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.854,0.09699999999997999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9026470952368799
f831b124-9fe8-4af5-9fe3-d0142370d98a,1119,1,00:29:11.434,29,11,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['0508f98b-8363-44bc-a468-bff28c1394c7'],"[89.5, 18.7]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.434,0.5799999999999272,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04528787738330431
0e5a4517-c969-437d-8667-ab1ae1ea1e13,1120,1,00:29:11.434,29,11,67,2.613081,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['74e3e32c-1716-4140-b40c-871e5405c56c', '8c69b47f-b3b4-4b96-a16a-29eb5d8d792e', 'f831b124-9fe8-4af5-9fe3-d0142370d98a']","[89.5, 18.7]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[79.3, 18.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.434,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24003683446044455
8c69b47f-b3b4-4b96-a16a-29eb5d8d792e,1121,1,00:29:11.872,29,11,67,1.285902,17,Pressure,207,Valencia,1,Regular Play,213,Sevilla,,,['0e5a4517-c969-437d-8667-ab1ae1ea1e13'],"[27.9, 61.7]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.872,0.43800000000010186,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2626501017497913
74e3e32c-1716-4140-b40c-871e5405c56c,1122,1,00:29:14.047,29,14,67,1.482034,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['b21e5745-b6d5-44ca-861d-9cc817d0cb03'],"[79.3, 18.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,6751.0,Javier Fuego Martínez,15.473849,2.0402243,1.0,Ground Pass,"[72.3, 32.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.047,2.1749999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9917825724223412
b21e5745-b6d5-44ca-861d-9cc817d0cb03,1123,1,00:29:15.529,29,15,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['74e3e32c-1716-4140-b40c-871e5405c56c'],"[72.3, 32.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.529,1.481999999999971,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8012397127407469
8f587186-afb4-48f4-a985-489cbe960168,1124,1,00:29:15.529,29,15,67,4.277142,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['a4d97ed7-30f3-476b-9a3e-ea79ce53ba70', 'b21e5745-b6d5-44ca-861d-9cc817d0cb03']","[72.3, 32.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[83.7, 50.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.529,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2760389767613062
a4d97ed7-30f3-476b-9a3e-ea79ce53ba70,1125,1,00:29:19.806,29,19,67,0.898619,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['537b1e81-a08c-47a3-9f88-3abe14653071', 'b8cff095-6edc-4f9e-a7d8-48c7665d8dff']","[83.7, 50.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,6663.0,Antonio Barragán Fernández,21.400934,0.9179497,1.0,Ground Pass,"[96.7, 67.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.806,4.277000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.02551692287679863
b8cff095-6edc-4f9e-a7d8-48c7665d8dff,1126,1,00:29:20.704,29,20,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['a4d97ed7-30f3-476b-9a3e-ea79ce53ba70'],"[99.5, 72.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.704,0.8979999999999109,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7937597610027561
537b1e81-a08c-47a3-9f88-3abe14653071,1127,1,00:29:20.704,29,20,68,0.0,10,Interception,213,Sevilla,1,Regular Play,213,Sevilla,,,['a4d97ed7-30f3-476b-9a3e-ea79ce53ba70'],"[23.4, 13.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.704,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.17408781169478504
e5b8a1b5-89a0-46ff-b10c-59e5f68b6c0c,1128,1,00:29:20.704,29,20,68,7.114785,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['537b1e81-a08c-47a3-9f88-3abe14653071', '82c182af-1c4b-4dc3-8da9-d4c7ea339a96', 'daea8bc9-0055-47a4-b5a2-0debf67c8798']","[23.4, 13.0]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[50.7, 6.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.704,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6060700094144039
daea8bc9-0055-47a4-b5a2-0debf67c8798,1129,1,00:29:22.418,29,22,68,5.29277,17,Pressure,213,Sevilla,1,Regular Play,207,Valencia,,,['e5b8a1b5-89a0-46ff-b10c-59e5f68b6c0c'],"[80.2, 70.5]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.418,1.7139999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45853463876596445
82c182af-1c4b-4dc3-8da9-d4c7ea339a96,1130,1,00:29:27.819,29,27,68,1.68,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['54408786-e5f2-44fa-907d-f4b5436a77f6'],"[50.7, 6.6]",3486.0,Fernando Llorente Torres,23.0,Center Forward,6718.0,Sergio Escudero Palomo,20.068382,2.8639774,1.0,Ground Pass,"[31.4, 12.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.819,5.401000000000067,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9150641675548099
54408786-e5f2-44fa-907d-f4b5436a77f6,1131,1,00:29:29.499,29,29,68,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['82c182af-1c4b-4dc3-8da9-d4c7ea339a96'],"[31.4, 12.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.499,1.6800000000000637,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9763794143187737
2710c033-e6d1-453b-bc98-0f6c20dc4297,1132,1,00:29:29.499,29,29,68,6.465875,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['54408786-e5f2-44fa-907d-f4b5436a77f6', 'c91075a6-ff8a-4cad-9598-74158fb39b6b', 'd27d9a94-9759-4cdb-9a97-caa1b96ad520']","[31.4, 12.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,"[31.4, 11.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.499,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3785823750062366
d27d9a94-9759-4cdb-9a97-caa1b96ad520,1133,1,00:29:30.139,29,30,68,0.579922,17,Pressure,213,Sevilla,1,Regular Play,207,Valencia,,,['2710c033-e6d1-453b-bc98-0f6c20dc4297'],"[87.9, 66.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.139,0.6399999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9537776831695741
c91075a6-ff8a-4cad-9598-74158fb39b6b,1134,1,00:29:35.965,29,35,68,1.319999,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['6ccc207c-09d1-43c8-b940-7a2a3a238eda'],"[31.4, 11.7]",6718.0,Sergio Escudero Palomo,6.0,Left Back,6356.0,Michael Krohn-Dehli,18.04993,-0.26916748,1.0,Ground Pass,"[48.8, 6.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.965,5.826000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21209674342630014
6ccc207c-09d1-43c8-b940-7a2a3a238eda,1135,1,00:29:37.285,29,37,68,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['c91075a6-ff8a-4cad-9598-74158fb39b6b'],"[48.8, 6.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.285,1.3200000000001637,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3355887773014804
31f4066d-3963-47a2-91cd-27cfe141c281,1136,1,00:29:37.285,29,37,68,0.36114,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['6ccc207c-09d1-43c8-b940-7a2a3a238eda', '8c58506a-a25d-43ed-8299-0a7039c63418']","[48.8, 6.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[47.9, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.285,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48605796188865014
8c58506a-a25d-43ed-8299-0a7039c63418,1137,1,00:29:37.646,29,37,68,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[47.9, 6.9]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.646,0.3609999999998763,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7171610384932299
57e439aa-92e3-4f74-b512-14c6cbc00ae7,1138,1,00:29:42.655,29,42,69,0.78477,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['7dc682bc-84c6-472a-8d50-cefc4d48ab87'],"[74.1, 80.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,6751.0,Javier Fuego Martínez,13.940229,-2.5038304,2.0,Low Pass,"[62.9, 71.7]",,,67.0,Throw-in,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.655,5.0090000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.631003977800271
