id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_left_foot,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,pass_deflected,block_deflection,pass_cross,counterpress,dribble_overrun,clearance_right_foot,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,shot_open_goal,shot_aerial_won,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,goalkeeper_end_location,shot_first_time,pass_through_ball,dribble_nutmeg,goalkeeper_punched_out,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,pass_miscommunication,miscontrol_aerial_won,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5faaf62c-9110-4190-9f1b-756d8d737174,185,1,00:05:08.486,5,8,9,1.36855,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['77df44a4-edec-4326-9deb-7ef80f4a6308'],,"[69.6, 26.0]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6573.0,Bernardo José Espinosa Zúñiga,22.901964,3.128493,1.0,Ground Pass,"[46.7, 26.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.486,1.247000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.20514903890810388
77df44a4-edec-4326-9deb-7ef80f4a6308,186,1,00:05:09.855,5,9,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['5faaf62c-9110-4190-9f1b-756d8d737174'],,"[46.7, 26.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.855,1.3690000000000282,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13697760746728993
88d4300c-63be-4926-9907-4ec6d79899b7,187,1,00:05:09.855,5,9,9,0.956533,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['77df44a4-edec-4326-9deb-7ef80f4a6308', 'cad407c7-078f-43cc-b8de-1af2cdbfbcf6']",,"[46.7, 26.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[46.7, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.855,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9051268995539989
cad407c7-078f-43cc-b8de-1af2cdbfbcf6,188,1,00:05:10.811,5,10,9,1.101454,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['3738217f-55dc-4b88-91ba-ec79afabd32b'],,"[46.7, 26.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,16.376812,1.7178746,1.0,Ground Pass,"[44.3, 42.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.811,0.9559999999999604,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8544025282184796
3738217f-55dc-4b88-91ba-ec79afabd32b,189,1,00:05:11.913,5,11,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['cad407c7-078f-43cc-b8de-1af2cdbfbcf6'],,"[44.3, 42.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.913,1.1020000000000323,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7842840880123595
8a1db4c7-0fbb-4a62-b5f6-b59c101631d5,190,1,00:05:11.913,5,11,9,0.73826003,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['3738217f-55dc-4b88-91ba-ec79afabd32b', 'e42fccf6-86ff-40f1-82ca-fb4003087c06']",,"[44.3, 42.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[44.3, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.913,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2135024586749924
e42fccf6-86ff-40f1-82ca-fb4003087c06,191,1,00:05:12.651,5,12,9,0.718599,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['fd25cbfb-fe71-4f74-a38f-d734252b6c69'],,"[44.3, 42.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,13107.0,Sergio Álvarez Díaz,9.953894,-0.39169994,1.0,Ground Pass,"[53.5, 38.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.651,0.7379999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9712204803927431
fd25cbfb-fe71-4f74-a38f-d734252b6c69,192,1,00:05:13.370,5,13,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['e42fccf6-86ff-40f1-82ca-fb4003087c06'],,"[53.5, 38.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.37,0.7189999999999941,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21465421543031138
16d8dc4f-33b7-4787-930e-28470fb7967d,193,1,00:05:13.370,5,13,9,2.318123,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['67f96c9a-9383-4360-b409-690d851a8d23', '6ef6b55b-5c97-4453-83a0-bd0ec9c68061', 'fd25cbfb-fe71-4f74-a38f-d734252b6c69']",,"[53.5, 38.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[58.0, 45.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.37,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9751202446341047
6ef6b55b-5c97-4453-83a0-bd0ec9c68061,194,1,00:05:15.156,5,15,9,0.418988,17,Pressure,1041,Sporting Gijón,1,Regular Play,219,RC Deportivo La Coruña,,,['16d8dc4f-33b7-4787-930e-28470fb7967d'],,"[64.9, 39.5]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.156,1.7860000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.45314286285855043
67f96c9a-9383-4360-b409-690d851a8d23,195,1,00:05:15.688,5,15,9,1.367878,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['86daa3db-00b7-4859-98d3-4db12a4ebbc2'],,"[58.0, 45.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,26633.0,Alberto Lora Ramos,26.030174,1.6708473,1.0,Ground Pass,"[55.4, 71.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.688,0.5319999999999823,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04046390449635218
86daa3db-00b7-4859-98d3-4db12a4ebbc2,196,1,00:05:17.056,5,17,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['67f96c9a-9383-4360-b409-690d851a8d23'],,"[55.4, 71.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.056,1.367999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21822746695552198
7e1aacbb-002b-40f3-a7f5-70ab7223bfde,197,1,00:05:17.056,5,17,9,1.052847,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['32643f35-fc6c-48ec-8516-2fc231bffeff', '86daa3db-00b7-4859-98d3-4db12a4ebbc2']",,"[55.4, 71.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,"[55.4, 71.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.056,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6325732811071184
32643f35-fc6c-48ec-8516-2fc231bffeff,198,1,00:05:18.108,5,18,9,0.852536,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ee6b2bf3-3342-4134-92fc-61aab75d8572'],,"[55.4, 71.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,6926.0,Alen Halilović,7.5133214,0.46959993,1.0,Ground Pass,"[62.1, 74.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.108,1.052000000000021,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23216110707680104
ee6b2bf3-3342-4134-92fc-61aab75d8572,199,1,00:05:18.961,5,18,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['32643f35-fc6c-48ec-8516-2fc231bffeff'],,"[62.1, 74.8]",6926.0,Alen Halilović,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.961,0.8530000000000086,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2511663360299977
3abc3aa5-3540-4781-afc1-60365421af17,200,1,00:05:18.961,5,18,9,0.799479,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['19df29cd-d057-47a6-aedb-283d22ba41e2', 'ee6b2bf3-3342-4134-92fc-61aab75d8572']",,"[62.1, 74.8]",6926.0,Alen Halilović,12.0,Right Midfield,,,,,,,,,,,,"[63.4, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.961,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07839151829863888
19df29cd-d057-47a6-aedb-283d22ba41e2,201,1,00:05:19.760,5,19,9,0.96074,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['64d0ab5b-7339-4835-b82d-10e1f9614fba'],,"[63.4, 74.6]",6926.0,Alen Halilović,12.0,Right Midfield,13107.0,Sergio Álvarez Díaz,16.633099,-1.4442042,1.0,Ground Pass,"[65.5, 58.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.76,0.7989999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1949741814827799
64d0ab5b-7339-4835-b82d-10e1f9614fba,202,1,00:05:20.721,5,20,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['19df29cd-d057-47a6-aedb-283d22ba41e2'],,"[65.5, 58.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.721,0.9610000000000127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133450004862676
c8639d4b-962a-4610-a8a6-1b14dce5840f,203,1,00:05:20.721,5,20,9,1.055148,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['64d0ab5b-7339-4835-b82d-10e1f9614fba', 'f1f6d77c-0f9f-40ba-a835-3da8df00de49', 'f5486fd8-3059-4c3f-95d8-7044a9ef3048']",,"[65.5, 58.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.6, 56.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.721,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29368476975392477
f1f6d77c-0f9f-40ba-a835-3da8df00de49,204,1,00:05:20.832,5,20,9,1.035687,17,Pressure,1041,Sporting Gijón,1,Regular Play,219,RC Deportivo La Coruña,,,"['c8639d4b-962a-4610-a8a6-1b14dce5840f', 'f5486fd8-3059-4c3f-95d8-7044a9ef3048']",,"[52.5, 21.3]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.832,0.11099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6979298733747286
f5486fd8-3059-4c3f-95d8-7044a9ef3048,205,1,00:05:21.776,5,21,9,1.096615,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['ec38fe68-1628-4d51-a8dd-2ca0d7ab6dc2', 'f1f6d77c-0f9f-40ba-a835-3da8df00de49']",,"[64.6, 56.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,18925.0,Ignacio Cases Mora,11.597413,-2.368389,1.0,Ground Pass,"[56.3, 48.5]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.776,0.9440000000000168,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4132398138697282
ec38fe68-1628-4d51-a8dd-2ca0d7ab6dc2,206,1,00:05:22.873,5,22,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['f5486fd8-3059-4c3f-95d8-7044a9ef3048'],,"[56.3, 48.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.873,1.09699999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4393380283880032
9a60d6d0-e454-4ae1-a7e1-c89b55714e92,207,1,00:05:22.873,5,22,9,0.920155,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['b9b83a7d-4209-445e-ab4c-39a119b2e7fe', 'ec38fe68-1628-4d51-a8dd-2ca0d7ab6dc2']",,"[56.3, 48.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[56.3, 48.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.873,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9132528924754416
b9b83a7d-4209-445e-ab4c-39a119b2e7fe,208,1,00:05:23.793,5,23,9,1.743381,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['213c2bc9-78fa-45d5-9095-6fa09861f5e7'],,"[56.3, 48.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,24686.0,Roberto Canella Suárez,32.69327,-1.3799994,1.0,Ground Pass,"[62.5, 16.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.793,0.9200000000000159,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9209660419155092
213c2bc9-78fa-45d5-9095-6fa09861f5e7,209,1,00:05:25.537,5,25,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b9b83a7d-4209-445e-ab4c-39a119b2e7fe'],,"[62.5, 16.4]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.537,1.7439999999999714,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44773113960897615
74d6312e-06db-4c1b-84b4-59952b8cd2ae,210,1,00:05:25.537,5,25,9,1.03689,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['213c2bc9-78fa-45d5-9095-6fa09861f5e7', '2c97f6c0-ec82-469f-bdda-5927e43ddcf4']",,"[62.5, 16.4]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,"[65.5, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.537,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04466976766623321
2c97f6c0-ec82-469f-bdda-5927e43ddcf4,211,1,00:05:26.573,5,26,9,3.431516,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ee02247e-0a22-4cbf-9784-2a3260d09de2'],,"[65.5, 14.1]",24686.0,Roberto Canella Suárez,6.0,Left Back,23994.0,Alejandro Menéndez Díez,46.867046,0.14129356,3.0,High Pass,"[111.9, 20.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.573,1.0360000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6799258851688011
34950bb1-f33a-44b4-9d9d-3225cbec9721,212,1,00:05:29.601,5,29,9,2.991561,17,Pressure,1041,Sporting Gijón,1,Regular Play,219,RC Deportivo La Coruña,,,"['1d2120d7-3e3a-4677-b3a4-496897acfedf', '4ddac5b2-d15b-49b7-9bf3-adf5914e7246', 'b6186aff-b244-427d-8f97-dcb023f4a01d', 'ee02247e-0a22-4cbf-9784-2a3260d09de2']",,"[9.3, 59.2]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.601,3.02800000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4594568707104837
ee02247e-0a22-4cbf-9784-2a3260d09de2,213,1,00:05:30.005,5,30,9,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2c97f6c0-ec82-469f-bdda-5927e43ddcf4', '34950bb1-f33a-44b4-9d9d-3225cbec9721']",,"[111.9, 20.7]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.005,0.40399999999999636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12801369878532454
b6186aff-b244-427d-8f97-dcb023f4a01d,214,1,00:05:30.005,5,30,9,0.289956,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1d2120d7-3e3a-4677-b3a4-496897acfedf', '34950bb1-f33a-44b4-9d9d-3225cbec9721', 'ee02247e-0a22-4cbf-9784-2a3260d09de2']",,"[111.9, 20.7]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,"[113.2, 21.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.005,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05865396417417135
1d2120d7-3e3a-4677-b3a4-496897acfedf,215,1,00:05:30.295,5,30,9,0.0,3,Dispossessed,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['34950bb1-f33a-44b4-9d9d-3225cbec9721', '7a058a6a-200c-42d6-83c6-24520f95427e']",,"[113.2, 21.3]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.295,0.29000000000002046,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4374533010277524
7a058a6a-200c-42d6-83c6-24520f95427e,216,1,00:05:30.295,5,30,9,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,219,RC Deportivo La Coruña,,,['1d2120d7-3e3a-4677-b3a4-496897acfedf'],,"[6.9, 58.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.295,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9539657030182698
4ddac5b2-d15b-49b7-9bf3-adf5914e7246,217,1,00:05:31.996,5,31,9,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['34950bb1-f33a-44b4-9d9d-3225cbec9721'],,"[114.9, 22.0]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.996,1.700999999999965,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3592535225078377
b73c4aa1-f4b2-4523-886b-b093b0052e54,218,1,00:05:32.936,5,32,9,2.331187,17,Pressure,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2436e5c9-bf65-4820-97aa-4b2d373c82ef', 'd3d7533e-d788-47a3-b183-b6bc95bac3eb']",,"[114.1, 21.1]",23994.0,Alejandro Menéndez Díez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.936,0.9399999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4459178154626059
