id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,off_camera,carry_end_location,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,counterpress,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,dribble_overrun,ball_recovery_recovery_failure,miscontrol_aerial_won,pass_outswinging,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,pass_deflected,shot_first_time,pass_cut_back,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_nutmeg,pass_no_touch,shot_deflected,foul_committed_type_id,foul_committed_type_name,player_off_permanent,pass_goal_assist,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5ab969a2-e91a-40b7-ab02-3b4309a63ab0,1154,1,00:25:27.544,25,27,53,1.828381,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['36715ab5-f91f-448a-90e1-ac73fe9989d7', '9991843b-e9f9-4961-9388-681c5b36c6a0', 'c5d23296-6b9b-485f-a40a-15ee5d223b17']","[39.6, 60.8]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,6880.0,Arnaldo Antonio Sanabria Ayala,23.2,0.0,3.0,High Pass,"[62.8, 60.8]",37.0,Head,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.544,1.4240000000002055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8058564980302286
9991843b-e9f9-4961-9388-681c5b36c6a0,1155,1,00:25:29.372,25,29,53,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['5ab969a2-e91a-40b7-ab02-3b4309a63ab0'],"[65.5, 61.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.372,1.8279999999999745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39385973593005574
36715ab5-f91f-448a-90e1-ac73fe9989d7,1156,1,00:25:29.372,25,29,53,0.0,10,Interception,1041,Sporting Gijón,1,Regular Play,212,Atlético Madrid,,,['5ab969a2-e91a-40b7-ab02-3b4309a63ab0'],"[57.3, 19.3]",5484.0,Lucas Hernández Pi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.372,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.22689663183391084
d8d8281a-e78f-4719-8b7c-e16908ea6aa3,1157,1,00:25:42.251,25,42,54,1.715521,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['b3ccce74-fe1a-4ce6-8d73-86fca3bb60fc'],"[45.7, 80.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,18398.0,Omar Mascarell González,22.194818,-2.6436841,2.0,Low Pass,"[26.2, 69.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.251,12.878999999999905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9301503881454182
b3ccce74-fe1a-4ce6-8d73-86fca3bb60fc,1158,1,00:25:43.966,25,43,54,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['d8d8281a-e78f-4719-8b7c-e16908ea6aa3'],"[26.2, 69.4]",18398.0,Omar Mascarell González,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.966,1.7149999999999181,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32936597330106676
b9a7f1fb-ea02-493d-86b9-237a5e59c35b,1159,1,00:25:43.966,25,43,54,1.225359,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['0401ded4-09eb-4e9c-a06a-01a1facb90f8', 'b3ccce74-fe1a-4ce6-8d73-86fca3bb60fc']","[26.2, 69.4]",18398.0,Omar Mascarell González,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[24.3, 69.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.966,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0019799795153844224
0401ded4-09eb-4e9c-a06a-01a1facb90f8,1160,1,00:25:45.191,25,45,54,2.191677,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['26a64e21-206a-4a2c-8b07-cf95e565c981'],"[24.3, 69.2]",18398.0,Omar Mascarell González,10.0,Center Defensive Midfield,6610.0,Iván Cuéllar Sacristán,27.24188,-2.2260444,1.0,Ground Pass,"[7.7, 47.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.191,1.2250000000001364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9207733648795966
26a64e21-206a-4a2c-8b07-cf95e565c981,1161,1,00:25:47.383,25,47,54,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['0401ded4-09eb-4e9c-a06a-01a1facb90f8'],"[7.7, 47.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.383,2.1920000000000073,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06949143429294913
5d60b89a-bc20-4aa3-945d-b552782c8c39,1162,1,00:25:47.383,25,47,54,0.859411,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['0c20c4b6-a15f-4368-ac9b-862e90a765b1', '26a64e21-206a-4a2c-8b07-cf95e565c981']","[7.7, 47.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,"[8.3, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.383,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8369550692490683
0c20c4b6-a15f-4368-ac9b-862e90a765b1,1163,1,00:25:48.243,25,48,54,2.326277,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['85b36dc7-63ac-440b-909e-7c3944349604'],"[8.3, 47.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,8818.0,Jorge Meré Pérez,31.270754,-0.95352083,1.0,Ground Pass,"[26.4, 22.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.243,0.8599999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.44062834008794494
85b36dc7-63ac-440b-909e-7c3944349604,1164,1,00:25:50.569,25,50,54,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['0c20c4b6-a15f-4368-ac9b-862e90a765b1'],"[26.4, 22.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.569,2.326000000000022,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15050896278401615
5712ca17-c277-49e1-8742-4358094af24f,1165,1,00:25:50.569,25,50,54,5.049384,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['6a857a9a-d9f9-4bf7-b9f5-72dc14258156', '85b36dc7-63ac-440b-909e-7c3944349604']","[26.4, 22.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,"[50.5, 20.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.569,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3999488778790783
6a857a9a-d9f9-4bf7-b9f5-72dc14258156,1166,1,00:25:55.618,25,55,54,2.039669,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['4747745b-b6b0-43f6-a937-8844bc8fb68c'],"[50.5, 20.4]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,36.65474,1.7740773,1.0,Ground Pass,"[43.1, 56.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.618,5.048999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5768372851249771
4747745b-b6b0-43f6-a937-8844bc8fb68c,1167,1,00:25:57.658,25,57,54,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['6a857a9a-d9f9-4bf7-b9f5-72dc14258156'],"[43.1, 56.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.658,2.0399999999999636,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5577821301932788
7f1a2092-6c9a-4b19-acc0-00e34626c471,1168,1,00:25:57.658,25,57,54,1.184225,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['4747745b-b6b0-43f6-a937-8844bc8fb68c', '50effeec-ad3b-473c-979b-f22636eee940']","[43.1, 56.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,"[44.3, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.658,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42505495628351087
50effeec-ad3b-473c-979b-f22636eee940,1169,1,00:25:58.842,25,58,54,1.551535,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['3bf0d5ee-5f42-4175-8386-96ab8000ab34'],"[44.3, 58.1]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,26633.0,Alberto Lora Ramos,14.425672,0.77559453,1.0,Ground Pass,"[54.6, 68.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.842,1.1840000000001965,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9454699056980582
3bf0d5ee-5f42-4175-8386-96ab8000ab34,1170,1,00:26:00.394,26,0,54,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['50effeec-ad3b-473c-979b-f22636eee940'],"[54.6, 68.2]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.394,1.5519999999999072,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014322511686710726
451ea5b7-6884-43e5-a7fa-c226856067e2,1171,1,00:26:00.394,26,0,54,1.696295,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3bf0d5ee-5f42-4175-8386-96ab8000ab34', '807d11c0-ed18-4d92-aa8b-c71471c648a4', 'f6609403-346e-4758-a23c-756538fff577']","[54.6, 68.2]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,"[58.1, 64.1]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.394,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09951976089499737
f6609403-346e-4758-a23c-756538fff577,1172,1,00:26:01.492,26,1,54,0.732877,17,Pressure,1041,Sporting Gijón,4,From Throw In,212,Atlético Madrid,,,"['451ea5b7-6884-43e5-a7fa-c226856067e2', '807d11c0-ed18-4d92-aa8b-c71471c648a4']","[59.5, 10.9]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.492,1.0979999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8587942654660212
807d11c0-ed18-4d92-aa8b-c71471c648a4,1173,1,00:26:02.090,26,2,54,4.251429,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['14dde360-57e0-498f-bedd-5d371d645cfd', 'f6609403-346e-4758-a23c-756538fff577']","[58.1, 64.1]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,59.539062,-0.14664762,3.0,High Pass,"[117.0, 55.4]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.09,0.5979999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3531628631277024
14dde360-57e0-498f-bedd-5d371d645cfd,1174,1,00:26:06.341,26,6,55,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['807d11c0-ed18-4d92-aa8b-c71471c648a4'],"[3.1, 24.7]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.341,4.250999999999976,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7054696478711601
8c72f5bd-9c96-46ef-912e-06cd22428b95,1175,1,00:26:12.678,26,12,55,1.366451,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7f8bceae-b3c1-4f73-b442-ed039c9fa386'],"[7.0, 34.8]",6378.0,Jan Oblak,1.0,Goalkeeper,5259.0,José María Giménez de Vargas,23.880117,0.88624537,1.0,Ground Pass,"[22.1, 53.3]",69.0,Keeper Arm,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.678,6.3370000000002165,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6899510681301748
7f8bceae-b3c1-4f73-b442-ed039c9fa386,1176,1,00:26:14.045,26,14,55,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['8c72f5bd-9c96-46ef-912e-06cd22428b95'],"[22.1, 53.3]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.045,1.3669999999999618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15573715422932854
6792d9ea-2158-4bf5-b390-9f3054f4fac1,1177,1,00:26:15.961,26,15,55,1.933092,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['d1c3e1e1-9996-422d-825f-0aaf58454987'],"[27.0, 55.1]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,5484.0,Lucas Hernández Pi,37.285923,-1.4091749,1.0,Ground Pass,"[33.0, 18.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.961,1.91599999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3780202942159647
d1c3e1e1-9996-422d-825f-0aaf58454987,1178,1,00:26:17.894,26,17,55,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6792d9ea-2158-4bf5-b390-9f3054f4fac1'],"[33.0, 18.3]",5484.0,Lucas Hernández Pi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.894,1.9329999999999927,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8308454500004246
6e8a287a-283a-4296-a5b2-577c479a8207,1179,1,00:26:17.894,26,17,55,0.311868,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['d1c3e1e1-9996-422d-825f-0aaf58454987', 'd3dce5cf-8079-46d9-a966-fd2e06dff78a']","[33.0, 18.3]",5484.0,Lucas Hernández Pi,5.0,Left Center Back,,,,,,,,,,,,,"[33.0, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.894,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43875607543077555
d3dce5cf-8079-46d9-a966-fd2e06dff78a,1180,1,00:26:18.206,26,18,55,1.521039,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['caaca02c-13fc-44c8-ac2c-1d18e2293e89'],"[33.0, 18.1]",5484.0,Lucas Hernández Pi,5.0,Left Center Back,6320.0,Filipe Luís Kasmirski,10.7415085,-0.9440534,1.0,Ground Pass,"[39.3, 9.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.206,0.31199999999989814,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3137032191627217
caaca02c-13fc-44c8-ac2c-1d18e2293e89,1181,1,00:26:19.727,26,19,55,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['d3dce5cf-8079-46d9-a966-fd2e06dff78a'],"[39.3, 9.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.727,1.5210000000001855,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6952257177314214
ffb36a47-f3d0-4f9e-a5de-dd489661481d,1182,1,00:26:19.727,26,19,55,2.130703,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['23916e34-7256-434a-97e4-a6f20ae4e718', 'caaca02c-13fc-44c8-ac2c-1d18e2293e89']","[39.3, 9.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,"[55.6, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.727,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3944179035591542
23916e34-7256-434a-97e4-a6f20ae4e718,1183,1,00:26:21.858,26,21,55,1.093749,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e8910346-02a0-4d8b-9608-cfc876b9f8fb'],"[55.6, 9.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,18904.0,Claudio Matías Kranevitter,14.312582,1.6127298,1.0,Ground Pass,"[55.0, 24.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.858,2.130999999999858,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9597650642931347
e8910346-02a0-4d8b-9608-cfc876b9f8fb,1184,1,00:26:22.952,26,22,55,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['23916e34-7256-434a-97e4-a6f20ae4e718'],"[55.0, 24.1]",18904.0,Claudio Matías Kranevitter,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.952,1.094000000000051,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5686544278549365
b1fea27a-ebd0-4016-a609-0cb48747d584,1185,1,00:26:22.952,26,22,55,0.916366,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5f032884-6add-4cd9-a83e-79eb94a68e91', 'e8910346-02a0-4d8b-9608-cfc876b9f8fb']","[55.0, 24.1]",18904.0,Claudio Matías Kranevitter,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[55.0, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.952,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0897047023262918
5f032884-6add-4cd9-a83e-79eb94a68e91,1186,1,00:26:23.868,26,23,55,0.846874,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b9b8f325-1a02-4db8-b3ff-39a0b7ce4c8d'],"[55.0, 24.1]",18904.0,Claudio Matías Kranevitter,10.0,Center Defensive Midfield,6377.0,Ángel Martín Correa,21.396496,0.19281264,1.0,Ground Pass,"[76.0, 28.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.868,0.91599999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5630489548621804
b9b8f325-1a02-4db8-b3ff-39a0b7ce4c8d,1187,1,00:26:24.715,26,24,55,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5f032884-6add-4cd9-a83e-79eb94a68e91'],"[76.0, 28.2]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.715,0.84699999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.602627566887609
32fbf8ec-2ffd-48e1-a804-31fe04ec1da5,1188,1,00:26:24.715,26,24,55,1.370379,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3f465fcb-ba92-4be8-a828-998225dba859', '98bd53ff-fe0d-411e-9337-eda916b18cdb', 'b9b8f325-1a02-4db8-b3ff-39a0b7ce4c8d']","[76.0, 28.2]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,"[72.7, 30.2]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.715,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8254473660609127
