id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,off_camera,duel_type_id,duel_type_name,pass_aerial_won,pass_cross,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_nutmeg,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_head,50_50_outcome_id,50_50_outcome_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_aerial_won,goalkeeper_end_location,block_offensive,foul_won_defensive,clearance_right_foot,goalkeeper_punched_out,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_deflected,pass_no_touch,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,ball_recovery_offensive,dribble_no_touch,pass_outswinging,shot_aerial_won,block_deflection,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ef16c78f-8d3f-4486-95a3-9db2309b5374,554,1,00:14:13.230,14,13,27,0.678385,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,"['d1c281c0-8f98-4b01-ac8b-8e5071a60177', 'd6f86c86-250a-422c-848a-318397a34045']","[45.7, 8.5]",15893.0,Víctor Rodríguez Romero,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.23,4.749000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.577361982157341
d1c281c0-8f98-4b01-ac8b-8e5071a60177,555,1,00:14:13.841,14,13,27,0.759039,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['8888cfed-cbef-437d-8790-b1d2c5f33fc6', 'ef16c78f-8d3f-4486-95a3-9db2309b5374']","[70.5, 70.4]",5487.0,Antoine Griezmann,17.0,Right Wing,6384.0,Gabriel Fernández Arenas,10.244999,-2.2455373,1.0,Ground Pass,"[64.1, 62.4]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.841,0.61099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44462219086363075
8888cfed-cbef-437d-8790-b1d2c5f33fc6,556,1,00:14:14.600,14,14,27,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['d1c281c0-8f98-4b01-ac8b-8e5071a60177'],"[64.1, 62.4]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.6,0.7590000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49571240736034294
ec3cae7c-373b-4d80-bdb5-9e5e125416f4,557,1,00:14:14.600,14,14,27,1.223545,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3a62e61d-e842-4edc-b81a-aa0d7d5e8213'],"[64.1, 62.2]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,5199.0,Jorge Resurrección Merodio,19.005526,0.10542775,1.0,Ground Pass,"[83.0, 64.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.6,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7008362712770144
3a62e61d-e842-4edc-b81a-aa0d7d5e8213,558,1,00:14:15.824,14,15,27,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ec3cae7c-373b-4d80-bdb5-9e5e125416f4'],"[83.0, 64.2]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.824,1.2239999999999327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3584621493781758
60d56fec-7910-4479-bf7c-c27cf3d83fa9,559,1,00:14:15.824,14,15,27,1.019766,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['60922c64-5eba-4532-ad72-1c38b20db336'],"[81.3, 64.0]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,5487.0,Antoine Griezmann,7.242237,-1.2621455,1.0,Ground Pass,"[83.5, 57.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.824,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4684439016989065
e1c1bdbe-b0ef-4636-911d-fdd4eef7f9d9,560,1,00:14:16.563,14,16,27,0.436808,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,"['3ec89e16-02dd-4bed-a19c-925b550e6892', '60922c64-5eba-4532-ad72-1c38b20db336']","[36.6, 23.0]",6720.0,Pablo Sarabia García,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.563,0.7390000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.44461665772484327
60922c64-5eba-4532-ad72-1c38b20db336,561,1,00:14:16.844,14,16,27,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['60d56fec-7910-4479-bf7c-c27cf3d83fa9', 'e1c1bdbe-b0ef-4636-911d-fdd4eef7f9d9']","[83.5, 57.1]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.844,0.28100000000006276,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.394924317369427
3ec89e16-02dd-4bed-a19c-925b550e6892,562,1,00:14:16.844,14,16,27,0.740715,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['6be33fc1-d41b-4689-98c6-0755db88e0e0', 'e1c1bdbe-b0ef-4636-911d-fdd4eef7f9d9']","[83.5, 57.1]",5487.0,Antoine Griezmann,17.0,Right Wing,6381.0,Saúl Ñíguez Esclapez,7.6843996,-0.60965985,1.0,Ground Pass,"[89.8, 52.7]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.844,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06548941565242561
6be33fc1-d41b-4689-98c6-0755db88e0e0,563,1,00:14:17.584,14,17,27,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3ec89e16-02dd-4bed-a19c-925b550e6892'],"[89.8, 52.7]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.584,0.7399999999998954,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9150735576274514
807ccaa6-50db-4b14-9511-ff58a5c6e219,564,1,00:14:17.584,14,17,27,0.19979,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['6be33fc1-d41b-4689-98c6-0755db88e0e0', 'f1825b6a-0e0f-4159-b514-0576f54725ee']","[89.8, 52.7]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,"[88.7, 52.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.584,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32177287986414804
f1825b6a-0e0f-4159-b514-0576f54725ee,565,1,00:14:17.784,14,17,27,1.504631,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['fabcd6ce-575b-428a-944f-d5ea00e9d26e'],"[88.7, 52.5]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,5487.0,Antoine Griezmann,7.528612,-2.2621334,1.0,Ground Pass,"[83.9, 46.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.784,0.20000000000004547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24064589392552704
fabcd6ce-575b-428a-944f-d5ea00e9d26e,566,1,00:14:19.289,14,19,27,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f1825b6a-0e0f-4159-b514-0576f54725ee'],"[83.9, 46.7]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.289,1.5049999999999955,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07888708882857343
4b5883ca-019f-4f71-be91-230fbb0f42cc,567,1,00:14:19.289,14,19,27,1.107159,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['747129fc-9920-4421-8aab-a0b02d7e3aa4', 'fabcd6ce-575b-428a-944f-d5ea00e9d26e', 'fe05a0db-42de-4420-95ad-e710f2e429d6']","[83.9, 46.7]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,"[88.0, 36.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.289,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5375985464085878
747129fc-9920-4421-8aab-a0b02d7e3aa4,568,1,00:14:20.096,14,20,27,0.410566,17,Pressure,212,Atlético Madrid,1,Regular Play,216,Getafe,,,"['4b5883ca-019f-4f71-be91-230fbb0f42cc', 'fe05a0db-42de-4420-95ad-e710f2e429d6']","[34.5, 42.1]",11675.0,Moisés Gómez Bordonado,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.096,0.8070000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5123098961615709
fe05a0db-42de-4420-95ad-e710f2e429d6,569,1,00:14:20.396,14,20,27,3.048088,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['747129fc-9920-4421-8aab-a0b02d7e3aa4', '9a16c546-541b-419d-a5ed-efec401ae1b1']","[88.0, 36.3]",5487.0,Antoine Griezmann,17.0,Right Wing,5633.0,Yannick Ferreira Carrasco,20.740782,-0.9359739,1.0,Ground Pass,"[100.3, 19.6]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,1e2eec24-a9d5-45f4-b22e-2f3cd72a25ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.396,0.2999999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7290896843644548
9a16c546-541b-419d-a5ed-efec401ae1b1,570,1,00:14:23.444,14,23,27,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['fe05a0db-42de-4420-95ad-e710f2e429d6'],"[100.3, 19.6]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.444,3.048000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3799533424674384
e6a7339d-6240-43d9-8820-f1e7b72ad587,571,1,00:14:23.444,14,23,27,0.133894,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1e2eec24-a9d5-45f4-b22e-2f3cd72a25ac', '9a16c546-541b-419d-a5ed-efec401ae1b1']","[100.3, 19.6]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,"[103.8, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.444,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9977693566996679
1e2eec24-a9d5-45f4-b22e-2f3cd72a25ac,572,1,00:14:23.578,14,23,27,0.77736,16,Shot,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5d6bfea5-d06e-487d-8bc6-96c5226835fb'],"[103.8, 20.5]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00893847,"[118.0, 38.5, 1.1]",fe05a0db-42de-4420-95ad-e710f2e429d6,,100.0,Saved,93.0,Normal,40.0,Right Foot,87.0,Open Play,"[{'location': [101.6, 43.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.3, 22.6], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.0, 44.6], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.6, 37.2], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.6, 34.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.9, 41.9], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 37.9], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 43.6], 'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 39.4], 'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 33.4], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 24.6], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 22.3], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.4, 37.7], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.578,0.13400000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.833795179726327
5d6bfea5-d06e-487d-8bc6-96c5226835fb,573,1,00:14:24.355,14,24,27,0.0,23,Goal Keeper,212,Atlético Madrid,1,Regular Play,216,Getafe,,,['1e2eec24-a9d5-45f4-b22e-2f3cd72a25ac'],"[1.7, 42.4]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,In Play Safe,46.0,Standing,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,864.355,0.7770000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20686475608194588
6ff1b14b-f054-4c28-93a9-606c27098166,574,1,00:14:26.764,14,26,27,0.329145,17,Pressure,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a11b652f-37b2-4f86-ab90-db62f910fc6c'],"[82.5, 55.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.764,2.408999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6535475946532111
62f67d83-6d17-4994-a7e9-e83aeaf69877,575,1,00:14:27.053,14,27,27,0.0,22,Foul Committed,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a11b652f-37b2-4f86-ab90-db62f910fc6c'],"[82.5, 55.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.053,0.28899999999998727,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16459953345099465
a11b652f-37b2-4f86-ab90-db62f910fc6c,576,1,00:14:27.053,14,27,27,0.0,21,Foul Won,212,Atlético Madrid,1,Regular Play,216,Getafe,,,"['62f67d83-6d17-4994-a7e9-e83aeaf69877', '6ff1b14b-f054-4c28-93a9-606c27098166']","[37.6, 24.4]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,867.053,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13820419291028918
a769a99c-49a7-4f49-a72d-44ef183e9aae,577,1,00:14:55.514,14,55,28,2.23478,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['ac6a0392-9778-47f9-aca2-c2ce420fd9bd'],"[35.2, 21.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,15893.0,Víctor Rodríguez Romero,32.22623,0.040350758,1.0,Ground Pass,"[67.4, 22.4]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.514,28.461000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9555400993588063
ac6a0392-9778-47f9-aca2-c2ce420fd9bd,578,1,00:14:57.749,14,57,28,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['a769a99c-49a7-4f49-a72d-44ef183e9aae'],"[67.4, 22.4]",15893.0,Víctor Rodríguez Romero,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.749,2.2350000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2528225674651102
ef935984-2f7f-4202-bd13-876079ff19e4,579,1,00:14:58.086,14,58,28,2.061587,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['2606f180-1890-4436-b751-3d58134351d5'],"[67.4, 22.4]",15893.0,Víctor Rodríguez Romero,15.0,Left Center Midfield,6907.0,Pedro León Sánchez Gil,14.656398,-1.2943711,1.0,Ground Pass,"[71.4, 8.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.086,0.3369999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2839811914953203
2606f180-1890-4436-b751-3d58134351d5,580,1,00:15:00.148,15,0,28,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['ef935984-2f7f-4202-bd13-876079ff19e4'],"[71.4, 8.3]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.148,2.062000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8557244447201425
8a189867-4ded-449b-be8c-e10b2f1366cc,581,1,00:15:00.148,15,0,28,5.629571,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['2606f180-1890-4436-b751-3d58134351d5', 'e1ec3f24-ded6-4a17-b100-de665f0b001c']","[71.4, 8.3]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,"[90.3, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.148,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.778407671959095
e1ec3f24-ded6-4a17-b100-de665f0b001c,582,1,00:15:05.777,15,5,28,1.076081,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['011d54ae-14c2-46e0-b065-cbc957ecb996'],"[90.3, 7.1]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,27092.0,Abdoul Karim Yoda,7.106335,-3.0993643,1.0,Ground Pass,"[83.2, 6.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.777,5.629000000000019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6888581657838929
074c562a-3529-4a7a-b482-7acbd52e4141,583,1,00:15:06.636,15,6,28,0.464281,17,Pressure,216,Getafe,3,From Free Kick,212,Atlético Madrid,,,"['011d54ae-14c2-46e0-b065-cbc957ecb996', '1082754e-c33d-4dd7-9328-9adaf5251663', '382aa9da-4447-4d8f-a75b-9e0dd29a4ead']","[36.9, 73.3]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.636,0.8589999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8415693137524409
011d54ae-14c2-46e0-b065-cbc957ecb996,584,1,00:15:06.853,15,6,28,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,"['074c562a-3529-4a7a-b482-7acbd52e4141', 'e1ec3f24-ded6-4a17-b100-de665f0b001c']","[83.2, 6.8]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.853,0.21699999999998454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1487175483905201
1082754e-c33d-4dd7-9328-9adaf5251663,585,1,00:15:06.853,15,6,28,0.001055,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['011d54ae-14c2-46e0-b065-cbc957ecb996', '074c562a-3529-4a7a-b482-7acbd52e4141', '382aa9da-4447-4d8f-a75b-9e0dd29a4ead']","[83.2, 6.8]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,"[83.2, 6.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.853,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5049110753717855
