id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_head,interception_outcome_id,interception_outcome_name,out,pass_no_touch,pass_straight,pass_technique_id,pass_technique_name,clearance_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,pass_cut_back,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_goal_assist,shot_first_time,foul_committed_offensive,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,goalkeeper_punched_out,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e23a5b3b-aa25-4a71-9c24-911a2e3adcc5,157,1,00:03:43.540,3,43,10,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['892af0c5-5ed0-496e-a58d-f2dafe51168a'],,"[78.8, 15.7]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.54,0.1839999999999975,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.831756069816216
15f557db-c08d-4cc1-a7d7-cafa42ff1a20,158,1,00:03:43.540,3,43,10,0.0,6,Block,221,Levante UD,4,From Throw In,209,Celta Vigo,,,['892af0c5-5ed0-496e-a58d-f2dafe51168a'],,"[38.5, 69.5]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.54,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6092569224646193
bbd8bcb9-93f4-46e9-a93f-18a325e554a0,159,1,00:03:44.760,3,44,11,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,"[33.9, 74.3]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.76,1.2199999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7847537362320482
e8f21e05-49b8-447a-9937-20df1217c078,160,1,00:03:44.760,3,44,11,1.912184,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2658b82a-2db6-4e21-9738-bae7c61da2a1', '2ebbcdbf-f452-4203-a02b-3e2de1e2f509', 'bbd8bcb9-93f4-46e9-a93f-18a325e554a0']",,"[33.9, 74.3]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[32.6, 76.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.76,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40413167650827464
2ebbcdbf-f452-4203-a02b-3e2de1e2f509,161,1,00:03:45.104,3,45,11,1.488482,17,Pressure,209,Celta Vigo,1,Regular Play,221,Levante UD,,,['e8f21e05-49b8-447a-9937-20df1217c078'],,"[87.0, 2.9]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.104,0.3440000000000225,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.39389400910651007
2658b82a-2db6-4e21-9738-bae7c61da2a1,162,1,00:03:46.673,3,46,11,1.63814,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3db2b6a0-698b-4e0e-8c72-20be634b1e36'],,"[32.6, 76.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6794.0,Gustavo Daniel Cabral Cáceres,23.762575,-2.3740497,1.0,Ground Pass,"[15.5, 59.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.673,1.5689999999999884,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6499700153449777
3db2b6a0-698b-4e0e-8c72-20be634b1e36,163,1,00:03:48.311,3,48,11,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2658b82a-2db6-4e21-9738-bae7c61da2a1'],,"[15.5, 59.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.311,1.6380000000000052,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33548465384648274
e73b0d33-e5bd-4e18-9a83-f725aa827264,164,1,00:03:48.311,3,48,11,0.97406,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['3db2b6a0-698b-4e0e-8c72-20be634b1e36', 'e106e962-e7ba-48be-925e-95d7bce0dbc2']",,"[15.5, 59.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[14.0, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.311,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5950715900152017
e106e962-e7ba-48be-925e-95d7bce0dbc2,165,1,00:03:49.285,3,49,11,1.4,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['906c1328-b843-4741-be1d-2c669c368003'],,"[14.0, 58.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6795.0,Rubén Blanco Veiga,11.988745,-2.5882983,1.0,Ground Pass,"[3.8, 51.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.285,0.9739999999999895,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3775193174818049
aae386ae-13e8-4bfd-93bc-542a06a9ec93,166,1,00:03:50.211,3,50,11,0.622638,17,Pressure,209,Celta Vigo,1,Regular Play,221,Levante UD,,,"['906c1328-b843-4741-be1d-2c669c368003', '92fd0ce7-2650-43df-9aa1-8c823e739b65', 'f6a01317-8a14-4e5b-86db-4e964394a2dc']",,"[110.9, 25.7]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.211,0.9260000000000161,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5698318653976334
906c1328-b843-4741-be1d-2c669c368003,167,1,00:03:50.685,3,50,11,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['aae386ae-13e8-4bfd-93bc-542a06a9ec93', 'e106e962-e7ba-48be-925e-95d7bce0dbc2']",,"[3.8, 51.9]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.685,0.47399999999998954,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4336640774232835
f6a01317-8a14-4e5b-86db-4e964394a2dc,168,1,00:03:50.685,3,50,11,0.125282,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['906c1328-b843-4741-be1d-2c669c368003', '92fd0ce7-2650-43df-9aa1-8c823e739b65', 'aae386ae-13e8-4bfd-93bc-542a06a9ec93']",,"[3.8, 51.9]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,"[7.8, 50.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.685,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7349080651574051
92fd0ce7-2650-43df-9aa1-8c823e739b65,169,1,00:03:50.810,3,50,11,3.575458,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['a4449b0f-d8b1-45e4-8982-28ee67de52af', 'aae386ae-13e8-4bfd-93bc-542a06a9ec93']",,"[7.8, 50.8]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,5217.0,Iago Aspas Juncal,58.92928,-0.12077682,3.0,High Pass,"[66.3, 43.7]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.81,0.125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9904176916047973
ee7eca6e-0b2f-400d-83cd-f0632437aa3f,170,1,00:03:53.786,3,53,11,2.343515,17,Pressure,209,Celta Vigo,1,Regular Play,221,Levante UD,,,"['4cc1b40e-1ab1-4a5d-aec1-14731a018901', '94253021-dc57-4dba-ad5b-f4bdd67e69c1', 'a4449b0f-d8b1-45e4-8982-28ee67de52af']",,"[55.1, 33.6]",27122.0,Simão Mate,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.786,2.975999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08958463227221758
a4449b0f-d8b1-45e4-8982-28ee67de52af,171,1,00:03:54.385,3,54,11,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['92fd0ce7-2650-43df-9aa1-8c823e739b65', 'ee7eca6e-0b2f-400d-83cd-f0632437aa3f']",,"[66.3, 43.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.385,0.5989999999999895,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030898859193962513
94253021-dc57-4dba-ad5b-f4bdd67e69c1,172,1,00:03:54.385,3,54,11,0.242279,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4cc1b40e-1ab1-4a5d-aec1-14731a018901', 'a4449b0f-d8b1-45e4-8982-28ee67de52af', 'b900700f-ad84-4d91-8724-72d832a6e7e9', 'ee7eca6e-0b2f-400d-83cd-f0632437aa3f']",,"[66.3, 43.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[65.5, 43.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.385,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5737260229190886
b900700f-ad84-4d91-8724-72d832a6e7e9,173,1,00:03:54.628,3,54,11,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,221,Levante UD,,,"['4cc1b40e-1ab1-4a5d-aec1-14731a018901', '94253021-dc57-4dba-ad5b-f4bdd67e69c1']",,"[54.6, 37.1]",27122.0,Simão Mate,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Red Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.628,0.242999999999995,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8995556787368603
4cc1b40e-1ab1-4a5d-aec1-14731a018901,174,1,00:03:54.628,3,54,11,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['b900700f-ad84-4d91-8724-72d832a6e7e9', 'ee7eca6e-0b2f-400d-83cd-f0632437aa3f']",,"[65.5, 43.0]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.628,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7037952783244056
25627538-aadf-453d-bb09-15fade5ffa76,175,1,00:04:22.673,4,22,11,0.0,40,Injury Stoppage,209,Celta Vigo,1,Regular Play,221,Levante UD,,,,,,23970.0,José María Martín-Bejarano Serrano,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.673,28.045000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7068317015038584
816a8c2c-5294-4d73-a896-34833803754d,176,1,00:04:26.146,4,26,11,0.0,40,Injury Stoppage,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,,5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.146,3.473000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9435227051638405
e90898fc-8b67-4883-8b7f-f111ece82d60,177,1,00:05:27.176,5,27,12,3.72821,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['56b8dddb-26e9-444b-a2dd-10f6eb696e09'],True,"[64.7, 44.0]",6797.0,Daniel Wass,13.0,Right Center Midfield,6890.0,Andreu Fontàs Prat,10.234256,-0.9800837,1.0,Ground Pass,"[70.4, 35.5]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.176,61.02999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4690340296857042
97b1f3e2-aebe-4a56-ac4c-ac3678e71fab,178,1,00:05:28.076,5,28,12,0.0,27,Player Off,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['f287e2f8-42a5-4347-bd1a-7d8472ff8b26'],,,5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.076,0.9000000000000341,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.42961581727755105
56b8dddb-26e9-444b-a2dd-10f6eb696e09,179,1,00:05:30.904,5,30,12,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['e90898fc-8b67-4883-8b7f-f111ece82d60'],,"[70.4, 35.5]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.904,2.8279999999999745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2673862154784211
acc56991-0a36-46a5-99a2-44b7e7ad7364,180,1,00:05:30.904,5,30,12,0.574404,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['56b8dddb-26e9-444b-a2dd-10f6eb696e09', 'c86d6978-fe65-4a1b-9a1a-8a88e9873c90']",,"[70.4, 35.5]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[63.0, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.904,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44668847213431684
c86d6978-fe65-4a1b-9a1a-8a88e9873c90,181,1,00:05:31.479,5,31,12,1.604827,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['c43db701-1bf0-4230-b5d3-161af45896e7'],,"[63.0, 18.0]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6802.0,Jonathan Castro Otto,18.200275,-0.6489956,1.0,Ground Pass,"[77.5, 7.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.479,0.5749999999999886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04993636507278443
c43db701-1bf0-4230-b5d3-161af45896e7,182,1,00:05:33.084,5,33,12,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['c86d6978-fe65-4a1b-9a1a-8a88e9873c90'],,"[77.5, 7.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.084,1.6050000000000182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19135400898899557
b6fe4c9a-4cfc-4e23-b386-dfe1ed06ad03,183,1,00:05:33.084,5,33,12,0.678052,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['071cd60a-1e58-4966-9c0c-d0c28e22dc04', 'c43db701-1bf0-4230-b5d3-161af45896e7']",,"[77.5, 7.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[80.3, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.084,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05336344699540352
071cd60a-1e58-4966-9c0c-d0c28e22dc04,184,1,00:05:33.762,5,33,12,0.839819,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['e48ba9e6-fdc0-4231-ad40-08c53443360a'],,"[80.3, 7.4]",6802.0,Jonathan Castro Otto,6.0,Left Back,6724.0,Manuel Agudo Durán,15.205262,1.5971061,1.0,Ground Pass,"[79.9, 22.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.762,0.6779999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8666523703028376
3343f295-983a-40ef-ab6d-b6b20c323533,185,1,00:05:34.454,5,34,12,0.791933,17,Pressure,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,"['348fa327-5e23-4678-a888-0b842735ab4e', '4379d4ae-4b97-40e7-a023-633d4487ee71', 'e48ba9e6-fdc0-4231-ad40-08c53443360a']",,"[40.3, 57.1]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.454,0.6920000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.29253873415489506
e48ba9e6-fdc0-4231-ad40-08c53443360a,186,1,00:05:34.601,5,34,12,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['071cd60a-1e58-4966-9c0c-d0c28e22dc04', '3343f295-983a-40ef-ab6d-b6b20c323533']",,"[79.9, 22.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.601,0.14699999999999136,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40043885190023065
348fa327-5e23-4678-a888-0b842735ab4e,187,1,00:05:34.601,5,34,12,0.644142,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['3343f295-983a-40ef-ab6d-b6b20c323533', '4379d4ae-4b97-40e7-a023-633d4487ee71', 'e48ba9e6-fdc0-4231-ad40-08c53443360a']",,"[79.9, 22.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[81.1, 20.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.601,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.582845926265477
4379d4ae-4b97-40e7-a023-633d4487ee71,188,1,00:05:35.246,5,35,12,0.0,3,Dispossessed,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['2251603f-e15e-4f42-babd-bdfd6ff93abb', '3343f295-983a-40ef-ab6d-b6b20c323533']",,"[81.1, 20.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.246,0.6449999999999818,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18289730867426823
2251603f-e15e-4f42-babd-bdfd6ff93abb,189,1,00:05:35.246,5,35,12,0.0,4,Duel,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,['4379d4ae-4b97-40e7-a023-633d4487ee71'],,"[39.0, 59.8]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.246,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.621079931037843
4859a445-4cbb-465e-9f3e-a4d9b64ec059,190,1,00:05:35.246,5,35,12,4.603694,43,Carry,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,"['0a796478-7e48-47f6-b930-0b838da153e1', '2251603f-e15e-4f42-babd-bdfd6ff93abb', 'be5a78ca-25c8-485e-939e-1ff391279eaf']",,"[39.0, 59.8]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,"[60.9, 62.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.246,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4297308480195695
be5a78ca-25c8-485e-939e-1ff391279eaf,191,1,00:05:38.528,5,38,12,1.403241,17,Pressure,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['0a796478-7e48-47f6-b930-0b838da153e1', '4859a445-4cbb-465e-9f3e-a4d9b64ec059']",,"[62.0, 17.2]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.528,3.282000000000039,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14551802163501426
0a796478-7e48-47f6-b930-0b838da153e1,192,1,00:05:39.849,5,39,12,1.94077,30,Pass,209,Celta Vigo,3,From Free Kick,221,Levante UD,,,"['1e729ca0-e193-4be9-93a3-21d445d821eb', 'be5a78ca-25c8-485e-939e-1ff391279eaf', 'dd6d508d-e9cd-445f-9d95-b4988a9f1949']",,"[60.9, 62.2]",27250.0,Nabil Ghilas,22.0,Right Center Forward,25134.0,Deyverson Brum Silva Acosta,36.824585,-0.7027353,2.0,Low Pass,"[89.0, 38.4]",,,40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.849,1.3209999999999695,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.564112017947072
