id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,shot_deflected,block_deflection,pass_straight,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,dribble_nutmeg,pass_miscommunication,pass_through_ball,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,foul_won_defensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6742e319-ab3b-4615-9371-d7b85e462ac7,1894,2,00:04:24.121,49,24,100,3.678687,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['1aefbee4-1fbe-4abb-8034-71af70ac60ca', 'd47d2594-bcd1-4cdc-8c1b-41006e41a197']",,"[75.4, 19.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,26.71348,-0.56931317,2.0,Low Pass,"[97.9, 5.1]",,,,,True,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.121,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7883459914152103
51dd4edc-7748-4554-a0b4-b082a6daf671,1895,2,00:04:27.160,49,27,100,0.720864,17,Pressure,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d47d2594-bcd1-4cdc-8c1b-41006e41a197'],,"[95.7, 7.8]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.16,3.039000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09210297791933209
d47d2594-bcd1-4cdc-8c1b-41006e41a197,1896,2,00:04:27.799,49,27,100,0.0,9,Clearance,1041,Sporting Gijón,1,Regular Play,209,Celta Vigo,,,"['51dd4edc-7748-4554-a0b4-b082a6daf671', '6742e319-ab3b-4615-9371-d7b85e462ac7']",,"[22.2, 75.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.799,0.6389999999999532,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4565688589563537
88912fd3-bf4a-40f7-a267-5d0204a5eee0,1897,2,00:04:40.377,49,40,101,0.90138,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['a6a08097-bd11-4a98-a69a-6bbc4bab0fcc'],,"[92.2, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,14.912076,1.9413404,2.0,Low Pass,"[86.8, 14.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.377,12.578000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8188573927557831
a6a08097-bd11-4a98-a69a-6bbc4bab0fcc,1898,2,00:04:41.278,49,41,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['88912fd3-bf4a-40f7-a267-5d0204a5eee0'],,"[86.8, 14.0]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.278,0.9010000000000105,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8009275281142494
260cee76-cdba-4ebb-b883-321612ca63e4,1899,2,00:04:41.278,49,41,101,0.92659,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ed6b3e2f-f5c0-431d-8bf2-66be9d77aa5f'],,"[87.5, 13.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,24263.0,Ismael López Blanco,10.241582,-1.1158822,1.0,Ground Pass,"[92.0, 4.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.278,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03026838324303749
ed6b3e2f-f5c0-431d-8bf2-66be9d77aa5f,1900,2,00:04:42.205,49,42,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['260cee76-cdba-4ebb-b883-321612ca63e4'],,"[92.0, 4.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.205,0.9269999999999641,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026798465164947216
3538b759-20fb-4a79-9050-f4e1879187fd,1901,2,00:04:42.205,49,42,101,0.78185,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['496d2091-e3b4-46ea-9e45-57e23a74806b', '5ec4d7b7-4029-4bcd-8225-0a3b54c41a2a', 'ed6b3e2f-f5c0-431d-8bf2-66be9d77aa5f']",,"[92.0, 4.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,True,"[90.8, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.205,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24127036278868985
496d2091-e3b4-46ea-9e45-57e23a74806b,1902,2,00:04:42.475,49,42,101,0.400991,17,Pressure,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['3538b759-20fb-4a79-9050-f4e1879187fd'],,"[25.5, 74.6]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.475,0.27000000000003865,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5541770074871252
5ec4d7b7-4029-4bcd-8225-0a3b54c41a2a,1903,2,00:04:42.987,49,42,101,0.432255,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3e768ce1-3f87-4d1f-b823-ab083432d332', '7ff70aae-90c2-461d-ab74-727d5bfb1910']",,"[90.8, 5.5]",24263.0,Ismael López Blanco,6.0,Left Back,23838.0,Pablo Pérez Rodríguez,11.315918,1.3751339,1.0,Ground Pass,"[93.0, 16.6]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.987,0.5120000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9061812908977679
7ff70aae-90c2-461d-ab74-727d5bfb1910,1904,2,00:04:43.419,49,43,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['5ec4d7b7-4029-4bcd-8225-0a3b54c41a2a'],,"[90.4, 16.8]",23838.0,Pablo Pérez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.419,0.4319999999999595,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8582869348981484
3e768ce1-3f87-4d1f-b823-ab083432d332,1905,2,00:04:43.419,49,43,101,2.555357,30,Pass,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,"['174e7f59-c729-4c0b-aa37-58403ed6bb64', '182be0dc-7e53-461e-8aef-6a4f2f1737f6', '5ec4d7b7-4029-4bcd-8225-0a3b54c41a2a']",,"[27.1, 63.5]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,6038.0,John Guidetti,37.13031,0.040409256,3.0,High Pass,"[64.2, 65.0]",66.0,Recovery,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.419,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7408310313647875
174e7f59-c729-4c0b-aa37-58403ed6bb64,1906,2,00:04:45.974,49,45,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['3e768ce1-3f87-4d1f-b823-ab083432d332'],,"[57.3, 61.5]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.974,2.555000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6709024378337558
182be0dc-7e53-461e-8aef-6a4f2f1737f6,1907,2,00:04:45.974,49,45,101,2.795509,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3e768ce1-3f87-4d1f-b823-ab083432d332', 'bcd9f287-1d94-4d2e-87b5-131f3f2a0122']",,"[55.9, 15.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,34.818672,-0.13539836,3.0,High Pass,"[90.4, 10.4]",66.0,Recovery,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.974,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7756535925896955
bcd9f287-1d94-4d2e-87b5-131f3f2a0122,1908,2,00:04:48.770,49,48,101,1.907253,30,Pass,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['182be0dc-7e53-461e-8aef-6a4f2f1737f6'],,"[29.7, 69.7]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,15.741029,0.6320658,3.0,High Pass,"[42.4, 79.0]",66.0,Recovery,37.0,Head,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.77,2.7959999999999923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6121627256761333
4f39aea6-d088-4e44-aca0-84847c93365b,1909,2,00:04:58.841,49,58,102,1.124657,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['f7d8227a-4830-47e0-87f4-00415f51f8e0'],,"[79.0, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,23838.0,Pablo Pérez Rodríguez,18.094475,0.55274117,3.0,High Pass,"[94.4, 9.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.841,10.071000000000026,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1157785029096905
85ec355e-4eb5-4dcc-8e1f-f94ffc03100c,1910,2,00:04:59.632,49,59,102,0.423876,17,Pressure,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,"['2566134c-34e6-4241-bbda-9e26d1080b20', 'f7d8227a-4830-47e0-87f4-00415f51f8e0']",,"[21.7, 70.5]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.632,0.7909999999999968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8592987997857051
f7d8227a-4830-47e0-87f4-00415f51f8e0,1911,2,00:04:59.938,49,59,102,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['4f39aea6-d088-4e44-aca0-84847c93365b', '85ec355e-4eb5-4dcc-8e1f-f94ffc03100c']",,"[94.4, 9.6]",23838.0,Pablo Pérez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.938,0.3059999999999832,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06698207538638878
2566134c-34e6-4241-bbda-9e26d1080b20,1912,2,00:04:59.938,49,59,102,1.5,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['34eb1aa4-8dbe-402c-8a4e-81794d92dc0a', '85ec355e-4eb5-4dcc-8e1f-f94ffc03100c']",,"[94.8, 9.2]",23838.0,Pablo Pérez Rodríguez,19.0,Center Attacking Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,2.607681,0.07677189,3.0,High Pass,"[97.4, 9.4]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.938,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.33260067510491265
34eb1aa4-8dbe-402c-8a4e-81794d92dc0a,1913,2,00:05:00.066,50,0,102,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2566134c-34e6-4241-bbda-9e26d1080b20'],,"[97.4, 9.4]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.066,0.1279999999999859,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13005562634895307
c16b58b2-26fe-4501-9067-c1fea3adeb61,1914,2,00:05:00.066,50,0,102,5.035436,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['0f39420d-0a6c-4ab6-8580-89663cb9bdd0', '34eb1aa4-8dbe-402c-8a4e-81794d92dc0a', '867291c6-ae42-4c3f-ad88-375ed7956f60']",,"[97.4, 9.4]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,True,"[116.0, 10.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.066,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26643328055400217
867291c6-ae42-4c3f-ad88-375ed7956f60,1915,2,00:05:00.066,50,0,102,0.0,6,Block,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['c16b58b2-26fe-4501-9067-c1fea3adeb61'],,"[22.7, 70.7]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.066,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3523571630570451
2daa42c0-3bd4-4cd4-b04d-51cb3a6cca91,1916,2,00:05:04.231,50,4,102,1.037276,17,Pressure,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['0f39420d-0a6c-4ab6-8580-89663cb9bdd0'],,"[11.2, 69.9]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.231,4.1650000000000205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6257902746525806
24e5eb0b-7e89-45e9-b741-11d32273c3cc,1917,2,00:05:04.342,50,4,102,0.840216,17,Pressure,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['0f39420d-0a6c-4ab6-8580-89663cb9bdd0'],,"[6.0, 69.9]",6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.342,0.11099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10503487570914016
0f39420d-0a6c-4ab6-8580-89663cb9bdd0,1918,2,00:05:05.101,50,5,102,5.586908,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['055444f4-205e-4c28-9e0c-a6e201427979', '24e5eb0b-7e89-45e9-b741-11d32273c3cc', '2daa42c0-3bd4-4cd4-b04d-51cb3a6cca91', '60b07d8d-d49e-41f0-a92d-7c671fe28805']",,"[116.0, 10.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,23848.0,Carlos Carmona Bonet,71.18321,1.8894372,3.0,High Pass,"[93.7, 78.2]",,,38.0,Left Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.101,0.7590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23014676657133737
055444f4-205e-4c28-9e0c-a6e201427979,1919,2,00:05:10.688,50,10,102,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['0f39420d-0a6c-4ab6-8580-89663cb9bdd0'],,"[112.8, 44.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.688,5.586999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16906441545487205
60b07d8d-d49e-41f0-a92d-7c671fe28805,1920,2,00:05:10.688,50,10,102,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['0f39420d-0a6c-4ab6-8580-89663cb9bdd0'],,"[26.4, 1.9]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.688,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8374711638288731
82c5e95f-9fb1-4357-8b77-0602bbd27265,1921,2,00:05:10.688,50,10,102,3.190296,43,Carry,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,"['60b07d8d-d49e-41f0-a92d-7c671fe28805', '6c99a7e0-4070-4032-abff-b1dcfe0e55d4', '99b01344-13e7-487d-82aa-27ad96429d58']",,"[26.4, 1.9]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,,,,,,,,,,,,True,"[44.4, 5.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.688,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9184468549780658
6c99a7e0-4070-4032-abff-b1dcfe0e55d4,1922,2,00:05:11.764,50,11,102,2.114073,17,Pressure,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['82c5e95f-9fb1-4357-8b77-0602bbd27265', '99b01344-13e7-487d-82aa-27ad96429d58']",,"[88.1, 76.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.764,1.0760000000000218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08933628558140105
99b01344-13e7-487d-82aa-27ad96429d58,1923,2,00:05:13.878,50,13,102,0.0,14,Dribble,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,"['6c99a7e0-4070-4032-abff-b1dcfe0e55d4', '91036e0c-f614-4c87-b006-97f5b805b332']",,"[44.4, 5.0]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.878,2.113999999999976,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2108321853896311
91036e0c-f614-4c87-b006-97f5b805b332,1924,2,00:05:13.878,50,13,102,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['99b01344-13e7-487d-82aa-27ad96429d58'],,"[75.7, 75.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,11.0,Tackle,,True,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.878,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2575642681046112
56a27264-57c9-444b-a55a-748cd1f71700,1925,2,00:05:13.878,50,13,102,3.211154,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['260d896c-1b6e-4eac-8057-6377d3f37273', '91036e0c-f614-4c87-b006-97f5b805b332', 'f64d7e94-ce62-4cb0-b355-b823f3fcd27b']",,"[75.7, 75.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[91.4, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.878,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33390289420075314
f64d7e94-ce62-4cb0-b355-b823f3fcd27b,1926,2,00:05:16.806,50,16,102,0.418898,17,Pressure,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,"['260d896c-1b6e-4eac-8057-6377d3f37273', '56a27264-57c9-444b-a55a-748cd1f71700']",,"[30.4, 13.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.806,2.9279999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5712811434090609
260d896c-1b6e-4eac-8057-6377d3f37273,1927,2,00:05:17.089,50,17,102,1.272465,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['74d09cb1-fb8a-491c-9a3d-9e6cc386dab2', 'f64d7e94-ce62-4cb0-b355-b823f3fcd27b']",,"[91.4, 62.3]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,23848.0,Carlos Carmona Bonet,16.48302,0.556027,1.0,Ground Pass,"[105.4, 71.0]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.089,0.28300000000001546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2866988722643041
