id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,carry_end_location,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_overrun,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,clearance_left_foot,shot_one_on_one,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,ball_recovery_recovery_failure,foul_won_defensive,clearance_aerial_won,dribble_nutmeg,pass_through_ball,pass_inswinging,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,pass_deflected,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,foul_committed_offensive,pass_cut_back,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7b065889-c0fa-4adc-9bd3-b61049bb64ea,1165,1,00:33:25.565,33,25,83,1.585776,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['1378426f-5739-4699-b08e-ef4672e2e5fb'],,"[64.4, 8.1]",6381.0,Saúl Ñíguez Esclapez,10.0,Center Defensive Midfield,5259.0,José María Giménez de Vargas,30.34485,2.38183,3.0,High Pass,"[42.4, 29.0]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.565,0.5900000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.029646352003072196
1378426f-5739-4699-b08e-ef4672e2e5fb,1166,1,00:33:27.151,33,27,83,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7b065889-c0fa-4adc-9bd3-b61049bb64ea'],,"[42.4, 29.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.151,1.5860000000000127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8369687793132802
713af3d3-d413-4be9-b991-3c267bf3e637,1167,1,00:33:27.151,33,27,83,2.149611,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1378426f-5739-4699-b08e-ef4672e2e5fb', 'ef1db81b-3747-432c-8c64-95f65ce08de6']",,"[42.4, 29.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,"[41.5, 31.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.151,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44669038011574946
ef1db81b-3747-432c-8c64-95f65ce08de6,1168,1,00:33:29.301,33,29,83,1.020528,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['61758622-00d2-41bc-ae23-1e3191339919'],,"[41.5, 31.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,12021.0,Óliver Torres Muñoz,25.947062,0.48950392,1.0,Ground Pass,"[64.4, 43.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.301,2.1499999999998636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.506480540763853
61758622-00d2-41bc-ae23-1e3191339919,1169,1,00:33:30.321,33,30,83,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ef1db81b-3747-432c-8c64-95f65ce08de6'],,"[64.4, 43.2]",12021.0,Óliver Torres Muñoz,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.321,1.0199999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27678857459684314
a31de639-872a-4ca0-9aa8-c49253ccfa57,1170,1,00:33:30.321,33,30,83,1.667391,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['61758622-00d2-41bc-ae23-1e3191339919', '823b9489-101d-4ffc-b05c-5973d28987e8', 'd2fe4d4b-46c7-49d5-ac1a-85b1053d7740']",,"[64.4, 43.2]",12021.0,Óliver Torres Muñoz,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,"[71.7, 45.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.321,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3856792316492521
d2fe4d4b-46c7-49d5-ac1a-85b1053d7740,1171,1,00:33:31.021,33,31,83,0.517488,17,Pressure,212,Atlético Madrid,1,Regular Play,360,Rayo Vallecano,,,['a31de639-872a-4ca0-9aa8-c49253ccfa57'],,"[51.2, 38.2]",6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.021,0.7000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9032603680516627
823b9489-101d-4ffc-b05c-5973d28987e8,1172,1,00:33:31.989,33,31,83,0.0,3,Dispossessed,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4dc677de-07f2-489e-98aa-a6197ca417a3'],,"[71.7, 45.9]",12021.0,Óliver Torres Muñoz,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.989,0.9680000000000746,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04282030425764127
4dc677de-07f2-489e-98aa-a6197ca417a3,1173,1,00:33:31.989,33,31,84,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['823b9489-101d-4ffc-b05c-5973d28987e8'],,"[48.4, 34.2]",6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,,,,,,,,,,,,True,11.0,Tackle,,,,,,,True,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.989,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5487309320114564
ec08a9c2-c30c-4adf-bd39-646735a1fdb4,1174,1,00:33:31.989,33,31,84,0.547115,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4dc677de-07f2-489e-98aa-a6197ca417a3', 'c243d668-50bc-477a-84c2-99896e9aad2e']",,"[48.4, 34.2]",6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,"[43.7, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.989,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5988620532655943
c243d668-50bc-477a-84c2-99896e9aad2e,1175,1,00:33:32.536,33,32,84,1.12927,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['83b5d961-6f28-4693-bd4c-b7cf25112a63'],,"[43.7, 32.7]",6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,8.852683,2.9020934,1.0,Ground Pass,"[35.1, 34.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.536,0.5470000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3187481195503248
83b5d961-6f28-4693-bd4c-b7cf25112a63,1176,1,00:33:33.665,33,33,84,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c243d668-50bc-477a-84c2-99896e9aad2e'],,"[35.1, 34.8]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.665,1.1289999999999054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3618576098293679
347c4532-dec1-4122-9b08-758c1d2fbe94,1177,1,00:33:33.665,33,33,84,0.08,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['72daa1f6-9747-4ff1-99db-3ea97ed49cce', '83b5d961-6f28-4693-bd4c-b7cf25112a63']",,"[35.1, 34.8]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,"[35.1, 34.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.665,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9167509201619032
72daa1f6-9747-4ff1-99db-3ea97ed49cce,1178,1,00:33:33.745,33,33,84,0.621677,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2e61dfab-0d95-45f7-84e9-3f4b7a8ccb27'],,"[35.1, 34.8]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,4711.0,Pablo Hernández Domínguez,13.603309,-0.90524,1.0,Ground Pass,"[43.5, 24.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.745,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5002882132070029
2e61dfab-0d95-45f7-84e9-3f4b7a8ccb27,1179,1,00:33:34.367,33,34,84,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['72daa1f6-9747-4ff1-99db-3ea97ed49cce'],,"[43.5, 24.1]",4711.0,Pablo Hernández Domínguez,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.367,0.6220000000000709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7812162726338395
adbcb1a3-4b9b-4bab-ad62-00a84f86be74,1180,1,00:33:34.367,33,34,84,0.08,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2e61dfab-0d95-45f7-84e9-3f4b7a8ccb27', 'd735f889-5387-4653-8087-21c01a16de1d']",,"[43.5, 24.1]",4711.0,Pablo Hernández Domínguez,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,"[43.5, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.367,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36797827607990974
d735f889-5387-4653-8087-21c01a16de1d,1181,1,00:33:34.447,33,34,84,1.257247,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3ab47284-aac0-45fd-8eb8-81e7e97cddb4'],,"[43.5, 24.1]",4711.0,Pablo Hernández Domínguez,8.0,Left Wing Back,26222.0,José Eduardo Rosa Vale de Castro,12.25765,2.2926962,1.0,Ground Pass,"[35.4, 33.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.447,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2687943259956459
3ab47284-aac0-45fd-8eb8-81e7e97cddb4,1182,1,00:33:35.704,33,35,84,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d735f889-5387-4653-8087-21c01a16de1d'],,"[35.4, 33.3]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.704,1.2570000000000618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028528156518460746
ce0eea0d-e174-4067-9ed2-4ad3a2cf2654,1183,1,00:33:35.704,33,35,84,0.04,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3ab47284-aac0-45fd-8eb8-81e7e97cddb4', 'a1ad7a5d-c968-415a-aff2-86f081c70ee7']",,"[35.4, 33.3]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,"[35.4, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.704,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030261836986662294
a1ad7a5d-c968-415a-aff2-86f081c70ee7,1184,1,00:33:35.744,33,35,84,0.838305,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1f521e34-52ad-4f3a-9395-54f3ad5bfb53'],,"[35.4, 33.3]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,26848.0,Roberto Trashorras Gayoso,21.898401,-0.35930514,1.0,Ground Pass,"[55.9, 25.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.744,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4290479447339757
1f521e34-52ad-4f3a-9395-54f3ad5bfb53,1185,1,00:33:36.582,33,36,84,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a1ad7a5d-c968-415a-aff2-86f081c70ee7'],,"[55.9, 25.6]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.582,0.8380000000001928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6826222338804248
7da6946a-2a02-4189-952c-36530bf158aa,1186,1,00:33:36.582,33,36,84,2.180205,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1f521e34-52ad-4f3a-9395-54f3ad5bfb53', '81de6436-ae7d-4115-8300-f8157e2e9163']",,"[55.9, 25.6]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,"[63.8, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.582,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3700176283496913
81de6436-ae7d-4115-8300-f8157e2e9163,1187,1,00:33:38.763,33,38,84,1.439772,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['263d0faf-ef81-443c-820b-b18cdc33fa06', 'd7603c7c-6be8-44fe-813b-d8bb9736e3b3']",,"[63.8, 24.3]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,11542.0,Javier Guerra Rodríguez,29.076622,0.4405748,1.0,Ground Pass,"[90.1, 36.7]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,2018.763,2.1809999999998126,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5579270568729549
d7603c7c-6be8-44fe-813b-d8bb9736e3b3,1188,1,00:33:40.202,33,40,84,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['81de6436-ae7d-4115-8300-f8157e2e9163'],,"[93.1, 35.2]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.202,1.4390000000000782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5624101777592563
263d0faf-ef81-443c-820b-b18cdc33fa06,1189,1,00:33:40.202,33,40,85,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['81de6436-ae7d-4115-8300-f8157e2e9163'],,"[30.0, 43.4]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.202,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7321185620149259
f433ea8b-dbae-4623-af01-5ed29d5d8e08,1190,1,00:33:40.202,33,40,85,1.98335,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['263d0faf-ef81-443c-820b-b18cdc33fa06', '8e9e6a85-a448-48b9-8870-fa2230d31a54']",,"[30.0, 43.4]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,"[33.2, 50.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.202,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31242477816847225
8e9e6a85-a448-48b9-8870-fa2230d31a54,1191,1,00:33:42.186,33,42,85,1.171805,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['24a256f9-1a0a-4130-874f-67da210e58df'],,"[33.2, 50.2]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,12021.0,Óliver Torres Muñoz,13.930183,0.79047424,1.0,Ground Pass,"[43.0, 60.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.186,1.9839999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9761284190030206
24a256f9-1a0a-4130-874f-67da210e58df,1192,1,00:33:43.358,33,43,85,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['8e9e6a85-a448-48b9-8870-fa2230d31a54'],,"[43.0, 60.1]",12021.0,Óliver Torres Muñoz,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.358,1.1720000000000255,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24799152286112736
10a8e9d0-ccf9-4e15-b08b-8a5cac36c21d,1193,1,00:33:43.358,33,43,85,1.434413,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1342bf09-38e3-4017-82d3-4ab49b3be945', '24a256f9-1a0a-4130-874f-67da210e58df', 'a22b26fc-2765-4833-8088-66d20d59b23f']",,"[43.0, 60.1]",12021.0,Óliver Torres Muñoz,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,"[41.5, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.358,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35385632033379044
a22b26fc-2765-4833-8088-66d20d59b23f,1194,1,00:33:44.081,33,44,85,0.775982,17,Pressure,212,Atlético Madrid,1,Regular Play,360,Rayo Vallecano,,,"['10a8e9d0-ccf9-4e15-b08b-8a5cac36c21d', '1342bf09-38e3-4017-82d3-4ab49b3be945']",,"[76.0, 20.3]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.081,0.7229999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16847749575237325
1342bf09-38e3-4017-82d3-4ab49b3be945,1195,1,00:33:44.792,33,44,85,1.072249,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['a22b26fc-2765-4833-8088-66d20d59b23f', 'd2c09c24-83cc-48e9-88fd-4233bbac86d9']",,"[41.5, 61.1]",12021.0,Óliver Torres Muñoz,15.0,Left Center Midfield,5199.0,Jorge Resurrección Merodio,4.5177426,-2.0542433,1.0,Ground Pass,"[39.4, 57.1]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.792,0.7110000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9078980523940869
fa61eced-9f2e-45ed-87d4-c452f8e69326,1196,1,00:33:45.626,33,45,85,0.378669,17,Pressure,212,Atlético Madrid,1,Regular Play,360,Rayo Vallecano,,,"['a09cd4fc-6c70-47b9-899e-0781ea3ba17e', 'd2c09c24-83cc-48e9-88fd-4233bbac86d9']",,"[79.8, 22.2]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.626,0.83400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23984574826574467
d2c09c24-83cc-48e9-88fd-4233bbac86d9,1197,1,00:33:45.864,33,45,85,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1342bf09-38e3-4017-82d3-4ab49b3be945', 'fa61eced-9f2e-45ed-87d4-c452f8e69326']",,"[39.4, 57.1]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.864,0.2380000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1736379818621775
a09cd4fc-6c70-47b9-899e-0781ea3ba17e,1198,1,00:33:45.864,33,45,85,0.817442,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5eb4ee3b-ebcb-4661-86e2-5265b8b507a7', '643931fe-5cd3-45fe-bdc0-9ac665d0e878', 'd2c09c24-83cc-48e9-88fd-4233bbac86d9', 'fa61eced-9f2e-45ed-87d4-c452f8e69326']",,"[39.4, 57.1]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,"[40.3, 55.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.864,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15938597876641947
