id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,pass_aerial_won,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,out,foul_committed_type_id,foul_committed_type_name,goalkeeper_end_location,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,clearance_head,pass_switch,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,pass_miscommunication,50_50_outcome_id,50_50_outcome_name,block_offensive,foul_committed_offensive,shot_first_time,pass_goal_assist,clearance_aerial_won,miscontrol_aerial_won,pass_inswinging,shot_aerial_won,block_deflection,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
64069cd1-ea0f-4f57-a11b-49e9fc5e73a4,446,1,00:13:44.365,13,44,33,0.339435,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3647b37e-2407-42f1-a131-d41b3765bd4c', '5e708153-14a2-4703-9271-1fd1352c7302']",,"[39.0, 17.6]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[39.0, 17.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.365,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7648291022512654
5e708153-14a2-4703-9271-1fd1352c7302,447,1,00:13:44.705,13,44,33,2.156722,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['a7f9f401-dea5-410f-baba-75da8b4c87f8'],,"[39.0, 17.6]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,17.17469,3.048297,3.0,High Pass,"[21.9, 19.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.705,0.34000000000003183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4096476819478121
a7f9f401-dea5-410f-baba-75da8b4c87f8,448,1,00:13:46.861,13,46,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['5e708153-14a2-4703-9271-1fd1352c7302'],,"[21.9, 19.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.861,2.155999999999949,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8243624775654435
8162918d-43f2-49b8-8155-51cefa5a9f48,449,1,00:13:46.861,13,46,33,0.203319,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a7f9f401-dea5-410f-baba-75da8b4c87f8', 'cccc8698-3d51-4894-9966-794fe63628a4']",,"[21.9, 19.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,"[21.9, 19.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.861,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20468740426926657
cccc8698-3d51-4894-9966-794fe63628a4,450,1,00:13:47.065,13,47,33,1.528386,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['73976411-94de-48b1-a9ff-bb97065af900'],,"[21.9, 19.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,7948.0,Marco Andreolli,12.80039,1.5786086,1.0,Ground Pass,"[21.8, 32.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.065,0.20400000000006457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4709671635495466
73976411-94de-48b1-a9ff-bb97065af900,451,1,00:13:48.593,13,48,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['cccc8698-3d51-4894-9966-794fe63628a4'],,"[21.8, 32.0]",7948.0,Marco Andreolli,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.593,1.5279999999999063,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3344046136479065
0a1ff4d9-42f0-4b37-ab43-cb9066609eee,452,1,00:13:48.593,13,48,33,1.045535,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['9d574ffe-6017-4f66-93d7-2f4b58dc39ff'],,"[22.8, 31.5]",7948.0,Marco Andreolli,3.0,Right Center Back,10476.0,Timothée Kolodziejczak,16.258535,-1.9158889,1.0,Ground Pass,"[17.3, 16.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.593,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9564118183432728
9d574ffe-6017-4f66-93d7-2f4b58dc39ff,453,1,00:13:49.639,13,49,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['0a1ff4d9-42f0-4b37-ab43-cb9066609eee'],,"[17.3, 16.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.639,1.0460000000000491,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3846948019214561
e08e4763-ba75-4e6a-a807-532b8d666a7d,454,1,00:13:49.639,13,49,33,1.220437,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3ee7b95a-6298-4969-8fbe-a268ddc2cac7', '9d574ffe-6017-4f66-93d7-2f4b58dc39ff']",,"[17.3, 16.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,"[17.5, 14.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.639,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8459144376023765
3ee7b95a-6298-4969-8fbe-a268ddc2cac7,455,1,00:13:50.859,13,50,33,0.967752,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['8328d657-bb9f-4f46-98c9-b21f82ee3f8c'],,"[17.5, 14.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,27483.0,Benoît Trémoulinas,19.59209,-0.20039855,1.0,Ground Pass,"[36.7, 11.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.859,1.2200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4952597047073881
8328d657-bb9f-4f46-98c9-b21f82ee3f8c,456,1,00:13:51.827,13,51,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3ee7b95a-6298-4969-8fbe-a268ddc2cac7'],,"[36.7, 11.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.827,0.9679999999999609,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28885569038078307
2edcab69-d473-4d56-a953-837447b5df74,457,1,00:13:51.827,13,51,33,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,,"[37.3, 10.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.827,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5205171141183995
c952bba2-a450-494f-9a25-c3158cbccd42,458,1,00:13:53.790,13,53,33,0.448337,17,Pressure,213,Sevilla,1,Regular Play,208,Las Palmas,,,['6e6b3512-3971-4c24-a554-3e28593f8dd5'],,"[64.2, 71.7]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.79,1.9629999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5266163304692663
6e6b3512-3971-4c24-a554-3e28593f8dd5,459,1,00:13:53.908,13,53,33,0.700655,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0db50c95-4245-4d88-aca5-d8e3d53698f4', 'c952bba2-a450-494f-9a25-c3158cbccd42']",,"[55.9, 8.4]",6356.0,Michael Krohn-Dehli,16.0,Left Midfield,27483.0,Benoît Trémoulinas,6.3631754,2.6146495,1.0,Ground Pass,"[50.4, 11.6]",40.0,Right Foot,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.908,0.11800000000005184,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8132922606981133
0db50c95-4245-4d88-aca5-d8e3d53698f4,460,1,00:13:54.609,13,54,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['6e6b3512-3971-4c24-a554-3e28593f8dd5'],,"[50.4, 11.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.609,0.7010000000000218,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6278435578985971
9ae7315a-2b1b-482b-bf09-1a4058bfacc4,461,1,00:13:54.609,13,54,33,0.119999,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0db50c95-4245-4d88-aca5-d8e3d53698f4', 'f452ce89-f47b-4877-8a6a-601944bde121']",,"[50.4, 11.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,"[50.4, 11.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.609,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6720854641024624
f452ce89-f47b-4877-8a6a-601944bde121,462,1,00:13:54.729,13,54,33,3.15801,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['92bdbd51-245c-475e-92b8-752191f78244', 'f35d7a53-88ac-49b1-a24b-a7fb48f1f124']",,"[50.4, 11.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,7788.0,Ciro Immobile,38.72183,-0.14774068,1.0,Ground Pass,"[88.7, 5.9]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.729,0.12000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9803305265305565
f35d7a53-88ac-49b1-a24b-a7fb48f1f124,463,1,00:13:57.887,13,57,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['f452ce89-f47b-4877-8a6a-601944bde121'],,"[86.6, 5.5]",7788.0,Ciro Immobile,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.887,3.1579999999999018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.362340235942495
92bdbd51-245c-475e-92b8-752191f78244,464,1,00:13:57.887,13,57,33,1.980983,30,Pass,213,Sevilla,1,Regular Play,208,Las Palmas,,,"['98ae9cf1-640d-44f8-9bb3-ce415b6f1033', 'f452ce89-f47b-4877-8a6a-601944bde121']",,"[31.4, 74.2]",8440.0,Aythami Artiles Oliva,4.0,Center Back,26753.0,Javier Varas Herrera,35.086464,-2.3844128,1.0,Ground Pass,"[5.9, 50.1]",38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.887,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.666159190669929
98ae9cf1-640d-44f8-9bb3-ce415b6f1033,465,1,00:13:59.868,13,59,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,208,Las Palmas,,,['92bdbd51-245c-475e-92b8-752191f78244'],,"[5.9, 50.1]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.868,1.9810000000001082,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4549861539139175
a1980022-dddd-45fc-b6d0-ed97a86da164,466,1,00:13:59.868,13,59,33,0.255712,43,Carry,213,Sevilla,1,Regular Play,208,Las Palmas,,,"['26416d5d-7d00-4ed3-af04-62bba456bff2', '98ae9cf1-640d-44f8-9bb3-ce415b6f1033']",,"[5.9, 50.1]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,"[6.9, 50.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.868,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42575978082903
26416d5d-7d00-4ed3-af04-62bba456bff2,467,1,00:14:00.124,14,0,33,3.724338,30,Pass,213,Sevilla,1,Regular Play,208,Las Palmas,,,['09842464-3b45-4e1f-8b52-9dcbd054ebc9'],,"[6.9, 50.9]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,58.09862,0.16599758,3.0,High Pass,"[64.2, 60.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.124,0.2559999999999718,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7313205938482343
09842464-3b45-4e1f-8b52-9dcbd054ebc9,468,1,00:14:03.848,14,3,33,1.935089,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['26416d5d-7d00-4ed3-af04-62bba456bff2', 'f1ab3fe0-840d-4904-bbd7-d55bfd2e2483']",,"[55.9, 19.6]",3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,3486.0,Fernando Llorente Torres,25.927977,0.25339755,3.0,High Pass,"[81.0, 26.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.848,3.7239999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.05241500736323035
f1ab3fe0-840d-4904-bbd7-d55bfd2e2483,469,1,00:14:05.783,14,5,33,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['09842464-3b45-4e1f-8b52-9dcbd054ebc9'],,"[81.0, 26.1]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.783,1.9350000000000591,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.752306587935597
ae946ae7-78ed-47f1-934f-07627f6db3b6,470,1,00:14:05.783,14,5,33,0.0,4,Duel,213,Sevilla,1,Regular Play,208,Las Palmas,,,['71766892-5621-43ac-bc6b-b379d9b6623f'],,"[39.1, 54.0]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.783,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3030073254808513
71766892-5621-43ac-bc6b-b379d9b6623f,471,1,00:14:05.783,14,5,33,0.686121,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['ae946ae7-78ed-47f1-934f-07627f6db3b6', 'e1b12e9a-3da0-47bd-9956-a6fb76efbe70']",,"[81.0, 26.1]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,9.521029,-0.29849893,2.0,Low Pass,"[90.1, 23.3]",,,,,True,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.783,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.48099020837738116
e1b12e9a-3da0-47bd-9956-a6fb76efbe70,472,1,00:14:06.469,14,6,33,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,208,Las Palmas,,,['71766892-5621-43ac-bc6b-b379d9b6623f'],,"[30.0, 56.8]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.469,0.6860000000000355,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2160430669478326
f2897945-da3a-4ca5-bc46-acffdc47712a,473,1,00:14:07.142,14,7,33,0.554341,17,Pressure,213,Sevilla,1,Regular Play,208,Las Palmas,,,"['3e90e526-e0ac-421c-ab84-45d5c2cf9cbd', 'b6c06564-c345-4cfe-81b7-fef4f9b008ed']",,"[33.2, 54.5]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.142,0.6730000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1249930204048727
b6c06564-c345-4cfe-81b7-fef4f9b008ed,474,1,00:14:07.148,14,7,33,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['f2897945-da3a-4ca5-bc46-acffdc47712a'],,"[83.9, 27.6]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.148,0.005999999999971806,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00864186229593955
3e90e526-e0ac-421c-ab84-45d5c2cf9cbd,475,1,00:14:07.148,14,7,33,1.048274,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['878c3d79-3a6d-4c3f-8aa7-b2829cc15674', 'b6c06564-c345-4cfe-81b7-fef4f9b008ed', 'f2897945-da3a-4ca5-bc46-acffdc47712a']",,"[83.9, 27.6]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,True,"[86.4, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.148,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16173818287367125
878c3d79-3a6d-4c3f-8aa7-b2829cc15674,476,1,00:14:08.196,14,8,33,0.0,3,Dispossessed,213,Sevilla,1,Regular Play,213,Sevilla,,,['f784c9e7-c3fe-4e6e-b2ed-a86758751873'],,"[86.4, 26.3]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.196,1.0480000000000018,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755056132760471
f784c9e7-c3fe-4e6e-b2ed-a86758751873,477,1,00:14:08.196,14,8,34,0.0,4,Duel,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['878c3d79-3a6d-4c3f-8aa7-b2829cc15674'],,"[33.7, 53.8]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.196,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12870839466739104
da589631-e830-4763-ac40-18b75fb5d397,478,1,00:14:08.684,14,8,34,0.483301,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9b17fb97-d147-4127-aca5-78ef33aa10ca'],,"[33.7, 53.8]",27522.0,Antolín Alcáraz Viveros,3.0,Right Center Back,7907.0,Pedro Bigas Rigo,13.118689,-2.160913,1.0,Ground Pass,"[26.4, 42.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.684,0.4879999999999427,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06544149542395117
9b17fb97-d147-4127-aca5-78ef33aa10ca,479,1,00:14:09.168,14,9,34,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['da589631-e830-4763-ac40-18b75fb5d397'],,"[26.4, 42.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.168,0.4840000000000373,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18961913827293853
2348bc5e-23f5-43ef-8511-73594259a56d,480,1,00:14:09.168,14,9,34,1.396548,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['53e37142-f8cc-4631-bc38-baf96d5fe9eb', '9b17fb97-d147-4127-aca5-78ef33aa10ca']",,"[26.4, 42.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,"[26.8, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.168,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7273478559455893
