id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_inswinging,clearance_head,clearance_aerial_won,pass_switch,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,pass_deflected,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cross,foul_committed_advantage,foul_won_advantage,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_open_goal,pass_outswinging,foul_won_defensive,pass_miscommunication,dribble_overrun,miscontrol_aerial_won,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,goalkeeper_lost_in_play,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
fdb2ca5f-16c6-471a-86c8-0e8749a20158,2272,2,00:13:34.842,58,34,149,3.720827,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['1c5824c4-4ca6-4aef-a594-d16cc9d992cf', '33133a9c-eaa9-40c2-b6b1-cbe23c656cca', 'eb260b94-a86c-4ba6-ba8a-c927faa3ea88']",,"[85.2, 10.1]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[95.4, 1.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.842,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.266502556627389
1c5824c4-4ca6-4aef-a594-d16cc9d992cf,2273,2,00:13:36.021,58,36,149,1.843833,17,Pressure,322,Eibar,7,From Goal Kick,222,Villarreal,,,['fdb2ca5f-16c6-471a-86c8-0e8749a20158'],,"[31.2, 71.4]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.021,1.1789999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8362423583983506
196922c0-07da-465e-81bc-7f8cc280d408,2274,2,00:13:38.563,58,38,149,0.0,39,Dribbled Past,322,Eibar,7,From Goal Kick,222,Villarreal,,,"['33133a9c-eaa9-40c2-b6b1-cbe23c656cca', '702484a8-bf52-4967-b0ae-c178b688cf5a']",,"[24.7, 78.2]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.563,2.54200000000003,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7630880876336202
33133a9c-eaa9-40c2-b6b1-cbe23c656cca,2275,2,00:13:38.563,58,38,149,0.0,14,Dribble,322,Eibar,7,From Goal Kick,322,Eibar,,,['196922c0-07da-465e-81bc-7f8cc280d408'],,"[95.4, 1.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.563,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2781167462114643
702484a8-bf52-4967-b0ae-c178b688cf5a,2276,2,00:13:38.563,58,38,149,0.667184,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['196922c0-07da-465e-81bc-7f8cc280d408', '33133a9c-eaa9-40c2-b6b1-cbe23c656cca', 'b90761bc-3e18-48ac-bef1-d0b9f6872bd9']",,"[95.4, 1.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[99.6, 1.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.563,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8099456895089978
b90761bc-3e18-48ac-bef1-d0b9f6872bd9,2277,2,00:13:39.230,58,39,149,0.860557,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['d8c18f69-da4d-4fff-ba2d-afd5a4bdaef8'],,"[99.6, 1.9]",6776.0,David Juncà Reñé,6.0,Left Back,5687.0,Takashi Inui,11.703846,1.5964317,1.0,Ground Pass,"[99.3, 13.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.23,0.66700000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4756083836710251
d8c18f69-da4d-4fff-ba2d-afd5a4bdaef8,2278,2,00:13:40.091,58,40,149,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['b90761bc-3e18-48ac-bef1-d0b9f6872bd9'],,"[99.3, 13.6]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.091,0.86099999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6344400225297726
09a31843-3a12-4a3c-9a14-c55e869f682d,2279,2,00:13:40.091,58,40,149,1.316448,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['29fafab5-9d61-419d-b622-5cb2d0d0c498', '384236b2-f896-4229-ae58-1a4911e1001a', 'd8c18f69-da4d-4fff-ba2d-afd5a4bdaef8']",,"[99.3, 13.6]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,"[99.6, 14.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.091,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9766731706142838
384236b2-f896-4229-ae58-1a4911e1001a,2280,2,00:13:40.447,58,40,149,0.585494,17,Pressure,322,Eibar,7,From Goal Kick,222,Villarreal,,,['09a31843-3a12-4a3c-9a14-c55e869f682d'],,"[21.0, 69.0]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.447,0.35599999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.632133678048628
29fafab5-9d61-419d-b622-5cb2d0d0c498,2281,2,00:13:41.407,58,41,149,0.0,3,Dispossessed,322,Eibar,7,From Goal Kick,322,Eibar,,,['367b03cc-f7cf-44dd-af16-d86028a8515d'],,"[99.6, 14.2]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.407,0.9600000000000364,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5765826803847636
367b03cc-f7cf-44dd-af16-d86028a8515d,2282,2,00:13:41.407,58,41,150,0.0,4,Duel,222,Villarreal,1,Regular Play,222,Villarreal,,,['29fafab5-9d61-419d-b622-5cb2d0d0c498'],,"[20.5, 65.9]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,,,,,,,,,,,,,,,True,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.407,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3520500859811323
d6616741-8c23-4651-887c-aeb0a4ef7f8c,2283,2,00:13:41.407,58,41,150,1.795694,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['367b03cc-f7cf-44dd-af16-d86028a8515d', 'b13628fb-eecf-4857-8d9a-4e53ab14940a']",,"[20.5, 65.9]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,"[29.4, 63.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.407,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4324547185321109
b13628fb-eecf-4857-8d9a-4e53ab14940a,2284,2,00:13:43.203,58,43,150,0.79504,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['078b3b11-10ef-4e47-b3f3-b14a030ac5f3'],,"[29.4, 63.4]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,6735.0,Adrián López Álvarez,22.52199,-0.8419416,1.0,Ground Pass,"[44.4, 46.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.203,1.7959999999999354,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5215585397307765
078b3b11-10ef-4e47-b3f3-b14a030ac5f3,2285,2,00:13:43.998,58,43,150,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['b13628fb-eecf-4857-8d9a-4e53ab14940a'],,"[44.4, 46.6]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.998,0.7950000000000728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24282994795878987
81b9bca5-6efb-42ac-ba79-2c640f0ff55c,2286,2,00:13:43.998,58,43,150,1.452,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['078b3b11-10ef-4e47-b3f3-b14a030ac5f3', '779a57d1-8f28-4c9a-b005-c659343b729d']",,"[44.4, 46.6]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,"[51.2, 54.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.998,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6623945028065351
779a57d1-8f28-4c9a-b005-c659343b729d,2287,2,00:13:45.450,58,45,150,1.254036,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['c6ada4ce-6082-4316-874e-1e5eb81c9750'],,"[51.2, 54.2]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,26009.0,Roberto Soldado Rillo,26.370628,1.0596462,1.0,Ground Pass,"[64.1, 77.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.45,1.4519999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.43239400949827345
c6ada4ce-6082-4316-874e-1e5eb81c9750,2288,2,00:13:46.704,58,46,150,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['779a57d1-8f28-4c9a-b005-c659343b729d'],,"[64.1, 77.2]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.704,1.2539999999999054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5868645227458563
7d076723-6802-4f6e-9882-461de3e7ae9a,2289,2,00:13:46.704,58,46,150,3.090325,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['5ee89f08-d14f-4c00-a0bf-f64cfa77d265', 'c6ada4ce-6082-4316-874e-1e5eb81c9750']",,"[64.1, 77.2]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[82.0, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.704,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7673432054325391
5ee89f08-d14f-4c00-a0bf-f64cfa77d265,2290,2,00:13:49.794,58,49,150,1.512463,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['dcc4b8a4-1830-416a-b473-a6f857d119aa', 'f48cd5ec-0e30-4bd0-9942-d05cf4b4725a']",,"[82.0, 74.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,6735.0,Adrián López Álvarez,39.05445,-1.2449973,2.0,Low Pass,"[94.5, 37.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.794,3.090000000000032,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.98198837769695
dcc4b8a4-1830-416a-b473-a6f857d119aa,2291,2,00:13:51.307,58,51,150,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['5ee89f08-d14f-4c00-a0bf-f64cfa77d265'],,"[98.0, 35.9]",6735.0,Adrián López Álvarez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.307,1.5130000000000337,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5981689235027777
f48cd5ec-0e30-4bd0-9942-d05cf4b4725a,2292,2,00:13:51.307,58,51,151,1.649403,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['5ee89f08-d14f-4c00-a0bf-f64cfa77d265', '82a607b0-bbf9-492c-8b21-99fb4473e359']",,"[25.6, 42.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6837.0,Mauro Javier Dos Santos,9.803061,-1.8925469,2.0,Low Pass,"[22.5, 33.5]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.307,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.46963694041716486
82a607b0-bbf9-492c-8b21-99fb4473e359,2293,2,00:13:52.956,58,52,151,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['f48cd5ec-0e30-4bd0-9942-d05cf4b4725a'],,"[22.5, 33.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.956,1.649000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8125908599944184
71a0ced3-d2a7-4ee4-9143-1f2331f663db,2294,2,00:13:52.956,58,52,151,0.357949,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['82a607b0-bbf9-492c-8b21-99fb4473e359', '83045aae-ec29-4a1b-befc-a2cd65e5fa1f']",,"[22.5, 33.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[22.1, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.956,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4125531299412488
83045aae-ec29-4a1b-befc-a2cd65e5fa1f,2295,2,00:13:53.314,58,53,151,0.883087,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['e24cc9f3-7723-4bee-aae5-739ac0041ef9'],,"[22.1, 33.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6775.0,Daniel García Carrillo,9.340771,-0.27094686,1.0,Ground Pass,"[31.1, 30.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.314,0.35799999999994725,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8728364703318521
e24cc9f3-7723-4bee-aae5-739ac0041ef9,2296,2,00:13:54.197,58,54,151,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['83045aae-ec29-4a1b-befc-a2cd65e5fa1f'],,"[31.1, 30.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.197,0.8830000000000382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13414480010053287
970d7f49-f409-4281-abf7-4b7028bb116d,2297,2,00:13:54.197,58,54,151,3.231642,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['7de48fa5-c5ae-42d1-9d38-e114c2978810', 'e24cc9f3-7723-4bee-aae5-739ac0041ef9']",,"[31.1, 30.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[40.6, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.197,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19352404387908417
7de48fa5-c5ae-42d1-9d38-e114c2978810,2298,2,00:13:57.429,58,57,151,2.123895,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['97136aa7-17b2-4410-b29f-bd84145ef0ea'],,"[40.6, 40.3]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6742.0,Sergio Gontán Gallardo,30.194204,1.187215,1.0,Ground Pass,"[51.9, 68.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.429,3.231999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.12216680719854633
97136aa7-17b2-4410-b29f-bd84145ef0ea,2299,2,00:13:59.553,58,59,151,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['7de48fa5-c5ae-42d1-9d38-e114c2978810'],,"[51.9, 68.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.553,2.1240000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002350280665190163
5dbfa6ee-743a-45e9-bdf9-48f95f2f0fdf,2300,2,00:13:59.553,58,59,151,2.77377,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['4eadea45-6522-47b0-ae82-660de923e448', '97136aa7-17b2-4410-b29f-bd84145ef0ea']",,"[51.9, 68.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[80.6, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.553,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4559528076532299
4eadea45-6522-47b0-ae82-660de923e448,2301,2,00:14:02.326,59,2,151,2.462308,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['cd721747-854b-432e-850f-6ec1162918db'],,"[80.6, 68.0]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,6566.0,Borja González Tomás,23.815962,0.5087298,1.0,Ground Pass,"[101.4, 79.6]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.326,2.7730000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4399693186037972
cd721747-854b-432e-850f-6ec1162918db,2302,2,00:14:04.789,59,4,151,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['4eadea45-6522-47b0-ae82-660de923e448'],,"[85.4, 74.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.789,2.4629999999999654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0838899705512749
42794189-672b-467e-94eb-53573c9ec063,2303,2,00:14:17.925,59,17,152,0.579387,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['f6ffa502-3810-4b06-8795-ea2e4ca4b3ac'],,"[19.3, 0.1]",6935.0,Adrián Marín Gómez,6.0,Left Back,22819.0,Bruno Soriano Llido,14.373587,0.37017083,2.0,Low Pass,"[32.7, 5.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.925,13.135999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.00041786773209551153
f6ffa502-3810-4b06-8795-ea2e4ca4b3ac,2304,2,00:14:18.505,59,18,152,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['42794189-672b-467e-94eb-53573c9ec063'],,"[32.7, 5.3]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.505,0.5800000000000409,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6619239727231436
c271c0d9-ad87-4032-85f4-60b2921f46a4,2305,2,00:14:18.505,59,18,152,0.336963,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['18e26717-3545-4e15-9130-d26fd6e6b168', 'f6ffa502-3810-4b06-8795-ea2e4ca4b3ac']",,"[32.7, 5.3]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[32.5, 6.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.505,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066989219164532
