id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_nutmeg,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,miscontrol_aerial_won,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,shot_first_time,pass_no_touch,goalkeeper_end_location,ball_recovery_recovery_failure,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,dribble_overrun,pass_goal_assist,pass_straight,shot_aerial_won,pass_inswinging,pass_through_ball,block_offensive,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
80da6254-23c1-45f3-a544-3f9a8e6cdc47,1534,1,00:42:48.512,42,48,97,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['86411ab5-0a96-4a1d-8b6b-756058c01c40'],,"[57.6, 31.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.512,1.2890000000002146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2826525144268398
2cc95413-d6bf-43cd-9e1c-5a0268d94044,1535,1,00:42:48.512,42,48,97,1.553917,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['027bfd88-261a-46aa-a76f-8d6c603c5d6f'],,"[57.6, 31.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,24263.0,Ismael López Blanco,29.833202,-1.123639,1.0,Ground Pass,"[70.5, 4.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.512,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.47411931513064776
027bfd88-261a-46aa-a76f-8d6c603c5d6f,1536,1,00:42:50.066,42,50,97,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['2cc95413-d6bf-43cd-9e1c-5a0268d94044'],,"[70.5, 4.7]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.066,1.5539999999996326,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2282906693217237
1e713f3d-e35e-458d-a918-c3ff1efdde57,1537,1,00:42:50.066,42,50,97,1.862252,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['027bfd88-261a-46aa-a76f-8d6c603c5d6f', '90ae3b1c-f6aa-46fc-b095-19bbfb2afe53']",,"[70.5, 4.7]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[88.1, 5.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.066,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38098305022099743
90ae3b1c-f6aa-46fc-b095-19bbfb2afe53,1538,1,00:42:51.929,42,51,97,1.283827,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['008cf7b1-9e80-42af-ac91-c8854cc1ace2'],,"[88.1, 5.4]",24263.0,Ismael López Blanco,6.0,Left Back,6581.0,Jonathan Rodríguez Menéndez,15.965588,-0.18265462,1.0,Ground Pass,"[103.8, 2.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.929,1.8630000000002838,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2693369396116172
008cf7b1-9e80-42af-ac91-c8854cc1ace2,1539,1,00:42:53.212,42,53,97,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['90ae3b1c-f6aa-46fc-b095-19bbfb2afe53'],,"[103.8, 2.5]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.212,1.2829999999999018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36581696126398344
626b766c-2bc0-4c5e-b8d0-f7738d498188,1540,1,00:42:53.212,42,53,97,1.473696,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['008cf7b1-9e80-42af-ac91-c8854cc1ace2', '128ff45a-1fa0-4ed0-82e1-ce6ca48f7ff2']",,"[103.8, 2.5]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,"[103.8, 2.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.212,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09997526852982197
128ff45a-1fa0-4ed0-82e1-ce6ca48f7ff2,1541,1,00:42:54.686,42,54,97,0.088444,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['39d0f5d7-5ff2-4de0-8919-4c9cc6c1e89e'],,"[103.8, 2.5]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,4.244997,0.75207716,3.0,High Pass,"[106.9, 5.4]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.686,1.47400000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1834263086196698
39d0f5d7-5ff2-4de0-8919-4c9cc6c1e89e,1542,1,00:42:54.775,42,54,97,0.0,6,Block,1041,Sporting Gijón,9,From Kick Off,214,Espanyol,,,['128ff45a-1fa0-4ed0-82e1-ce6ca48f7ff2'],,"[13.2, 74.7]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.775,0.08899999999994179,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011055815775845801
8a2dd83d-4d44-4218-819a-a1887e403731,1543,1,00:43:16.450,43,16,98,2.359624,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['6db6405c-870d-4d19-b09b-ef078fa5febf'],,"[120.0, 0.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,43.603325,1.6396528,3.0,High Pass,"[117.0, 43.6]",61.0,Corner,38.0,Left Foot,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,e5a6993f-8179-4b11-a3ad-5fb1c029b01b,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,Straight,,,,True,,,,,,,,,,,,,,,,,2596.45,21.674999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16594744373597137
6db6405c-870d-4d19-b09b-ef078fa5febf,1544,1,00:43:18.810,43,18,98,,42,Ball Receipt*,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['8a2dd83d-4d44-4218-819a-a1887e403731'],,"[117.0, 43.6]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.81,2.3600000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9716903704239307
754dede3-1726-40f5-8fe8-3be557a6b183,1545,1,00:43:18.817,43,18,98,0.0,4,Duel,1041,Sporting Gijón,2,From Corner,214,Espanyol,,,['e5a6993f-8179-4b11-a3ad-5fb1c029b01b'],,"[4.1, 34.2]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.817,0.007000000000061846,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8686044409443691
e5a6993f-8179-4b11-a3ad-5fb1c029b01b,1546,1,00:43:18.817,43,18,98,0.137868,16,Shot,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,"['2254b040-fd99-4299-af8c-39262b2bd63c', '754dede3-1726-40f5-8fe8-3be557a6b183']",,"[116.0, 45.9]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13907652,"[120.0, 45.5, 3.1]",8a2dd83d-4d44-4218-819a-a1887e403731,98.0,Off T,87.0,Open Play,37.0,Head,93.0,Normal,"[{'location': [110.6, 36.2], 'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.4, 55.2], 'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.5, 49.2], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.6, 37.8], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.7, 40.0], 'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 34.6], 'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.8, 42.6], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 42.8], 'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 34.0], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.6, 40.6], 'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.4, 33.5], 'player': {'id': 24173, 'name': 'Carlos Castro García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.6, 44.5], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.1, 38.8], 'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.3, 46.6], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 44.2], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2598.817,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9594574939836716
2254b040-fd99-4299-af8c-39262b2bd63c,1547,1,00:43:18.955,43,18,98,0.0,23,Goal Keeper,1041,Sporting Gijón,2,From Corner,214,Espanyol,,,['e5a6993f-8179-4b11-a3ad-5fb1c029b01b'],,"[3.1, 35.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,,,,,,"[3.1, 35.9]",,,,,,,,,,,,,,,,,,,,,,,,,2598.955,0.13799999999991996,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5048928231547081
0d6ac07d-1f09-4511-9ffd-54c6fb4c63a6,1548,1,00:43:42.520,43,42,99,3.362214,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['2d4b4d49-1f06-40b3-aebf-bb1ce07cc33a'],,"[7.0, 36.1]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,62.243473,-0.08847807,3.0,High Pass,"[69.0, 30.6]",63.0,Goal Kick,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.52,23.565000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6635657640002388
2d4b4d49-1f06-40b3-aebf-bb1ce07cc33a,1549,1,00:43:45.882,43,45,100,2.207472,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['0d6ac07d-1f09-4511-9ffd-54c6fb4c63a6', '4ca2a281-58de-4dc5-a310-869677492abf']",,"[51.1, 49.5]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,17.902514,-0.016758207,3.0,High Pass,"[69.0, 49.2]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.882,3.36200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9045518840056941
4ca2a281-58de-4dc5-a310-869677492abf,1550,1,00:43:48.089,43,48,100,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2d4b4d49-1f06-40b3-aebf-bb1ce07cc33a'],,"[69.0, 49.2]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.089,2.20699999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48545731481339516
9199d515-863f-41ae-9177-dc4a5ed91fca,1551,1,00:43:48.089,43,48,100,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['1189aba7-9e0a-4869-9c50-0654e123264b'],,"[51.1, 30.9]",6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.089,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8552564032301136
1189aba7-9e0a-4869-9c50-0654e123264b,1552,1,00:43:48.089,43,48,100,1.493508,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2c0948ac-5f10-4ff8-83e0-1b3b86b7689f', '9199d515-863f-41ae-9177-dc4a5ed91fca']",,"[69.0, 49.2]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,24173.0,Carlos Castro García,6.3631754,-0.5269432,2.0,Low Pass,"[74.5, 46.0]",,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.089,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0498858930258943
2c0948ac-5f10-4ff8-83e0-1b3b86b7689f,1553,1,00:43:49.583,43,49,100,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1189aba7-9e0a-4869-9c50-0654e123264b'],,"[74.5, 46.0]",24173.0,Carlos Castro García,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.583,1.4940000000001419,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32517543699338236
96d99fd5-fc81-4dda-8c92-79b5af64c096,1554,1,00:43:49.583,43,49,100,0.602984,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2c0948ac-5f10-4ff8-83e0-1b3b86b7689f', 'd79c52d6-97d4-4f74-a292-acda545056c5']",,"[74.5, 46.0]",24173.0,Carlos Castro García,22.0,Right Center Forward,,,,,,,,,,,,"[77.4, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.583,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2590685496186137
d79c52d6-97d4-4f74-a292-acda545056c5,1555,1,00:43:50.186,43,50,100,0.0,3,Dispossessed,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['fec5fc4e-4c82-4553-ad4f-6a053e9dfc96'],,"[77.4, 46.3]",24173.0,Carlos Castro García,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.186,0.6030000000000655,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24543903973228232
fec5fc4e-4c82-4553-ad4f-6a053e9dfc96,1556,1,00:43:50.186,43,50,100,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['d79c52d6-97d4-4f74-a292-acda545056c5'],,"[42.7, 33.8]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,11.0,Tackle,16.0,Success In Play,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.186,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7769418120759339
026b23e8-9536-45c5-aad0-c158f7467de0,1557,1,00:43:50.270,43,50,100,0.0,6,Block,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,,"[76.8, 44.9]",24173.0,Carlos Castro García,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.27,0.08399999999983265,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48086404839315855
28f9c1f7-de34-47f3-bf7c-20b6fbef026a,1558,1,00:43:53.245,43,53,100,3.131761,30,Pass,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,,,"[30.6, 22.7]",27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,,,53.796375,-0.40708852,3.0,High Pass,"[80.0, 1.4]",66.0,Recovery,38.0,Left Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.245,2.974999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9566765854536905
9d4e63ef-62de-4161-bc3f-05e8831ae135,1559,1,00:44:06.951,44,6,101,1.338001,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['f5c999ae-836a-43f1-8f5c-a64dc7de4f87'],,"[53.2, 80.0]",16332.0,Ognjen Vranješ,2.0,Right Back,18398.0,Omar Mascarell González,18.3611,-0.975241,3.0,High Pass,"[63.5, 64.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646.951,13.706000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.055584328392378146
f5c999ae-836a-43f1-8f5c-a64dc7de4f87,1560,1,00:44:08.289,44,8,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9d4e63ef-62de-4161-bc3f-05e8831ae135'],,"[63.5, 64.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.289,1.3380000000001928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20542947673291545
274d7157-71e8-469f-a829-e735af682383,1561,1,00:44:08.289,44,8,101,1.490311,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['2a48f3d6-e25b-42ac-a4b2-e5da17ae763a', '75d9bf2d-3669-4b1c-872f-a8195ebef153']",,"[63.5, 64.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,11.6068945,0.0344691,3.0,High Pass,"[75.1, 65.2]",,,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.289,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3052832408693199
75d9bf2d-3669-4b1c-872f-a8195ebef153,1562,1,00:44:09.780,44,9,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['274d7157-71e8-469f-a829-e735af682383'],,"[75.7, 66.2]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.78,1.4909999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5961305509304318
2a48f3d6-e25b-42ac-a4b2-e5da17ae763a,1563,1,00:44:09.780,44,9,101,0.0,10,Interception,1041,Sporting Gijón,4,From Throw In,214,Espanyol,,,['274d7157-71e8-469f-a829-e735af682383'],,"[45.0, 14.9]",6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.78,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.378443732375375
7577267a-d57b-46f8-ac58-3c26d23d28cd,1564,1,00:44:09.780,44,9,101,0.746145,43,Carry,1041,Sporting Gijón,4,From Throw In,214,Espanyol,,,"['2a48f3d6-e25b-42ac-a4b2-e5da17ae763a', 'd3f77b74-ec75-4ed8-8ab1-8eeec4354e89']",,"[45.0, 14.9]",6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,,,,,,,,,,,,"[51.1, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.78,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7039209141274412
