id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,out,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,clearance_aerial_won,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_miscommunication,foul_won_defensive,pass_cross,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_shot_saved_to_post,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,dribble_overrun,ball_recovery_recovery_failure,dribble_nutmeg,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,foul_won_penalty,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
16cce360-f41d-4e22-8820-a621e5c3c2f4,381,1,00:09:16.594,9,16,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['0b976a58-47c3-4274-a978-8c4b5e6c8eb5', '936dcede-fc59-4463-a724-ab6aec0a6fea']",,"[84.9, 48.7]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.594,0.51400000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23551869014220395
55aa2d76-716f-4539-99eb-57833e3a1364,382,1,00:09:16.594,9,16,27,0.888966,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['16cce360-f41d-4e22-8820-a621e5c3c2f4', '262c4dc1-7858-46f6-9209-f9741c4dca31', '936dcede-fc59-4463-a724-ab6aec0a6fea']",,"[84.9, 48.7]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[75.4, 48.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.594,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28009836707086055
262c4dc1-7858-46f6-9209-f9741c4dca31,383,1,00:09:17.483,9,17,27,2.008548,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['83328172-630e-4aeb-bde6-d6905a668218'],,"[75.4, 48.7]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6837.0,Mauro Javier Dos Santos,25.403149,2.667382,1.0,Ground Pass,"[52.8, 60.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.483,0.8889999999998963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8427684496480361
83328172-630e-4aeb-bde6-d6905a668218,384,1,00:09:19.491,9,19,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['262c4dc1-7858-46f6-9209-f9741c4dca31'],,"[52.8, 60.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.491,2.008000000000038,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8033496293078602
75f1baee-da83-432d-a6c3-341f592cbdfa,385,1,00:09:19.491,9,19,27,0.95298,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['83328172-630e-4aeb-bde6-d6905a668218', 'd493a467-a63d-408b-8aec-4061468e592b']",,"[52.8, 60.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[46.5, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.491,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8878157267858077
d493a467-a63d-408b-8aec-4061468e592b,386,1,00:09:20.444,9,20,27,2.362549,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['e09f0d17-6962-4a3f-9294-1c46e927c55c'],,"[46.5, 69.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,10763.0,Asier Riesgo Unamuno,40.76138,-2.4657023,1.0,Ground Pass,"[14.7, 44.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.444,0.9529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.615952308733422
e09f0d17-6962-4a3f-9294-1c46e927c55c,387,1,00:09:22.807,9,22,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['d493a467-a63d-408b-8aec-4061468e592b'],,"[14.7, 44.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.807,2.3630000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6494985545972211
17b89e4f-c110-4f57-b22f-6a1cfa16919b,388,1,00:09:22.807,9,22,27,1.374285,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['c30f4332-b42b-4009-a891-9d13c15eeb7d', 'e09f0d17-6962-4a3f-9294-1c46e927c55c', 'f029682a-9a55-4320-ab11-833c13150695']",,"[14.7, 44.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[15.2, 39.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.807,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4606606773759552
c30f4332-b42b-4009-a891-9d13c15eeb7d,389,1,00:09:23.850,9,23,27,0.404168,17,Pressure,322,Eibar,4,From Throw In,207,Valencia,,,"['17b89e4f-c110-4f57-b22f-6a1cfa16919b', 'f029682a-9a55-4320-ab11-833c13150695']",,"[99.9, 36.9]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.85,1.0430000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.29965392708401983
f029682a-9a55-4320-ab11-833c13150695,390,1,00:09:24.181,9,24,27,1.526359,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['c30f4332-b42b-4009-a891-9d13c15eeb7d', 'df808045-004a-4d30-ac56-0ef7aac39f16']",,"[15.2, 39.8]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6775.0,Daniel García Carrillo,22.302017,-0.013452103,1.0,Ground Pass,"[37.5, 39.5]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.181,0.3310000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11851498349433454
df808045-004a-4d30-ac56-0ef7aac39f16,391,1,00:09:25.707,9,25,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['f029682a-9a55-4320-ab11-833c13150695'],,"[37.5, 39.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.707,1.5259999999999536,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4726905940312194
008207c0-168f-4492-93bb-024799ea8286,392,1,00:09:25.707,9,25,27,0.948004,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['df808045-004a-4d30-ac56-0ef7aac39f16', 'e277e253-3a4a-43f1-a8e2-8f524d5201da']",,"[37.5, 39.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[35.2, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.707,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14737725775083577
e277e253-3a4a-43f1-a8e2-8f524d5201da,393,1,00:09:26.655,9,26,27,1.679516,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['46a87ede-7e23-4acc-bed2-889128dfe8cb'],,"[35.2, 39.5]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6778.0,Iván Ramis Barrios,19.203384,-1.7487868,1.0,Ground Pass,"[31.8, 20.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.655,0.9479999999999791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5132370025757815
46a87ede-7e23-4acc-bed2-889128dfe8cb,394,1,00:09:28.335,9,28,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['e277e253-3a4a-43f1-a8e2-8f524d5201da'],,"[31.8, 20.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.335,1.6800000000000637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6599944438783915
df21a07a-a9ed-48a1-9d0b-04ca40e9f390,395,1,00:09:28.335,9,28,27,0.688057,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['206496ec-3d40-4c6e-8d99-fef5470631f1', '46a87ede-7e23-4acc-bed2-889128dfe8cb', 'e591cb9f-07b6-4655-8e4c-4d5ed9de681c']",,"[31.8, 20.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[32.5, 19.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.335,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2583767779399334
e591cb9f-07b6-4655-8e4c-4d5ed9de681c,396,1,00:09:28.646,9,28,27,0.415737,17,Pressure,322,Eibar,4,From Throw In,207,Valencia,,,"['206496ec-3d40-4c6e-8d99-fef5470631f1', 'df21a07a-a9ed-48a1-9d0b-04ca40e9f390']",,"[85.5, 57.1]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.646,0.3109999999999218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21537436235888763
206496ec-3d40-4c6e-8d99-fef5470631f1,397,1,00:09:29.023,9,29,27,1.188808,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['3b48cce3-b4da-4425-b1ce-d633a2ad749b', 'e591cb9f-07b6-4655-8e4c-4d5ed9de681c']",,"[32.5, 19.8]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,24070.0,Saúl Berjón Pérez,22.114475,0.036183298,1.0,Ground Pass,"[54.6, 20.6]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.023,0.3770000000000664,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24864663767998652
3b48cce3-b4da-4425-b1ce-d633a2ad749b,398,1,00:09:30.212,9,30,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['206496ec-3d40-4c6e-8d99-fef5470631f1'],,"[54.6, 20.6]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.212,1.1889999999999645,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3905551766887363
0f59dfea-3ef7-4866-99fa-7ad20e7bf0ec,399,1,00:09:30.212,9,30,27,1.198764,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['e02f8cda-49c6-481e-8263-85e2f001192e'],,"[54.6, 20.6]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,6775.0,Daniel García Carrillo,13.577187,2.3666108,1.0,Ground Pass,"[44.9, 30.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.212,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.914646520736225
e02f8cda-49c6-481e-8263-85e2f001192e,400,1,00:09:31.411,9,31,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['0f59dfea-3ef7-4866-99fa-7ad20e7bf0ec'],,"[44.9, 30.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.4110000000001,1.1990000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5122086515949631
3bee1d84-27d9-482a-9a67-2a30dd5c3dd6,401,1,00:09:31.411,9,31,27,3.502304,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['e02f8cda-49c6-481e-8263-85e2f001192e', 'eeec0396-c2ca-460f-b329-2363e10e5a3c']",,"[44.9, 30.1]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.1, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.4110000000001,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6322283252652301
eeec0396-c2ca-460f-b329-2363e10e5a3c,402,1,00:09:34.913,9,34,27,1.444267,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['4ea169f6-63f2-4d99-a1ec-a7bb4097413d'],,"[49.1, 33.0]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6699.0,Ander Capa Rodríguez,31.052214,1.6287957,1.0,Ground Pass,"[47.3, 64.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.913,3.5019999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6730449282290761
4ea169f6-63f2-4d99-a1ec-a7bb4097413d,403,1,00:09:36.357,9,36,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['eeec0396-c2ca-460f-b329-2363e10e5a3c'],,"[47.3, 64.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.357,1.44399999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35728204645839334
6301297e-d880-4bcd-8fbd-2711bbbf3a51,404,1,00:09:36.357,9,36,27,2.433387,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['2deea7cd-57ac-4517-990b-bda704a8ac75', '4ea169f6-63f2-4d99-a1ec-a7bb4097413d']",,"[47.3, 64.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[49.9, 57.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.357,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029208224548979533
2deea7cd-57ac-4517-990b-bda704a8ac75,405,1,00:09:38.791,9,38,27,1.104887,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['876f0f14-6c3c-4c79-9bbc-a04a5c7baa4d'],,"[49.9, 57.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6775.0,Daniel García Carrillo,11.200892,-1.2151605,1.0,Ground Pass,"[53.8, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.7909999999999,2.433999999999969,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5763874519763089
876f0f14-6c3c-4c79-9bbc-a04a5c7baa4d,406,1,00:09:39.895,9,39,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['2deea7cd-57ac-4517-990b-bda704a8ac75'],,"[53.8, 47.4]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.895,1.1040000000000418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2703895191585386
6cbdda91-d500-4648-99de-21bc348a99d5,407,1,00:09:39.895,9,39,27,1.775551,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['876f0f14-6c3c-4c79-9bbc-a04a5c7baa4d', 'a91f4804-fa82-43f3-b8a3-5bb4220d2ca1']",,"[53.8, 47.4]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.9, 53.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.895,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1060856543256895
a91f4804-fa82-43f3-b8a3-5bb4220d2ca1,408,1,00:09:41.671,9,41,27,1.669499,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['219c2557-939d-469d-bfa0-3d01cb73a77c'],,"[54.9, 53.7]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6699.0,Ander Capa Rodríguez,24.77761,1.2120256,1.0,Ground Pass,"[63.6, 76.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.671,1.7760000000000673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8076540192260676
219c2557-939d-469d-bfa0-3d01cb73a77c,409,1,00:09:43.340,9,43,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['a91f4804-fa82-43f3-b8a3-5bb4220d2ca1'],,"[63.6, 76.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.34,1.6689999999999827,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26315788881380575
bb3c8c1f-59fe-45c5-bbd7-826b5b3aa043,410,1,00:09:43.340,9,43,27,2.45844,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['219c2557-939d-469d-bfa0-3d01cb73a77c', 'cad583c1-68b9-477b-9e81-313cd417dfb7']",,"[63.6, 76.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[72.5, 76.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.34,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22253152556273548
cad583c1-68b9-477b-9e81-313cd417dfb7,411,1,00:09:45.799,9,45,27,1.926704,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['b80bec22-b240-49bd-ad0a-91dbc8e7e297'],,"[72.5, 76.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,37.87255,-0.28918064,1.0,Ground Pass,"[108.8, 66.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.799,2.4589999999999463,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.014906281309171932
b80bec22-b240-49bd-ad0a-91dbc8e7e297,412,1,00:09:47.726,9,47,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['cad583c1-68b9-477b-9e81-313cd417dfb7'],,"[108.8, 66.1]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.726,1.927000000000021,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8782339335647228
cd64e367-ed13-4ec0-8de8-4cd3d1ff7f83,413,1,00:09:47.726,9,47,27,1.292135,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['435d21bd-549e-4444-a88d-69ac089ecbe4', 'b80bec22-b240-49bd-ad0a-91dbc8e7e297']",,"[108.8, 66.1]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,"[110.1, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.726,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36889854583029225
435d21bd-549e-4444-a88d-69ac089ecbe4,414,1,00:09:49.018,9,49,27,0.853251,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['b8999150-70e8-4d2d-9387-db0cf427c7b2', 'befd2213-09ab-47db-b56f-c5245d0780ed']",,"[110.1, 66.6]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,6566.0,Borja González Tomás,15.853391,-1.4887028,3.0,High Pass,"[111.4, 50.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.018,1.29200000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1581647153373612
befd2213-09ab-47db-b56f-c5245d0780ed,415,1,00:09:49.871,9,49,27,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['435d21bd-549e-4444-a88d-69ac089ecbe4'],,"[108.0, 50.3]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.871,0.8529999999999518,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4881599850589974
