id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,under_pressure,off_camera,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,shot_open_goal,shot_first_time,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,pass_aerial_won,ball_recovery_recovery_failure,clearance_right_foot,goalkeeper_end_location,pass_outswinging,foul_won_defensive,shot_aerial_won,clearance_aerial_won,pass_miscommunication,block_offensive,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_inswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,block_deflection,shot_saved_off_target,goalkeeper_shot_saved_off_target,injury_stoppage_in_chain,block_save_block,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_no_touch,clearance_other,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0e984cd5-7a5c-4345-a4f1-83c052761336,622,1,00:18:20.836,18,20,53,,42,Ball Receipt*,223,Málaga,8,From Keeper,223,Málaga,,,"['87746189-222c-4063-932a-04a347fbb300', 'd2c9632d-2737-42fe-ae64-777a8115f58b']","[27.2, 59.2]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.836,0.93100000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5602869366287406
16b91417-9e84-417b-bd5b-9d3179eed43b,623,1,00:18:20.836,18,20,53,0.08,43,Carry,223,Málaga,8,From Keeper,223,Málaga,,,"['0e984cd5-7a5c-4345-a4f1-83c052761336', '291f9a93-82ff-4def-ad58-6809769bb1f1', '87746189-222c-4063-932a-04a347fbb300']","[27.2, 59.2]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,"[26.0, 59.4]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.836,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32332152557731986
291f9a93-82ff-4def-ad58-6809769bb1f1,624,1,00:18:20.916,18,20,53,4.824196,30,Pass,223,Málaga,8,From Keeper,223,Málaga,,,"['48aa2445-9fb4-4642-85d5-cf28e308b2b5', '5800a794-7122-43af-8434-5b1bc23e17ae', '87746189-222c-4063-932a-04a347fbb300']","[26.0, 59.4]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,6707.0,Charles Días Barbosa de Oliveira,48.729664,-0.03489343,3.0,High Pass,"[74.7, 57.7]",,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.916,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.49248622284100996
5800a794-7122-43af-8434-5b1bc23e17ae,625,1,00:18:25.740,18,25,53,,42,Ball Receipt*,223,Málaga,8,From Keeper,223,Málaga,,,['291f9a93-82ff-4def-ad58-6809769bb1f1'],"[68.4, 59.0]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.74,4.824000000000069,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6122011539002984
48aa2445-9fb4-4642-85d5-cf28e308b2b5,626,1,00:18:25.740,18,25,53,0.0,9,Clearance,223,Málaga,8,From Keeper,217,Barcelona,,,['291f9a93-82ff-4def-ad58-6809769bb1f1'],"[45.4, 22.4]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.74,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12086640740268717
d2fa910e-130a-494a-a731-95467ab183bf,627,1,00:18:27.726,18,27,53,0.33899,17,Pressure,223,Málaga,8,From Keeper,223,Málaga,,,['8edc837a-b490-4125-8d5f-f4e6c09728fb'],"[59.8, 42.4]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.726,1.9860000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14530988289805669
8edc837a-b490-4125-8d5f-f4e6c09728fb,628,1,00:18:27.868,18,27,53,0.0,2,Ball Recovery,223,Málaga,8,From Keeper,217,Barcelona,,,['d2fa910e-130a-494a-a731-95467ab183bf'],"[56.3, 36.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.868,0.14199999999982538,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3631410589654146
ceb9059e-36c9-4579-ba34-2ba6293cca88,629,1,00:18:28.289,18,28,53,1.079219,17,Pressure,223,Málaga,8,From Keeper,217,Barcelona,,,"['5ad1f8d8-a9e9-4724-a4d3-921518657477', 'afca66e8-8d1e-474a-9965-c7c71709ef56']","[66.2, 39.6]",11094.0,Arda Turan,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.289,0.4210000000000491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1839098685196714
5ad1f8d8-a9e9-4724-a4d3-921518657477,630,1,00:18:29.306,18,29,53,0.0,2,Ball Recovery,223,Málaga,8,From Keeper,223,Málaga,,,['ceb9059e-36c9-4579-ba34-2ba6293cca88'],"[53.9, 35.5]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.306,1.0170000000000528,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14415431532189393
afca66e8-8d1e-474a-9965-c7c71709ef56,631,1,00:18:29.306,18,29,53,1.171445,43,Carry,223,Málaga,8,From Keeper,223,Málaga,,,"['20c01ae5-a991-4f7c-921d-83b5a63b0af6', '5ad1f8d8-a9e9-4724-a4d3-921518657477', '99e290d3-b044-4d24-a795-4acdfcfe9216', 'ceb9059e-36c9-4579-ba34-2ba6293cca88']","[53.9, 35.5]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.7, 35.5]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.306,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3849292974256828
99e290d3-b044-4d24-a795-4acdfcfe9216,632,1,00:18:30.478,18,30,53,0.0,22,Foul Committed,223,Málaga,8,From Keeper,217,Barcelona,,,"['20c01ae5-a991-4f7c-921d-83b5a63b0af6', 'afca66e8-8d1e-474a-9965-c7c71709ef56']","[62.4, 44.6]",11094.0,Arda Turan,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.478,1.1720000000000255,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33607452310641406
20c01ae5-a991-4f7c-921d-83b5a63b0af6,633,1,00:18:30.478,18,30,53,0.0,21,Foul Won,223,Málaga,8,From Keeper,223,Málaga,,,['99e290d3-b044-4d24-a795-4acdfcfe9216'],"[57.7, 35.5]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.478,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9473618025543615
1038a2d5-447f-43af-8002-782db3d07f00,634,1,00:18:54.179,18,54,54,1.314984,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['93a00fb4-d6f3-4933-9fae-7d608158927e'],"[57.1, 40.3]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,26669.0,Weligton Róbson Pena de Oliveira,6.328507,-1.4758446,1.0,Ground Pass,"[57.7, 34.0]",62.0,Free Kick,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.179,23.701000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.843566818864825
93a00fb4-d6f3-4933-9fae-7d608158927e,635,1,00:18:55.494,18,55,54,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['1038a2d5-447f-43af-8002-782db3d07f00'],"[57.7, 34.0]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.494,1.3149999999998272,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6726071882924411
61d47284-cc3e-4156-9588-d3b0fe5135f2,636,1,00:18:56.558,18,56,54,2.3578,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['daffe643-b38a-4c5d-aa09-d73d35090809'],"[57.9, 30.6]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6740.0,Gonzalo Castro Irizábal,43.322628,-0.67582244,3.0,High Pass,"[91.7, 3.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.558,1.0640000000000782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3297535806722991
daffe643-b38a-4c5d-aa09-d73d35090809,637,1,00:18:58.916,18,58,54,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['61d47284-cc3e-4156-9588-d3b0fe5135f2'],"[91.7, 3.5]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.916,2.3579999999999472,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31937060356475755
50ad7376-16c7-4b43-875d-4c0985ff1037,638,1,00:18:58.916,18,58,54,0.0,38,Miscontrol,223,Málaga,3,From Free Kick,223,Málaga,,,,"[91.3, 3.5]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.916,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5405464013990611
10433316-f93b-4fb4-896d-18258caae0f5,639,1,00:19:17.253,19,17,55,1.048735,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['2d2777b8-7863-4881-9383-11a01dbe6625'],"[30.9, 80.0]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5203.0,Sergio Busquets i Burgos,9.319335,-1.5063695,2.0,Low Pass,"[31.5, 70.7]",67.0,Throw-in,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.253,18.33699999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4340268046207745
2d2777b8-7863-4881-9383-11a01dbe6625,640,1,00:19:18.301,19,18,55,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['10433316-f93b-4fb4-896d-18258caae0f5'],"[31.5, 70.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.301,1.0480000000000018,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5599706156659275
c9277991-6b7b-46df-91de-7e042286e941,641,1,00:19:18.877,19,18,56,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,"[89.0, 9.0]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.877,0.5760000000000218,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1098755422388139
12b50af2-41c5-49fc-9065-b83ca5ec9d27,642,1,00:19:19.865,19,19,56,0.0,38,Miscontrol,223,Málaga,1,Regular Play,217,Barcelona,,,,"[28.6, 68.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.865,0.9880000000000564,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.69876814562057
26ae52b1-5f87-4351-801a-02bf9b55b993,643,1,00:19:19.909,19,19,56,1.33531,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['ea1dd7e6-13f1-491d-8cc3-b83053574005'],"[87.5, 13.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,8419.0,Duje Čop,6.332456,0.27179217,1.0,Ground Pass,"[93.6, 14.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.909,0.044000000000096406,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8092203456291358
ea1dd7e6-13f1-491d-8cc3-b83053574005,644,1,00:19:21.244,19,21,56,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['26ae52b1-5f87-4351-801a-02bf9b55b993'],"[93.6, 14.9]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.244,1.334999999999809,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5579987855935505
76c0589e-4749-4655-ba05-6e7fa25473ea,645,1,00:19:21.244,19,21,56,0.079997,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['127cc0e6-31e8-4a1d-b419-19b7f7be6e66', 'ea1dd7e6-13f1-491d-8cc3-b83053574005']","[93.6, 14.9]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,"[90.3, 18.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.244,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2852026167708466
127cc0e6-31e8-4a1d-b419-19b7f7be6e66,646,1,00:19:21.324,19,21,56,0.739999,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['d804bfe0-8a24-405f-8ebe-5b81b9df98ca'],"[90.3, 18.8]",8419.0,Duje Čop,24.0,Left Center Forward,6563.0,Juan Pablo Añor Acosta,17.71807,1.5256293,1.0,Ground Pass,"[91.1, 36.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.324,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6838512468582038
d804bfe0-8a24-405f-8ebe-5b81b9df98ca,647,1,00:19:22.064,19,22,56,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['127cc0e6-31e8-4a1d-b419-19b7f7be6e66'],"[91.1, 36.5]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.064,0.7400000000000091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05841679291709745
c4cf851d-b664-4794-baeb-133689c29ff6,648,1,00:19:22.064,19,22,56,2.013685,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['2848c0aa-36d1-4dff-bcbd-e411d17c23de', '3b423ad1-0950-4a9b-8c4b-8b44720d2ac8', 'd804bfe0-8a24-405f-8ebe-5b81b9df98ca']","[91.1, 36.5]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[93.0, 38.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.064,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.812452673519562
3b423ad1-0950-4a9b-8c4b-8b44720d2ac8,649,1,00:19:22.959,19,22,56,0.962264,17,Pressure,223,Málaga,1,Regular Play,217,Barcelona,,,['c4cf851d-b664-4794-baeb-133689c29ff6'],"[26.5, 48.0]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.959,0.8949999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8639023738227277
4e75fe42-f251-40de-9567-1c7cabe2e39c,650,1,00:19:24.078,19,24,56,0.0,39,Dribbled Past,223,Málaga,1,Regular Play,217,Barcelona,,,"['2848c0aa-36d1-4dff-bcbd-e411d17c23de', '793eef11-5d4e-4219-bb9c-b01d30423414']","[27.1, 41.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.078,1.1189999999999145,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9186902022035727
2848c0aa-36d1-4dff-bcbd-e411d17c23de,651,1,00:19:24.078,19,24,56,0.0,14,Dribble,223,Málaga,1,Regular Play,223,Málaga,,,['4e75fe42-f251-40de-9567-1c7cabe2e39c'],"[93.0, 38.2]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.078,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02456028411111255
793eef11-5d4e-4219-bb9c-b01d30423414,652,1,00:19:24.078,19,24,56,1.84654,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['2848c0aa-36d1-4dff-bcbd-e411d17c23de', '4e75fe42-f251-40de-9567-1c7cabe2e39c', '7b63fb11-0447-4b21-8acd-8cab7db7f5d8']","[93.0, 38.2]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[93.2, 35.0]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.078,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4868772615797393
7b63fb11-0447-4b21-8acd-8cab7db7f5d8,653,1,00:19:25.924,19,25,56,0.0,3,Dispossessed,223,Málaga,1,Regular Play,223,Málaga,,,['aaccc9f7-d0ae-4ec1-a9ac-820175d663be'],"[93.2, 35.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.924,1.8460000000000036,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18621318197118952
aaccc9f7-d0ae-4ec1-a9ac-820175d663be,654,1,00:19:25.924,19,25,57,0.0,4,Duel,217,Barcelona,6,From Counter,217,Barcelona,,,['7b63fb11-0447-4b21-8acd-8cab7db7f5d8'],"[26.9, 45.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.924,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9816693064720856
7ff5390f-3cb9-403c-a1b2-550a3025a8e8,655,1,00:19:25.924,19,25,57,1.498767,43,Carry,217,Barcelona,6,From Counter,217,Barcelona,,,"['aaccc9f7-d0ae-4ec1-a9ac-820175d663be', 'b262544b-4f1a-4d08-9d55-74982aac2f21']","[26.9, 45.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[33.6, 46.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.924,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9275716207564607
b262544b-4f1a-4d08-9d55-74982aac2f21,656,1,00:19:27.423,19,27,57,0.928409,30,Pass,217,Barcelona,6,From Counter,217,Barcelona,,,['8dede8c7-268a-440c-88a1-ac8f8a82dd05'],"[33.6, 46.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5503.0,Lionel Andrés Messi Cuccittini,11.788554,0.17909478,1.0,Ground Pass,"[45.2, 48.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.423,1.4990000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.758984162697397
8dede8c7-268a-440c-88a1-ac8f8a82dd05,657,1,00:19:28.351,19,28,57,,42,Ball Receipt*,217,Barcelona,6,From Counter,217,Barcelona,,,['b262544b-4f1a-4d08-9d55-74982aac2f21'],"[45.2, 48.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.351,0.928000000000111,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49153446518511335
