id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,counterpress,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,clearance_head,foul_committed_offensive,foul_won_defensive,out,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,foul_committed_advantage,foul_won_advantage,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_one_on_one,pass_deflected,pass_no_touch,dribble_overrun,ball_recovery_offensive,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_cut_back,block_deflection,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
aa3e75a6-a403-46a4-b07c-218fef6a131c,1464,1,00:34:30.409,34,30,65,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1ddeb323-2ba5-4099-9c64-b8500f497838'],,"[54.4, 36.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.409,1.0599999999999454,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.929539246687118
3b92ea84-6796-4b13-8ade-975863f7446c,1465,1,00:34:30.409,34,30,65,0.690646,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['18dda227-0b72-4bc2-a9c5-368d31564f82', 'aa3e75a6-a403-46a4-b07c-218fef6a131c']",,"[54.4, 36.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[55.5, 34.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.409,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8108222686940811
18dda227-0b72-4bc2-a9c5-368d31564f82,1466,1,00:34:31.100,34,31,65,2.068671,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7a968c7f-4257-464e-a266-b14092a5e227'],,"[55.5, 34.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6932.0,Dani Castellano Betancor,22.160324,-2.2088823,1.0,Ground Pass,"[42.3, 16.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.1,0.6909999999998035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7693182835819915
7a968c7f-4257-464e-a266-b14092a5e227,1467,1,00:34:33.168,34,33,65,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['18dda227-0b72-4bc2-a9c5-368d31564f82'],,"[42.3, 16.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.168,2.068000000000211,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6625063038824076
f9cae204-1dcb-478c-9691-dbe643ac2902,1468,1,00:34:33.168,34,33,65,1.721149,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['7a968c7f-4257-464e-a266-b14092a5e227', 'e27dc814-8c9f-41ec-89ac-3a96708f4493']",,"[42.3, 16.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[42.8, 13.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.168,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34990835491223404
e27dc814-8c9f-41ec-89ac-3a96708f4493,1469,1,00:34:34.889,34,34,65,2.001321,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[42.8, 13.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,25.916983,-0.5569633,3.0,High Pass,"[64.8, 0.1]",,,38.0,Left Foot,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.889,1.7210000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7936106410798907
d3c60655-e367-4c5e-9fce-dea94d29e24e,1470,1,00:34:35.803,34,35,65,0.0,40,Injury Stoppage,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,,,,6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.803,0.9139999999997599,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.37821683743507395
be2cc710-d8f2-477b-92e8-85766c3564af,1471,1,00:35:03.621,35,3,66,2.033179,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['dd45c47d-f272-4bbb-96aa-e31640adcdf4'],,"[60.2, 80.0]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,6732.0,Lucas Pérez Martínez,11.1606455,-0.63274884,2.0,Low Pass,"[69.2, 73.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.621,27.81800000000021,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8678668849415242
dd45c47d-f272-4bbb-96aa-e31640adcdf4,1472,1,00:35:05.654,35,5,66,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['be2cc710-d8f2-477b-92e8-85766c3564af'],,"[69.2, 73.4]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.654,2.0329999999999018,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.676826596838127
e019e0e6-483f-45b0-91ec-0c7b4d348c10,1473,1,00:35:05.654,35,5,66,1.347732,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['dd45c47d-f272-4bbb-96aa-e31640adcdf4', 'ea09eed0-e0e2-4f91-8143-1f32d783ee0b']",,"[69.2, 73.4]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,"[70.3, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.654,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.636959549038821
ea09eed0-e0e2-4f91-8143-1f32d783ee0b,1474,1,00:35:07.002,35,7,66,3.067587,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[70.3, 72.9]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,40.561066,-0.50997204,1.0,Ground Pass,"[105.7, 53.1]",,,40.0,Right Foot,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.002,1.3479999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6981828130456827
4c23fbb1-7699-43da-9d3e-d10bf8991457,1475,1,00:35:10.144,35,10,67,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[12.6, 29.7]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.144,3.1419999999998254,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9413171516553784
ea60db9f-9f20-4925-a7c6-eca78e14106d,1476,1,00:35:11.441,35,11,67,2.186113,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3b1e86e2-7c7a-429e-b884-2defeaa28aa8'],True,"[12.2, 33.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,3610.0,Roque Mesa Quevedo,20.441624,1.0874577,1.0,Ground Pass,"[21.7, 51.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.441,1.2970000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5014786974634704
3b1e86e2-7c7a-429e-b884-2defeaa28aa8,1477,1,00:35:13.627,35,13,67,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ea60db9f-9f20-4925-a7c6-eca78e14106d'],,"[21.7, 51.6]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.627,2.186000000000149,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03980897277206563
f72bccd1-1b81-4b5c-8bb9-1faff81eae53,1478,1,00:35:18.014,35,18,67,1.917927,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f59f6537-3000-4620-b4fc-9796d29c461b'],,"[40.1, 43.2]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,8440.0,Aythami Artiles Oliva,28.52718,-1.7970697,1.0,Ground Pass,"[33.7, 15.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.014,4.387000000000171,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.32379189805754705
f59f6537-3000-4620-b4fc-9796d29c461b,1479,1,00:35:19.932,35,19,67,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f72bccd1-1b81-4b5c-8bb9-1faff81eae53'],,"[33.7, 15.4]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.932,1.9179999999996653,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9786220313261116
806e307b-ac77-4da7-ad78-8d141d5f51a2,1480,1,00:35:19.932,35,19,67,0.007528001,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['f35a7f84-b8fb-4d2e-96dc-bde05c880221', 'f59f6537-3000-4620-b4fc-9796d29c461b']",,"[33.7, 15.4]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,"[34.7, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.932,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2558675943604104
f35a7f84-b8fb-4d2e-96dc-bde05c880221,1481,1,00:35:19.939,35,19,67,1.134326,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['45b663b8-56e1-4a0b-a061-7438e22c5aef'],,"[34.7, 13.0]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6932.0,Dani Castellano Betancor,11.06752,-0.9978302,1.0,Ground Pass,"[40.7, 3.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.939,0.007000000000061846,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38152860725399096
45b663b8-56e1-4a0b-a061-7438e22c5aef,1482,1,00:35:21.073,35,21,67,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f35a7f84-b8fb-4d2e-96dc-bde05c880221'],,"[40.7, 3.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.073,1.1340000000000146,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8289923222569738
ecd744d5-0cfd-4db8-985d-d17ce12ac435,1483,1,00:35:21.073,35,21,67,2.498643,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['10a8e0ff-2218-4edd-be29-a307e237b0d6', '45b663b8-56e1-4a0b-a061-7438e22c5aef', 'c988ffee-21d7-4582-a4e0-241def8e44e2']",,"[40.7, 3.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[31.7, 7.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.073,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9913746376423582
10a8e0ff-2218-4edd-be29-a307e237b0d6,1484,1,00:35:22.222,35,22,67,0.835585,17,Pressure,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['ecd744d5-0cfd-4db8-985d-d17ce12ac435'],,"[85.7, 75.0]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.222,1.149000000000342,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7438428289740281
c988ffee-21d7-4582-a4e0-241def8e44e2,1485,1,00:35:23.572,35,23,67,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3e428701-9442-4c35-b645-24f9c4e67dc8'],,"[31.7, 7.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.572,1.349999999999909,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5478259078356801
3e428701-9442-4c35-b645-24f9c4e67dc8,1486,1,00:35:23.572,35,23,68,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['c988ffee-21d7-4582-a4e0-241def8e44e2'],,"[88.4, 72.9]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,11.0,Tackle,True,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.572,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8123869106172356
0ce9f7aa-ef0a-4a14-a88c-d0c316377ba1,1487,1,00:35:23.572,35,23,68,0.956345,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['008017f3-8ab0-4cc3-834e-20a2ae717729', '2f7112e3-2368-4597-98aa-3b2a8d846819', '3e428701-9442-4c35-b645-24f9c4e67dc8']",,"[88.4, 72.9]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,"[88.0, 67.7]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.572,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011987321575330556
2f7112e3-2368-4597-98aa-3b2a8d846819,1488,1,00:35:24.234,35,24,68,0.905289,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,208,Las Palmas,,,"['008017f3-8ab0-4cc3-834e-20a2ae717729', '0ce9f7aa-ef0a-4a14-a88c-d0c316377ba1']",,"[31.8, 8.9]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.234,0.6619999999998072,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10727190902191586
7e801718-d2d7-4cad-ae6a-d2e492eaa888,1489,1,00:35:24.528,35,24,68,0.0,22,Foul Committed,219,RC Deportivo La Coruña,1,Regular Play,208,Las Palmas,,,['008017f3-8ab0-4cc3-834e-20a2ae717729'],,"[32.1, 12.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,2124.528,0.29399999999986903,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32495014500998254
008017f3-8ab0-4cc3-834e-20a2ae717729,1490,1,00:35:24.528,35,24,68,0.0,21,Foul Won,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2f7112e3-2368-4597-98aa-3b2a8d846819', '7e801718-d2d7-4cad-ae6a-d2e492eaa888']",,"[88.0, 67.7]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.528,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09559716157254994
82ab45d9-8330-4cde-939c-fe181acf5d55,1491,1,00:36:26.617,36,26,69,1.273577,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['b678652a-b91b-467b-b371-e184425f6f5b'],,"[88.7, 62.5]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,6777.0,Sidnei Rechel da Silva Júnior,31.04384,-0.7170118,3.0,High Pass,"[112.1, 42.1]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2d5a7d-c608-4817-9edc-707c96889752,True,,,,,,,,,,,,,,,,,,,,,,,2186.617,62.0890000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15465877216771062
b678652a-b91b-467b-b371-e184425f6f5b,1492,1,00:36:27.891,36,27,69,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['82ab45d9-8330-4cde-939c-fe181acf5d55'],,"[112.1, 42.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.891,1.2739999999998872,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7914025623698451
8a2d5a7d-c608-4817-9edc-707c96889752,1493,1,00:36:27.914,36,27,69,0.964906,16,Shot,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['96e9d575-1fc2-4595-8fdb-761e0ac5e04d'],,"[108.2, 39.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08709546,"[120.0, 30.0, 1.8]",40.0,Right Foot,89.0,Backheel,87.0,Open Play,98.0,Off T,"[{'location': [106.6, 38.3], 'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.4, 37.3], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.4, 45.1], 'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 49.6], 'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.2, 52.3], 'player': {'id': 27251, 'name': 'Francisco José Perdomo Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.6, 47.7], 'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 38.2], 'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 44.2], 'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.9, 37.7], 'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 36.7], 'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 37.5], 'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 33.0], 'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 40.1], 'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.8, 56.4], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.9, 57.0], 'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.0, 37.0], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 34.0], 'player': {'id': 26107, 'name': 'Alberto Lopo García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.2, 45.4], 'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,82ab45d9-8330-4cde-939c-fe181acf5d55,True,,,,,,,,,,,,,,,,,,,,,2187.914,0.023000000000138243,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6630586162085303
96e9d575-1fc2-4595-8fdb-761e0ac5e04d,1494,1,00:36:28.879,36,28,69,0.0,23,Goal Keeper,219,RC Deportivo La Coruña,3,From Free Kick,208,Las Palmas,,,['8a2d5a7d-c608-4817-9edc-707c96889752'],,"[2.2, 40.0]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.2, 40.0]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.879,0.9649999999996908,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.11481643255322382
8ec3002b-21f0-4f4b-8349-afe37f05099b,1495,1,00:36:55.180,36,55,70,1.946436,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['2bd1be1b-3922-427c-8c71-0fc7ecd7e606'],True,"[6.0, 36.0]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,6932.0,Dani Castellano Betancor,56.18514,-0.629974,3.0,High Pass,"[51.4, 2.9]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215.18,26.30099999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.62664848422717
