id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,interception_outcome_id,interception_outcome_name,out,foul_won_defensive,pass_cross,off_camera,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,pass_deflected,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_technique_id,pass_technique_name,pass_inswinging,pass_outswinging,pass_through_ball,clearance_left_foot,block_save_block,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_no_touch,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,dribble_no_touch,shot_open_goal,clearance_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
adb55700-90dc-46f0-a704-139f576e18c0,2429,2,00:11:08.257,56,8,112,0.5116,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['30f275ef-100c-4d65-85f1-61dd6a1d9b18', 'b036be0a-caf4-4b76-a269-1fc8ddf1061a', 'e99ad323-0607-4b30-ab91-9b749d7708ba']","[105.8, 59.6]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,"[105.4, 60.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.257,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41122789769381973
e99ad323-0607-4b30-ab91-9b749d7708ba,2430,2,00:11:08.769,56,8,112,0.5767,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['87218e83-9025-4c34-8633-513db937e3c0', 'b036be0a-caf4-4b76-a269-1fc8ddf1061a']","[105.4, 60.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,25921.0,Rubén Gracia Calmache,9.915645,-2.4132752,1.0,Ground Pass,"[98.0, 53.9]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.769,0.5120000000000573,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16247181164052293
87218e83-9025-4c34-8633-513db937e3c0,2431,2,00:11:09.345,56,9,112,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['e99ad323-0607-4b30-ab91-9b749d7708ba'],"[98.0, 53.9]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.345,0.5760000000000218,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.684784778790267
10f279bb-0f03-4086-bf66-7ebc7129ab62,2432,2,00:11:09.345,56,9,112,1.0654,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['87218e83-9025-4c34-8633-513db937e3c0', 'dca35b25-b2c5-4a8c-b54c-84a314a7d7f9']","[98.0, 53.9]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,"[98.0, 53.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.345,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2666723439653914
dca35b25-b2c5-4a8c-b54c-84a314a7d7f9,2433,2,00:11:10.411,56,10,112,1.4468,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['3b045266-e53c-4065-aaee-ac9b037f778c', '9ddadb87-9431-4cb6-b852-350e90c6076b']","[98.0, 53.9]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,6732.0,Lucas Pérez Martínez,12.280066,-0.2805368,3.0,High Pass,"[109.8, 50.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.411,1.0659999999999172,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6055632032182434
9ddadb87-9431-4cb6-b852-350e90c6076b,2434,2,00:11:11.857,56,11,112,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['dca35b25-b2c5-4a8c-b54c-84a314a7d7f9'],"[111.3, 52.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.857,1.4460000000000264,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32956435975515297
3b045266-e53c-4065-aaee-ac9b037f778c,2435,2,00:11:11.857,56,11,112,0.0,9,Clearance,219,RC Deportivo La Coruña,2,From Corner,217,Barcelona,,,['dca35b25-b2c5-4a8c-b54c-84a314a7d7f9'],"[10.3, 29.6]",7068.0,Marc Bartra Aregall,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,40.0,Right Foot,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.857,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7403206788226909
a0daf2d9-8cb6-417e-a562-dd2a9b7555b7,2436,2,00:11:25.974,56,25,113,1.20645,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['3262e87a-18e7-419f-b720-78169dda753b'],"[120.0, 80.0]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,25921.0,Rubén Gracia Calmache,10.604244,-1.9372932,1.0,Ground Pass,"[116.2, 70.1]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.974,14.117000000000075,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.929790987686787
3262e87a-18e7-419f-b720-78169dda753b,2437,2,00:11:27.180,56,27,113,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['a0daf2d9-8cb6-417e-a562-dd2a9b7555b7'],"[116.2, 70.1]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.18,1.2059999999999036,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2761332449377424
d552a3b5-f509-4d1f-aa98-806a33e714b9,2438,2,00:11:27.180,56,27,113,8.18545,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['3262e87a-18e7-419f-b720-78169dda753b', '46d1e471-9bde-442d-8213-692f41ef24d5', 'a672e25c-75e1-4a06-b72f-9c7a10d2a265']","[116.2, 70.1]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,"[113.7, 66.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.18,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2609351768521755
a672e25c-75e1-4a06-b72f-9c7a10d2a265,2439,2,00:11:30.560,56,30,113,1.246665,17,Pressure,219,RC Deportivo La Coruña,2,From Corner,217,Barcelona,,,['d552a3b5-f509-4d1f-aa98-806a33e714b9'],"[5.4, 15.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.56,3.3799999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7267014702376989
46d1e471-9bde-442d-8213-692f41ef24d5,2440,2,00:11:35.366,56,35,113,1.351052,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['75d20e11-e2f0-4dc7-bbce-8edd1e696229'],"[113.7, 66.0]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,6732.0,Lucas Pérez Martínez,14.663219,2.604682,1.0,Ground Pass,"[101.1, 73.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.366,4.80600000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9754920436405008
75d20e11-e2f0-4dc7-bbce-8edd1e696229,2441,2,00:11:36.717,56,36,113,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['46d1e471-9bde-442d-8213-692f41ef24d5'],"[101.1, 73.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.717,1.350999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6708348130321584
7b3de36d-28b7-49cb-9df5-7bbb5aedc1f2,2442,2,00:11:36.717,56,36,113,1.358448,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['6ffe4d83-260e-4d42-b2c0-b47ec6485b13', '75d20e11-e2f0-4dc7-bbce-8edd1e696229']","[101.1, 73.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,"[98.8, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.717,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13966328078674395
6ffe4d83-260e-4d42-b2c0-b47ec6485b13,2443,2,00:11:38.075,56,38,113,1.9837,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['09a6660b-ef14-4e75-a68e-3c729e0327e4'],"[98.8, 71.7]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,27243.0,Oriol Riera Magem,25.428331,-0.88008624,1.0,Ground Pass,"[115.0, 52.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.075,1.358000000000061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7654382202246044
cf2fa1ae-8616-42ae-9508-3d66f9919f2b,2444,2,00:11:39.271,56,39,113,0.78798,17,Pressure,219,RC Deportivo La Coruña,2,From Corner,217,Barcelona,,,,"[4.9, 29.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.271,1.1959999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9714961261004875
09a6660b-ef14-4e75-a68e-3c729e0327e4,2445,2,00:11:40.059,56,40,113,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['6ffe4d83-260e-4d42-b2c0-b47ec6485b13'],"[115.0, 52.1]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.059,0.7880000000000109,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6170813811859343
1697d7ea-a2f6-4d0a-bcac-6fc0e761da8d,2446,2,00:11:40.059,56,40,113,0.0014,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['09a6660b-ef14-4e75-a68e-3c729e0327e4', '80d3d0e1-8e09-4bdc-8c61-07d3132ee992']","[115.0, 52.1]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,"[115.8, 53.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.059,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3068477141666367
80d3d0e1-8e09-4bdc-8c61-07d3132ee992,2447,2,00:11:40.060,56,40,113,0.0785,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['5a0b2694-9366-4296-8c84-8791087b2766'],"[115.8, 53.3]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,2.433105,-1.4056476,1.0,Ground Pass,"[116.2, 50.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.06,0.0009999999999763531,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4778772403774425
5a0b2694-9366-4296-8c84-8791087b2766,2448,2,00:11:40.139,56,40,113,0.0,10,Interception,219,RC Deportivo La Coruña,2,From Corner,217,Barcelona,,,['80d3d0e1-8e09-4bdc-8c61-07d3132ee992'],"[3.9, 29.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.139,0.07900000000006457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8628618191058149
d8a12e8f-c8b8-4578-b5fd-833300ce1f8a,2449,2,00:12:03.881,57,3,113,0.0,19,Substitution,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,,,6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,5724.0,Fayçal Fajr,,,,,,,,723.881,23.741999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7474282527238527
b88b6b10-ddeb-4e31-8465-dc25af0e5bab,2450,2,00:12:19.336,57,19,114,1.393519,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['3c018bd9-8c33-447a-92e2-7976d630707e'],"[120.0, 80.0]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,25921.0,Rubén Gracia Calmache,19.58622,-2.1007082,1.0,Ground Pass,"[110.1, 63.1]",38.0,Left Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.336,15.455000000000041,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6945793920840472
3c018bd9-8c33-447a-92e2-7976d630707e,2451,2,00:12:20.729,57,20,114,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['b88b6b10-ddeb-4e31-8465-dc25af0e5bab'],"[110.1, 63.1]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.729,1.393000000000029,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.000992779725424664
32ecb172-90e7-4331-b28d-95a2bf7270e3,2452,2,00:12:20.729,57,20,114,2.133281,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['3c018bd9-8c33-447a-92e2-7976d630707e', 'ee9a64c0-4fdb-4bd2-864b-867c2af11ac6']","[110.1, 63.1]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,"[118.2, 63.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.729,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8687181070203239
ee9a64c0-4fdb-4bd2-864b-867c2af11ac6,2453,2,00:12:22.863,57,22,114,2.5708,30,Pass,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['bc34f63e-5544-45c8-8875-aaf88ce977d8'],"[118.2, 63.5]",25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,27243.0,Oriol Riera Magem,35.336243,-1.6160911,3.0,High Pass,"[116.6, 28.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.863,2.1340000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5027987752204685
bc34f63e-5544-45c8-8875-aaf88ce977d8,2454,2,00:12:25.434,57,25,114,,42,Ball Receipt*,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,['ee9a64c0-4fdb-4bd2-864b-867c2af11ac6'],"[116.6, 28.2]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.434,2.5709999999999127,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8080374102491525
e6cbd0df-b0a5-4c23-8e64-6e2621a79630,2455,2,00:12:25.434,57,25,114,0.072,43,Carry,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,"['ace6b4de-e0d8-4427-9dfa-91de4ad2669b', 'bc34f63e-5544-45c8-8875-aaf88ce977d8']","[116.6, 28.2]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,"[116.6, 28.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.434,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4106057452233036
ace6b4de-e0d8-4427-9dfa-91de4ad2669b,2456,2,00:12:25.506,57,25,114,0.294925,38,Miscontrol,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,,"[116.6, 28.2]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.506,0.07200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.31592910093054694
0223547c-9886-47ae-8b55-95e60720e665,2457,2,00:12:35.815,57,35,114,0.0,19,Substitution,219,RC Deportivo La Coruña,2,From Corner,217,Barcelona,,,,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6379.0,Sergi Roberto Carnicer,,,,,,,,755.815,10.309000000000083,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7628088406133792
3d1af8ec-4e5c-43ec-be3f-4dd1cb33fc66,2458,2,00:13:23.042,58,23,114,0.0,19,Substitution,219,RC Deportivo La Coruña,2,From Corner,219,RC Deportivo La Coruña,,,,,25921.0,Rubén Gracia Calmache,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6728.0,Federico Nicolás Cartabia,,,,,,,,803.042,47.226999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.013340398511779261
6c095dec-4d0f-4ca4-95ec-8c3c1ebdb510,2459,2,00:13:32.823,58,32,115,3.638399,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['be72b72c-5096-4d12-aed7-edc2e161d751'],"[7.0, 44.1]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7068.0,Marc Bartra Aregall,20.540691,1.4536875,1.0,Ground Pass,"[9.4, 64.5]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.823,9.780999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.02569120248794521
be72b72c-5096-4d12-aed7-edc2e161d751,2460,2,00:13:36.462,58,36,115,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['6c095dec-4d0f-4ca4-95ec-8c3c1ebdb510'],"[9.4, 64.5]",7068.0,Marc Bartra Aregall,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.462,3.63900000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9138372118495974
c800293d-573d-41ec-a5e7-1090e9232213,2461,2,00:13:36.800,58,36,115,0.962009,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['621cc8f6-c448-41a2-a6c7-f4b54968e5f8'],"[9.2, 64.5]",7068.0,Marc Bartra Aregall,3.0,Right Center Back,4324.0,Daniel Alves da Silva,18.56071,0.7244052,1.0,Ground Pass,"[23.1, 76.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.8,0.33799999999996544,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6271144591492418
621cc8f6-c448-41a2-a6c7-f4b54968e5f8,2462,2,00:13:37.762,58,37,115,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['c800293d-573d-41ec-a5e7-1090e9232213'],"[23.1, 76.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.762,0.9619999999999891,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8085535904010372
21f26dd3-abf9-493f-8bf9-d25860e1e759,2463,2,00:13:37.762,58,37,115,2.920929,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['20372ec5-8f38-4502-9a3a-3fb9dec37903', '4912fb4a-0a10-4f76-a98b-509802f49f24', '621cc8f6-c448-41a2-a6c7-f4b54968e5f8']","[23.1, 76.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[23.1, 76.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.762,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04185802446519882
20372ec5-8f38-4502-9a3a-3fb9dec37903,2464,2,00:13:39.555,58,39,115,1.106338,17,Pressure,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,,,['21f26dd3-abf9-493f-8bf9-d25860e1e759'],"[92.3, 4.9]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.555,1.7930000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8802102622978697
