id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,dribble_overrun,pass_straight,pass_technique_id,pass_technique_name,pass_goal_assist,shot_one_on_one,pass_no_touch,pass_through_ball,block_offensive,shot_redirect,pass_cut_back,pass_inswinging,clearance_left_foot,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_deflected,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
fc87b197-6fd2-4d79-9a97-798087170b8f,96,1,00:01:56.382,1,56,5,1.372179,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['91f2b45b-2385-444f-9159-ba6b50a1308e'],,"[71.9, 36.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,6797.0,Daniel Wass,20.412006,-2.7811017,2.0,Low Pass,"[52.8, 29.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.382,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1209424947475698
91f2b45b-2385-444f-9159-ba6b50a1308e,97,1,00:01:57.754,1,57,5,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['fc87b197-6fd2-4d79-9a97-798087170b8f'],,"[52.8, 29.0]",6797.0,Daniel Wass,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.754,1.3719999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5321451870522056
aa9263cd-e30a-4ac9-bce0-3ef3d0493d4d,98,1,00:01:57.754,1,57,5,1.146194,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['91f2b45b-2385-444f-9159-ba6b50a1308e', 'd3e9aa5c-805c-4e64-9336-bf3a3aa5db0b']",,"[52.8, 29.0]",6797.0,Daniel Wass,15.0,Left Center Midfield,,,,,,,,,,,,"[57.2, 23.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.754,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2265857399807245
d3e9aa5c-805c-4e64-9336-bf3a3aa5db0b,99,1,00:01:58.901,1,58,5,1.757806,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['e2f2d79d-cd2c-4254-a2ee-06bd52bca909'],,"[57.2, 23.7]",6797.0,Daniel Wass,15.0,Left Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,17.311268,-0.86718255,1.0,Ground Pass,"[68.4, 10.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.901,1.1469999999999914,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3228086347739606
e2f2d79d-cd2c-4254-a2ee-06bd52bca909,100,1,00:02:00.658,2,0,5,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['d3e9aa5c-805c-4e64-9336-bf3a3aa5db0b'],,"[68.4, 10.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.658,1.757000000000005,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08347374516244044
3a8c6ff7-e515-4c2c-8b91-1a055af9535c,101,1,00:02:00.658,2,0,5,2.420461,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['68b15ca9-64b5-44f6-bd86-445ca97bcc32', 'e2f2d79d-cd2c-4254-a2ee-06bd52bca909']",,"[68.4, 10.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[76.6, 7.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.658,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8279636062162185
68b15ca9-64b5-44f6-bd86-445ca97bcc32,102,1,00:02:03.079,2,3,5,1.731994,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['4017409f-092e-43c2-adb0-17a27a00b19f', '79dc449b-4e71-4465-b288-ac7768dc94aa']",,"[76.6, 7.7]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6724.0,Manuel Agudo Durán,44.51887,0.9690874,3.0,High Pass,"[101.8, 44.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.079,2.4209999999999923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.31892270545318924
79dc449b-4e71-4465-b288-ac7768dc94aa,103,1,00:02:04.811,2,4,5,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['68b15ca9-64b5-44f6-bd86-445ca97bcc32'],,"[103.6, 50.7]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.811,1.7320000000000135,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22346311145326625
4017409f-092e-43c2-adb0-17a27a00b19f,104,1,00:02:04.811,2,4,5,0.0,10,Interception,209,Celta Vigo,4,From Throw In,210,Real Sociedad,,,['68b15ca9-64b5-44f6-bd86-445ca97bcc32'],,"[18.3, 35.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.811,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5737758471789851
a11904ae-4663-4f22-bb49-3ca0c362c1f4,105,1,00:02:30.783,2,30,6,1.355853,30,Pass,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['f8d410d8-2bb8-46ad-8e4b-927d825db1cd'],,"[120.0, 0.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7105.0,Fabián Ariel Orellana Valenzuela,20.344286,1.859899,1.0,Ground Pass,"[114.2, 19.6]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.78300000000002,25.97200000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9953387169042637
f8d410d8-2bb8-46ad-8e4b-927d825db1cd,106,1,00:02:32.139,2,32,6,,42,Ball Receipt*,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['a11904ae-4663-4f22-bb49-3ca0c362c1f4'],,"[114.2, 19.6]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.139,1.3559999999999945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9889115307162237
8f787a77-4374-4f0c-9128-b90b3fde0274,107,1,00:02:32.139,2,32,6,1.122989,43,Carry,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,"['40e658bb-f07b-4f9a-8a06-e4683f4c9aa0', 'f8d410d8-2bb8-46ad-8e4b-927d825db1cd']",,"[114.2, 19.6]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[117.7, 21.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.139,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12079752075866512
40e658bb-f07b-4f9a-8a06-e4683f4c9aa0,108,1,00:02:33.262,2,33,6,0.465554,30,Pass,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['1a44ee33-5c04-4f8d-a974-241fcd51e6c0'],,"[117.7, 21.3]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,2.745906,1.7539071,1.0,Ground Pass,"[117.2, 24.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.262,1.1229999999999905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.34936164701879746
1a44ee33-5c04-4f8d-a974-241fcd51e6c0,109,1,00:02:33.727,2,33,7,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['40e658bb-f07b-4f9a-8a06-e4683f4c9aa0'],,"[2.9, 56.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.727,0.4650000000000034,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4555995166500306
dfebde41-ad26-45eb-8589-431bc8365bf9,110,1,00:02:33.727,2,33,7,0.982958,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1a44ee33-5c04-4f8d-a974-241fcd51e6c0', '2335eaf9-c055-4f91-8675-81a466607b55', '7ff99454-4f4d-4ec9-bb95-90625fdf28d7']",,"[2.9, 56.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[2.4, 56.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.727,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30458003627736874
2335eaf9-c055-4f91-8675-81a466607b55,111,1,00:02:34.566,2,34,7,0.349801,17,Pressure,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,"['7ff99454-4f4d-4ec9-bb95-90625fdf28d7', 'dfebde41-ad26-45eb-8589-431bc8365bf9']",,"[117.5, 24.0]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.566,0.8389999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45334962796248446
7ff99454-4f4d-4ec9-bb95-90625fdf28d7,112,1,00:02:34.710,2,34,7,0.484665,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2335eaf9-c055-4f91-8675-81a466607b55', 'ece9eb0b-602d-4dd3-a2e7-44afe42828be']",,"[2.4, 56.4]",6669.0,David Zurutuza Veillet,21.0,Left Wing,6690.0,Xabier Prieto Argarate,5.8549123,1.7078625,1.0,Ground Pass,"[1.6, 62.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.71,0.14400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8707945592712902
ece9eb0b-602d-4dd3-a2e7-44afe42828be,113,1,00:02:35.195,2,35,7,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7ff99454-4f4d-4ec9-bb95-90625fdf28d7'],,"[1.6, 62.2]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.195,0.4849999999999852,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09952205122691271
f42f0bca-fd7e-41e5-b886-fb1d1178d54d,114,1,00:02:35.195,2,35,7,2.013632,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['865f13c0-58c9-4805-8092-0f642a378e4c', 'ce587256-c0b7-44ac-9ea8-3ac93190e7f0', 'ece9eb0b-602d-4dd3-a2e7-44afe42828be']",,"[1.6, 62.2]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,"[11.3, 68.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.195,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8815457122524631
865f13c0-58c9-4805-8092-0f642a378e4c,115,1,00:02:35.444,2,35,7,1.566349,17,Pressure,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,['f42f0bca-fd7e-41e5-b886-fb1d1178d54d'],,"[117.7, 17.7]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.44400000000002,0.24900000000002365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.937469937548716
068ad88c-5330-4a7a-a677-9086b2833db7,116,1,00:02:37.010,2,37,7,0.350391,17,Pressure,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,['ce587256-c0b7-44ac-9ea8-3ac93190e7f0'],,"[110.5, 12.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.01,1.565999999999974,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9524506329456845
ce587256-c0b7-44ac-9ea8-3ac93190e7f0,117,1,00:02:37.208,2,37,7,0.583401,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['068ad88c-5330-4a7a-a677-9086b2833db7', '9921eace-02c2-4db6-9fff-68358adf2276']",,"[11.3, 68.2]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,6669.0,David Zurutuza Veillet,7.2346387,-0.8636693,1.0,Ground Pass,"[16.0, 62.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.208,0.1980000000000075,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.10490890869821168
9921eace-02c2-4db6-9fff-68358adf2276,118,1,00:02:37.792,2,37,7,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ce587256-c0b7-44ac-9ea8-3ac93190e7f0'],,"[16.0, 62.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.792,0.5840000000000032,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2292668636684242
3e173cb2-4071-4e5d-8d96-ff2b20e3c3ef,119,1,00:02:37.792,2,37,7,0.239998,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['9921eace-02c2-4db6-9fff-68358adf2276', 'c27f2ef9-6efc-4e56-ab40-b08572204528']",,"[16.0, 62.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[16.0, 62.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.792,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4406851511489448
c27f2ef9-6efc-4e56-ab40-b08572204528,120,1,00:02:38.032,2,38,7,1.53235,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d833705e-38d1-4dee-bb23-0b37ed0a6e54'],,"[16.0, 62.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,5560.0,Carlos Alberto Vela Garrido,16.311039,0.5267505,1.0,Ground Pass,"[30.1, 70.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.03199999999998,0.23999999999998067,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15995109682976472
d833705e-38d1-4dee-bb23-0b37ed0a6e54,121,1,00:02:39.564,2,39,7,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c27f2ef9-6efc-4e56-ab40-b08572204528'],,"[30.1, 70.9]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.564,1.5320000000000107,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0308760769034232
80c8bda2-71c4-496a-8538-b1a7e6a09027,122,1,00:02:39.564,2,39,7,2.045431,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['af4f54ec-3c45-4498-b9a8-3f4acca09aba', 'd833705e-38d1-4dee-bb23-0b37ed0a6e54']",,"[30.1, 70.9]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,"[34.0, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.564,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03678190708291107
b4528229-351e-4c0e-be3e-8d2f0c67b6d7,123,1,00:02:41.610,2,41,7,0.0,39,Dribbled Past,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,"['af4f54ec-3c45-4498-b9a8-3f4acca09aba', 'c95ccadf-12ac-498a-aa21-712d9e4296e3']",,"[86.1, 12.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.61,2.0460000000000207,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30325837950053014
af4f54ec-3c45-4498-b9a8-3f4acca09aba,124,1,00:02:41.610,2,41,7,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b4528229-351e-4c0e-be3e-8d2f0c67b6d7'],,"[34.0, 67.2]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.61,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6406797476123981
c95ccadf-12ac-498a-aa21-712d9e4296e3,125,1,00:02:41.610,2,41,7,1.314868,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8a5fd963-0a64-47bc-9da2-cde53786aac8', 'ab3050ed-f2fc-453b-913e-23b1df1e8442', 'af4f54ec-3c45-4498-b9a8-3f4acca09aba', 'b4528229-351e-4c0e-be3e-8d2f0c67b6d7']",,"[34.0, 67.2]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,"[36.7, 65.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.61,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2159082163143703
8a5fd963-0a64-47bc-9da2-cde53786aac8,126,1,00:02:42.559,2,42,7,0.330935,17,Pressure,210,Real Sociedad,1,Regular Play,209,Celta Vigo,,,['c95ccadf-12ac-498a-aa21-712d9e4296e3'],,"[86.1, 12.9]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.559,0.9489999999999839,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8772730973658346
ab3050ed-f2fc-453b-913e-23b1df1e8442,127,1,00:02:42.925,2,42,7,0.0,38,Miscontrol,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,,"[36.7, 65.6]",5560.0,Carlos Alberto Vela Garrido,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.925,0.36600000000001387,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.45965997762557287
5a44e461-1aca-4f33-a203-08e49a519da0,128,1,00:02:43.963,2,43,8,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,"[85.8, 17.9]",6797.0,Daniel Wass,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.963,1.0379999999999825,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37283563882898585
532174de-0a8d-442b-bfbe-37d0e36a0b08,129,1,00:02:43.963,2,43,8,0.710037,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['46e0a653-8cc5-4118-a065-db17e2825dc0', '5a44e461-1aca-4f33-a203-08e49a519da0']",,"[85.8, 17.9]",6797.0,Daniel Wass,15.0,Left Center Midfield,,,,,,,,,,,,"[74.7, 30.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.963,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7721437835693837
