id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_recovery_recovery_failure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_deflected,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,dribble_nutmeg,ball_recovery_offensive,shot_first_time,out,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,clearance_right_foot,block_offensive,pass_through_ball,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_outswinging,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_straight,shot_deflected,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7cd2f337-d7ab-42f2-8362-dd49ec82f446,269,1,00:05:23.798,5,23,13,0.0,6,Block,209,Celta Vigo,7,From Goal Kick,222,Villarreal,,,['fdd1d4e4-ef8d-47d8-b0ab-45d13c6c6d08'],,"[51.4, 34.9]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.798,0.07999999999998408,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16865071534564158
14a30d74-f9c1-451d-9538-2552775be6d0,270,1,00:05:25.390,5,25,13,0.0,4,Duel,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['247f9e63-19a6-42d5-8c0e-30f596705140'],,"[63.7, 44.5]",6797.0,Daniel Wass,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.39,1.5919999999999845,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9704659534208235
247f9e63-19a6-42d5-8c0e-30f596705140,271,1,00:05:25.390,5,25,14,1.133999,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['14a30d74-f9c1-451d-9538-2552775be6d0', '65d6e8ae-3103-42bc-82b9-2192e0082c86']",,"[56.4, 35.6]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,26009.0,Roberto Soldado Rillo,12.165525,0.76214653,3.0,High Pass,"[65.2, 44.0]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.39,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7870493798238121
9c36a36c-a8d0-41bb-8466-15a050ea8e0c,272,1,00:05:25.999,5,25,14,0.579556,17,Pressure,222,Villarreal,1,Regular Play,209,Celta Vigo,,,"['1251c94f-a568-4e80-8156-7e259ff71a21', '65d6e8ae-3103-42bc-82b9-2192e0082c86', 'e0e7ab09-9919-46e7-ae66-8cc84a1f65cc']",,"[53.5, 35.5]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.999,0.6090000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18592949073510245
65d6e8ae-3103-42bc-82b9-2192e0082c86,273,1,00:05:26.524,5,26,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['247f9e63-19a6-42d5-8c0e-30f596705140', '9c36a36c-a8d0-41bb-8466-15a050ea8e0c']",,"[65.2, 44.0]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.524,0.5249999999999773,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24400203096509343
e0e7ab09-9919-46e7-ae66-8cc84a1f65cc,274,1,00:05:26.524,5,26,14,0.049445,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['1251c94f-a568-4e80-8156-7e259ff71a21', '65d6e8ae-3103-42bc-82b9-2192e0082c86', '9c36a36c-a8d0-41bb-8466-15a050ea8e0c']",,"[65.2, 44.0]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,"[66.1, 44.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.524,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0906557213585073
1251c94f-a568-4e80-8156-7e259ff71a21,275,1,00:05:26.573,5,26,14,0.616995,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['51e0aafb-e80d-4f25-b0ab-70cf868b3dd0', '9c36a36c-a8d0-41bb-8466-15a050ea8e0c']",,"[66.1, 44.2]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,6783.0,Samuel García Sánchez,5.6142673,-3.070285,2.0,Low Pass,"[60.5, 43.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.573,0.04899999999997817,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1270362542013458
51e0aafb-e80d-4f25-b0ab-70cf868b3dd0,276,1,00:05:27.190,5,27,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['1251c94f-a568-4e80-8156-7e259ff71a21'],,"[60.5, 43.8]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.19,0.6170000000000186,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3302928543194903
b8b5fd4a-63e7-43ee-ad85-33d6a056963e,277,1,00:05:27.190,5,27,14,0.87985003,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['2e5ed30f-eaa0-4f25-af50-3d8fa34357d5', '51e0aafb-e80d-4f25-b0ab-70cf868b3dd0', '89430400-11af-4da1-a9c5-7fed6e36d693']",,"[60.5, 43.8]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[63.3, 41.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.19,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07629738961218246
2e5ed30f-eaa0-4f25-af50-3d8fa34357d5,278,1,00:05:27.546,5,27,14,0.519743,17,Pressure,222,Villarreal,1,Regular Play,209,Celta Vigo,,,['b8b5fd4a-63e7-43ee-ad85-33d6a056963e'],,"[58.2, 38.6]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.546,0.35599999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9445585701752078
89430400-11af-4da1-a9c5-7fed6e36d693,279,1,00:05:28.070,5,28,14,4.106662,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['2630c923-e45a-4f52-97c5-a31263b5414b', 'e9c21d3f-5aa4-4c54-b00a-c3cd79c91c06']",,"[63.3, 41.8]",6783.0,Samuel García Sánchez,12.0,Right Midfield,26009.0,Roberto Soldado Rillo,36.88035,0.9316336,3.0,High Pass,"[85.3, 71.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.07,0.5240000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9309889146088008
e9c21d3f-5aa4-4c54-b00a-c3cd79c91c06,280,1,00:05:32.177,5,32,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['89430400-11af-4da1-a9c5-7fed6e36d693'],,"[85.6, 66.9]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.177,4.107000000000028,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0819374437835585
2630c923-e45a-4f52-97c5-a31263b5414b,281,1,00:05:32.177,5,32,14,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,209,Celta Vigo,,,['89430400-11af-4da1-a9c5-7fed6e36d693'],,"[34.8, 8.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.177,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.835633203418852
d2050d24-fc82-423c-85a1-1a077e2f4f7e,282,1,00:05:32.177,5,32,14,1.04111,43,Carry,222,Villarreal,1,Regular Play,209,Celta Vigo,,,"['2630c923-e45a-4f52-97c5-a31263b5414b', 'd391f7f3-4304-4e58-a25f-734403b73842']",,"[34.8, 8.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[32.0, 5.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.177,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4667098953754222
d391f7f3-4304-4e58-a25f-734403b73842,283,1,00:05:33.218,5,33,14,3.532324,30,Pass,222,Villarreal,1,Regular Play,209,Celta Vigo,,,['c3206b60-d209-46a4-af93-fc00ef2b9ed5'],,"[32.0, 5.3]",6802.0,Jonathan Castro Otto,6.0,Left Back,6884.0,Sergio Álvarez Conde,21.503489,2.3825042,1.0,Ground Pass,"[16.4, 20.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.218,1.0409999999999968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5840323062939474
d470b506-c830-460f-9f39-f00d86e37069,284,1,00:05:35.916,5,35,14,0.854616,17,Pressure,222,Villarreal,1,Regular Play,222,Villarreal,,,"['7bb144ae-e075-4dd4-8706-8e1164da2edf', 'c3206b60-d209-46a4-af93-fc00ef2b9ed5']",,"[105.2, 53.7]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.916,2.697999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19777863170919907
c3206b60-d209-46a4-af93-fc00ef2b9ed5,285,1,00:05:36.750,5,36,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,209,Celta Vigo,,,"['d391f7f3-4304-4e58-a25f-734403b73842', 'd470b506-c830-460f-9f39-f00d86e37069']",,"[16.4, 20.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.75,0.8340000000000032,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7570635494231871
7bb144ae-e075-4dd4-8706-8e1164da2edf,286,1,00:05:36.750,5,36,14,0.04,43,Carry,222,Villarreal,1,Regular Play,209,Celta Vigo,,,"['4ad53551-daea-4286-a589-f77bbd7d3632', 'c3206b60-d209-46a4-af93-fc00ef2b9ed5', 'd470b506-c830-460f-9f39-f00d86e37069']",,"[16.4, 20.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[8.6, 29.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.75,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18298743286915886
4ad53551-daea-4286-a589-f77bbd7d3632,287,1,00:05:36.790,5,36,14,3.696019,30,Pass,222,Villarreal,1,Regular Play,209,Celta Vigo,,,['afbb7288-80fd-4be3-8e34-212a7a288e9b'],,"[8.6, 29.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,63.553207,0.040922023,3.0,High Pass,"[72.1, 31.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.79,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.01795707190722451
86a40f65-5fdd-4c89-96be-2bf821436ff8,288,1,00:05:40.486,5,40,14,0.0,4,Duel,222,Villarreal,1,Regular Play,209,Celta Vigo,,,['afbb7288-80fd-4be3-8e34-212a7a288e9b'],,"[72.1, 31.7]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.486,3.6959999999999695,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38140831851934076
afbb7288-80fd-4be3-8e34-212a7a288e9b,289,1,00:05:40.486,5,40,14,1.170847,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['1b3c277c-707c-446b-87f1-1bfeda0b5f9a', '4ad53551-daea-4286-a589-f77bbd7d3632', '86a40f65-5fdd-4c89-96be-2bf821436ff8']",,"[48.0, 48.4]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,18867.0,Matías Nahuel Leiva Esquivel,20.58276,-0.8094485,2.0,Low Pass,"[62.2, 33.5]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.486,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7932380830315333
0523127d-2815-4ccb-802a-9c9e9bf03657,290,1,00:05:41.422,5,41,14,0.667108,17,Pressure,222,Villarreal,1,Regular Play,209,Celta Vigo,,,"['1b3c277c-707c-446b-87f1-1bfeda0b5f9a', '77433e54-6b67-4ed1-91a0-d88896a32812', 'a91c65b5-485b-4d18-8596-c030a15bec8b']",,"[56.1, 49.1]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.422,0.9360000000000355,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.055069423024658115
1b3c277c-707c-446b-87f1-1bfeda0b5f9a,291,1,00:05:41.657,5,41,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0523127d-2815-4ccb-802a-9c9e9bf03657', 'afbb7288-80fd-4be3-8e34-212a7a288e9b']",,"[62.2, 33.5]",18867.0,Matías Nahuel Leiva Esquivel,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.657,0.2349999999999568,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9612977300813822
77433e54-6b67-4ed1-91a0-d88896a32812,292,1,00:05:41.657,5,41,14,0.068987004,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0523127d-2815-4ccb-802a-9c9e9bf03657', '1b3c277c-707c-446b-87f1-1bfeda0b5f9a', 'a91c65b5-485b-4d18-8596-c030a15bec8b']",,"[62.2, 33.5]",18867.0,Matías Nahuel Leiva Esquivel,16.0,Left Midfield,,,,,,,,,,,,"[61.6, 33.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.657,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14131658194049102
a91c65b5-485b-4d18-8596-c030a15bec8b,293,1,00:05:41.726,5,41,14,1.367493,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0329a074-95a0-451f-9c84-81cc315f04f1', '0523127d-2815-4ccb-802a-9c9e9bf03657']",,"[61.6, 33.8]",18867.0,Matías Nahuel Leiva Esquivel,16.0,Left Midfield,6622.0,Tomás Pina Isla,7.9259067,2.6271412,2.0,Low Pass,"[54.7, 37.7]",70.0,Other,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.726,0.06900000000001683,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5293084179100146
0329a074-95a0-451f-9c84-81cc315f04f1,294,1,00:05:43.093,5,43,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['a91c65b5-485b-4d18-8596-c030a15bec8b'],,"[54.7, 37.7]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.093,1.3670000000000186,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4066572009021572
af228630-bcdb-4057-9e3f-cc9232ed3525,295,1,00:05:43.093,5,43,14,0.04,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0329a074-95a0-451f-9c84-81cc315f04f1', 'a353be73-3e9d-44ab-be01-0aa9c8129542']",,"[54.7, 37.7]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.6, 38.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.093,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2997558246085513
a353be73-3e9d-44ab-be01-0aa9c8129542,296,1,00:05:43.133,5,43,14,3.642716,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['ef01d611-1495-4607-816b-d50083e44176'],,"[54.6, 38.4]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,6761.0,Leonardo Carrilho Baptistão,23.864828,-0.9071806,2.0,Low Pass,"[69.3, 19.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.133,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5085464179606978
ef01d611-1495-4607-816b-d50083e44176,297,1,00:05:46.776,5,46,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['a353be73-3e9d-44ab-be01-0aa9c8129542'],,"[69.3, 19.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.776,3.643000000000029,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1058407130489003
3d181313-0787-464b-8b36-b7024ad58b2f,298,1,00:05:46.776,5,46,14,1.071637,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['13454b4e-e572-44b8-ab57-f8410ca671f4', 'ef01d611-1495-4607-816b-d50083e44176']",,"[69.3, 19.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,"[69.9, 12.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.776,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49484649150435067
13454b4e-e572-44b8-ab57-f8410ca671f4,299,1,00:05:47.848,5,47,14,1.08294,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['e9968266-f4de-4c8a-b0a5-96d5285652a6'],,"[69.9, 12.9]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,6622.0,Tomás Pina Isla,16.360012,1.4851171,1.0,Ground Pass,"[71.3, 29.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.848,1.0720000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6466708353738257
df17957b-285c-4580-9734-6c9cc539ac3e,300,1,00:05:48.586,5,48,14,0.428205,17,Pressure,222,Villarreal,1,Regular Play,209,Celta Vigo,,,"['d7757ed3-ce7f-40f1-9f1a-9f4d1435fc9b', 'e9968266-f4de-4c8a-b0a5-96d5285652a6']",,"[52.6, 50.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.586,0.7379999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4584740063183387
e9968266-f4de-4c8a-b0a5-96d5285652a6,301,1,00:05:48.931,5,48,14,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['13454b4e-e572-44b8-ab57-f8410ca671f4', 'df17957b-285c-4580-9734-6c9cc539ac3e']",,"[71.3, 29.2]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.931,0.34499999999997044,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5624001133912834
d7757ed3-ce7f-40f1-9f1a-9f4d1435fc9b,302,1,00:05:48.931,5,48,14,0.087746,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['795eb59c-d088-4c63-a33f-acad74338ffe', 'df17957b-285c-4580-9734-6c9cc539ac3e', 'e9968266-f4de-4c8a-b0a5-96d5285652a6']",,"[71.3, 29.2]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[70.9, 28.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.931,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23587437819618629
