id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,interception_outcome_id,interception_outcome_name,out,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_overrun,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,ball_recovery_recovery_failure,clearance_head,pass_outswinging,clearance_aerial_won,foul_won_defensive,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,pass_no_touch,clearance_right_foot,dribble_nutmeg,pass_shot_assist,dribble_no_touch,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,pass_inswinging,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2230343b-e2ec-46e8-a9b3-ffd2a329a6c8,362,1,00:11:13.895,11,13,25,2.527818,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['3a63a29f-4340-475f-b828-34cca523a925', 'aa8d185f-9fdc-4372-8a1e-3301ceba3185', 'd60227f5-3614-4c6f-ac33-72a621d73593']",,"[56.9, 67.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,"[52.4, 75.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.895,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020886428414140568
3a63a29f-4340-475f-b828-34cca523a925,363,1,00:11:14.381,11,14,25,1.780353,17,Pressure,214,Espanyol,4,From Throw In,210,Real Sociedad,,,['2230343b-e2ec-46e8-a9b3-ffd2a329a6c8'],,"[64.1, 9.5]",6671.0,Asier Illarramendi Andonegi,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.381,0.48599999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.49879084678664776
f49c6b90-e183-4d2a-a40b-dfa3018022e6,364,1,00:11:15.551,11,15,25,0.791139,17,Pressure,214,Espanyol,4,From Throw In,210,Real Sociedad,,,,,"[69.8, 5.1]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.551,1.1700000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7173649241516231
aa8d185f-9fdc-4372-8a1e-3301ceba3185,365,1,00:11:16.422,11,16,25,0.0,3,Dispossessed,214,Espanyol,4,From Throw In,214,Espanyol,,,['674f2b87-0b44-4db5-a2d7-96b4000be14d'],,"[52.4, 75.3]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.422,0.8709999999999809,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06068319306724779
674f2b87-0b44-4db5-a2d7-96b4000be14d,366,1,00:11:16.422,11,16,26,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['aa8d185f-9fdc-4372-8a1e-3301ceba3185'],,"[67.7, 4.8]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.422,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13533681994727942
c525f239-5655-48b6-a950-592e430395cf,367,1,00:11:16.422,11,16,26,2.843424,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['64ea7031-c68c-41de-86c9-67e93e09f1c7', '674f2b87-0b44-4db5-a2d7-96b4000be14d']",,"[67.7, 4.8]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,"[75.5, 25.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.422,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6174411573482486
64ea7031-c68c-41de-86c9-67e93e09f1c7,368,1,00:11:19.266,11,19,26,2.026916,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1e26f9e4-0916-4099-8b3a-f98ea81b7b24'],,"[75.5, 25.2]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,6685.0,Mikel Oyarzabal Ugarte,36.392582,1.0247219,3.0,High Pass,"[94.4, 56.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.266,2.8439999999999372,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.221631460580493
1e26f9e4-0916-4099-8b3a-f98ea81b7b24,369,1,00:11:21.293,11,21,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['64ea7031-c68c-41de-86c9-67e93e09f1c7'],,"[94.4, 56.3]",6685.0,Mikel Oyarzabal Ugarte,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.293,2.0270000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9830456683964544
9f9ce638-abbf-408c-8455-7c71ae1bb0be,370,1,00:11:21.333,11,21,26,1.340429,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1bd92f87-b833-4c98-b34d-d5d0bd367d77'],,"[94.4, 56.3]",6685.0,Mikel Oyarzabal Ugarte,16.0,Left Midfield,6899.0,Rubén Pardo Gutiérrez,9.102198,-2.520066,2.0,Low Pass,"[87.0, 51.0]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.333,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.15900256251923417
1bd92f87-b833-4c98-b34d-d5d0bd367d77,371,1,00:11:22.673,11,22,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9f9ce638-abbf-408c-8455-7c71ae1bb0be'],,"[87.0, 51.0]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.673,1.3400000000000318,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.595978294489695
982c54c7-59dd-42ab-969e-69a700411502,372,1,00:11:22.673,11,22,26,1.456339,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1bd92f87-b833-4c98-b34d-d5d0bd367d77', '4a3ab19a-471d-4734-ba2e-c965189a3d59']",,"[87.0, 51.0]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,"[87.0, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.673,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06100425162828771
4a3ab19a-471d-4734-ba2e-c965189a3d59,373,1,00:11:24.129,11,24,26,2.660737,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['88373828-204e-406f-844f-639d20a5e673'],,"[87.0, 51.0]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,6605.0,Joseba Zaldúa Bengoetxea,25.843569,1.407556,1.0,Ground Pass,"[91.2, 76.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.129,1.4560000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24124028076360304
88373828-204e-406f-844f-639d20a5e673,374,1,00:11:26.790,11,26,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4a3ab19a-471d-4734-ba2e-c965189a3d59'],,"[91.2, 76.5]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.79,2.6609999999999445,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5327943465855182
4a393aef-a4ec-43d2-9de9-1bfc9d6ff1fa,375,1,00:11:26.790,11,26,26,0.714982,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['57908ad9-ebcb-424c-96ea-e30dfa502f8b', '88373828-204e-406f-844f-639d20a5e673']",,"[91.2, 76.5]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,"[91.2, 76.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.79,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8073269986212896
57908ad9-ebcb-424c-96ea-e30dfa502f8b,376,1,00:11:27.505,11,27,26,1.053794,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6a6a7997-7f20-49e1-a78a-f753ab58d044'],,"[91.2, 76.5]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,6899.0,Rubén Pardo Gutiérrez,5.4037023,-2.4610715,1.0,Ground Pass,"[87.0, 73.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.505,0.7150000000000318,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9093046768693909
6a6a7997-7f20-49e1-a78a-f753ab58d044,377,1,00:11:28.559,11,28,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['57908ad9-ebcb-424c-96ea-e30dfa502f8b'],,"[87.0, 73.1]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.559,1.0539999999999736,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23418606872659142
ece8bab2-729d-422b-a909-3f68d8c41806,378,1,00:11:28.559,11,28,26,1.966192,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5a3d03de-6f86-460d-8c5b-f9e9103ad96e', '6a6a7997-7f20-49e1-a78a-f753ab58d044', '9767cfd7-c74a-4eda-a6b9-f1ff0e71c431']",,"[87.0, 73.1]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,"[87.2, 75.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.559,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11937045080411013
9767cfd7-c74a-4eda-a6b9-f1ff0e71c431,379,1,00:11:29.467,11,29,26,0.966447,17,Pressure,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['ece8bab2-729d-422b-a909-3f68d8c41806'],,"[32.9, 8.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.467,0.9080000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9886981868945602
5a3d03de-6f86-460d-8c5b-f9e9103ad96e,380,1,00:11:30.525,11,30,26,1.138884,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['344162d7-8be4-43a0-8750-e1c2089f1351'],,"[87.2, 75.9]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,6605.0,Joseba Zaldúa Bengoetxea,10.768937,0.17736182,1.0,Ground Pass,"[97.8, 77.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.525,1.0579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6406743057762867
dd5ea3a7-0cc8-499e-bd6a-00e477443eb7,381,1,00:11:31.223,11,31,26,1.482748,17,Pressure,210,Real Sociedad,1,Regular Play,214,Espanyol,,,"['344162d7-8be4-43a0-8750-e1c2089f1351', 'bc847885-1113-4bfe-a00f-74366c265df1']",,"[24.0, 2.8]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.223,0.6979999999999791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1476638841564284
344162d7-8be4-43a0-8750-e1c2089f1351,382,1,00:11:31.664,11,31,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5a3d03de-6f86-460d-8c5b-f9e9103ad96e', 'dd5ea3a7-0cc8-499e-bd6a-00e477443eb7']",,"[97.8, 77.8]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.664,0.4410000000000309,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8729225871927874
bc847885-1113-4bfe-a00f-74366c265df1,383,1,00:11:31.664,11,31,26,1.053882,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['344162d7-8be4-43a0-8750-e1c2089f1351', '43820e53-5327-4c0f-80c4-2ff53151404c', 'dd5ea3a7-0cc8-499e-bd6a-00e477443eb7']",,"[97.8, 77.8]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,"[105.6, 78.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.664,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7470959071721648
43820e53-5327-4c0f-80c4-2ff53151404c,384,1,00:11:32.718,11,32,26,1.929339,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d566a82d-644b-4e3d-a15c-019b026f4d15'],,"[105.6, 78.0]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,36.320793,-1.371241,3.0,High Pass,"[112.8, 42.4]",,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.718,1.0539999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.35716479069092355
d566a82d-644b-4e3d-a15c-019b026f4d15,385,1,00:11:34.647,11,34,26,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['43820e53-5327-4c0f-80c4-2ff53151404c'],,"[7.3, 37.7]",31904.0,Giedrius Arlauskis,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.647,1.9290000000000873,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4186535690019514
faa0a105-7fc7-477c-a639-67d36e16d3a1,386,1,00:11:49.505,11,49,26,7.666244,30,Pass,210,Real Sociedad,1,Regular Play,214,Espanyol,,,"['168a0bf1-9e27-4bfb-bf44-cab7dd7b679f', 'c110a1b8-db1b-4ce5-a397-c719f45a9fc7']",True,"[10.5, 37.3]",31904.0,Giedrius Arlauskis,1.0,Goalkeeper,5719.0,Marco Asensio Willemsen,101.562836,0.3008878,3.0,High Pass,"[107.5, 67.4]",,,68.0,Drop Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.505,14.857999999999947,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.907028033547259
168a0bf1-9e27-4bfb-bf44-cab7dd7b679f,387,1,00:11:57.171,11,57,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['faa0a105-7fc7-477c-a639-67d36e16d3a1'],,"[109.8, 68.0]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.171,7.666000000000054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3884247020589514
c110a1b8-db1b-4ce5-a397-c719f45a9fc7,388,1,00:11:57.171,11,57,26,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['faa0a105-7fc7-477c-a639-67d36e16d3a1'],,"[12.6, 12.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.171,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3494990570260593
9e751089-815f-432f-a662-9d1228459f82,389,1,00:11:57.171,11,57,26,4.561063,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1042f8e1-c53b-492c-8dfe-65ccec4290b8', '62c6502c-60d5-424b-91d6-8e0e71f52542', 'c110a1b8-db1b-4ce5-a397-c719f45a9fc7']",,"[12.6, 12.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,"[36.3, 17.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.171,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5457414620806355
1042f8e1-c53b-492c-8dfe-65ccec4290b8,390,1,00:12:01.087,12,1,26,0.648397,17,Pressure,210,Real Sociedad,1,Regular Play,214,Espanyol,,,"['62c6502c-60d5-424b-91d6-8e0e71f52542', '9e751089-815f-432f-a662-9d1228459f82']",,"[89.1, 62.9]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.087,3.91599999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11846804333486327
62c6502c-60d5-424b-91d6-8e0e71f52542,391,1,00:12:01.732,12,1,26,0.53623,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1042f8e1-c53b-492c-8dfe-65ccec4290b8', 'df9af77b-d5cd-4168-90e4-e3f52d24a292']",,"[36.3, 17.1]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,8584.0,Jonathas Cristian de Jesus,12.403628,-0.12935495,1.0,Ground Pass,"[48.6, 15.5]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.732,0.6449999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7742589881168178
df9af77b-d5cd-4168-90e4-e3f52d24a292,392,1,00:12:02.268,12,2,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['62c6502c-60d5-424b-91d6-8e0e71f52542'],,"[48.6, 15.5]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.268,0.5360000000000582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44317862975567157
83d4cc26-821f-4fed-ada8-e50220d8f1d5,393,1,00:12:02.268,12,2,26,0.04,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['a67e3ae1-fc7f-4a94-ba3b-15b416b86a7e', 'df9af77b-d5cd-4168-90e4-e3f52d24a292']",,"[48.6, 15.5]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,"[48.6, 15.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.268,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9250749178447771
a67e3ae1-fc7f-4a94-ba3b-15b416b86a7e,394,1,00:12:02.308,12,2,26,0.947051,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['78adc797-aa4d-4db2-ae4f-47b29b95e542'],,"[48.6, 15.5]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,10754.0,Héctor Hernández Ortega,13.8,-1.5707964,1.0,Ground Pass,"[48.6, 1.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.308,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5350503208895098
78adc797-aa4d-4db2-ae4f-47b29b95e542,395,1,00:12:03.255,12,3,26,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a67e3ae1-fc7f-4a94-ba3b-15b416b86a7e'],,"[48.6, 1.7]",10754.0,Héctor Hernández Ortega,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.255,0.9470000000000027,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13006497262889472
022fc318-671e-4c20-9732-3b7f77409fcb,396,1,00:12:03.255,12,3,26,0.079999,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['78adc797-aa4d-4db2-ae4f-47b29b95e542', '8c74969d-3c4d-4fc8-8448-493e8816b097']",,"[48.6, 1.7]",10754.0,Héctor Hernández Ortega,6.0,Left Back,,,,,,,,,,,,,,,,"[48.6, 1.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.255,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06480313041060348
