id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,foul_committed_offensive,foul_won_defensive,out,clearance_aerial_won,ball_recovery_recovery_failure,pass_switch,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,pass_miscommunication,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_first_time,goalkeeper_end_location,pass_no_touch,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_inswinging,miscontrol_aerial_won,dribble_overrun,dribble_nutmeg,ball_recovery_offensive,pass_goal_assist,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,pass_outswinging,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
351bc854-06ae-4853-80a1-c446c6e88da5,300,1,00:09:27.375,9,27,24,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['12ada7d1-1b25-4b38-8dc8-7b8e1ecfca8b'],,"[36.9, 26.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.375,1.625,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40321003455585136
a27c07e5-5f1c-4b92-a916-b2b100bf70c8,301,1,00:09:27.375,9,27,24,4.783063,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1b92ac38-84ee-4e0c-bc45-464ef5f32865', '351bc854-06ae-4853-80a1-c446c6e88da5']",,"[36.9, 26.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[52.3, 19.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.375,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6129421631712517
1b92ac38-84ee-4e0c-bc45-464ef5f32865,302,1,00:09:32.158,9,32,24,1.210133,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['7cd52c10-7a46-4789-8296-3f013eaef8fe'],,"[52.3, 19.2]",4353.0,Aymeric Laporte,5.0,Left Center Back,6396.0,Beñat Etxebarria Urkiaga,9.525755,2.0391388,1.0,Ground Pass,"[48.0, 27.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.158,4.7830000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12630840723899184
7cd52c10-7a46-4789-8296-3f013eaef8fe,303,1,00:09:33.368,9,33,24,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['1b92ac38-84ee-4e0c-bc45-464ef5f32865'],,"[48.0, 27.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.368,1.2100000000000364,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5226682751744569
a9178a4b-1ffe-4cd3-83de-2ce8c7833b22,304,1,00:09:33.368,9,33,24,4.605589,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['50d7911f-8ee9-4d04-b005-27186e76eb8b', '7cd52c10-7a46-4789-8296-3f013eaef8fe']",,"[48.0, 27.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[55.5, 34.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.368,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8885295950396154
50d7911f-8ee9-4d04-b005-27186e76eb8b,305,1,00:09:37.973,9,37,24,1.869011,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['5feaf155-312c-4abf-8189-a915b7827ea6'],,"[55.5, 34.6]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,21.114214,1.4282295,1.0,Ground Pass,"[58.5, 55.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.973,4.6049999999999045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4054811801765117
5feaf155-312c-4abf-8189-a915b7827ea6,306,1,00:09:39.842,9,39,24,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['50d7911f-8ee9-4d04-b005-27186e76eb8b'],,"[58.5, 55.5]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.842,1.8690000000000282,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13215548770182306
d6f9bc93-27f3-4f22-bffa-3dde86e4e704,307,1,00:09:39.842,9,39,24,0.826267,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['5feaf155-312c-4abf-8189-a915b7827ea6', 'dd4de696-9fe9-4bf5-92d6-af509ba87045']",,"[58.5, 55.5]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[64.0, 55.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.842,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08262940272805175
dd4de696-9fe9-4bf5-92d6-af509ba87045,308,1,00:09:40.669,9,40,24,1.217625,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['07ce5680-7b11-4498-a6bd-b8ed70977a1d'],,"[64.0, 55.3]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6390.0,Markel Susaeta Laskurain,20.836987,-0.22751828,1.0,Ground Pass,"[84.3, 50.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.669,0.8269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8113792836584497
07ce5680-7b11-4498-a6bd-b8ed70977a1d,309,1,00:09:41.886,9,41,24,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['dd4de696-9fe9-4bf5-92d6-af509ba87045'],,"[84.3, 50.6]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.886,1.2169999999999845,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11021127835326638
eb69610e-67af-4073-a3ef-dced52c07b58,310,1,00:09:41.886,9,41,24,0.635019,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['07ce5680-7b11-4498-a6bd-b8ed70977a1d', '1ff00eb7-6fe5-439f-834f-0f69ffd29a68', '85f0fb98-8583-4293-831c-776d488381c4']",,"[84.3, 50.6]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,"[86.7, 52.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.886,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5527219587034151
1ff00eb7-6fe5-439f-834f-0f69ffd29a68,311,1,00:09:41.909,9,41,24,0.855392,17,Pressure,215,Athletic Club,4,From Throw In,1041,Sporting Gijón,,,"['85f0fb98-8583-4293-831c-776d488381c4', 'eb69610e-67af-4073-a3ef-dced52c07b58']",,"[34.1, 30.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.909,0.023000000000024556,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6142237409883512
85f0fb98-8583-4293-831c-776d488381c4,312,1,00:09:42.521,9,42,24,1.231473,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1ff00eb7-6fe5-439f-834f-0f69ffd29a68', 'cc33ce75-1f77-4380-99e6-137af0d14bea']",,"[86.7, 52.1]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6649.0,Óscar de Marcos Arana,22.555044,1.2224041,1.0,Ground Pass,"[94.4, 73.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.521,0.6119999999999663,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9266067194834984
cc33ce75-1f77-4380-99e6-137af0d14bea,313,1,00:09:43.753,9,43,24,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['85f0fb98-8583-4293-831c-776d488381c4'],,"[94.4, 73.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.753,1.2320000000000846,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11438382477048947
3fceabdc-4e52-429f-b83d-baf928c1e483,314,1,00:09:43.753,9,43,24,1.245501,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['37b1d252-2ea6-4469-aea7-d192d4f8f583', 'cc33ce75-1f77-4380-99e6-137af0d14bea']",,"[94.4, 73.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,"[96.3, 73.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.753,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6330676445580679
37b1d252-2ea6-4469-aea7-d192d4f8f583,315,1,00:09:44.998,9,44,24,1.709961,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['12acb8ab-9764-4339-9d23-e083ad5e2a5d'],,"[96.3, 73.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6390.0,Markel Susaeta Laskurain,18.744865,-0.5376748,1.0,Ground Pass,"[112.4, 63.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.998,1.2450000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6306961814998537
3454606e-6db4-4d7c-b22d-ea1ea6b7f2ed,316,1,00:09:46.677,9,46,24,0.392542,17,Pressure,215,Athletic Club,4,From Throw In,1041,Sporting Gijón,,,"['12acb8ab-9764-4339-9d23-e083ad5e2a5d', '3ee08cbf-f085-4433-87aa-9bafe6a852fa']",,"[9.9, 18.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.677,1.6789999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6148883366380429
12acb8ab-9764-4339-9d23-e083ad5e2a5d,317,1,00:09:46.708,9,46,24,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['3454606e-6db4-4d7c-b22d-ea1ea6b7f2ed', '37b1d252-2ea6-4469-aea7-d192d4f8f583']",,"[112.4, 63.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.708,0.03099999999994907,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3843111882264171
3ee08cbf-f085-4433-87aa-9bafe6a852fa,318,1,00:09:46.708,9,46,24,0.481248,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['12acb8ab-9764-4339-9d23-e083ad5e2a5d', '163b5c53-38c1-49ea-82ec-f070517f5af4', '3454606e-6db4-4d7c-b22d-ea1ea6b7f2ed']",,"[112.4, 63.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,"[111.7, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.708,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2737676635219858
163b5c53-38c1-49ea-82ec-f070517f5af4,319,1,00:09:47.190,9,47,24,0.0,14,Dribble,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['bf0b4f1d-cf29-4937-9981-22b3c0d7bdd4'],,"[111.7, 62.0]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.19,0.4820000000000846,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7932189254798118
bf0b4f1d-cf29-4937-9981-22b3c0d7bdd4,320,1,00:09:47.190,9,47,25,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['163b5c53-38c1-49ea-82ec-f070517f5af4'],,"[8.4, 18.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,True,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.19,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2996940753467304
e7415317-26ee-4563-9ec7-8d601c8f9f09,321,1,00:09:47.190,9,47,25,2.067949,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['63bcae84-e834-42f6-b07c-bc93f02f9990', '82647e88-5534-4f2c-ad65-7019f51b04b8', 'bf0b4f1d-cf29-4937-9981-22b3c0d7bdd4']",,"[8.4, 18.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,"[6.2, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.19,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7440257643776031
63bcae84-e834-42f6-b07c-bc93f02f9990,322,1,00:09:48.875,9,48,25,0.453322,17,Pressure,1041,Sporting Gijón,1,Regular Play,215,Athletic Club,,,"['82647e88-5534-4f2c-ad65-7019f51b04b8', 'e7415317-26ee-4563-9ec7-8d601c8f9f09']",,"[108.9, 69.9]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.875,1.6849999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9128627917148302
82647e88-5534-4f2c-ad65-7019f51b04b8,323,1,00:09:49.257,9,49,25,3.540993,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['63bcae84-e834-42f6-b07c-bc93f02f9990', 'a0971b43-9064-4e36-9ef5-b5fb61b0c449']",,"[6.2, 9.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,57.307766,0.18781337,3.0,High Pass,"[62.5, 20.3]",38.0,Left Foot,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.257,0.38199999999994816,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7041948557146828
a0971b43-9064-4e36-9ef5-b5fb61b0c449,324,1,00:09:52.798,9,52,25,3.623564,30,Pass,1041,Sporting Gijón,1,Regular Play,215,Athletic Club,,,"['82647e88-5534-4f2c-ad65-7019f51b04b8', 'bfdc2cc9-3e98-4132-bbf4-f959fef43595', 'd500499a-9f10-44cb-913b-930dbd793945']",,"[57.6, 59.8]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6390.0,Markel Susaeta Laskurain,24.16154,0.19577219,2.0,Low Pass,"[81.3, 64.5]",40.0,Right Foot,64.0,Interception,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.798,3.5410000000000537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.462554341995174
bfdc2cc9-3e98-4132-bbf4-f959fef43595,325,1,00:09:56.422,9,56,25,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,215,Athletic Club,,,['a0971b43-9064-4e36-9ef5-b5fb61b0c449'],,"[78.1, 60.0]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.422,3.6240000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4031741416660757
d500499a-9f10-44cb-913b-930dbd793945,326,1,00:09:56.422,9,56,25,0.970925,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['10c386a3-fb20-47a6-93c8-78910b87db65', 'a0971b43-9064-4e36-9ef5-b5fb61b0c449']",,"[38.8, 15.6]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,6880.0,Arnaldo Antonio Sanabria Ayala,18.069311,-0.25168997,3.0,High Pass,"[56.3, 11.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.422,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.912538948837795
10c386a3-fb20-47a6-93c8-78910b87db65,327,1,00:09:57.393,9,57,25,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d500499a-9f10-44cb-913b-930dbd793945'],,"[56.3, 11.1]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.393,0.9710000000000036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16753940238600984
6411e2bd-2075-4127-9611-5556a22e48e0,328,1,00:09:57.393,9,57,25,1.021083,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['10c386a3-fb20-47a6-93c8-78910b87db65', '4db6b549-e630-4200-87b2-57f34930e97c', '7928efa4-5b19-4ef1-9b68-c1734e72ca3e']",,"[56.3, 11.1]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,"[53.1, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.393,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029353307219251557
7928efa4-5b19-4ef1-9b68-c1734e72ca3e,329,1,00:09:57.736,9,57,25,0.681355,17,Pressure,1041,Sporting Gijón,1,Regular Play,215,Athletic Club,,,"['4db6b549-e630-4200-87b2-57f34930e97c', '6411e2bd-2075-4127-9611-5556a22e48e0']",,"[69.4, 70.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.736,0.3429999999999609,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5755621841952382
a8e2a26b-2ec8-445c-9197-48cc63cb346a,330,1,00:09:57.858,9,57,25,0.46673,17,Pressure,1041,Sporting Gijón,1,Regular Play,215,Athletic Club,,,,,"[64.2, 64.3]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.858,0.12199999999995725,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48885520165958174
cd06150f-176f-4ac3-86f6-66782b381695,331,1,00:09:58.139,9,58,25,0.344796,17,Pressure,1041,Sporting Gijón,1,Regular Play,215,Athletic Club,,,['4db6b549-e630-4200-87b2-57f34930e97c'],,"[64.2, 68.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.139,0.28100000000006276,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0973558396460994
4db6b549-e630-4200-87b2-57f34930e97c,332,1,00:09:58.414,9,58,25,0.800281,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7928efa4-5b19-4ef1-9b68-c1734e72ca3e', 'c0b9af1e-5aec-4644-ac51-e133d522b643', 'cd06150f-176f-4ac3-86f6-66782b381695']",,"[53.1, 13.0]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,24686.0,Roberto Canella Suárez,16.737085,-2.9125547,2.0,Low Pass,"[36.8, 9.2]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.414,0.27499999999997726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11732536648120173
c0b9af1e-5aec-4644-ac51-e133d522b643,333,1,00:09:59.214,9,59,25,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['4db6b549-e630-4200-87b2-57f34930e97c'],,"[36.8, 9.2]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.2139999999999,0.7999999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46400534389971204
