id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,pass_cross,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,out,clearance_right_foot,goalkeeper_punched_out,pass_technique_id,pass_technique_name,pass_inswinging,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,goalkeeper_end_location,pass_switch,pass_outswinging,pass_cut_back,pass_miscommunication,dribble_nutmeg,clearance_left_foot,ball_recovery_recovery_failure,pass_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,block_offensive,shot_redirect,miscontrol_aerial_won,dribble_overrun,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2c638c6c-edfb-49e2-8504-3b8d8da4102a,353,1,00:08:53.329,8,53,24,7.731857,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5b59488c-b228-43f3-9b81-6967f2308fd8', 'abc59c8a-a0dd-40d7-9fc1-4d5bcb3dbe6a', 'c58834cc-da33-45ba-9047-85493b3f587d']",,"[53.2, 5.6]",11539.0,Adrián Embarba Blázquez,16.0,Left Midfield,,,,,,,,,,,,"[117.0, 17.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.329,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7017344069288511
abc59c8a-a0dd-40d7-9fc1-4d5bcb3dbe6a,354,1,00:08:59.428,8,59,24,1.786478,17,Pressure,360,Rayo Vallecano,1,Regular Play,223,Málaga,,,"['2c638c6c-edfb-49e2-8504-3b8d8da4102a', 'c58834cc-da33-45ba-9047-85493b3f587d']",,"[14.9, 66.2]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.428,6.099000000000046,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8683368987865903
c58834cc-da33-45ba-9047-85493b3f587d,355,1,00:09:01.060,9,1,24,0.196993,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4a18db85-581f-4d54-b946-95fcc31aeb77', 'abc59c8a-a0dd-40d7-9fc1-4d5bcb3dbe6a']",,"[117.0, 17.1]",11539.0,Adrián Embarba Blázquez,16.0,Left Midfield,,,3.8948684,2.0803885,1.0,Ground Pass,"[115.1, 20.5]",,,38.0,Left Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.06,1.6319999999999482,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.17103577186796648
4a18db85-581f-4d54-b946-95fcc31aeb77,356,1,00:09:01.257,9,1,24,0.0,6,Block,360,Rayo Vallecano,1,Regular Play,223,Málaga,,,['c58834cc-da33-45ba-9047-85493b3f587d'],,"[5.0, 59.6]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.257,0.19700000000000273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010141268208761267
66b0141e-47d7-40a4-b480-36bb3f5f4c40,357,1,00:09:01.851,9,1,24,0.0,6,Block,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[119.8, 22.0]",11539.0,Adrián Embarba Blázquez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.851,0.5940000000000509,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8611537789312304
f6c553b3-daa9-418a-91bd-a766ba617b16,358,1,00:09:30.770,9,30,25,3.698407,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['f88ecb60-7a93-49d8-a557-adce6bc69914'],,"[6.0, 44.0]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,8419.0,Duje Čop,64.86394,0.18137032,3.0,High Pass,"[69.8, 55.7]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.77,28.918999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9428405865443551
f88ecb60-7a93-49d8-a557-adce6bc69914,359,1,00:09:34.468,9,34,25,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['f6c553b3-daa9-418a-91bd-a766ba617b16'],,"[69.8, 55.7]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.468,3.697999999999979,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5464822839969824
457fb80d-23a0-4177-a3ec-5683f527ad96,360,1,00:09:34.468,9,34,25,1.97822,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['505d93d9-9eaa-4b0c-ac1a-3d221ba43e32', '74730722-1b80-4eee-9643-4d7df26f814c', 'bfd9dda1-aa29-4b5c-84d7-96c55d43ffc3']",,"[69.8, 55.7]",8419.0,Duje Čop,24.0,Left Center Forward,6563.0,Juan Pablo Añor Acosta,11.148542,0.4154921,3.0,High Pass,"[80.0, 60.2]",,,,,,9.0,Incomplete,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.468,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7624803108482169
505d93d9-9eaa-4b0c-ac1a-3d221ba43e32,361,1,00:09:34.468,9,34,25,0.0,4,Duel,223,Málaga,7,From Goal Kick,360,Rayo Vallecano,,,['457fb80d-23a0-4177-a3ec-5683f527ad96'],,"[50.3, 24.4]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.468,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7064588077395093
74730722-1b80-4eee-9643-4d7df26f814c,362,1,00:09:36.446,9,36,25,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['457fb80d-23a0-4177-a3ec-5683f527ad96'],,"[77.6, 56.2]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.446,1.9780000000000655,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9737882016540751
bfd9dda1-aa29-4b5c-84d7-96c55d43ffc3,363,1,00:09:36.446,9,36,25,2.819577,30,Pass,223,Málaga,7,From Goal Kick,360,Rayo Vallecano,,,"['1cbb5492-75e6-4387-b00b-bb4a3e844ef9', '457fb80d-23a0-4177-a3ec-5683f527ad96']",,"[40.1, 19.9]",6914.0,Roberto Román Triguero,6.0,Left Back,11542.0,Javier Guerra Rodríguez,43.461475,-0.345036,2.0,Low Pass,"[81.0, 5.2]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.446,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6386862367578193
fdeffb1b-c8a3-4429-b0a1-02dc6ab290cb,364,1,00:09:39.041,9,39,25,0.33166,17,Pressure,223,Málaga,7,From Goal Kick,223,Málaga,,,"['1cbb5492-75e6-4387-b00b-bb4a3e844ef9', '8872b6ff-ad39-4ae6-9aff-8c14a6d7b1fd', 'baa7aeaf-f49f-42e3-9e8c-e8140375a4db']",,"[38.8, 75.1]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0409999999999,2.5949999999999136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.18428667133333576
1cbb5492-75e6-4387-b00b-bb4a3e844ef9,365,1,00:09:39.266,9,39,25,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,360,Rayo Vallecano,,,"['bfd9dda1-aa29-4b5c-84d7-96c55d43ffc3', 'fdeffb1b-c8a3-4429-b0a1-02dc6ab290cb']",,"[81.0, 5.2]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.266,0.22500000000002274,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12603208534996235
8872b6ff-ad39-4ae6-9aff-8c14a6d7b1fd,366,1,00:09:39.266,9,39,25,0.097331,43,Carry,223,Málaga,7,From Goal Kick,360,Rayo Vallecano,,,"['1cbb5492-75e6-4387-b00b-bb4a3e844ef9', 'baa7aeaf-f49f-42e3-9e8c-e8140375a4db', 'fdeffb1b-c8a3-4429-b0a1-02dc6ab290cb']",,"[81.0, 5.2]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,"[81.3, 5.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.266,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7134795317249696
baa7aeaf-f49f-42e3-9e8c-e8140375a4db,367,1,00:09:39.363,9,39,25,0.568462,30,Pass,223,Málaga,7,From Goal Kick,360,Rayo Vallecano,,,['fdeffb1b-c8a3-4429-b0a1-02dc6ab290cb'],,"[81.3, 5.0]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,9.972963,-0.46813187,1.0,Ground Pass,"[90.2, 0.5]",,,40.0,Right Foot,,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.363,0.09700000000009368,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.741932354577476
03cfa0af-ab93-40e7-9af2-8bb9099c5018,368,1,00:09:51.669,9,51,26,1.510491,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['78844209-9cd6-48e7-b411-47590793b36f'],,"[49.6, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6707.0,Charles Días Barbosa de Oliveira,20.729206,-0.87420505,2.0,Low Pass,"[62.9, 64.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.669,12.305999999999926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.072339754930839
797ca4e7-65ee-40d6-baf2-e40143bbd736,369,1,00:09:53.101,9,53,26,0.321183,17,Pressure,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,"['78844209-9cd6-48e7-b411-47590793b36f', 'd889a07c-b2c4-42d1-a277-9eb8095e8e45']",,"[57.2, 16.0]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.101,1.4320000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8251206859987003
78844209-9cd6-48e7-b411-47590793b36f,370,1,00:09:53.179,9,53,26,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['03cfa0af-ab93-40e7-9af2-8bb9099c5018', '797ca4e7-65ee-40d6-baf2-e40143bbd736']",,"[62.9, 64.1]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.179,0.07799999999997453,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23200081414644735
d889a07c-b2c4-42d1-a277-9eb8095e8e45,371,1,00:09:53.179,9,53,26,2.417111,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['797ca4e7-65ee-40d6-baf2-e40143bbd736', '79b0303f-9f6b-4f4f-9674-bdf73a97389f', 'bcf89fba-b4ee-4d51-a506-437e76a9951f']",,"[63.2, 63.9]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,6563.0,Juan Pablo Añor Acosta,14.512064,-0.5191461,2.0,Low Pass,"[75.8, 56.7]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.179,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.20840626897911296
bcf89fba-b4ee-4d51-a506-437e76a9951f,372,1,00:09:55.596,9,55,26,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['d889a07c-b2c4-42d1-a277-9eb8095e8e45'],,"[76.4, 63.5]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.596,2.41700000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6055774658094786
79b0303f-9f6b-4f4f-9674-bdf73a97389f,373,1,00:09:55.596,9,55,26,1.991189,30,Pass,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,"['c2eaebe2-6b4f-480a-bb7f-d3e903b4814c', 'd889a07c-b2c4-42d1-a277-9eb8095e8e45']",,"[44.3, 23.4]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,24255.0,Juan Carlos Martín Corral,38.420437,2.7630196,1.0,Ground Pass,"[8.6, 37.6]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.596,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46942350519508613
c2eaebe2-6b4f-480a-bb7f-d3e903b4814c,374,1,00:09:57.587,9,57,26,,42,Ball Receipt*,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,['79b0303f-9f6b-4f4f-9674-bdf73a97389f'],,"[8.6, 37.6]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.587,1.9909999999999854,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8019204666028893
77395cd6-d8e7-4327-bde6-eb02612e2c74,375,1,00:09:57.587,9,57,26,2.441107,43,Carry,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,"['22bfc77d-476c-4f4e-bb71-3d7058343203', 'c2eaebe2-6b4f-480a-bb7f-d3e903b4814c', 'dfd0e0ee-3d76-4756-aa16-2dfa996f1290']",,"[8.6, 37.6]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,"[15.1, 38.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.587,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8319768305899812
22bfc77d-476c-4f4e-bb71-3d7058343203,376,1,00:09:59.073,9,59,26,0.839918,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,['77395cd6-d8e7-4327-bde6-eb02612e2c74'],,"[102.1, 45.5]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.073,1.48599999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6450004769252131
dfd0e0ee-3d76-4756-aa16-2dfa996f1290,377,1,00:10:00.029,10,0,26,3.536317,30,Pass,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,['0a0d889c-e728-4ee8-b95c-1aa00d6fa54f'],,"[15.1, 38.6]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,60.518593,-0.25900578,3.0,High Pass,"[73.6, 23.1]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.029,0.9560000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.22158574951682375
18b1ba1d-f0de-40f5-8853-76e9bfb64a10,378,1,00:10:03.565,10,3,26,0.0,4,Duel,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,['0a0d889c-e728-4ee8-b95c-1aa00d6fa54f'],,"[73.6, 23.1]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.565,3.536000000000058,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3804787055413532
0a0d889c-e728-4ee8-b95c-1aa00d6fa54f,379,1,00:10:03.565,10,3,26,1.592157,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['18b1ba1d-f0de-40f5-8853-76e9bfb64a10', '78840adf-ae59-45cc-874e-30cc4bca680e', 'dfd0e0ee-3d76-4756-aa16-2dfa996f1290']",,"[46.5, 57.0]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,8419.0,Duje Čop,12.514392,-0.047963187,3.0,High Pass,"[59.0, 56.4]",66.0,Recovery,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.565,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6808806023374843
78840adf-ae59-45cc-874e-30cc4bca680e,380,1,00:10:05.157,10,5,26,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['0a0d889c-e728-4ee8-b95c-1aa00d6fa54f'],,"[59.0, 56.4]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.157,1.5919999999999845,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6991392978955346
a80a33ba-7a13-4df5-a645-837fd9076ecd,381,1,00:10:05.279,10,5,26,1.656049,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['49e19efb-5a49-4a0b-bd75-0e41ec5f0abd', 'ad31bc95-517f-4847-ac5e-da0eecf3a76f']",,"[59.0, 56.4]",8419.0,Duje Čop,24.0,Left Center Forward,6707.0,Charles Días Barbosa de Oliveira,11.734565,-1.0040671,3.0,High Pass,"[65.3, 46.5]",,,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.279,0.12199999999995725,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9756470075938477
ad31bc95-517f-4847-ac5e-da0eecf3a76f,382,1,00:10:06.935,10,6,26,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['a80a33ba-7a13-4df5-a645-837fd9076ecd'],,"[67.7, 46.3]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.935,1.655999999999949,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46611311067904904
49e19efb-5a49-4a0b-bd75-0e41ec5f0abd,383,1,00:10:06.935,10,6,26,1.967623,30,Pass,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,"['385d1683-9743-4a7d-b6ed-2f6126b89589', 'a80a33ba-7a13-4df5-a645-837fd9076ecd']",,"[54.8, 33.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,4711.0,Pablo Hernández Domínguez,27.765085,1.24449,3.0,High Pass,"[63.7, 59.9]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.935,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6466357133930517
385d1683-9743-4a7d-b6ed-2f6126b89589,384,1,00:10:08.902,10,8,26,,42,Ball Receipt*,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,['49e19efb-5a49-4a0b-bd75-0e41ec5f0abd'],,"[63.7, 59.9]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.902,1.9670000000000982,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5989173458192639
b7e61af4-4261-41ef-ac51-d8490ac8171e,385,1,00:10:08.902,10,8,26,1.331477,43,Carry,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,"['0b05448a-a457-4ca7-8d68-34f6ed9f0be0', '385d1683-9743-4a7d-b6ed-2f6126b89589', '460650c9-7189-4772-9a6e-f3db75f0a008']",,"[63.7, 59.9]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,"[64.5, 54.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.902,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7414971669683308
460650c9-7189-4772-9a6e-f3db75f0a008,386,1,00:10:09.676,10,9,26,0.558335,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,"['0b05448a-a457-4ca7-8d68-34f6ed9f0be0', 'b7e61af4-4261-41ef-ac51-d8490ac8171e']",,"[55.4, 20.8]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.676,0.7740000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.015401628913907395
