id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,ball_recovery_recovery_failure,pass_outswinging,clearance_head,pass_switch,dribble_no_touch,pass_aerial_won,pass_inswinging,clearance_right_foot,pass_deflected,block_deflection,pass_cross,shot_first_time,dribble_overrun,clearance_aerial_won,block_offensive,pass_cut_back,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,clearance_other,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,shot_open_goal,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d74fbd9d-b35b-4020-9007-d3ed55dbca5c,988,1,00:20:38.742,20,38,51,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['256dcd65-eec2-4345-a0e7-57c75da695ef'],,"[71.1, 57.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.742,2.9869999999998527,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5988714380422976
658771ae-4063-4e52-a3bb-90ccdb23bafe,989,1,00:20:38.782,20,38,51,0.0,4,Duel,207,Valencia,1,Regular Play,212,Atlético Madrid,,,['c12b1a97-e4c2-4338-850e-c029caee3e25'],,"[49.0, 22.3]",5484.0,Lucas Hernández Pi,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.782,0.03999999999996362,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43334825479902017
c12b1a97-e4c2-4338-850e-c029caee3e25,990,1,00:20:38.782,20,38,51,2.434776,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['658771ae-4063-4e52-a3bb-90ccdb23bafe', 'fba541ee-52ec-42dc-a15e-1c9cb04d7be4']",,"[71.1, 57.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,18724.0,Sofiane Feghouli,16.936647,0.36844555,3.0,High Pass,"[86.9, 63.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.782,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5820647268518196
4b66f1e1-dd99-4eb3-b16a-defbc302a346,991,1,00:20:40.756,20,40,51,1.624827,17,Pressure,207,Valencia,1,Regular Play,212,Atlético Madrid,,,"['535822be-c95b-4d47-8883-612a32216ad6', '7b8d8534-71db-424e-9a8a-b5c0b5a5871a', 'fba541ee-52ec-42dc-a15e-1c9cb04d7be4']",,"[32.1, 19.0]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.756,1.97400000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9683380398493752
fba541ee-52ec-42dc-a15e-1c9cb04d7be4,992,1,00:20:41.217,20,41,51,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['4b66f1e1-dd99-4eb3-b16a-defbc302a346', 'c12b1a97-e4c2-4338-850e-c029caee3e25']",,"[86.9, 63.9]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.217,0.46100000000001273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9575524080749719
7b8d8534-71db-424e-9a8a-b5c0b5a5871a,993,1,00:20:41.217,20,41,51,1.163688,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4b66f1e1-dd99-4eb3-b16a-defbc302a346', '535822be-c95b-4d47-8883-612a32216ad6', 'fba541ee-52ec-42dc-a15e-1c9cb04d7be4']",,"[86.9, 63.9]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,"[104.2, 58.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.217,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7899950352513335
535822be-c95b-4d47-8883-612a32216ad6,994,1,00:20:42.380,20,42,51,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,"['3fe173ea-8b86-4028-9a5f-9af8ef5a520f', '4b66f1e1-dd99-4eb3-b16a-defbc302a346']",,"[104.2, 58.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.38,1.163000000000011,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7301832960929986
3fe173ea-8b86-4028-9a5f-9af8ef5a520f,995,1,00:20:42.380,20,42,51,0.0,4,Duel,207,Valencia,1,Regular Play,212,Atlético Madrid,,,['535822be-c95b-4d47-8883-612a32216ad6'],,"[15.9, 21.4]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.38,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7461990151150248
4e1de379-6ef8-427e-9b49-f685da84f121,996,1,00:21:42.849,21,42,52,1.912099,30,Pass,207,Valencia,2,From Corner,207,Valencia,,,['a56f385e-9023-4ab5-ab18-be9ed2f4a6d1'],,"[120.0, 80.0]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,49.69557,-1.8167511,3.0,High Pass,"[107.9, 31.8]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.849,60.468999999999824,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12429850780821661
0aa89001-cb49-49df-8741-862063b18d92,997,1,00:21:44.761,21,44,52,0.0,4,Duel,207,Valencia,2,From Corner,207,Valencia,,,['a56f385e-9023-4ab5-ab18-be9ed2f4a6d1'],,"[107.9, 31.8]",5741.0,Enzo Nicolás Pérez,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.761,1.9120000000000346,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026098615744428955
a56f385e-9023-4ab5-ab18-be9ed2f4a6d1,998,1,00:21:44.761,21,44,52,0.0,9,Clearance,207,Valencia,2,From Corner,212,Atlético Madrid,,,"['0aa89001-cb49-49df-8741-862063b18d92', '4e1de379-6ef8-427e-9b49-f685da84f121']",,"[12.2, 48.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1304.761,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8199685908941182
021fd13a-3f1f-4972-bfc3-8309724c6c8d,999,1,00:21:46.500,21,46,52,0.0,2,Ball Recovery,207,Valencia,2,From Corner,207,Valencia,,,,,"[99.1, 24.1]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.5,1.7390000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24205503634525294
ab109a0f-3c1d-4e88-aa20-2af5cf4c353b,1000,1,00:21:46.625,21,46,52,0.901976,16,Shot,207,Valencia,2,From Corner,207,Valencia,,,['7f5bff95-b9c1-4177-950a-f591bcb14ad5'],,"[97.0, 27.7]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,0.016714582,"[118.9, 37.1, 0.5]",,100.0,Saved,95.0,Volley,38.0,Left Foot,87.0,Open Play,"[{'location': [82.8, 51.3], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.9, 44.4], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.5, 35.3], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 31.8], 'player': {'id': 18904, 'name': 'Claudio Matías Kranevitter'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 40.4], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 44.2], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.9, 39.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 41.3], 'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 46.6], 'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.3, 32.7], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 38.2], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.2, 39.3], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 30.3], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 30.4], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.2, 33.0], 'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.8, 38.7], 'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 42.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.3, 52.6], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.625,0.125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1523641214385556
7f5bff95-b9c1-4177-950a-f591bcb14ad5,1001,1,00:21:47.527,21,47,52,0.0,23,Goal Keeper,207,Valencia,2,From Corner,212,Atlético Madrid,,,['ab109a0f-3c1d-4e88-aa20-2af5cf4c353b'],,"[1.9, 40.8]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,53.0,In Play Safe,,,,,,,,,,,,,,,,,,,,45.0,Diving,35.0,Both Hands,,,,,,,,,,,,,,,,,,,1307.527,0.9020000000000437,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5150343545629825
24b705ee-e2e2-4603-9fe6-a4838a38f8fe,1002,1,00:21:49.643,21,49,53,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,,"[14.0, 59.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.643,2.1159999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08817670463992322
8b81d754-de23-4d39-bf91-84d950b34dd3,1003,1,00:21:49.643,21,49,53,0.725686,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['24b705ee-e2e2-4603-9fe6-a4838a38f8fe', '3b22b67d-23a3-475f-9de4-a1c13c04a51a']",,"[14.0, 59.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[13.8, 65.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.643,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41192045892081
3b22b67d-23a3-475f-9de4-a1c13c04a51a,1004,1,00:21:50.369,21,50,53,2.704127,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['35e98416-6ed2-4314-9002-3029a55f5eb9', 'fa565b5b-54c3-4fd5-9356-d8d8df2cd3be']",,"[13.8, 65.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5199.0,Jorge Resurrección Merodio,38.021706,0.2743257,1.0,Ground Pass,"[50.4, 75.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.369,0.7259999999998854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7638721191277956
35e98416-6ed2-4314-9002-3029a55f5eb9,1005,1,00:21:53.073,21,53,53,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3b22b67d-23a3-475f-9de4-a1c13c04a51a'],,"[37.5, 73.2]",5199.0,Jorge Resurrección Merodio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.073,2.7040000000001783,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7983743052194119
fa565b5b-54c3-4fd5-9356-d8d8df2cd3be,1006,1,00:21:53.073,21,53,53,0.0,9,Clearance,212,Atlético Madrid,1,Regular Play,207,Valencia,,,['3b22b67d-23a3-475f-9de4-a1c13c04a51a'],,"[69.7, 4.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.073,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43483123639280963
07260eb1-91d2-47f6-a16d-bb4568ce2734,1007,1,00:22:02.143,22,2,54,0.179403,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['6b14da09-7b08-41db-94ca-42ad735b1b81'],True,"[48.0, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5199.0,Jorge Resurrección Merodio,9.360022,-2.2121606,2.0,Low Pass,"[42.4, 72.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.143,9.069999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22692337230224957
6b14da09-7b08-41db-94ca-42ad735b1b81,1008,1,00:22:02.322,22,2,54,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['07260eb1-91d2-47f6-a16d-bb4568ce2734'],,"[42.4, 72.5]",5199.0,Jorge Resurrección Merodio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.322,0.17899999999985994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8978292477724109
b9082e46-b165-4eea-a3ce-d16f4ea966c6,1009,1,00:22:02.322,22,2,54,0.532151,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0ddbb6b1-bba7-4964-8eb5-8529edad9373'],True,"[42.4, 72.5]",5199.0,Jorge Resurrección Merodio,17.0,Right Wing,6375.0,Juan Francisco Torres Belén,8.861715,0.8572741,1.0,Ground Pass,"[48.2, 79.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.322,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8914842746419048
0ddbb6b1-bba7-4964-8eb5-8529edad9373,1010,1,00:22:02.855,22,2,54,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b9082e46-b165-4eea-a3ce-d16f4ea966c6'],,"[48.2, 79.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.855,0.5330000000001291,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15235024057202684
6ca42ca8-7762-49d9-8f1f-4e333179a737,1011,1,00:22:03.227,22,3,54,1.274062,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['feae98f3-c208-4b16-ae0c-122f4d265f91'],True,"[48.6, 78.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,1.7492856,-0.5404195,2.0,Low Pass,"[50.1, 77.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.227,0.37200000000007094,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.36676105166721074
976d5939-7e4f-4630-92d3-9b0dc2f3aa14,1012,1,00:22:03.819,22,3,54,2.122224,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['ce80c775-e6d4-40b1-bd18-277398bec433', 'feae98f3-c208-4b16-ae0c-122f4d265f91']",,"[47.1, 78.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.819,0.5919999999998709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.33121577824768733
feae98f3-c208-4b16-ae0c-122f4d265f91,1013,1,00:22:04.502,22,4,54,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['6ca42ca8-7762-49d9-8f1f-4e333179a737', '976d5939-7e4f-4630-92d3-9b0dc2f3aa14']",,"[70.0, 2.3]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.502,0.6829999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04673890812507042
ce80c775-e6d4-40b1-bd18-277398bec433,1014,1,00:22:04.502,22,4,54,1.468655,43,Carry,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['54c4ae8c-9c12-486e-b9f4-94afa468b3da', '976d5939-7e4f-4630-92d3-9b0dc2f3aa14', 'fea707ea-e906-429f-becc-52b6485fd53d', 'feae98f3-c208-4b16-ae0c-122f4d265f91']",,"[70.0, 2.3]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,"[73.3, 1.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.502,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34890935545160695
54c4ae8c-9c12-486e-b9f4-94afa468b3da,1015,1,00:22:05.970,22,5,54,0.0,39,Dribbled Past,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['ce80c775-e6d4-40b1-bd18-277398bec433', 'dda74fb7-753a-4d1c-8e92-3dc7a733808a', 'fea707ea-e906-429f-becc-52b6485fd53d']",,"[46.8, 79.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.97,1.4680000000000746,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.767448549074312
fea707ea-e906-429f-becc-52b6485fd53d,1016,1,00:22:05.970,22,5,54,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,207,Valencia,,,['54c4ae8c-9c12-486e-b9f4-94afa468b3da'],,"[73.3, 1.1]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.97,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9977315169518671
dda74fb7-753a-4d1c-8e92-3dc7a733808a,1017,1,00:22:05.970,22,5,54,2.171577,43,Carry,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['54c4ae8c-9c12-486e-b9f4-94afa468b3da', 'dac20cc4-8c23-4de4-8241-f032b97d6890', 'fea707ea-e906-429f-becc-52b6485fd53d']",,"[73.3, 1.1]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,"[88.6, 4.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.97,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6406460881351423
dac20cc4-8c23-4de4-8241-f032b97d6890,1018,1,00:22:08.142,22,8,54,0.678136,30,Pass,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['40871f63-8807-4320-b10d-8a1d612eab87', '44d84fef-2a25-4cc1-b1cc-31084177d6d3']",,"[88.6, 4.8]",5186.0,Denis Cheryshev,21.0,Left Wing,6402.0,Francisco Alcácer García,11.587062,1.1341692,1.0,Ground Pass,"[93.5, 15.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.142,2.1720000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6871148797288594
