id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,pass_straight,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,counterpress,off_camera,dribble_overrun,ball_recovery_offensive,pass_cross,pass_goal_assist,clearance_aerial_won,goalkeeper_end_location,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_outswinging,pass_inswinging,foul_committed_card_id,foul_committed_card_name,pass_through_ball,shot_deflected,block_deflection,pass_no_touch,shot_aerial_won,pass_deflected,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,miscontrol_aerial_won,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a29275e7-f40c-4a61-ad53-c6d1d4ee8703,247,1,00:05:36.248,5,36,17,1.0239,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d4e3a544-f4e4-4a15-9732-17ff63917b8f'],"[113.2, 6.5]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,6674.0,Alberto De La Bella Madureño,12.643576,2.9907472,3.0,High Pass,"[100.7, 8.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.248,0.03100000000000591,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7712577079084315
d4e3a544-f4e4-4a15-9732-17ff63917b8f,248,1,00:05:37.272,5,37,17,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['a29275e7-f40c-4a61-ad53-c6d1d4ee8703'],"[100.7, 8.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.272,1.024000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8265754762356865
89a0094f-1f4f-4a7f-8b1e-3d28caa34439,249,1,00:05:37.272,5,37,17,0.8169,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['8214f701-dce3-436e-a012-5c1389a9e003'],"[100.6, 8.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6685.0,Mikel Oyarzabal Ugarte,7.2249565,1.487655,2.0,Low Pass,"[101.2, 15.6]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.272,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.46375781903759994
8214f701-dce3-436e-a012-5c1389a9e003,250,1,00:05:38.088,5,38,17,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['89a0094f-1f4f-4a7f-8b1e-3d28caa34439'],"[101.2, 15.6]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.088,0.8160000000000309,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0009627692472168325
eca7ea4d-b054-4c6b-998a-498bda6f7404,251,1,00:05:38.088,5,38,17,0.696779,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['6b6d60a9-ded7-4136-be4a-7cfe96f36d7b', '8214f701-dce3-436e-a012-5c1389a9e003']","[101.2, 15.6]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,"[103.5, 15.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.088,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6055806113088641
6b6d60a9-ded7-4136-be4a-7cfe96f36d7b,252,1,00:05:38.785,5,38,17,0.0,3,Dispossessed,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['f404811a-4c11-45d8-93cb-984fd67b9e91'],"[103.5, 15.3]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.785,0.6970000000000027,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9018078676995758
f404811a-4c11-45d8-93cb-984fd67b9e91,253,1,00:05:38.785,5,38,18,0.0,4,Duel,217,Barcelona,1,Regular Play,217,Barcelona,,,['6b6d60a9-ded7-4136-be4a-7cfe96f36d7b'],"[16.6, 64.8]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.785,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19687467311031392
ab27a38a-7bc6-4d2b-97e7-4ce60c4f10d2,254,1,00:05:39.751,5,39,18,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[24.5, 59.4]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.751,0.9659999999999513,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21500155033119817
d1d48f5d-960f-49cb-bccd-9cdcbc710c97,255,1,00:05:39.751,5,39,18,0.852438,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['7ea9bf0a-fa77-46ae-8fec-ebb659bf111c', '9421333b-1cf3-49d7-ad4d-d01afedfdeef', 'ab27a38a-7bc6-4d2b-97e7-4ce60c4f10d2']","[24.5, 59.4]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[23.2, 60.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.751,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21384406513923238
9421333b-1cf3-49d7-ad4d-d01afedfdeef,256,1,00:05:40.603,5,40,18,0.0,39,Dribbled Past,217,Barcelona,1,Regular Play,210,Real Sociedad,,,"['7ea9bf0a-fa77-46ae-8fec-ebb659bf111c', 'c1a685eb-6b86-456a-8e8d-4514d55b0906', 'd1d48f5d-960f-49cb-bccd-9cdcbc710c97']","[96.9, 19.5]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.603,0.8520000000000323,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7542155713989347
7ea9bf0a-fa77-46ae-8fec-ebb659bf111c,257,1,00:05:40.603,5,40,18,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['9421333b-1cf3-49d7-ad4d-d01afedfdeef'],"[23.2, 60.6]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.603,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3880065597254535
c1a685eb-6b86-456a-8e8d-4514d55b0906,258,1,00:05:40.603,5,40,18,1.807437,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['781c37bb-be10-494f-ab10-57aa6a8122fe', '7ea9bf0a-fa77-46ae-8fec-ebb659bf111c', '9421333b-1cf3-49d7-ad4d-d01afedfdeef', 'b0e3e305-531b-46d8-a48a-4a6315b5fc71']","[23.2, 60.6]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[24.0, 62.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.603,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6062721872588972
b0e3e305-531b-46d8-a48a-4a6315b5fc71,259,1,00:05:42.362,5,42,18,0.275593,17,Pressure,217,Barcelona,1,Regular Play,210,Real Sociedad,,,"['781c37bb-be10-494f-ab10-57aa6a8122fe', 'c1a685eb-6b86-456a-8e8d-4514d55b0906']","[94.1, 18.2]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.362,1.7590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.07368760305559885
781c37bb-be10-494f-ab10-57aa6a8122fe,260,1,00:05:42.410,5,42,18,1.3267,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0df094d2-548d-4ea6-a0a1-2a8eeb5c415e', 'b0e3e305-531b-46d8-a48a-4a6315b5fc71']","[24.0, 62.6]",11094.0,Arda Turan,15.0,Left Center Midfield,5503.0,Lionel Andrés Messi Cuccittini,19.771696,0.6779005,1.0,Ground Pass,"[39.4, 75.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.41,0.04800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6935992206973047
0df094d2-548d-4ea6-a0a1-2a8eeb5c415e,261,1,00:05:43.737,5,43,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['781c37bb-be10-494f-ab10-57aa6a8122fe'],"[39.4, 75.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.737,1.3269999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9034845587265438
3f160bba-dbfe-4338-88b1-1b94d27f424f,262,1,00:05:43.737,5,43,18,0.6908,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0df094d2-548d-4ea6-a0a1-2a8eeb5c415e', 'c401b278-4cf2-46a4-8cb4-3e0ed7e0ba9d', 'c710fca0-7b15-4466-bbbb-335b919a3c86']","[39.4, 75.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[32.5, 75.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.737,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9938663253295524
c401b278-4cf2-46a4-8cb4-3e0ed7e0ba9d,263,1,00:05:44.060,5,44,18,0.498112,17,Pressure,217,Barcelona,1,Regular Play,210,Real Sociedad,,,"['3f160bba-dbfe-4338-88b1-1b94d27f424f', 'c710fca0-7b15-4466-bbbb-335b919a3c86']","[79.6, 5.3]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.06,0.3229999999999791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7356702868538462
c710fca0-7b15-4466-bbbb-335b919a3c86,264,1,00:05:44.428,5,44,18,0.3829,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['c401b278-4cf2-46a4-8cb4-3e0ed7e0ba9d', 'cc1bd88c-5735-4a3d-ad2d-e74c607b7df5']","[32.5, 75.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,11094.0,Arda Turan,8.321658,-1.4986327,1.0,Ground Pass,"[33.1, 67.3]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.428,0.367999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6762963142769662
cc1bd88c-5735-4a3d-ad2d-e74c607b7df5,265,1,00:05:44.811,5,44,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c710fca0-7b15-4466-bbbb-335b919a3c86'],"[33.1, 67.3]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.811,0.38299999999998136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19031105724468056
1668a948-f668-4deb-a703-b40af3313383,266,1,00:05:44.811,5,44,18,0.5705,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['14642674-181b-4ade-9ba4-ebe4042563d2', 'cc1bd88c-5735-4a3d-ad2d-e74c607b7df5']","[33.1, 67.3]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,"[33.1, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.811,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6197085354525153
14642674-181b-4ade-9ba4-ebe4042563d2,267,1,00:05:45.381,5,45,18,0.9605,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['8dcfb983-4142-417b-8e6f-fe7791fa016f'],"[33.1, 67.1]",11094.0,Arda Turan,15.0,Left Center Midfield,4324.0,Daniel Alves da Silva,11.098198,-2.581083,1.0,Ground Pass,"[23.7, 61.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.381,0.5699999999999932,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10558853007414104
8dcfb983-4142-417b-8e6f-fe7791fa016f,268,1,00:05:46.342,5,46,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['14642674-181b-4ade-9ba4-ebe4042563d2'],"[23.7, 61.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.342,0.9610000000000127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.900330787640291
3630f8f4-3dac-4bae-bc21-2e14de164ea0,269,1,00:05:46.342,5,46,18,0.5845,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['7149418c-abba-47c1-a62e-91c2621386fe', '8dcfb983-4142-417b-8e6f-fe7791fa016f', 'a38b672c-3288-472c-ac64-31a9713ad409']","[23.7, 61.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[23.7, 61.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.342,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0006070078503667142
a38b672c-3288-472c-ac64-31a9713ad409,270,1,00:05:46.409,5,46,18,0.617192,17,Pressure,217,Barcelona,1,Regular Play,210,Real Sociedad,,,"['3630f8f4-3dac-4bae-bc21-2e14de164ea0', '7149418c-abba-47c1-a62e-91c2621386fe']","[90.9, 17.5]",6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.409,0.06700000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6055608677776433
7149418c-abba-47c1-a62e-91c2621386fe,271,1,00:05:46.926,5,46,18,1.657399,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a38b672c-3288-472c-ac64-31a9713ad409', 'ac70b420-0b8e-4e05-8034-53a3160017f0']","[23.7, 61.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,5506.0,Javier Alejandro Mascherano,16.532393,-2.175576,1.0,Ground Pass,"[14.3, 48.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.926,0.5169999999999959,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7142809271043458
ac70b420-0b8e-4e05-8034-53a3160017f0,272,1,00:05:48.584,5,48,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['7149418c-abba-47c1-a62e-91c2621386fe'],"[14.3, 48.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.584,1.6580000000000155,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8066964036205045
bf8c4058-2ce0-4ab8-8a09-0b220fdbafb0,273,1,00:05:48.584,5,48,18,0.454001,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0a65a36d-b1c8-4839-8454-700fd6e94616', 'ac70b420-0b8e-4e05-8034-53a3160017f0']","[14.3, 48.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[14.9, 46.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.584,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5737953319771862
0a65a36d-b1c8-4839-8454-700fd6e94616,274,1,00:05:49.038,5,49,18,2.599905,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5b3ad180-8e32-475d-a14a-f228acc0f07c'],"[14.9, 46.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,6379.0,Sergi Roberto Carnicer,45.667603,-1.1247767,3.0,High Pass,"[34.6, 4.8]",40.0,Right Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.038,0.45400000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8418550991158296
5b3ad180-8e32-475d-a14a-f228acc0f07c,275,1,00:05:51.638,5,51,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0a65a36d-b1c8-4839-8454-700fd6e94616'],"[34.6, 4.8]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.638,2.599999999999966,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2706781775035002
51eec813-2090-4963-89f0-f80404aa9c29,276,1,00:05:51.638,5,51,18,4.213595,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5b3ad180-8e32-475d-a14a-f228acc0f07c', 'c76e05e6-3d8f-46b7-bb73-f9047b8769b1']","[34.6, 4.8]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,,,,,,,,,,,,"[61.9, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.638,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25951968241597956
c76e05e6-3d8f-46b7-bb73-f9047b8769b1,277,1,00:05:55.851,5,55,18,0.9386,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fd15f3ba-b240-45c6-9d1f-e58ab6e48c49'],"[61.9, 6.2]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,7.8185678,-0.36625555,1.0,Ground Pass,"[69.2, 3.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.851,4.213000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9435495124871413
fd15f3ba-b240-45c6-9d1f-e58ab6e48c49,278,1,00:05:56.790,5,56,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c76e05e6-3d8f-46b7-bb73-f9047b8769b1'],"[69.2, 3.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.79,0.9390000000000214,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9023152243592312
be9f09ce-7179-4c43-b54c-1aaac8d8e776,279,1,00:05:56.790,5,56,18,5.7891,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['8bcbde61-8f35-4dcc-9b8d-1c88a6bc35dc', 'b52cb646-40ab-41f5-a43b-c432d7d4c76a', 'fd15f3ba-b240-45c6-9d1f-e58ab6e48c49']","[69.2, 3.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[55.6, 9.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.79,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08106891077586553
b52cb646-40ab-41f5-a43b-c432d7d4c76a,280,1,00:05:57.091,5,57,18,1.696436,17,Pressure,217,Barcelona,1,Regular Play,210,Real Sociedad,,,['be9f09ce-7179-4c43-b54c-1aaac8d8e776'],"[45.5, 76.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.091,0.3009999999999877,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2957101412873536
8bcbde61-8f35-4dcc-9b8d-1c88a6bc35dc,281,1,00:06:02.579,6,2,18,2.0176,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['cf7d1b3c-7e9d-457f-a674-a71052c3989e'],"[55.6, 9.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,6998.0,Rafael Alcântara do Nascimento,42.219543,0.10202547,2.0,Low Pass,"[97.6, 13.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.579,5.4879999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9177716528241526
cf7d1b3c-7e9d-457f-a674-a71052c3989e,282,1,00:06:04.597,6,4,18,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8bcbde61-8f35-4dcc-9b8d-1c88a6bc35dc'],"[97.6, 13.6]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.597,2.0179999999999723,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1760235632384155
