id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,carry_end_location,dribble_outcome_id,dribble_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,out,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,block_deflection,foul_committed_type_id,foul_committed_type_name,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,clearance_right_foot,pass_cut_back,dribble_nutmeg,miscontrol_aerial_won,dribble_overrun,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
891fcdb1-62a6-453f-9a91-eea7b4c84849,1289,1,00:34:56.339,34,56,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['dccfd211-7cb3-49be-9e92-9ebedfbaf1b8'],,"[31.9, 40.8]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.339,1.6579999999999018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9098725893966682
45e6fa4a-b3c6-4ac7-aed5-4520c18174ad,1290,1,00:34:56.339,34,56,76,2.587124,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['891fcdb1-62a6-453f-9a91-eea7b4c84849', '9aeb6c21-f877-4eb3-84a0-540fd753930f']",,"[31.9, 40.8]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,"[36.4, 37.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.339,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7750135991683311
9aeb6c21-f877-4eb3-84a0-540fd753930f,1291,1,00:34:58.926,34,58,76,1.877284,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['e2ec5860-cffa-4a25-917c-113e9c268eb5'],,"[36.4, 37.4]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,6777.0,Sidnei Rechel da Silva Júnior,22.541739,-1.1210368,1.0,Ground Pass,"[46.2, 17.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.926,2.586999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.503729407111754
e2ec5860-cffa-4a25-917c-113e9c268eb5,1292,1,00:35:00.803,35,0,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['9aeb6c21-f877-4eb3-84a0-540fd753930f'],,"[46.2, 17.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.803,1.8769999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6526503634798274
8b8eaaf1-90a3-41a1-ace5-c23fcd315895,1293,1,00:35:00.803,35,0,76,4.109748,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['344ab865-e1f1-42d1-b6e5-aa4315cd6276', 'e2ec5860-cffa-4a25-917c-113e9c268eb5']",,"[46.2, 17.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,"[64.2, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.803,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8616192328385087
344ab865-e1f1-42d1-b6e5-aa4315cd6276,1294,1,00:35:04.913,35,4,76,0.751679,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a4726ab3-8413-4fbc-8691-31ba695187d2'],,"[64.2, 8.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,25921.0,Rubén Gracia Calmache,11.992081,0.43007815,1.0,Ground Pass,"[75.1, 13.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.913,4.110000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29379895778156717
8ca9e507-d167-47b5-bdc8-895dfe9b4b65,1295,1,00:35:05.529,35,5,76,0.35419,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['a4726ab3-8413-4fbc-8691-31ba695187d2', 'f8017c31-f1e3-4ac3-9a58-6bd0d96be256', 'fefe52c0-81b2-463a-aa4d-ff6be24e9748']",,"[45.4, 65.2]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.529,0.6159999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5952552666540468
a4726ab3-8413-4fbc-8691-31ba695187d2,1296,1,00:35:05.665,35,5,76,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['344ab865-e1f1-42d1-b6e5-aa4315cd6276', '8ca9e507-d167-47b5-bdc8-895dfe9b4b65']",,"[75.1, 13.9]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.665,0.13599999999996726,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12371285047326086
f8017c31-f1e3-4ac3-9a58-6bd0d96be256,1297,1,00:35:05.665,35,5,76,0.199999,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['8ca9e507-d167-47b5-bdc8-895dfe9b4b65', 'a4726ab3-8413-4fbc-8691-31ba695187d2', 'fefe52c0-81b2-463a-aa4d-ff6be24e9748']",,"[75.1, 13.9]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,"[74.7, 14.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.665,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5510212080857305
fefe52c0-81b2-463a-aa4d-ff6be24e9748,1298,1,00:35:05.865,35,5,76,0.0,38,Miscontrol,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['8ca9e507-d167-47b5-bdc8-895dfe9b4b65'],,"[74.7, 14.9]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.865,0.1999999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6776777770563958
f7d78f05-4681-428a-a3f8-c896a8329051,1299,1,00:35:06.631,35,6,77,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,,"[44.3, 65.2]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.631,0.7660000000000764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8136847415220726
4454158e-641e-4fdd-b394-feac0b946ff3,1300,1,00:35:06.631,35,6,77,1.274642,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['a2d06655-cae4-4d43-916a-92dbd330e871', 'f7d78f05-4681-428a-a3f8-c896a8329051']",,"[44.3, 65.2]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,"[41.1, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.631,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6159824509598844
a2d06655-cae4-4d43-916a-92dbd330e871,1301,1,00:35:07.906,35,7,77,0.979027,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bf2bf845-bd19-42fb-8c18-17fb4d3a5697'],,"[41.1, 62.8]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,6899.0,Rubén Pardo Gutiérrez,17.632357,-1.3244421,1.0,Ground Pass,"[45.4, 45.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.906,1.275000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4963234761465014
bf2bf845-bd19-42fb-8c18-17fb4d3a5697,1302,1,00:35:08.885,35,8,77,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a2d06655-cae4-4d43-916a-92dbd330e871'],,"[45.4, 45.7]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.885,0.9790000000002692,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1507486691769151
c00a75d0-98d6-46b7-9864-e52fb54aa95a,1303,1,00:35:08.885,35,8,77,1.327005,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['11065494-c95c-46ae-ae8b-604479b55809'],,"[45.4, 45.7]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,6605.0,Joseba Zaldúa Bengoetxea,7.441102,2.2896264,1.0,Ground Pass,"[40.5, 51.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.885,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35401824434779705
11065494-c95c-46ae-ae8b-604479b55809,1304,1,00:35:10.212,35,10,77,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c00a75d0-98d6-46b7-9864-e52fb54aa95a'],,"[40.5, 51.3]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.212,1.3269999999997708,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44281513107962933
b1f84099-1033-4ebf-afa2-bb852897f487,1305,1,00:35:10.212,35,10,77,3.909349,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['11065494-c95c-46ae-ae8b-604479b55809', '5ad6234f-cf7c-4d95-b972-acf2e852ebc9', '7265411e-3e9f-4025-851e-22dcd99e84ff']",,"[40.5, 51.3]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,"[68.7, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.212,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06538598682835872
7265411e-3e9f-4025-851e-22dcd99e84ff,1306,1,00:35:10.741,35,10,77,3.37988,17,Pressure,210,Real Sociedad,1,Regular Play,219,RC Deportivo La Coruña,,,['b1f84099-1033-4ebf-afa2-bb852897f487'],,"[76.0, 27.8]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.741,0.5289999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7954250881286153
5ad6234f-cf7c-4d95-b972-acf2e852ebc9,1307,1,00:35:14.121,35,14,77,0.0,3,Dispossessed,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['18bb5940-e2e2-4549-9cc2-16ffb799b6bb'],,"[68.7, 59.8]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.121,3.380000000000109,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9126860684834434
18bb5940-e2e2-4549-9cc2-16ffb799b6bb,1308,1,00:35:14.121,35,14,77,0.0,4,Duel,210,Real Sociedad,1,Regular Play,219,RC Deportivo La Coruña,,,['5ad6234f-cf7c-4d95-b972-acf2e852ebc9'],,"[51.4, 20.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.121,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5006250500451671
a32f5dbd-d994-43a0-b85a-fed4df121ef1,1309,1,00:35:16.103,35,16,78,1.540864,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['2d47d578-2a79-4e71-a445-1a2fca8fb83d'],,"[39.4, 10.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6777.0,Sidnei Rechel da Silva Júnior,16.860012,2.2131112,1.0,Ground Pass,"[29.3, 23.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.103,1.981999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5365916058764044
2d47d578-2a79-4e71-a445-1a2fca8fb83d,1310,1,00:35:17.644,35,17,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a32f5dbd-d994-43a0-b85a-fed4df121ef1'],,"[29.3, 23.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.644,1.5409999999997126,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.523332820657614
d5d578cf-98c8-4474-bc18-5cf79ae70c3f,1311,1,00:35:21.684,35,21,78,1.46473,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['30be6dcb-095e-4e8b-a90c-ae97a1a57096'],True,"[28.5, 26.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,26107.0,Alberto Lopo García,17.1,1.5707964,1.0,Ground Pass,"[28.5, 43.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.684,4.040000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8702862074226361
30be6dcb-095e-4e8b-a90c-ae97a1a57096,1312,1,00:35:23.149,35,23,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['d5d578cf-98c8-4474-bc18-5cf79ae70c3f'],,"[28.5, 43.8]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.149,1.4649999999996908,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.980114963956083
5aec4240-0598-470d-98af-77e46822cace,1313,1,00:35:23.705,35,23,78,1.820054,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['b12c6488-ff80-4b9d-ad04-c358141b7692'],,"[28.9, 47.7]",26107.0,Alberto Lopo García,3.0,Right Center Back,6733.0,Pedro Mosquera Parada,26.44258,-1.1375961,1.0,Ground Pass,"[40.0, 23.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.705,0.55600000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.284267828282769
b12c6488-ff80-4b9d-ad04-c358141b7692,1314,1,00:35:25.525,35,25,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5aec4240-0598-470d-98af-77e46822cace'],,"[40.0, 23.7]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.525,1.8200000000001637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6328346524204612
585aceca-6521-4fd2-a1c6-b0bf5cdbc0f1,1315,1,00:35:25.525,35,25,78,0.894223,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['b03d2c37-c932-4a3a-a114-f0b58175db29', 'b12c6488-ff80-4b9d-ad04-c358141b7692']",,"[40.0, 23.7]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,"[40.0, 23.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.525,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06153429056614601
b03d2c37-c932-4a3a-a114-f0b58175db29,1316,1,00:35:26.419,35,26,78,0.907647,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['fda087bf-8280-4119-98b6-78dd1c4a88a9'],,"[40.0, 23.7]",6733.0,Pedro Mosquera Parada,9.0,Right Defensive Midfield,5724.0,Fayçal Fajr,11.328283,0.15063591,1.0,Ground Pass,"[51.2, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.419,0.8939999999997781,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.47185050999476785
fda087bf-8280-4119-98b6-78dd1c4a88a9,1317,1,00:35:27.327,35,27,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['b03d2c37-c932-4a3a-a114-f0b58175db29'],,"[51.2, 25.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.327,0.9080000000003565,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3348435808239084
4593390f-1d4e-495d-8fe7-475215c6b312,1318,1,00:35:27.327,35,27,78,2.899815,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['6a8c8063-d580-4ce5-9bcf-d2fa8c6ea72c', 'fda087bf-8280-4119-98b6-78dd1c4a88a9']",,"[51.2, 25.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,"[51.4, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.327,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6241107543382098
6a8c8063-d580-4ce5-9bcf-d2fa8c6ea72c,1319,1,00:35:30.227,35,30,78,2.635105,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['8aae949c-9e49-457e-8c17-0ce8a8dad793', 'db411cc8-372d-434b-96b8-3fe9072f5e49']",,"[51.4, 33.3]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,23800.0,Laureano Sanabria Ruiz,49.353928,1.074522,3.0,High Pass,"[74.9, 76.7]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.227,2.899999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.01869735036801856
8aae949c-9e49-457e-8c17-0ce8a8dad793,1320,1,00:35:32.862,35,32,78,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['6a8c8063-d580-4ce5-9bcf-d2fa8c6ea72c'],,"[77.7, 78.5]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.862,2.6350000000002183,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33141264375987856
db411cc8-372d-434b-96b8-3fe9072f5e49,1321,1,00:35:32.862,35,32,78,0.0,10,Interception,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,['6a8c8063-d580-4ce5-9bcf-d2fa8c6ea72c'],,"[45.2, 3.4]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.862,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5452466841268395
fe743238-cae3-41e8-8092-12a7b11a71b3,1322,1,00:35:36.119,35,36,79,1.790254,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['097190e5-c466-4661-8071-42a5a7d22b02', '5d6737fa-494c-4c78-8b76-08bc9cf9549f']",,"[81.8, 80.0]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,6738.0,Juan Francisco Moreno Fuertes,24.654613,-0.43099135,2.0,Low Pass,"[104.2, 69.7]",,,67.0,Throw-in,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.119,3.257000000000062,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6135901823419331
097190e5-c466-4661-8071-42a5a7d22b02,1323,1,00:35:37.909,35,37,79,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['fe743238-cae3-41e8-8092-12a7b11a71b3'],,"[96.9, 71.4]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.909,1.7899999999999636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5634978507294679
