id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,out,counterpress,duel_outcome_id,duel_outcome_name,dribble_nutmeg,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,block_deflection,pass_deflected,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,clearance_left_foot,shot_follows_dribble,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_offensive,dribble_no_touch,shot_one_on_one,pass_cut_back,pass_inswinging,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4d6711a9-4920-4c8c-b055-fddf6a60e73c,553,1,00:13:24.391,13,24,32,2.07559,30,Pass,216,Getafe,7,From Goal Kick,223,Málaga,,,"['8c53bbb6-ac2d-4134-9e30-48f9f587e42a', '8f791f63-168e-48d8-a80e-8bb74f1c74bd']","[32.8, 34.8]",6878.0,Miguel Torres Gómez,5.0,Left Center Back,,,22.079176,0.38050637,3.0,High Pass,"[53.3, 43.0]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.391,2.754000000000019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.44524483016818206
8c53bbb6-ac2d-4134-9e30-48f9f587e42a,554,1,00:13:26.467,13,26,32,1.096997,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,"['4d6711a9-4920-4c8c-b055-fddf6a60e73c', 'e8ce0a8a-ce76-4683-89f2-235a6b2665e4']","[66.8, 37.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,15893.0,Víctor Rodríguez Romero,11.524756,-0.27234027,2.0,Low Pass,"[77.9, 34.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.467,2.076000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7184770571987711
6532c4aa-6c77-4472-8550-15ab2d985438,555,1,00:13:27.486,13,27,32,0.481146,17,Pressure,216,Getafe,7,From Goal Kick,223,Málaga,,,"['c7d8a4fe-881c-4be0-a30d-1012a424b5c3', 'e8ce0a8a-ce76-4683-89f2-235a6b2665e4', 'f331bad9-164d-4b8a-baa7-5dbdeb630f03']","[41.8, 44.4]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.486,1.0190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7646707147661983
e8ce0a8a-ce76-4683-89f2-235a6b2665e4,556,1,00:13:27.564,13,27,32,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,"['6532c4aa-6c77-4472-8550-15ab2d985438', '8c53bbb6-ac2d-4134-9e30-48f9f587e42a']","[77.9, 34.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.564,0.07799999999997453,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6961036696108642
c7d8a4fe-881c-4be0-a30d-1012a424b5c3,557,1,00:13:27.564,13,27,32,0.359292,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['6532c4aa-6c77-4472-8550-15ab2d985438', 'e8ce0a8a-ce76-4683-89f2-235a6b2665e4', 'f331bad9-164d-4b8a-baa7-5dbdeb630f03']","[77.9, 34.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[77.9, 32.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.564,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13022903116208906
f331bad9-164d-4b8a-baa7-5dbdeb630f03,558,1,00:13:27.923,13,27,32,1.920016,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,"['01c32d07-d386-4115-8f41-bb2b16c51e0d', '6532c4aa-6c77-4472-8550-15ab2d985438']","[77.9, 32.3]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,11675.0,Moisés Gómez Bordonado,9.80816,-1.9247937,1.0,Ground Pass,"[74.5, 23.1]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.923,0.3590000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9696080790911858
01c32d07-d386-4115-8f41-bb2b16c51e0d,559,1,00:13:29.843,13,29,32,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['f331bad9-164d-4b8a-baa7-5dbdeb630f03'],"[74.5, 23.1]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.843,1.919999999999959,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4050567187406867
9a53487d-3e22-40c3-80cc-ef3be16c0f28,560,1,00:13:29.843,13,29,32,2.111602,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['01c32d07-d386-4115-8f41-bb2b16c51e0d', '53f99509-8921-4888-97f8-b45159cf4c07']","[74.5, 23.1]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,,,,,,,,,,,,"[70.1, 21.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.843,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4762163038979891
53f99509-8921-4888-97f8-b45159cf4c07,561,1,00:13:31.955,13,31,32,2.684388,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['69cd84d9-be1c-42dd-b749-e5f871262177'],"[70.1, 21.9]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,6627.0,Damián Nicolás Suárez Suárez,46.630997,1.6072608,3.0,High Pass,"[68.4, 68.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.955,2.11200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9321216481071807
69cd84d9-be1c-42dd-b749-e5f871262177,562,1,00:13:34.639,13,34,32,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['53f99509-8921-4888-97f8-b45159cf4c07'],"[68.4, 68.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.639,2.683999999999969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14308512422106512
9ca8d02f-1218-4ef2-bf2d-22ad05a29783,563,1,00:13:34.639,13,34,32,1.064992,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['69cd84d9-be1c-42dd-b749-e5f871262177', '8d391e8c-01ea-4be9-91ab-2ec7e2edf3cf']","[68.4, 68.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[66.0, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.639,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49997530727368966
8d391e8c-01ea-4be9-91ab-2ec7e2edf3cf,564,1,00:13:35.704,13,35,32,1.662028,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['484e462d-2841-45f9-bbcf-ae305d330774'],"[66.0, 68.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,26.627054,0.045082215,1.0,Ground Pass,"[92.6, 69.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.704,1.0649999999999409,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.23311016825307462
484e462d-2841-45f9-bbcf-ae305d330774,565,1,00:13:37.366,13,37,32,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['8d391e8c-01ea-4be9-91ab-2ec7e2edf3cf'],"[92.6, 69.2]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.366,1.6620000000000346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011716300921814304
400167bf-dd6d-4ced-beaf-5ba121056206,566,1,00:13:37.366,13,37,32,2.128825,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['484e462d-2841-45f9-bbcf-ae305d330774', '95c424b8-2520-4b7f-8792-3bb2c0f11f89', 'aec9bcdc-203c-4a07-90ac-b5e11a8e9ef5']","[92.6, 69.2]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,"[95.7, 75.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.366,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9852399089714766
95c424b8-2520-4b7f-8792-3bb2c0f11f89,567,1,00:13:37.376,13,37,32,1.971335,17,Pressure,216,Getafe,7,From Goal Kick,223,Málaga,,,['400167bf-dd6d-4ced-beaf-5ba121056206'],"[23.9, 11.6]",6878.0,Miguel Torres Gómez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.376,0.009999999999990905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5082814878465441
aec9bcdc-203c-4a07-90ac-b5e11a8e9ef5,568,1,00:13:39.495,13,39,32,0.0,3,Dispossessed,216,Getafe,7,From Goal Kick,216,Getafe,,,['960ca2ec-236b-4686-8bae-df14eba82b6d'],"[95.7, 75.0]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.495,2.119000000000028,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4683002771652165
960ca2ec-236b-4686-8bae-df14eba82b6d,569,1,00:13:39.495,13,39,32,0.0,4,Duel,216,Getafe,7,From Goal Kick,223,Málaga,,,['aec9bcdc-203c-4a07-90ac-b5e11a8e9ef5'],"[24.4, 5.1]",6878.0,Miguel Torres Gómez,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.495,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11169344094238054
d6191ac1-e42a-4ea2-999f-d7a704866443,570,1,00:13:54.771,13,54,33,0.905797,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['37b9942b-d71f-44db-ba05-9397e220112a'],"[93.5, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6745.0,Mehdi Lacen,8.125269,-1.80682,2.0,Low Pass,"[91.6, 72.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.771,15.275999999999954,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8589320984494982
37b9942b-d71f-44db-ba05-9397e220112a,571,1,00:13:55.677,13,55,33,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['d6191ac1-e42a-4ea2-999f-d7a704866443'],"[91.6, 72.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.677,0.9060000000000628,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6422691505786955
778cbb76-6b80-442e-89a6-94a6464fc609,572,1,00:13:55.677,13,55,33,0.54894,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['e5b6f29e-7cd6-4a41-aba1-8d0fe96dee37'],"[91.6, 72.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6627.0,Damián Nicolás Suárez Suárez,5.375872,1.2490457,1.0,Ground Pass,"[93.3, 77.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.677,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39191845396332514
abf920a2-14da-4110-bd27-2e8ebb033536,573,1,00:13:56.098,13,56,33,0.456053,17,Pressure,216,Getafe,4,From Throw In,223,Málaga,,,"['a5531a31-bdbc-494f-bd88-8a599ed149b2', 'e5b6f29e-7cd6-4a41-aba1-8d0fe96dee37']","[24.4, 5.1]",3084.0,Christian Atsu Twasam,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.098,0.4209999999999354,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.052777669913170566
e5b6f29e-7cd6-4a41-aba1-8d0fe96dee37,574,1,00:13:56.226,13,56,33,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['778cbb76-6b80-442e-89a6-94a6464fc609', 'abf920a2-14da-4110-bd27-2e8ebb033536']","[93.3, 77.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.226,0.12800000000004275,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9718905776188613
a5531a31-bdbc-494f-bd88-8a599ed149b2,575,1,00:13:56.226,13,56,33,1.003124,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['7597e7ac-9bc0-4b41-a738-49387e33e7e6', 'abf920a2-14da-4110-bd27-2e8ebb033536']","[92.3, 76.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6907.0,Pedro León Sánchez Gil,11.150336,-0.9703565,3.0,High Pass,"[98.6, 67.5]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.226,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8068051823888691
7597e7ac-9bc0-4b41-a738-49387e33e7e6,576,1,00:13:57.229,13,57,33,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['a5531a31-bdbc-494f-bd88-8a599ed149b2'],"[98.6, 67.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.229,1.0030000000000427,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4114997281068443
191d15fe-604f-4bb4-adb0-62adaa1758fa,577,1,00:13:57.247,13,57,33,0.0,4,Duel,216,Getafe,4,From Throw In,223,Málaga,,,['8039e57d-74c6-42b2-a750-e01140f91ea1'],"[20.8, 13.1]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.247,0.017999999999915417,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1851719044644975
8039e57d-74c6-42b2-a750-e01140f91ea1,578,1,00:13:57.247,13,57,33,1.454222,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['191d15fe-604f-4bb4-adb0-62adaa1758fa', 'ac28fdb0-267f-4a75-87fe-ba23f8b15c27']","[99.3, 67.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,6627.0,Damián Nicolás Suárez Suárez,10.340696,0.9156903,3.0,High Pass,"[105.6, 75.2]",,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.247,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1841623444354742
ac28fdb0-267f-4a75-87fe-ba23f8b15c27,579,1,00:13:58.701,13,58,33,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['8039e57d-74c6-42b2-a750-e01140f91ea1'],"[105.6, 75.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.701,1.4540000000000646,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24963949448183043
99ddd5c9-8c97-450a-96b7-40f617c136e1,580,1,00:13:58.701,13,58,33,1.287223,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['a6a5593e-1934-4931-80bf-78ea76db263a', 'ac28fdb0-267f-4a75-87fe-ba23f8b15c27']","[105.6, 75.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[111.6, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.701,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8668453279632431
a6a5593e-1934-4931-80bf-78ea76db263a,581,1,00:13:59.988,13,59,33,0.194065,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['eeafb789-9511-43c0-94fe-1c1e4a309415'],"[111.6, 75.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,6.503076,-1.6015558,2.0,Low Pass,"[111.4, 68.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.988,1.2870000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.010899886429433736
eeafb789-9511-43c0-94fe-1c1e4a309415,582,1,00:14:00.182,14,0,33,0.0,6,Block,216,Getafe,4,From Throw In,223,Málaga,,,['a6a5593e-1934-4931-80bf-78ea76db263a'],"[8.7, 11.6]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.182,0.19399999999995998,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1234496776385332
77d5f943-bc6f-42cd-9273-0d8b5cfc2d8b,583,1,00:14:23.167,14,23,34,0.862979,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['1093784e-61fa-4f1f-b9f3-52cecec50fa2'],"[111.9, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6907.0,Pedro León Sánchez Gil,8.676981,-2.6624823,2.0,Low Pass,"[104.2, 76.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.167,22.985000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.589932412687267
1093784e-61fa-4f1f-b9f3-52cecec50fa2,584,1,00:14:24.030,14,24,34,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['77d5f943-bc6f-42cd-9273-0d8b5cfc2d8b'],"[104.2, 76.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.03,0.8629999999999427,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2740453454017272
ef202f6c-47ae-4e82-941e-4896fe94d467,585,1,00:14:24.030,14,24,34,2.379137,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1093784e-61fa-4f1f-b9f3-52cecec50fa2', '4046bebd-594d-4c2b-b69e-270cd05f8df6', '9604914d-558e-4d0d-be19-2064b483495a']","[104.2, 76.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[104.2, 76.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.03,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8250378874251976
4046bebd-594d-4c2b-b69e-270cd05f8df6,586,1,00:14:25.313,14,25,34,0.71799,17,Pressure,216,Getafe,4,From Throw In,223,Málaga,,,['ef202f6c-47ae-4e82-941e-4896fe94d467'],"[14.0, 4.9]",3084.0,Christian Atsu Twasam,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.313,1.2830000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2800883151875744
346f0ccc-ecd5-412e-8e4e-0f5397092af2,587,1,00:14:26.065,14,26,34,0.336488,17,Pressure,216,Getafe,4,From Throw In,223,Málaga,,,,"[15.9, 7.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.065,0.7520000000000664,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7023618590841209
