id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,counterpress,dribble_outcome_id,dribble_outcome_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,goalkeeper_punched_out,out,miscontrol_aerial_won,clearance_right_foot,foul_won_defensive,pass_shot_assist,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,block_offensive,goalkeeper_end_location,clearance_left_foot,foul_committed_penalty,foul_won_penalty,block_deflection,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,clearance_aerial_won,shot_open_goal,pass_deflected,dribble_nutmeg,pass_cut_back,shot_aerial_won,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9fa2eb3a-a943-4f67-9515-e9818b2a40c1,233,1,00:05:32.635,5,32,19,0.737784,17,Pressure,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['4af0ba83-a18c-461f-bca7-53de770fd984', '8862b0a1-8b82-4936-9c09-8c55a93387e1']",,"[75.1, 71.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.635,0.5550000000000068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22271925431546402
4af0ba83-a18c-461f-bca7-53de770fd984,234,1,00:05:33.256,5,33,19,0.539236,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2a2aecb1-b671-4395-b9c9-92a6e8d815a9', '6dc0a9f2-6499-4172-8672-c02ec764f65f', '9fa2eb3a-a943-4f67-9515-e9818b2a40c1']",,"[45.7, 6.9]",6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,6391.0,Raúl García Escudero,6.706713,1.2207514,1.0,Ground Pass,"[48.0, 13.2]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.256,0.6209999999999809,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15661391067101482
6dc0a9f2-6499-4172-8672-c02ec764f65f,235,1,00:05:33.795,5,33,19,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4af0ba83-a18c-461f-bca7-53de770fd984'],,"[48.7, 14.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.795,0.5390000000000441,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41015389981804473
2a2aecb1-b671-4395-b9c9-92a6e8d815a9,236,1,00:05:33.795,5,33,19,1.472771,30,Pass,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['4af0ba83-a18c-461f-bca7-53de770fd984', 'c0c6ca42-5908-415f-9f94-5533f028496e']",,"[72.1, 66.9]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,20.65454,0.07268725,3.0,High Pass,"[92.7, 68.4]",40.0,Right Foot,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.795,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.018729734079348415
c0c6ca42-5908-415f-9f94-5533f028496e,237,1,00:05:35.268,5,35,19,1.866654,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0704d059-0139-4818-b7ed-0d21cfeec19d', '2a2aecb1-b671-4395-b9c9-92a6e8d815a9']",,"[27.4, 11.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,6788.0,Xabier Etxeita Gorritxategi,17.098831,1.7234457,2.0,Low Pass,"[24.8, 28.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.26800000000003,1.4730000000000132,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27920273413024876
0704d059-0139-4818-b7ed-0d21cfeec19d,238,1,00:05:37.135,5,37,19,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c0c6ca42-5908-415f-9f94-5533f028496e'],,"[24.8, 28.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.135,1.8669999999999618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8477896047939963
8b5eae33-9f79-4ae4-94f4-427c52a7caf1,239,1,00:05:37.135,5,37,19,4.24333,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f97d0bec-ced6-4cd0-9a75-10d33a32d25c'],,"[24.8, 28.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6394.0,Aritz Aduriz Zubeldia,52.100864,-0.4593558,3.0,High Pass,"[71.5, 5.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.135,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.30933200622749535
f97d0bec-ced6-4cd0-9a75-10d33a32d25c,240,1,00:05:41.378,5,41,19,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8b5eae33-9f79-4ae4-94f4-427c52a7caf1'],,"[71.5, 5.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.378,4.242999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1981490881957373
bbe14bc1-77fa-41bf-bfd9-df44b7ee9b79,241,1,00:05:41.416,5,41,19,0.0,4,Duel,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['20e3f25c-1dc2-47da-86bf-ef4c3abd4d82'],,"[48.6, 74.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.416,0.038000000000010914,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6409019296223388
20e3f25c-1dc2-47da-86bf-ef4c3abd4d82,242,1,00:05:41.416,5,41,19,0.0,38,Miscontrol,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['bbe14bc1-77fa-41bf-bfd9-df44b7ee9b79'],,"[71.5, 5.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.416,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4040629432762689
d66bc189-1b11-43b2-b5d6-8047a7f59600,243,1,00:05:43.162,5,43,19,0.391086,17,Pressure,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['63e59685-f36a-495c-b0ab-5ef95a1fdef1'],,"[83.4, 4.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.162,1.745999999999981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6497112355519375
63e59685-f36a-495c-b0ab-5ef95a1fdef1,244,1,00:05:43.511,5,43,20,3.195958,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['503c91ad-4cb4-4b63-8a88-26d9fd5695b9', 'd66bc189-1b11-43b2-b5d6-8047a7f59600']",,"[34.7, 72.9]",6914.0,Roberto Román Triguero,2.0,Right Back,24255.0,Juan Carlos Martín Corral,35.437973,-2.3821368,2.0,Low Pass,"[9.0, 48.5]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.511,0.3490000000000464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7710762325548501
503c91ad-4cb4-4b63-8a88-26d9fd5695b9,245,1,00:05:46.707,5,46,20,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['63e59685-f36a-495c-b0ab-5ef95a1fdef1'],,"[9.0, 48.5]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.707,3.1959999999999695,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5818631001291795
71211ee9-b258-4a97-9024-345ad2dc09bf,246,1,00:05:46.707,5,46,20,0.08,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['503c91ad-4cb4-4b63-8a88-26d9fd5695b9', 'f9236796-1860-40fa-8feb-3b5e648aa0a0']",,"[9.0, 48.5]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,"[6.5, 59.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.707,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4623729360617995
f9236796-1860-40fa-8feb-3b5e648aa0a0,247,1,00:05:46.787,5,46,20,4.113957,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['18b9fb4e-8662-475b-a903-35b82748471b', '9df289d4-6fd7-401d-8c30-f66743abf6d9']",,"[6.5, 59.6]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,11539.0,Adrián Embarba Blázquez,63.4149,0.17914829,3.0,High Pass,"[68.9, 70.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.787,0.07999999999998408,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10503765071322724
18b9fb4e-8662-475b-a903-35b82748471b,248,1,00:05:50.901,5,50,20,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f9236796-1860-40fa-8feb-3b5e648aa0a0'],,"[68.1, 71.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.901,4.114000000000033,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1501176116429892
9df289d4-6fd7-401d-8c30-f66743abf6d9,249,1,00:05:50.901,5,50,20,1.36438,30,Pass,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,"['3322f2b5-100b-4c52-a350-080bb1e78a54', 'f9236796-1860-40fa-8feb-3b5e648aa0a0']",,"[51.2, 9.2]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,11.1400175,1.3628378,3.0,High Pass,"[53.5, 20.1]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.901,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4855821776071084
474bc51a-2734-43f4-9d4a-9b1891fa8fc2,250,1,00:05:52.037,5,52,20,0.536192,17,Pressure,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,['3322f2b5-100b-4c52-a350-080bb1e78a54'],,"[53.5, 20.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.037,1.1359999999999673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17760690346768926
3322f2b5-100b-4c52-a350-080bb1e78a54,251,1,00:05:52.265,5,52,20,1.309682,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['474bc51a-2734-43f4-9d4a-9b1891fa8fc2', '9df289d4-6fd7-401d-8c30-f66743abf6d9', 'c36b7ef1-b28f-4275-97da-b3378a2511c0']",,"[66.6, 60.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,11539.0,Adrián Embarba Blázquez,14.808443,1.5370253,2.0,Low Pass,"[67.1, 74.8]",40.0,Right Foot,64.0,Interception,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.265,0.22800000000000864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6215622865434236
c36b7ef1-b28f-4275-97da-b3378a2511c0,252,1,00:05:53.575,5,53,20,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3322f2b5-100b-4c52-a350-080bb1e78a54'],,"[67.1, 74.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.575,1.3100000000000023,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4926881007084841
b106b3ef-42d0-4955-bdb6-abc49b6e582e,253,1,00:05:53.575,5,53,20,0.457255,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6ca4c99a-1572-476f-9f01-3901953073ce', 'c36b7ef1-b28f-4275-97da-b3378a2511c0']",,"[67.1, 74.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,"[67.4, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.575,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3428496923698454
6ca4c99a-1572-476f-9f01-3901953073ce,254,1,00:05:54.032,5,54,20,0.48906,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['33cb7762-33b7-44ad-8911-db002f42773b', '857b7778-8652-4f40-9495-87dc94fe2aab']",,"[67.4, 72.9]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,11542.0,Javier Guerra Rodríguez,3.3241541,-0.76412475,1.0,Ground Pass,"[69.8, 70.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.032,0.45699999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5044735691238947
857b7778-8652-4f40-9495-87dc94fe2aab,255,1,00:05:54.521,5,54,20,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6ca4c99a-1572-476f-9f01-3901953073ce'],,"[72.4, 67.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.521,0.48900000000003274,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3778634083210596
33cb7762-33b7-44ad-8911-db002f42773b,256,1,00:05:54.521,5,54,20,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,['6ca4c99a-1572-476f-9f01-3901953073ce'],,"[50.3, 9.5]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.521,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5883980564745901
4d80dd23-95a2-4a13-acbb-af9273cbe47a,257,1,00:06:05.107,6,5,21,1.102901,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['c94057d2-1050-4b85-a5fd-964f40a1e49e'],,"[61.4, 80.0]",6914.0,Roberto Román Triguero,2.0,Right Back,6852.0,Jozabed Sánchez Ruiz,10.7,-1.5707964,2.0,Low Pass,"[61.4, 69.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.107,10.586000000000013,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4269338305434981
c94057d2-1050-4b85-a5fd-964f40a1e49e,258,1,00:06:06.210,6,6,21,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['4d80dd23-95a2-4a13-acbb-af9273cbe47a'],,"[61.4, 69.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.21,1.1029999999999518,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8001040073202726
fa1093cd-c478-4649-b523-661dc714adc6,259,1,00:06:06.210,6,6,21,0.777039,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['706ff0d5-bd7b-44ad-91be-3cec7527e0b5', 'c94057d2-1050-4b85-a5fd-964f40a1e49e']",,"[61.4, 69.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[55.6, 70.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.21,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8083585068266649
706ff0d5-bd7b-44ad-91be-3cec7527e0b5,260,1,00:06:06.987,6,6,21,1.483904,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e9946f87-4f63-4925-ab0e-6f117ee6f03c'],,"[55.6, 70.9]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,27144.0,Antonio Amaya Carazo,20.622803,-1.8710778,3.0,High Pass,"[49.5, 51.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.987,0.7770000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.531680189818056
e9946f87-4f63-4925-ab0e-6f117ee6f03c,261,1,00:06:08.471,6,8,21,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['706ff0d5-bd7b-44ad-91be-3cec7527e0b5'],,"[49.5, 51.2]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.471,1.4839999999999804,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9393416075135989
ed1b4ff1-98e0-4490-ae92-13a41b1f967b,262,1,00:06:08.471,6,8,21,1.256431,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['65b7f048-c651-4ea9-be52-761a8e94eef1', 'e9946f87-4f63-4925-ab0e-6f117ee6f03c']",,"[49.5, 51.2]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,"[55.5, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.471,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9644311876918603
65b7f048-c651-4ea9-be52-761a8e94eef1,263,1,00:06:09.727,6,9,21,1.494018,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6a4784ed-ee14-4e7a-9e5e-d6929b2b773f'],,"[55.5, 47.4]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,11298.0,José Ignacio Martínez García,24.03331,-1.2490457,2.0,Low Pass,"[63.1, 24.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.727,1.2559999999999718,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2505672125871059
6a4784ed-ee14-4e7a-9e5e-d6929b2b773f,264,1,00:06:11.221,6,11,21,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['65b7f048-c651-4ea9-be52-761a8e94eef1'],,"[63.1, 24.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.221,1.4940000000000282,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8277299393943812
1b180a99-748b-415f-adf0-003d842e6c72,265,1,00:06:11.221,6,11,21,1.923264,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['6a4784ed-ee14-4e7a-9e5e-d6929b2b773f', 'e97df31f-536d-4ade-81cd-b7897bcbc0f8']",,"[63.1, 24.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[63.1, 24.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.221,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1590667016245969
e97df31f-536d-4ade-81cd-b7897bcbc0f8,266,1,00:06:13.144,6,13,21,1.267695,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['92c4214d-8336-4d61-949a-caf41e333f0b'],,"[63.1, 24.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,27144.0,Antonio Amaya Carazo,13.548431,2.5986414,1.0,Ground Pass,"[51.5, 31.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.144,1.9230000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7207625965673407
92c4214d-8336-4d61-949a-caf41e333f0b,267,1,00:06:14.412,6,14,21,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e97df31f-536d-4ade-81cd-b7897bcbc0f8'],,"[51.5, 31.6]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.412,1.2679999999999723,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33680186501431963
