id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,off_camera,out,pass_switch,ball_recovery_recovery_failure,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,dribble_overrun,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_one_on_one,shot_aerial_won,clearance_aerial_won,duel_outcome_id,duel_outcome_name,clearance_left_foot,miscontrol_aerial_won,shot_deflected,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cut_back,pass_no_touch,pass_technique_id,pass_technique_name,pass_inswinging,pass_outswinging,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,block_offensive,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7adbc8d3-aa41-4b07-a441-f72bea25fc44,1134,1,00:35:10.322,35,10,90,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['340886a2-3c9d-4439-a358-538da95a84ea'],"[39.2, 69.8]",6659.0,Víctor Camarasa Ferrando,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.322,1.5790000000001783,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6589480427202727
340886a2-3c9d-4439-a358-538da95a84ea,1135,1,00:35:10.322,35,10,90,1.138186,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['00924d72-56c4-4b12-8540-101abe81246f', '7adbc8d3-aa41-4b07-a441-f72bea25fc44', '89651f83-0223-44d7-bc71-b4058b0f90e3']","[80.9, 10.3]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,12.601984,-0.12730774,3.0,High Pass,"[93.4, 8.7]",,,66.0,Recovery,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.322,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3381624698458765
70cad8ec-8ff0-427b-a0f8-f46c606b5d47,1136,1,00:35:11.083,35,11,90,0.553652,17,Pressure,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,"['00924d72-56c4-4b12-8540-101abe81246f', '9d15e3fb-6f97-43dd-b1d8-03e16b2f47a0']","[25.9, 69.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.083,0.7609999999999673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.32520074434951585
00924d72-56c4-4b12-8540-101abe81246f,1137,1,00:35:11.460,35,11,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['340886a2-3c9d-4439-a358-538da95a84ea', '70cad8ec-8ff0-427b-a0f8-f46c606b5d47']","[93.4, 8.7]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.46,0.3769999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42420910180067817
9d15e3fb-6f97-43dd-b1d8-03e16b2f47a0,1138,1,00:35:11.460,35,11,90,3.17535,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['00924d72-56c4-4b12-8540-101abe81246f', '70535ef3-4c02-44dc-8c56-da58ae8530b9', '70cad8ec-8ff0-427b-a0f8-f46c606b5d47', 'f74b6ab9-562e-4de8-9181-2ec0076abf69']","[93.4, 8.7]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,True,"[87.6, 4.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.46,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5379505605079993
70535ef3-4c02-44dc-8c56-da58ae8530b9,1139,1,00:35:12.269,35,12,90,2.323491,17,Pressure,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['9d15e3fb-6f97-43dd-b1d8-03e16b2f47a0'],"[27.9, 71.0]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.269,0.8089999999997417,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07707559368982342
f74b6ab9-562e-4de8-9181-2ec0076abf69,1140,1,00:35:14.635,35,14,90,3.930547,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2b3a7c95-d473-475e-a8e1-d73affc8637a'],"[87.6, 4.7]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,31.859222,0.35252535,3.0,High Pass,"[117.5, 15.7]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.635,2.36600000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8669806144531729
2b3a7c95-d473-475e-a8e1-d73affc8637a,1141,1,00:35:18.566,35,18,90,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['f74b6ab9-562e-4de8-9181-2ec0076abf69'],"[2.6, 64.4]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.566,3.9309999999995853,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8454445038548623
f80b41c2-7df9-4829-97c8-ec65db38bbb0,1142,1,00:35:18.566,35,18,90,4.183302,43,Carry,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,"['22ae48bd-a5cb-4d19-b2d3-966bb2149504', '2b3a7c95-d473-475e-a8e1-d73affc8637a']","[2.6, 64.4]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[9.6, 66.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.566,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47311722662227707
22ae48bd-a5cb-4d19-b2d3-966bb2149504,1143,1,00:35:22.749,35,22,90,3.070109,30,Pass,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['abc11db7-8145-456f-9411-ba41168b26ab'],"[9.6, 66.8]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,25134.0,Deyverson Brum Silva Acosta,66.00985,-0.42637673,3.0,High Pass,"[69.7, 39.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.749,4.182999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9712702611184579
abc11db7-8145-456f-9411-ba41168b26ab,1144,1,00:35:25.819,35,25,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['22ae48bd-a5cb-4d19-b2d3-966bb2149504'],"[69.7, 39.5]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.819,3.0700000000001637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4374576541204013
73dfa271-865d-4e61-bd90-01d727be4fa2,1145,1,00:35:25.859,35,25,90,0.934805,30,Pass,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,['1952036a-da75-4072-ba54-97c5e2f4495b'],"[69.7, 39.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,8.9196415,-0.7378151,2.0,Low Pass,"[76.3, 33.9]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.859,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.46241698705749024
1952036a-da75-4072-ba54-97c5e2f4495b,1146,1,00:35:26.794,35,26,90,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['73dfa271-865d-4e61-bd90-01d727be4fa2'],"[43.8, 46.2]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.794,0.9349999999999454,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.612598789834839
bcd79ee7-efd5-415b-a973-22d9c86a21fb,1147,1,00:35:26.794,35,26,90,1.237372,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['1952036a-da75-4072-ba54-97c5e2f4495b', 'feb6801f-8e0a-450f-85bd-ffbf5955b38f']","[43.8, 46.2]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,"[44.8, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.794,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9919777467203765
feb6801f-8e0a-450f-85bd-ffbf5955b38f,1148,1,00:35:28.032,35,28,90,0.662717,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['bb3adbb8-b61d-4f1e-9170-e4103f30c0af'],"[44.8, 44.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,23848.0,Carlos Carmona Bonet,8.839118,0.79339796,1.0,Ground Pass,"[51.0, 50.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.032,1.2380000000002838,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5828897075074266
bb3adbb8-b61d-4f1e-9170-e4103f30c0af,1149,1,00:35:28.694,35,28,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['feb6801f-8e0a-450f-85bd-ffbf5955b38f'],"[51.0, 50.9]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.694,0.6619999999998072,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9550382088850035
3831df37-a666-425e-ad95-780df620a4a4,1150,1,00:35:28.694,35,28,90,0.092115,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['7eff0dae-471f-4c7b-ab20-f7b2b1cf1840', 'bb3adbb8-b61d-4f1e-9170-e4103f30c0af']","[51.0, 50.9]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,"[51.2, 50.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.694,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6250930276536617
7eff0dae-471f-4c7b-ab20-f7b2b1cf1840,1151,1,00:35:28.786,35,28,90,1.469181,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['b9893982-7ff0-458d-991e-d52f924321c0'],"[51.2, 50.7]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,26633.0,Alberto Lora Ramos,8.1024685,-2.7221153,1.0,Ground Pass,"[43.8, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.786,0.09200000000009823,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.169134199517898
b9893982-7ff0-458d-991e-d52f924321c0,1152,1,00:35:30.256,35,30,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['7eff0dae-471f-4c7b-ab20-f7b2b1cf1840'],"[43.8, 47.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.256,1.4699999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32343819388970485
0b72daa2-9ca1-4307-95b2-99c543903756,1153,1,00:35:30.256,35,30,90,0.51975,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['b6f24c0b-5f60-440d-844d-b4752eeb6a45', 'b9893982-7ff0-458d-991e-d52f924321c0']","[43.8, 47.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,"[41.4, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.256,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8836552973800572
b6f24c0b-5f60-440d-844d-b4752eeb6a45,1154,1,00:35:30.775,35,30,90,1.966864,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['5ccb5161-ef0b-46fb-b2b8-0ae8d54abaac'],"[41.4, 47.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,24263.0,Ismael López Blanco,36.208424,-1.493389,1.0,Ground Pass,"[44.2, 10.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.775,0.5190000000002328,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.807541545779741
5ccb5161-ef0b-46fb-b2b8-0ae8d54abaac,1155,1,00:35:32.742,35,32,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['b6f24c0b-5f60-440d-844d-b4752eeb6a45'],"[44.2, 10.9]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.742,1.9670000000000982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29001302973815224
bb34a446-01c9-45c6-867f-79efe4eb149b,1156,1,00:35:32.742,35,32,90,1.423227,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['4fa2ffdd-a16d-4ea9-a6c0-490f5bc00ef7', '5ccb5161-ef0b-46fb-b2b8-0ae8d54abaac']","[44.2, 10.9]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,"[43.4, 11.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.742,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44249834324475523
4fa2ffdd-a16d-4ea9-a6c0-490f5bc00ef7,1157,1,00:35:34.165,35,34,90,0.824691,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['485291e4-e772-469e-8d12-901714820533'],"[43.4, 11.9]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,14.340154,0.87427235,1.0,Ground Pass,"[52.6, 22.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.165,1.4229999999997744,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2781105284281077
782a7d05-5851-4c3c-b820-f770971a1a79,1158,1,00:35:34.829,35,34,90,0.476265,17,Pressure,1041,Sporting Gijón,4,From Throw In,221,Levante UD,,,"['485291e4-e772-469e-8d12-901714820533', '97246090-0859-49e1-a275-b0836f77ab02', '9f80205c-9678-4dfa-8f2b-82b54d3fb5df']","[64.7, 57.8]",24149.0,José Antonio García Rabasco,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.829,0.6640000000002146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.584486764774222
485291e4-e772-469e-8d12-901714820533,1159,1,00:35:34.990,35,34,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['4fa2ffdd-a16d-4ea9-a6c0-490f5bc00ef7', '782a7d05-5851-4c3c-b820-f770971a1a79']","[52.6, 22.9]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.99,0.16099999999960346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.058991796554228926
9f80205c-9678-4dfa-8f2b-82b54d3fb5df,1160,1,00:35:34.990,35,34,90,0.031156002,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['485291e4-e772-469e-8d12-901714820533', '782a7d05-5851-4c3c-b820-f770971a1a79', '97246090-0859-49e1-a275-b0836f77ab02']","[52.6, 22.9]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[52.8, 22.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.99,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3086375563518555
97246090-0859-49e1-a275-b0836f77ab02,1161,1,00:35:35.021,35,35,90,2.637698,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['782a7d05-5851-4c3c-b820-f770971a1a79', 'c72eaa84-1f80-4df7-a209-f32d13cdb8c5']","[52.8, 22.5]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,24263.0,Ismael López Blanco,29.567719,-2.2819905,1.0,Ground Pass,"[33.5, 0.1]",40.0,Right Foot,,,True,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.021,0.031000000000403816,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3647557473529629
c72eaa84-1f80-4df7-a209-f32d13cdb8c5,1162,1,00:35:37.659,35,37,90,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['97246090-0859-49e1-a275-b0836f77ab02'],"[40.6, 13.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.659,2.63799999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12276966956073498
dba0a99c-b8d4-4f81-9c69-e2be3b0ae2be,1163,1,00:35:52.214,35,52,91,1.428775,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['5b5e647c-1411-4926-b430-702eb75127e5'],"[87.0, 80.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,25134.0,Deyverson Brum Silva Acosta,19.17081,-0.40763152,3.0,High Pass,"[104.6, 72.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.214,14.554999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4180970693834436
1d67d386-75e1-4399-9a87-246476a0fbb8,1164,1,00:35:53.501,35,53,91,0.275181,17,Pressure,221,Levante UD,4,From Throw In,1041,Sporting Gijón,,,"['38f5517e-a3ee-4e86-ba20-552f93ef4acc', '5b5e647c-1411-4926-b430-702eb75127e5', '9e21d0bf-65d2-40e7-a29a-fb3e379512c2']","[16.3, 10.7]",16332.0,Ognjen Vranješ,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.501,1.287000000000262,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6762192885695764
5b5e647c-1411-4926-b430-702eb75127e5,1165,1,00:35:53.643,35,53,91,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1d67d386-75e1-4399-9a87-246476a0fbb8', 'dba0a99c-b8d4-4f81-9c69-e2be3b0ae2be']","[104.6, 72.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.643,0.14199999999982538,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4981631656698321
9e21d0bf-65d2-40e7-a29a-fb3e379512c2,1166,1,00:35:53.643,35,53,91,0.04,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1d67d386-75e1-4399-9a87-246476a0fbb8', '38f5517e-a3ee-4e86-ba20-552f93ef4acc', '5b5e647c-1411-4926-b430-702eb75127e5']","[104.6, 72.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,True,"[104.6, 71.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.643,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5255803177024037
38f5517e-a3ee-4e86-ba20-552f93ef4acc,1167,1,00:35:53.683,35,53,91,1.844418,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['185d9cf2-433e-43b4-9b61-d7ee8552d1e2', '1d67d386-75e1-4399-9a87-246476a0fbb8']","[104.6, 71.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,7141.0,Giuseppe Rossi,20.682602,-1.9890207,3.0,High Pass,"[96.2, 52.9]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.683,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8279480574213476
185d9cf2-433e-43b4-9b61-d7ee8552d1e2,1168,1,00:35:55.528,35,55,91,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['38f5517e-a3ee-4e86-ba20-552f93ef4acc'],"[96.2, 52.9]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.528,1.8449999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4716871908280643
