id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,ball_recovery_recovery_failure,pass_inswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_through_ball,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,pass_outswinging,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,foul_committed_offensive,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_success_in_play,dribble_overrun,pass_deflected,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,clearance_left_foot,pass_no_touch,pass_miscommunication,pass_cut_back,block_deflection,goalkeeper_punched_out,block_offensive,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
c4d33d57-440d-4387-adbf-de3de9ab1eea,170,1,00:03:49.920,3,49,13,1.191933,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['571a2122-cd1c-49ed-8dc7-f62be69f33f9', 'a0343011-200d-4772-9e0d-bf5dab6bf207']","[73.0, 74.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[80.9, 74.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.92,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5327729361249532
a0343011-200d-4772-9e0d-bf5dab6bf207,171,1,00:03:51.112,3,51,13,1.721253,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['24970aa9-2856-4c0f-898d-98255b690d8d'],"[80.9, 74.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6862.0,Cédric Bakambu,26.654268,-0.184887,1.0,Ground Pass,"[107.1, 69.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.112,1.1920000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5330695901028647
59b7676a-e097-4a89-af5c-63918403b9f7,172,1,00:03:52.753,3,52,13,0.930373,17,Pressure,222,Villarreal,7,From Goal Kick,218,Real Betis,,,"['24970aa9-2856-4c0f-898d-98255b690d8d', '93e59e39-0f91-430d-bddb-4a0148ebe1e0', 'd6f3b42a-d877-4705-a6a9-86fc5a059ae8']","[13.0, 11.0]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.753,1.6409999999999911,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13141368922324814
24970aa9-2856-4c0f-898d-98255b690d8d,173,1,00:03:52.833,3,52,13,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['59b7676a-e097-4a89-af5c-63918403b9f7', 'a0343011-200d-4772-9e0d-bf5dab6bf207']","[107.1, 69.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.833,0.0800000000000125,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5186909847156508
d6f3b42a-d877-4705-a6a9-86fc5a059ae8,174,1,00:03:52.833,3,52,13,0.848119,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['24970aa9-2856-4c0f-898d-98255b690d8d', '59b7676a-e097-4a89-af5c-63918403b9f7', '93e59e39-0f91-430d-bddb-4a0148ebe1e0']","[107.1, 69.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,"[107.1, 69.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.833,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29386207652193685
93e59e39-0f91-430d-bddb-4a0148ebe1e0,175,1,00:03:53.681,3,53,13,1.984508,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['59b7676a-e097-4a89-af5c-63918403b9f7', '6b09c8be-7296-427d-aa4d-4210a4f27301', '8c224d20-fc69-4f90-b1da-bcb5429d112f']","[107.1, 69.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,26009.0,Roberto Soldado Rillo,46.262295,-1.5188949,3.0,High Pass,"[109.5, 22.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.681,0.8480000000000132,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7983411277220916
8c224d20-fc69-4f90-b1da-bcb5429d112f,176,1,00:03:55.665,3,55,13,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['93e59e39-0f91-430d-bddb-4a0148ebe1e0'],"[106.7, 23.4]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.665,1.9839999999999804,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03377081311842356
6b09c8be-7296-427d-aa4d-4210a4f27301,177,1,00:03:55.665,3,55,13,0.0,2,Ball Recovery,222,Villarreal,7,From Goal Kick,218,Real Betis,,,['93e59e39-0f91-430d-bddb-4a0148ebe1e0'],"[10.6, 57.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.665,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30009155489544503
18f9bea5-6d34-4ee0-bfdf-6e0d9a307a77,178,1,00:03:55.665,3,55,13,3.116773,43,Carry,222,Villarreal,7,From Goal Kick,218,Real Betis,,,"['001db407-a33f-4683-abf8-40cfd46ac587', '6b09c8be-7296-427d-aa4d-4210a4f27301', 'be7e60d7-027e-4bfb-8d86-3bd49ab01723']","[10.6, 57.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[24.6, 61.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.665,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5698359496224298
001db407-a33f-4683-abf8-40cfd46ac587,179,1,00:03:55.994,3,55,13,2.788343,17,Pressure,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['18f9bea5-6d34-4ee0-bfdf-6e0d9a307a77', '3ab7887b-ea7b-41b0-909d-6c88c6015d47', 'be7e60d7-027e-4bfb-8d86-3bd49ab01723']","[106.7, 23.4]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.994,0.32900000000000773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2929124175532607
a9be9088-b8a9-4e51-b62d-971bc7842938,180,1,00:03:58.782,3,58,13,0.0,39,Dribbled Past,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['3ab7887b-ea7b-41b0-909d-6c88c6015d47', 'be7e60d7-027e-4bfb-8d86-3bd49ab01723']","[95.5, 18.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.782,2.788000000000011,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8704820249568145
be7e60d7-027e-4bfb-8d86-3bd49ab01723,181,1,00:03:58.782,3,58,13,0.0,14,Dribble,222,Villarreal,7,From Goal Kick,218,Real Betis,,,"['001db407-a33f-4683-abf8-40cfd46ac587', 'a9be9088-b8a9-4e51-b62d-971bc7842938']","[24.6, 61.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.782,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7337333474521018
3ab7887b-ea7b-41b0-909d-6c88c6015d47,182,1,00:03:58.782,3,58,13,0.621463,43,Carry,222,Villarreal,7,From Goal Kick,218,Real Betis,,,"['001db407-a33f-4683-abf8-40cfd46ac587', '41caba1a-165d-412c-88a2-d8f5024c1104', 'a9be9088-b8a9-4e51-b62d-971bc7842938', 'be7e60d7-027e-4bfb-8d86-3bd49ab01723']","[24.6, 61.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[24.6, 61.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.782,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08816290189904308
41caba1a-165d-412c-88a2-d8f5024c1104,183,1,00:03:59.404,3,59,13,0.0,3,Dispossessed,222,Villarreal,7,From Goal Kick,218,Real Betis,,,['2a82f54f-d2fb-4166-a0b2-db6dc55c5b0c'],"[24.6, 61.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.404,0.6219999999999857,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6185892458478913
2a82f54f-d2fb-4166-a0b2-db6dc55c5b0c,184,1,00:03:59.404,3,59,13,0.0,4,Duel,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['41caba1a-165d-412c-88a2-d8f5024c1104'],"[95.5, 18.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,True,,,,,11.0,Tackle,,True,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.404,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.023909846959595082
421baa2e-42ab-4c8a-9fa1-b98cb6081924,185,1,00:04:01.458,4,1,13,1.293565,30,Pass,222,Villarreal,7,From Goal Kick,218,Real Betis,,,"['cd88891e-59a6-4cb4-ba8a-c63db730135e', 'e9c2d4cf-f898-4611-99a0-c8153e0acb9d']","[35.2, 76.1]",186264.0,Foued Kadir,17.0,Right Wing,6832.0,Rubén Castro Martín,22.14159,-0.7566521,1.0,Ground Pass,"[51.3, 60.9]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.458,2.054000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.022597853898703613
cd88891e-59a6-4cb4-ba8a-c63db730135e,186,1,00:04:02.752,4,2,13,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,218,Real Betis,,,['421baa2e-42ab-4c8a-9fa1-b98cb6081924'],"[55.3, 55.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.752,1.2940000000000111,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7894970345019526
e9c2d4cf-f898-4611-99a0-c8153e0acb9d,187,1,00:04:02.752,4,2,13,0.0,10,Interception,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['421baa2e-42ab-4c8a-9fa1-b98cb6081924'],"[68.8, 19.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.752,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7361657153025036
29abe869-c212-4b4c-b435-11736f3b08a2,188,1,00:04:02.752,4,2,13,1.648399,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['3d0232a3-53ef-4b1c-9723-09a3e2048ddf', 'dbca8df6-47b8-4093-a852-e1b2c574a834', 'e9c2d4cf-f898-4611-99a0-c8153e0acb9d']","[68.8, 19.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[74.7, 15.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.752,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10763956988519652
3d0232a3-53ef-4b1c-9723-09a3e2048ddf,189,1,00:04:04.224,4,4,13,0.314984,17,Pressure,222,Villarreal,7,From Goal Kick,218,Real Betis,,,"['29abe869-c212-4b4c-b435-11736f3b08a2', 'dbca8df6-47b8-4093-a852-e1b2c574a834']","[43.0, 65.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.224,1.47199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9265853456319824
dbca8df6-47b8-4093-a852-e1b2c574a834,190,1,00:04:04.400,4,4,13,2.469793,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['3d0232a3-53ef-4b1c-9723-09a3e2048ddf', 'fc88cf3e-260b-48c6-b7cb-291847f44d29']","[74.7, 15.6]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6609.0,Denis Suárez Fernández,29.202227,-0.35315952,3.0,High Pass,"[102.1, 5.5]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.4,0.17600000000001614,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08298449052225143
fc88cf3e-260b-48c6-b7cb-291847f44d29,191,1,00:04:06.870,4,6,13,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['dbca8df6-47b8-4093-a852-e1b2c574a834'],"[102.1, 5.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.87,2.469999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.614015865078588
8dc2f67f-f587-42dc-ae17-0a6055e6c891,192,1,00:04:06.870,4,6,13,6.099987,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['53b1597f-26f5-42df-98a1-5c3abb27e9a7', '9eb0e7c3-63dd-439f-b1c3-5d7c6ac5805f', 'fc88cf3e-260b-48c6-b7cb-291847f44d29']","[102.1, 5.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,"[111.6, 7.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.87,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1736914451158479
9eb0e7c3-63dd-439f-b1c3-5d7c6ac5805f,193,1,00:04:11.196,4,11,13,1.694164,17,Pressure,222,Villarreal,7,From Goal Kick,218,Real Betis,,,['8dc2f67f-f587-42dc-ae17-0a6055e6c891'],"[11.6, 71.8]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.196,4.325999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.21668320201657176
53b1597f-26f5-42df-98a1-5c3abb27e9a7,194,1,00:04:12.970,4,12,13,0.0,3,Dispossessed,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['2d0a9df7-b929-4a56-bda8-4243002121ac'],"[111.6, 7.8]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.97,1.774000000000001,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6050791654290717
2d0a9df7-b929-4a56-bda8-4243002121ac,195,1,00:04:12.970,4,12,14,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['53b1597f-26f5-42df-98a1-5c3abb27e9a7'],"[8.5, 72.3]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.97,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9141047636396876
f16c6848-f347-44d3-8573-ca8c4f8d6d64,196,1,00:04:14.966,4,14,14,0.718265,17,Pressure,218,Real Betis,1,Regular Play,222,Villarreal,,,"['7c603129-01ed-4f62-bb63-bbe5bcc23e22', '9b25e03a-cf74-4679-9789-e3550fbb9619']","[103.1, 8.8]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.966,1.9960000000000093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7415336375765493
7c603129-01ed-4f62-bb63-bbe5bcc23e22,197,1,00:04:15.636,4,15,14,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['f16c6848-f347-44d3-8573-ca8c4f8d6d64'],"[17.0, 71.3]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.636,0.6699999999999875,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22347788272766844
9b25e03a-cf74-4679-9789-e3550fbb9619,198,1,00:04:15.636,4,15,14,2.202775,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['634e3b58-d557-4937-8c4d-6442ded0060d', '7c603129-01ed-4f62-bb63-bbe5bcc23e22', 'f16c6848-f347-44d3-8573-ca8c4f8d6d64']","[17.0, 71.3]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[18.9, 71.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.636,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4057640827679375
634e3b58-d557-4937-8c4d-6442ded0060d,199,1,00:04:17.839,4,17,14,0.588743,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['cf148b27-4909-4379-9e77-7dd057002f19'],"[18.9, 71.3]",11634.0,Cristiano Piccini,2.0,Right Back,27346.0,Petros Matheus dos Santos Araújo,8.575546,-1.0183774,1.0,Ground Pass,"[23.4, 64.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.839,2.203000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9625156573019472
cf148b27-4909-4379-9e77-7dd057002f19,200,1,00:04:18.427,4,18,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['634e3b58-d557-4937-8c4d-6442ded0060d'],"[23.4, 64.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.427,0.5880000000000223,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7870430729537811
8f1b9a89-01e7-43b2-bc53-bf374074ef60,201,1,00:04:18.427,4,18,14,0.811684,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0ebe0f03-84f1-417d-86d2-cf3c59455b41', '4adce353-6e76-45d3-8945-99a9a4eddddb', 'cf148b27-4909-4379-9e77-7dd057002f19']","[23.4, 64.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[29.8, 60.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.427,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.325765182198708
4adce353-6e76-45d3-8945-99a9a4eddddb,202,1,00:04:18.598,4,18,14,0.577778,17,Pressure,218,Real Betis,1,Regular Play,222,Villarreal,,,['8f1b9a89-01e7-43b2-bc53-bf374074ef60'],"[90.4, 19.8]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.598,0.17099999999999227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.40869413464002746
0ebe0f03-84f1-417d-86d2-cf3c59455b41,203,1,00:04:19.239,4,19,14,1.278255,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['849508ea-ce1b-4281-9a22-da79b37f0643'],"[29.8, 60.3]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,186264.0,Foued Kadir,13.42386,1.630427,1.0,Ground Pass,"[29.0, 73.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.239,0.6409999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.10521160042753064
849508ea-ce1b-4281-9a22-da79b37f0643,204,1,00:04:20.517,4,20,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['0ebe0f03-84f1-417d-86d2-cf3c59455b41'],"[29.0, 73.7]",186264.0,Foued Kadir,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.517,1.27800000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7056537751184931
