id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,foul_won_defensive,off_camera,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,interception_outcome_id,interception_outcome_name,block_offensive,pass_switch,pass_aerial_won,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_head,shot_one_on_one,goalkeeper_punched_out,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_deflected,block_deflection,pass_through_ball,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a6f55cfb-78f1-4119-aae6-fef8d322efcc,815,1,00:19:37.718,19,37,48,1.720566,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['03295bff-aef9-4bb9-a15c-f9962e5a1833', '2a7563b1-0b46-4b61-9504-148362792b46', '86f7a920-e2f2-4ec7-b9f6-5ac84a58c9ab']","[84.9, 36.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[86.0, 30.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.718,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14530386168070808
03295bff-aef9-4bb9-a15c-f9962e5a1833,816,1,00:19:38.181,19,38,48,0.97374,17,Pressure,214,Espanyol,3,From Free Kick,213,Sevilla,,,['a6f55cfb-78f1-4119-aae6-fef8d322efcc'],"[32.3, 43.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.181,0.46299999999996544,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4063651791787173
e4e9596c-6463-4525-a6c5-c1b1f6ea0f92,817,1,00:19:38.771,19,38,48,0.453244,17,Pressure,214,Espanyol,3,From Free Kick,213,Sevilla,,,,"[32.3, 50.0]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.771,0.5899999999999181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6511344718785356
45734131-e0d7-4a6a-918f-da73f477e74a,818,1,00:19:38.832,19,38,48,0.327491,17,Pressure,214,Espanyol,3,From Free Kick,213,Sevilla,,,,"[35.9, 49.0]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.832,0.06100000000014916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.913738290916872
2a7563b1-0b46-4b61-9504-148362792b46,819,1,00:19:39.439,19,39,48,0.0,14,Dribble,214,Espanyol,3,From Free Kick,214,Espanyol,,,['f856e0be-b4d4-4e00-9d19-42229ca987c5'],"[86.0, 30.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.439,0.6069999999999709,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5264358289026995
f856e0be-b4d4-4e00-9d19-42229ca987c5,820,1,00:19:39.439,19,39,48,0.0,4,Duel,214,Espanyol,3,From Free Kick,213,Sevilla,,,['2a7563b1-0b46-4b61-9504-148362792b46'],"[34.1, 49.4]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.439,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6342076897949915
86ba72cb-ec33-46d1-8f84-e97127bf74ca,821,1,00:19:41.394,19,41,48,0.0,2,Ball Recovery,214,Espanyol,3,From Free Kick,214,Espanyol,,,,"[77.3, 22.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.394,1.9549999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6960769268535048
49e77744-1545-491b-ac0a-8e1e27f546b1,822,1,00:19:41.394,19,41,48,0.655606,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['86ba72cb-ec33-46d1-8f84-e97127bf74ca', '8f676f81-5b48-474e-be23-cd2c26ebe237']","[77.3, 22.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[75.6, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.394,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7675608622701625
8f676f81-5b48-474e-be23-cd2c26ebe237,823,1,00:19:42.050,19,42,48,0.730457,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['bd9c754a-2f1d-4227-b35d-c590ed6cc2e3'],"[75.6, 22.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,24072.0,Salvador Sevilla López,8.994443,2.0692558,1.0,Ground Pass,"[71.3, 29.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.05,0.6559999999999491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36685317613126467
bd9c754a-2f1d-4227-b35d-c590ed6cc2e3,824,1,00:19:42.780,19,42,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['8f676f81-5b48-474e-be23-cd2c26ebe237'],"[71.3, 29.9]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.78,0.7300000000000182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2947777005340707
f285646f-4381-4cb7-9b37-7dca6e4b5e27,825,1,00:19:42.780,19,42,48,1.697644,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['23cb65bf-0da6-48a8-bfa0-a01c59b56d88', 'bd9c754a-2f1d-4227-b35d-c590ed6cc2e3']","[71.3, 29.9]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[69.9, 31.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.78,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0030536365630731144
23cb65bf-0da6-48a8-bfa0-a01c59b56d88,826,1,00:19:44.478,19,44,48,1.74086,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['66ef511a-a6b0-4596-8f78-cd5a04a5bc13'],"[69.9, 31.0]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6762.0,Álvaro González Soberón,32.67354,1.7741942,2.0,Low Pass,"[63.3, 63.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.478,1.6980000000000928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07220220774405528
66ef511a-a6b0-4596-8f78-cd5a04a5bc13,827,1,00:19:46.219,19,46,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['23cb65bf-0da6-48a8-bfa0-a01c59b56d88'],"[63.3, 63.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.219,1.7409999999999854,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28250323502398933
c9944058-a320-4203-8aad-5406dd8615b3,828,1,00:19:46.219,19,46,48,2.016874,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['66ef511a-a6b0-4596-8f78-cd5a04a5bc13', '7b0fa757-7744-4676-9dc7-0f8dc614ee27']","[63.3, 63.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[70.3, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.219,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1049141394190124
7b0fa757-7744-4676-9dc7-0f8dc614ee27,829,1,00:19:48.236,19,48,48,0.981193,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['96f44846-6910-4748-9900-17fac9fad833'],"[70.3, 69.1]",6762.0,Álvaro González Soberón,3.0,Right Center Back,5719.0,Marco Asensio Willemsen,7.61643,-0.0656948,1.0,Ground Pass,"[77.9, 68.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.236,2.0170000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8713460863579373
96f44846-6910-4748-9900-17fac9fad833,830,1,00:19:49.217,19,49,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['7b0fa757-7744-4676-9dc7-0f8dc614ee27'],"[77.9, 68.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.217,0.9809999999999945,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9356206191280793
b1b3caa4-ae4d-4909-a902-49c5cdb50e15,831,1,00:19:49.217,19,49,48,2.563398,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['53a2644c-7504-479c-be0d-b7a6976ef0e5', '96f44846-6910-4748-9900-17fac9fad833']","[77.9, 68.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[75.9, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.217,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8124453481163691
53a2644c-7504-479c-be0d-b7a6976ef0e5,832,1,00:19:51.780,19,51,48,1.216782,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['27920c93-b21a-4f5a-ac1a-2273a1df61ad'],"[75.9, 62.3]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,24072.0,Salvador Sevilla López,24.32139,-1.2659492,1.0,Ground Pass,"[83.2, 39.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.78,2.5629999999998745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3631952356304248
27920c93-b21a-4f5a-ac1a-2273a1df61ad,833,1,00:19:52.997,19,52,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['53a2644c-7504-479c-be0d-b7a6976ef0e5'],"[83.2, 39.1]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.997,1.2170000000000982,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17297630782546158
0ffbceac-db95-4686-930f-3dc0dfaf9ada,834,1,00:19:52.997,19,52,48,1.78372,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['27920c93-b21a-4f5a-ac1a-2273a1df61ad', '72e3ffda-99a6-47cc-8e7f-99ff53fa4360']","[83.2, 39.1]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[83.3, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.997,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2991438092599079
72e3ffda-99a6-47cc-8e7f-99ff53fa4360,835,1,00:19:54.781,19,54,48,0.96568,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['d4f47feb-405a-4b15-892c-c50265a2d34b'],"[83.3, 39.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,5719.0,Marco Asensio Willemsen,4.609772,0.21866895,1.0,Ground Pass,"[87.8, 40.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.781,1.7839999999998781,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3280170934996083
770ea0e7-103d-4938-b1e9-8adb15a6b291,836,1,00:19:55.328,19,55,48,1.358581,17,Pressure,214,Espanyol,3,From Free Kick,213,Sevilla,,,"['1568e09d-1c6a-4a2e-b17e-4239587e748f', 'd4f47feb-405a-4b15-892c-c50265a2d34b']","[31.1, 37.5]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.328,0.5470000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5753906423912148
d4f47feb-405a-4b15-892c-c50265a2d34b,837,1,00:19:55.746,19,55,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['72e3ffda-99a6-47cc-8e7f-99ff53fa4360', '770ea0e7-103d-4938-b1e9-8adb15a6b291']","[87.8, 40.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.746,0.41800000000012005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7526727513750461
1568e09d-1c6a-4a2e-b17e-4239587e748f,838,1,00:19:55.746,19,55,48,0.962569,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['589e592c-840f-4563-9826-c7d90100b633', '770ea0e7-103d-4938-b1e9-8adb15a6b291', '825751e2-be95-45c8-aee0-1e1c64a68a68', 'd4f47feb-405a-4b15-892c-c50265a2d34b']","[87.8, 40.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[92.0, 37.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.746,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6119381566193703
825751e2-be95-45c8-aee0-1e1c64a68a68,839,1,00:19:56.709,19,56,48,0.0,39,Dribbled Past,214,Espanyol,3,From Free Kick,213,Sevilla,,,"['1568e09d-1c6a-4a2e-b17e-4239587e748f', '589e592c-840f-4563-9826-c7d90100b633', '5e85447e-9a62-4846-a0f9-152f21e52690']","[28.1, 42.4]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.709,0.9629999999999654,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.823112408567547
589e592c-840f-4563-9826-c7d90100b633,840,1,00:19:56.709,19,56,48,0.0,14,Dribble,214,Espanyol,3,From Free Kick,214,Espanyol,,,['825751e2-be95-45c8-aee0-1e1c64a68a68'],"[92.0, 37.7]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.709,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7410201887154308
5e85447e-9a62-4846-a0f9-152f21e52690,841,1,00:19:56.709,19,56,48,2.04825,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['210526e4-4310-45f6-aed0-4c750522e249', '589e592c-840f-4563-9826-c7d90100b633', '825751e2-be95-45c8-aee0-1e1c64a68a68']","[92.0, 37.7]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[100.3, 29.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.709,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.853150617006893
210526e4-4310-45f6-aed0-4c750522e249,842,1,00:19:58.757,19,58,48,2.326327,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['c081b294-34ed-482d-a452-b90c5ca0aee2'],"[100.3, 29.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,23.760893,1.499189,1.0,Ground Pass,"[102.0, 53.3]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.757,2.048000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3391400873173699
c081b294-34ed-482d-a452-b90c5ca0aee2,843,1,00:20:01.083,20,1,48,1.33401,30,Pass,214,Espanyol,3,From Free Kick,213,Sevilla,,,"['210526e4-4310-45f6-aed0-4c750522e249', 'ccce07b0-30ee-45a9-acb1-77098a6ee02b', 'e7237e54-a919-4be4-b5b5-4f6be0818f1a']","[18.1, 26.8]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,5504.0,Éver Maximiliano David Banega,15.43049,-0.44915587,1.0,Ground Pass,"[32.0, 20.1]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.083,2.326000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7094097180924668
ccce07b0-30ee-45a9-acb1-77098a6ee02b,844,1,00:20:02.417,20,2,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,213,Sevilla,,,['c081b294-34ed-482d-a452-b90c5ca0aee2'],"[34.8, 21.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.417,1.3339999999998327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47169403216035655
e7237e54-a919-4be4-b5b5-4f6be0818f1a,845,1,00:20:02.417,20,2,48,1.504179,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['4d8c58c4-ae5a-42ac-ae31-0ad48ba455b3', 'c081b294-34ed-482d-a452-b90c5ca0aee2']","[88.1, 60.0]",6791.0,Javier López Rodríguez,2.0,Right Back,24072.0,Salvador Sevilla López,12.606348,-1.539061,1.0,Ground Pass,"[88.5, 47.4]",38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.417,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9083587562409662
4d8c58c4-ae5a-42ac-ae31-0ad48ba455b3,846,1,00:20:03.922,20,3,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['e7237e54-a919-4be4-b5b5-4f6be0818f1a'],"[88.5, 47.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.922,1.5050000000001091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.664118232318423
1112fb30-07bb-49bb-85ab-88ec5445d20d,847,1,00:20:03.922,20,3,48,0.662338,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['451cf59c-df8a-4534-a82a-5d1434f0fe18', '4d8c58c4-ae5a-42ac-ae31-0ad48ba455b3', 'a7d34efa-f7f5-42c1-b923-cedb264a2169']","[88.5, 47.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[87.4, 45.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.922,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8333836530158697
451cf59c-df8a-4534-a82a-5d1434f0fe18,848,1,00:20:04.178,20,4,48,0.720429,17,Pressure,214,Espanyol,3,From Free Kick,213,Sevilla,,,"['1112fb30-07bb-49bb-85ab-88ec5445d20d', 'a7d34efa-f7f5-42c1-b923-cedb264a2169']","[26.9, 32.7]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.178,0.2560000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.029517913992785028
a7d34efa-f7f5-42c1-b923-cedb264a2169,849,1,00:20:04.584,20,4,48,1.001557,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['451cf59c-df8a-4534-a82a-5d1434f0fe18', 'b25e2cd9-4093-46b5-ae2d-d32237ad0876']","[87.4, 45.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6838.0,Hernán Arsenio Pérez González,9.534149,-1.1493771,1.0,Ground Pass,"[91.3, 36.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.584,0.40599999999994907,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17412479433674355
b25e2cd9-4093-46b5-ae2d-d32237ad0876,850,1,00:20:05.586,20,5,48,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['a7d34efa-f7f5-42c1-b923-cedb264a2169'],"[91.3, 36.7]",6838.0,Hernán Arsenio Pérez González,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.586,1.0019999999999527,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006795771013125007
86ee7a55-727e-43ef-bca9-080431a79511,851,1,00:20:05.586,20,5,48,0.327143,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['99f88738-91b6-44b6-a03b-a47231c58884', 'b25e2cd9-4093-46b5-ae2d-d32237ad0876']","[91.3, 36.7]",6838.0,Hernán Arsenio Pérez González,21.0,Left Wing,,,,,,,,,,,,"[91.3, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.586,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3613410398663135
