id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,off_camera,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_won_defensive,pass_switch,counterpress,out,duel_outcome_id,duel_outcome_name,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,pass_goal_assist,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,pass_deflected,pass_through_ball,foul_committed_offensive,dribble_nutmeg,block_offensive,pass_straight,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,ball_recovery_offensive,block_save_block,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
86a0b882-3bad-4268-8730-06da30ac03df,1981,2,00:08:09.250,53,9,111,1.793189,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['5713e1a7-8fa8-4a2e-95b4-c7cd275e9369'],"[64.6, 20.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,26607.0,José Raúl Baena Urdiales,12.280066,-1.2902595,1.0,Ground Pass,"[68.0, 9.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.25,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8272104495339364
5713e1a7-8fa8-4a2e-95b4-c7cd275e9369,1982,2,00:08:11.043,53,11,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['86a0b882-3bad-4268-8730-06da30ac03df'],"[68.0, 9.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.043,1.7930000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9966733698420733
bbc44636-f66d-475e-8a93-4250eeb98c6e,1983,2,00:08:11.043,53,11,111,0.972249,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5713e1a7-8fa8-4a2e-95b4-c7cd275e9369', 'b01727bc-8eb5-46e0-9320-b65360afdc2c']","[68.0, 9.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[66.8, 5.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.043,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8167493704923808
b01727bc-8eb5-46e0-9320-b65360afdc2c,1984,2,00:08:12.015,53,12,111,1.052292,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fbaf1964-f6d8-43a4-b210-28c216571aba'],"[66.8, 5.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,26848.0,Roberto Trashorras Gayoso,12.720063,2.2111528,1.0,Ground Pass,"[59.2, 15.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.015,0.97199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.98266004387341
fbaf1964-f6d8-43a4-b210-28c216571aba,1985,2,00:08:13.067,53,13,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b01727bc-8eb5-46e0-9320-b65360afdc2c'],"[59.2, 15.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.067,1.052000000000021,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4268709573915793
ec48363a-78b2-4037-9957-1918a3bb6bb6,1986,2,00:08:13.067,53,13,111,4.20695,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['824935fe-4605-4d7c-8718-de4553eb2029', 'fbaf1964-f6d8-43a4-b210-28c216571aba']","[59.2, 15.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[58.9, 22.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.067,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2045411076836634
824935fe-4605-4d7c-8718-de4553eb2029,1987,2,00:08:17.274,53,17,111,2.622014,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['da2aa865-5118-4b58-93e4-071507f18a9d'],"[58.9, 22.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,6914.0,Roberto Román Triguero,33.218067,1.6854429,3.0,High Pass,"[55.1, 55.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.274,4.206999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7249249237709412
da2aa865-5118-4b58-93e4-071507f18a9d,1988,2,00:08:19.896,53,19,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['824935fe-4605-4d7c-8718-de4553eb2029'],"[55.1, 55.3]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.896,2.622000000000014,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7400606172761042
3eeb51de-052a-487b-b2c4-7d0915c0736c,1989,2,00:08:19.896,53,19,111,3.957547,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['b0086e8a-649b-46a5-b5ea-6bf7b600d70b', 'da2aa865-5118-4b58-93e4-071507f18a9d']","[55.1, 55.3]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,"[68.7, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.896,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07675817527321604
b0086e8a-649b-46a5-b5ea-6bf7b600d70b,1990,2,00:08:23.854,53,23,111,0.857561,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['64d7d860-db00-434c-8b88-9b9b687907aa'],"[68.7, 53.5]",6914.0,Roberto Román Triguero,2.0,Right Back,11539.0,Adrián Embarba Blázquez,20.05692,-0.16023068,1.0,Ground Pass,"[88.5, 50.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.854,3.95799999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.010006381927114116
64d7d860-db00-434c-8b88-9b9b687907aa,1991,2,00:08:24.711,53,24,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b0086e8a-649b-46a5-b5ea-6bf7b600d70b'],"[88.5, 50.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.711,0.8570000000000277,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9132102920909976
40b9c1cc-b54f-4acd-a871-18aaa7e7ab01,1992,2,00:08:24.711,53,24,111,0.97656703,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['215ba806-c648-4ae8-bba0-296827afca27', '64d7d860-db00-434c-8b88-9b9b687907aa', 'cfdb2a7e-6f51-425a-b12e-d6719a7a39fb']","[88.5, 50.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[88.7, 51.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.711,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6423892412439386
215ba806-c648-4ae8-bba0-296827afca27,1993,2,00:08:25.413,53,25,111,0.195753,17,Pressure,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,['40b9c1cc-b54f-4acd-a871-18aaa7e7ab01'],"[31.6, 29.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.413,0.7019999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7481225256730102
bec88f89-2bc7-4146-8419-6032986d87ce,1994,2,00:08:25.688,53,25,111,0.0,9,Clearance,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,,"[33.1, 26.8]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.688,0.27499999999997726,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45182509103382673
cfdb2a7e-6f51-425a-b12e-d6719a7a39fb,1995,2,00:08:25.688,53,25,111,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,"[88.7, 51.9]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.688,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21826012385725657
a2508ab8-b596-47fb-bf78-d08fbe74e3cd,1996,2,00:08:25.727,53,25,111,0.0,6,Block,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,"[86.0, 51.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.727,0.03899999999998727,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1183611710595216
c92736b2-13c9-426f-ac5b-94c643585d16,1997,2,00:08:27.797,53,27,111,0.0,9,Clearance,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,,"[8.8, 16.2]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.797,2.07000000000005,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3354994958900174
0ab53b39-cff9-410b-98d7-a4c2640deaa3,1998,2,00:08:30.073,53,30,111,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,,"[55.8, 6.7]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.073,2.2759999999999536,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4620323017047474
9e56db52-85aa-46a9-8410-1ae1fc1cee8d,1999,2,00:08:31.987,53,31,111,0.672236,17,Pressure,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,['2453f47a-141c-47fa-90f8-28137cae9d00'],"[64.5, 6.7]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.987,1.914000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8961692675067003
2453f47a-141c-47fa-90f8-28137cae9d00,2000,2,00:08:32.500,53,32,111,3.204575,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['36d583b7-ca3c-4a21-a902-6a76f1eb4f0a', '9e56db52-85aa-46a9-8410-1ae1fc1cee8d']","[51.7, 74.1]",6914.0,Roberto Román Triguero,2.0,Right Back,10612.0,Yoel Rodríguez Oterino,40.613297,-2.4468544,1.0,Ground Pass,"[20.5, 48.1]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5,0.5129999999999768,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4076667927723776
36d583b7-ca3c-4a21-a902-6a76f1eb4f0a,2001,2,00:08:35.705,53,35,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2453f47a-141c-47fa-90f8-28137cae9d00'],"[20.5, 48.1]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.705,3.205000000000041,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23241966933680025
c0abb739-e885-4f9e-8c51-847a5e61e30b,2002,2,00:08:35.705,53,35,111,1.278954,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2784600d-122c-4aee-8c92-4d3c822d9908', '36d583b7-ca3c-4a21-a902-6a76f1eb4f0a', '47d29000-85fa-435f-8ed4-0b549e3a311e']","[20.5, 48.1]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,,,,,,,,,,"[21.2, 44.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.705,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4921625828696058
2784600d-122c-4aee-8c92-4d3c822d9908,2003,2,00:08:35.954,53,35,111,1.293273,17,Pressure,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,"['47d29000-85fa-435f-8ed4-0b549e3a311e', 'c0abb739-e885-4f9e-8c51-847a5e61e30b']","[97.6, 36.1]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.954,0.24899999999990996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7572767620915364
47d29000-85fa-435f-8ed4-0b549e3a311e,2004,2,00:08:36.984,53,36,111,1.461863,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2784600d-122c-4aee-8c92-4d3c822d9908', '3dd0711a-fdf0-47e0-a394-6a852c763aa1']","[21.2, 44.0]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,11298.0,José Ignacio Martínez García,27.169285,-1.1779871,1.0,Ground Pass,"[31.6, 18.9]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.984,1.0300000000000864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6516691335579833
3dd0711a-fdf0-47e0-a394-6a852c763aa1,2005,2,00:08:38.446,53,38,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['47d29000-85fa-435f-8ed4-0b549e3a311e'],"[31.6, 18.9]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.446,1.461999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8807021646443383
bdd2bf63-37ab-4f84-a0ce-77d0c8f1dcac,2006,2,00:08:38.446,53,38,111,1.489907,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3dd0711a-fdf0-47e0-a394-6a852c763aa1', '96029ec0-a9e7-4575-8fdc-e6f34fdacdf2']","[31.6, 18.9]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[36.5, 18.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.446,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8693731149291615
96029ec0-a9e7-4575-8fdc-e6f34fdacdf2,2007,2,00:08:39.935,53,39,111,1.149537,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['472887da-a57e-4c7d-a363-83d888f2cad7'],"[36.5, 18.2]",11298.0,José Ignacio Martínez García,6.0,Left Back,26848.0,Roberto Trashorras Gayoso,15.740711,1.4369854,1.0,Ground Pass,"[38.6, 33.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.935,1.488999999999919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6878971578992151
472887da-a57e-4c7d-a363-83d888f2cad7,2008,2,00:08:41.085,53,41,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['96029ec0-a9e7-4575-8fdc-e6f34fdacdf2'],"[38.6, 33.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.085,1.150000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12376114268973659
728f02d8-976a-4447-8bc2-40ebe7be5d4c,2009,2,00:08:41.085,53,41,111,3.953166,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3af418a0-bed1-4938-ac2c-fc75ea4a8ee7', '472887da-a57e-4c7d-a363-83d888f2cad7']","[38.6, 33.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.7, 49.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.085,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24791397835548779
3af418a0-bed1-4938-ac2c-fc75ea4a8ee7,2010,2,00:08:45.038,53,45,111,3.332039,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1eb4db51-3a7d-487d-8556-d66f2e4fee24'],"[51.7, 49.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,24138.0,Joaquín José Marín Ruiz,49.202946,0.54007095,3.0,High Pass,"[93.9, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.038,3.9529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7482683251190461
1eb4db51-3a7d-487d-8556-d66f2e4fee24,2011,2,00:08:48.370,53,48,111,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3af418a0-bed1-4938-ac2c-fc75ea4a8ee7'],"[93.9, 75.2]",24138.0,Joaquín José Marín Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.37,3.3319999999999936,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.651472171213333
7e56822b-c77f-414b-b8e5-2113f7032f5a,2012,2,00:08:48.370,53,48,111,2.190182,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1eb4db51-3a7d-487d-8556-d66f2e4fee24', '44ebd80a-d823-442e-9d17-fcfefe834440']","[93.9, 75.2]",24138.0,Joaquín José Marín Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[111.3, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.37,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.946034167684108
44ebd80a-d823-442e-9d17-fcfefe834440,2013,2,00:08:50.560,53,50,111,1.172432,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['81ac36a4-47b9-4c0b-9653-4ee75eca1f5d'],"[111.3, 75.6]",24138.0,Joaquín José Marín Ruiz,5.0,Left Center Back,,,25.770138,-1.4970006,1.0,Ground Pass,"[113.2, 49.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.56,2.189999999999941,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19269163240884324
81ac36a4-47b9-4c0b-9653-4ee75eca1f5d,2014,2,00:08:51.733,53,51,111,0.0,9,Clearance,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,['44ebd80a-d823-442e-9d17-fcfefe834440'],"[6.9, 30.2]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.733,1.1730000000000018,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40037503835600075
ab072df8-02e7-48d8-b176-6e0a5ba58cab,2015,2,00:09:15.425,54,15,111,0.0,19,Substitution,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,16073.0,Aras Özbiliz,,,,,,,,555.425,23.692000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7638252191417715
5b382aa6-b28e-4480-a97a-39f325c04d9d,2016,2,00:09:21.448,54,21,112,1.33667,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['ebff0d96-18c6-415c-a8d6-c99206de1707'],"[112.0, 80.0]",24138.0,Joaquín José Marín Ruiz,5.0,Left Center Back,16073.0,Aras Özbiliz,26.27337,-2.6370819,2.0,Low Pass,"[89.0, 67.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.448,6.023000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05041799485761855
