id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,off_camera,out,pass_switch,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_technique_id,pass_technique_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,pass_inswinging,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_miscommunication,shot_one_on_one,foul_committed_advantage,foul_won_advantage,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
dffb3222-b1ba-4153-8f06-e891a29f29ba,1772,2,00:04:43.835,49,43,136,1.301031,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['97e5aff8-397c-4e64-8636-1b20f1e30afc', 'b1f4d9c4-aad1-440b-8eb9-415802cf1f03']","[107.7, 68.0]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,6566.0,Borja González Tomás,23.27445,-1.8898295,3.0,High Pass,"[100.4, 45.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.835,0.5709999999999695,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3075478603842192
97e5aff8-397c-4e64-8636-1b20f1e30afc,1773,2,00:04:45.136,49,45,136,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['dffb3222-b1ba-4153-8f06-e891a29f29ba'],"[99.1, 43.0]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.136,1.3010000000000446,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019783371044716502
b1f4d9c4-aad1-440b-8eb9-415802cf1f03,1774,2,00:04:45.136,49,45,136,0.0,10,Interception,322,Eibar,1,Regular Play,223,Málaga,,,['dffb3222-b1ba-4153-8f06-e891a29f29ba'],"[19.7, 34.2]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.136,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.12285239413363558
3e434c05-100b-48a0-99ff-b9ea44ee76cd,1775,2,00:04:47.221,49,47,137,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,"[27.1, 47.9]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.221,2.0849999999999795,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47392520916954395
674f0bcd-31e2-4e4a-9601-c873eeb49239,1776,2,00:04:47.221,49,47,137,3.84789,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['3e434c05-100b-48a0-99ff-b9ea44ee76cd', '55978e01-a7b6-4c16-b889-b1f846fbec4a']","[27.1, 47.9]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[34.0, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.221,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.023590437181069568
55978e01-a7b6-4c16-b889-b1f846fbec4a,1777,2,00:04:51.068,49,51,137,2.225325,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['bbebffbb-5dd8-442f-8f29-16791228e27d'],"[34.0, 41.6]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,6580.0,José Luis García del Pozo,32.833214,-1.2259285,1.0,Ground Pass,"[45.1, 10.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.068,3.84699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0606999137493065
bbebffbb-5dd8-442f-8f29-16791228e27d,1778,2,00:04:53.294,49,53,137,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['55978e01-a7b6-4c16-b889-b1f846fbec4a'],"[45.1, 10.7]",6580.0,José Luis García del Pozo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.294,2.225999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6450411950825361
3a2daa0e-a0fb-4d7c-82e9-cda014f16ce8,1779,2,00:04:53.294,49,53,137,2.276877,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['a2767330-8a56-43d3-b0f0-290494ce73dc', 'b2508e24-700a-4def-9a74-2c23f5ab97bd', 'bbebffbb-5dd8-442f-8f29-16791228e27d']","[45.1, 10.7]",6580.0,José Luis García del Pozo,13.0,Right Center Midfield,,,,,,,,,,,,"[59.2, 6.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.294,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1864542798311426
a2767330-8a56-43d3-b0f0-290494ce73dc,1780,2,00:04:55.233,49,55,137,0.729199,17,Pressure,223,Málaga,1,Regular Play,322,Eibar,,,"['3a2daa0e-a0fb-4d7c-82e9-cda014f16ce8', 'b2508e24-700a-4def-9a74-2c23f5ab97bd']","[64.0, 73.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.233,1.9390000000000214,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.35511050605531724
f9c6007e-38d6-466b-958a-4b10cd9f9651,1781,2,00:04:55.571,49,55,137,0.0,22,Foul Committed,223,Málaga,1,Regular Play,322,Eibar,,,['b2508e24-700a-4def-9a74-2c23f5ab97bd'],"[60.9, 73.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.571,0.3380000000000223,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3525550318636719
b2508e24-700a-4def-9a74-2c23f5ab97bd,1782,2,00:04:55.571,49,55,137,0.0,21,Foul Won,223,Málaga,1,Regular Play,223,Málaga,,,"['a2767330-8a56-43d3-b0f0-290494ce73dc', 'f9c6007e-38d6-466b-958a-4b10cd9f9651']","[59.2, 6.9]",6580.0,José Luis García del Pozo,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.571,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14678116641215666
786b8f83-7ddc-406c-9243-7ab564aedbca,1783,2,00:05:42.334,50,42,138,1.009826,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['993957bc-7797-4957-8676-a052565cc522'],"[69.4, 4.3]",6580.0,José Luis García del Pozo,13.0,Right Center Midfield,6740.0,Gonzalo Castro Irizábal,29.20017,-0.0034246442,1.0,Ground Pass,"[98.6, 4.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.334,46.76299999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9307078711977999
993957bc-7797-4957-8676-a052565cc522,1784,2,00:05:43.344,50,43,138,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['786b8f83-7ddc-406c-9243-7ab564aedbca'],"[98.6, 4.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.344,1.009999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5215973113076289
ecaa7918-dd26-4047-a74c-b61434632af8,1785,2,00:05:43.344,50,43,138,0.643818,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['2965ed3e-c20d-41f9-ab92-449ad2f503c2', '993957bc-7797-4957-8676-a052565cc522']","[98.6, 4.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[100.3, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.344,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9266027961424588
2965ed3e-c20d-41f9-ab92-449ad2f503c2,1786,2,00:05:43.988,50,43,138,0.788311,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['6f717614-bae5-4eef-99cf-75594751c66e'],"[100.3, 4.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,12.006665,1.6041173,1.0,Ground Pass,"[99.9, 16.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.988,0.6440000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6271478051710226
6f717614-bae5-4eef-99cf-75594751c66e,1787,2,00:05:44.776,50,44,138,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['2965ed3e-c20d-41f9-ab92-449ad2f503c2'],"[99.9, 16.2]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.776,0.7880000000000109,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9112941379677457
0fb79f6c-45be-4256-b7de-6636014978b0,1788,2,00:05:44.776,50,44,138,0.0,38,Miscontrol,223,Málaga,3,From Free Kick,223,Málaga,,,,"[99.9, 16.2]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.776,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.29843134988481734
8bf7a78c-bb2f-4498-9f1d-c259d2f05467,1789,2,00:05:45.685,50,45,138,0.852664,17,Pressure,223,Málaga,3,From Free Kick,223,Málaga,,,"['783df623-b86a-4e0d-80fa-36b4c7368c33', 'dbc3b540-5349-4ca9-be49-6ee4c6d7183f']","[95.9, 7.3]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.685,0.9089999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.47106507449707224
783df623-b86a-4e0d-80fa-36b4c7368c33,1790,2,00:05:45.971,50,45,139,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,322,Eibar,,,['8bf7a78c-bb2f-4498-9f1d-c259d2f05467'],"[27.1, 78.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.971,0.28600000000000136,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7380215115337126
dbc3b540-5349-4ca9-be49-6ee4c6d7183f,1791,2,00:05:45.971,50,45,139,0.937921,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['4ac931ae-0ad4-47f3-868c-ec3fcb24a129', '783df623-b86a-4e0d-80fa-36b4c7368c33', '8bf7a78c-bb2f-4498-9f1d-c259d2f05467', 'a99e8b9a-0cef-4bbb-9e04-9e5916381278']","[27.1, 78.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,"[26.6, 74.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.971,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7732436297428297
a99e8b9a-0cef-4bbb-9e04-9e5916381278,1792,2,00:05:46.909,50,46,139,0.0,22,Foul Committed,322,Eibar,1,Regular Play,223,Málaga,,,"['4ac931ae-0ad4-47f3-868c-ec3fcb24a129', 'dbc3b540-5349-4ca9-be49-6ee4c6d7183f']","[93.5, 6.0]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,346.909,0.9379999999999882,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4767710473428547
4ac931ae-0ad4-47f3-868c-ec3fcb24a129,1793,2,00:05:46.909,50,46,139,0.0,21,Foul Won,322,Eibar,1,Regular Play,322,Eibar,,,['a99e8b9a-0cef-4bbb-9e04-9e5916381278'],"[26.6, 74.1]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.909,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8521793696725319
e2baa703-621f-4613-b216-9523fb228598,1794,2,00:06:17.355,51,17,140,2.401419,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['cce301f2-2fb1-4e94-af91-13ad6641f723'],"[35.9, 73.7]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,26736.0,Borja Ekiza Imaz,35.91838,-0.97352755,1.0,Ground Pass,"[56.1, 44.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.355,30.446000000000026,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11556019983660004
cce301f2-2fb1-4e94-af91-13ad6641f723,1795,2,00:06:19.756,51,19,140,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['e2baa703-621f-4613-b216-9523fb228598'],"[56.1, 44.0]",26736.0,Borja Ekiza Imaz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.756,2.4009999999999536,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11804600017322087
f13c4ea8-dcaa-4e56-81e4-60ca61893805,1796,2,00:06:19.756,51,19,140,0.929258,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['6186bc62-d678-4162-ab2a-05cc659e7f9b', 'cce301f2-2fb1-4e94-af91-13ad6641f723']","[56.1, 44.0]",26736.0,Borja Ekiza Imaz,5.0,Left Center Back,,,,,,,,,,,,"[60.7, 32.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.756,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6369945816062382
6186bc62-d678-4162-ab2a-05cc659e7f9b,1797,2,00:06:20.685,51,20,140,1.236315,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['0ddb2efa-a2b2-4064-bf52-b2d82b404fce'],"[60.7, 32.6]",26736.0,Borja Ekiza Imaz,5.0,Left Center Back,6776.0,David Juncà Reñé,28.883905,-1.6470371,2.0,Low Pass,"[58.5, 3.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.685,0.9290000000000305,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7082244499077363
0ddb2efa-a2b2-4064-bf52-b2d82b404fce,1798,2,00:06:21.922,51,21,140,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['6186bc62-d678-4162-ab2a-05cc659e7f9b'],"[58.5, 3.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.922,1.2370000000000232,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4323815919990772
f253a27c-b8c9-4d37-82dd-ec72768970c3,1799,2,00:06:21.922,51,21,140,1.622722,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['0ddb2efa-a2b2-4064-bf52-b2d82b404fce', '6f292d8e-0900-492e-ab0c-be4afe5ab5eb']","[58.5, 3.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[60.4, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.922,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07593740661337123
6f292d8e-0900-492e-ab0c-be4afe5ab5eb,1800,2,00:06:23.544,51,23,140,1.94546,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['56e4c134-ac29-42dd-bc21-62910b4e25f6', '73902522-0f28-4c4f-8b9a-5830cae3fb53']","[60.4, 4.4]",6776.0,David Juncà Reñé,6.0,Left Back,5687.0,Takashi Inui,17.213076,0.15750794,1.0,Ground Pass,"[77.4, 7.1]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.544,1.6219999999999573,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6156398926827366
73902522-0f28-4c4f-8b9a-5830cae3fb53,1801,2,00:06:25.490,51,25,140,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['6f292d8e-0900-492e-ab0c-be4afe5ab5eb'],"[77.4, 4.0]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.49,1.9460000000000264,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1817301778222321
56e4c134-ac29-42dd-bc21-62910b4e25f6,1802,2,00:06:25.490,51,25,141,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,['6f292d8e-0900-492e-ab0c-be4afe5ab5eb'],"[42.7, 73.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.49,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8542356263306194
cb76f206-3026-47b1-9a0f-002aac8c21ce,1803,2,00:06:25.490,51,25,141,1.567645,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['56e4c134-ac29-42dd-bc21-62910b4e25f6', '844fc613-994a-4df6-bae1-9f9216142322']","[42.7, 73.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[49.5, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.49,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5643542431894094
844fc613-994a-4df6-bae1-9f9216142322,1804,2,00:06:27.057,51,27,141,1.591613,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['c4ef1d20-4d9b-4578-8448-3df76f7bffcc'],"[49.5, 62.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6707.0,Charles Días Barbosa de Oliveira,18.420097,-0.5292468,1.0,Ground Pass,"[65.4, 52.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.057,1.5670000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6210423893766854
c4ef1d20-4d9b-4578-8448-3df76f7bffcc,1805,2,00:06:28.649,51,28,141,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['844fc613-994a-4df6-bae1-9f9216142322'],"[65.4, 52.7]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.649,1.5919999999999845,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8394802914998621
c43fa76f-2f8e-48bb-9082-a7519c58ebdb,1806,2,00:06:28.649,51,28,141,0.577276,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['15ba7b6c-6147-4d83-b5cd-1a4b28b5d095', 'c4ef1d20-4d9b-4578-8448-3df76f7bffcc']","[65.4, 52.7]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,"[68.3, 56.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.649,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6315220854874483
15ba7b6c-6147-4d83-b5cd-1a4b28b5d095,1807,2,00:06:29.226,51,29,141,0.888488,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['bc9b8d32-ab49-4da2-9da9-1733cdae0773'],"[68.3, 56.7]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,6569.0,Roberto José Rosales Altuve,10.744766,0.89750886,1.0,Ground Pass,"[75.0, 65.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.226,0.5769999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4931834719042194
bc9b8d32-ab49-4da2-9da9-1733cdae0773,1808,2,00:06:30.115,51,30,141,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['15ba7b6c-6147-4d83-b5cd-1a4b28b5d095'],"[75.0, 65.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.115,0.88900000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48861803944126203
